,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
181,,"('EMIRÈNE.', ""Oui, l'apparence en vain dépose contre toi ; Je sais qu'il est des coeurs trop étrangers au crime, Pour perdre un seul moment leur place en notre estime."")",-,144,1.0,Deletion
182,,"('ARBACE.', ""Ah ! J'atteste les Dieux..."")",-,145,1.0,Deletion
183,"('LE ROI.', ""Quand j'attends Aspasie, il vient triste, et sans elle. Qu'il entre. Quel transport s'élève dans mon coeur ? Quel mélange confus de joie et de douleur ? Je vois qu'à mon Rival Aspasie est contraire ; Mais s'il est malheureux, je suis toujours son père."")","('EMIRÈNE.', ""Laisse-là le serment, Dans ce moment affreux réponds-moi seulement. On t'accuse à mes yeux du meurtre de mon père. Pourquoi dans tes discours ce trouble, ce mystère ? Vertueux, innocent à tes yeux comme aux miens, Tu parais devant moi sous d'infâmes liens : Au rang des scélérats veux-tu que l'on te compte ? Que prétends-tu ? Quel terme as-tu mis à ta honte ? Réponds."")",159,146,0.72,Substitution
184,"('DARIUS.', ""Vous voyez à vos pieds un amant malheureux, Qui se livre au pouvoir d'un rival généreux. La Princesse se tait, et mon amour extrême Ne saurait l'obtenir, Seigneur, que de vous-même. Elle sait votre amour, et connaît son devoir, Elle est à vous enfin, et je n'ai plus d'espoir. Avant que tant d'amour fût entré dans mon âme, Hélas! Que n'ai-je pu découvrir votre flamme ! Que n'a-t-elle paru plutôt pour mon secours ! Ou que n'eut-elle soin de se cacher toujours !"")","('ARBACE.', ""Tel est mon sort, telle est l'étrange loi , Que le ciel me prescrit et n'imposa qu'à moi, De ne pouvoir d'un mot prouver mon innocence ; D'être exempt de remords et privé de défense ; De chérir mon honneur, et de l'abandonner ; De mourir du silence, et de m'y condamner."")",160,147,0.18,Substitution
185,,"('EMIRÈNE.', 'Toi, mourir !')",-,148,1.0,Deletion
186,"('LE ROI.', ""Mon fils, en quelque temps que mon amour paroisse, Manque-t-il de vertu pour vaincre sa faiblesse ? Je viens de vous nommer au Pouvoir souverain, Mon Sceptre doit passer un jour dans votre main ; Je ne veux qu'Aspasie. Un Prince qui soupire, Vous demande-t-il trop pour le prix d'un Empire ?"")","('ARBACE.', ""Ah ! Madame, à ces pleurs d'une amante Tout horrible qu'il est mon désespoir augmente, Il m'est affreux d'avoir troublé votre repos, Quittez cet intérêt qui vous lie à mes maux, Laissez à ses malheurs un coeur irréprochable Forcé par son destin à paraître coupable, Qui craint tout, qui perd tout, qui de tous les côtés, Sans relâche frappé par les Dieux irrités, Sans consolation comme sans espérance, Ne peut plus rien goûter.... pas même l'innocence ; Mais qui malgré le sort de sa vertu jaloux, Sous le fer des bourreaux mourra digne de vous."")",161,149,0.0,Match
187,"('DARIUS.', ""Connaissez votre fils. Il n'est pas sans vertu ; Ne me reprochez point d'avoir mal combattu. J'ai mis devant mes yeux tout ce qu'aime et révère Le Sujet dans son maître, et le fils dans son père. Bien plus ; je me suis dit que vous faites pour moi Plus qu'on n'obtint jamais et d'un père, et d'un Roi. S'il faut combattre encor, je combattrai sans cesse ; Mais, Seigneur, je connais ma flamme, et ma faiblesse, Je rendrai dans mon coeur mille cruels combats, Je combattrai toujours, et je ne vaincrai pas."")","('EMIRÈNE.', ""Non, tu ne mourras point ; non, ton âme inhumaine Ne peut vouloir ma mort qui va suivre la tienne. Au mépris de nos noeuds, tu cours à ton trépas. Tu meurs chargé d'un crime, et tu ne songes pas Qu'ici ma renommée à la tienne est unie, Que c'est m'environner de ton ignominie. On dira qu'Emirène a son père à venger , Et que c'est son bourreau qu'elle ose protéger. Je ne te quitte point, cruel, que je n'arrache De ton coeur endurci le secret qu'il me cache. Me peux-tu refuser ? Ou peux-tu m'envier Ce bien si doux pour moi de te justifier ? Veux tu m'ôter enfin, t'obstinant au mystère, L'espoir de te sauver, et de venger mon père ? Tu détournes les yeux : tu crains de t'attendrir : Ah ! Cède à mes douleurs, ose tout découvrir. Vois mon horrible état, vois tes périls extrêmes : Ingrat ! As-tu pour moi des secrets, si tu m'aimes ?"")",162,150,0.13,Substitution
188,"('LE ROI.', ""C'est donc moi qui dois vaincre, et céder Aspasie ; C'est donc moi qui dois vaincre aux dépens de ma vie. Jusqu'ici je croyais avoir assez vaincu, Et pour vivre en repos, avoir assez vécu. Pour vous mieux assurer un Sceptre héréditaire, Il en coûte à mon Bras le trépas de mon frère. Cet Empire si beau que je gardais pour vous, Cette immense grandeur qui fait tant de Jaloux, N'enferme-t-elle rien dans sa vaste étendue Où votre ambition arrête votre vue ? Voudrez-vous, soutenu d'une cruelle loi, M'arracher le seul bien que je gardais pour moi ?"")","('ARBACE.', ""Cessez, cessez, Madame, épargnez à tous deux... Je ne puis résister, ni céder à vos voeux. Ne me présentez plus, trop sensible à ma peine, Une félicité trop amère et trop vaine ; Et ne surchargez point des regrets de l'amour, Un coeur par tant de maux déchiré tour à tour."")",163,151,0.07,Substitution
189,"('DARIUS.', ""Moi, je voudrais, Seigneur, en Amant téméraire, Arracher Aspasie à mon maître, à mon père ! La Loi m'avait permis de vous la demander, Et si ce coeur ingrat ne peut vous la céder, Au moins je puis mourir, et cela doit suffire."")","('EMIRÈNE.', ""C'en est assez barbare ; et ta prière altière, Dans mon coeur incertain porte enfin la lumière ; Malgré toi-même enfin j'ai pénétré ton coeur. Cet intérêt caché qui résiste à l'honneur, Qui résiste à l'amour, ce secret qui te touche, Qui prêt à s'échapper s'arrêtait sur ta bouche, Éclate par le soin qui le tient renfermé. Par ton silence même un perfide est nommé. Le coupable est ton père."")",164,152,0.45,Substitution
190,"('LE ROI.', ""Ah ! Mon fils, n'avez-vous autre chose à me dire ?"")","('ARBACE.', ""Ô ciel ! Qu'osez-vous dire ?"")",165,153,0.84,Substitution
191,"('DARIUS.', ""Non, Seigneur, un coeur faible, un coeur comme le mien, Plein de trouble et d'effroi, n'est capable de rien. Le vôtre qui peut tout, se rend-il quand il aime ? Trouve-t-il tant de peine à se vaincre lui-même ?"")","('EMIRÈNE.', ""Va, ta surprise est feinte, et ne peut me séduire. Lui seul de tant d'horreurs, lui seul est l'artisan."")",166,154,0.46,Substitution
192,,"('ARBACE.', 'Lui, coupable !')",-,155,1.0,Deletion
193,"('LE ROI.', ""N'ai-je pas su me vaincre, et n'ai-je pas soumis Toutes mes passions, comme mes Ennemis ? N'aimai-je pas toujours une gloire si belle ? Quand commencerez-vous à travailler pour elle ? Pour elle j'ai tout fait, et je n'ai pas besoin De me tyranniser pour la pousser plus loin. Les Dieux à mon amour ont attaché ma vie."")","('EMIRÈNE.', ""En secret, je l'ai vu ton tyran ; Le mien ; et ce n'est pas d'aujourd'hui qu'il m'opprime ; Il pressa ton exil, il te prend pour victime, Toi, son fils ! Son aveugle et barbare transport Sema dans le Palais la discorde et la mort. La rigueur qu'il affecte et ton sang qu'il prodigue, Non moins que ton silence expliquent cette intrigue. Je cours de ce pas même..."")",167,156,0.65,Substitution
194,"('DARIUS.', 'Hé bien, vivez, aimez, possédez Aspasie.')","('ARBACE.', 'Ah ! Madame, arrêtez. Vous ne connaissez pas... Quelles extrémités !')",168,157,1.14,Substitution
195,,"('EMIRÈNE.', 'À mes soupçons encor ta frayeur même ajoute.')",-,158,1.0,Deletion
196,,"('ARBACE.', 'Je frémis des erreurs que votre esprit écoute.')",-,159,1.0,Deletion
197,"('LE ROI.', ""Si tu veux que je vive, arrête, et me fais voir Plus d'amour pour la vie, et moins de désespoir."")","('EMIRÈNE.', ""La nature t'arrête, et je vois ton respect."")",169,160,0.73,Substitution
198,,"('ARBACE.', 'La haine vous égare et vous le rend suspect.')",-,161,1.0,Deletion
199,"('DARIUS.', ""J'y ferai mes efforts ; mais perdant Aspasie, Mon respect ne vous peut répondre de ma vie."")","('EMIRÈNE.', 'Il voulut ma ruine en ordonnant la tienne.')",170,162,1.24,Substitution
200,"('LE ROI.', 'Nature, Amour, cessez de déchirer mon coeur.')","('ARBACE.', ""Non, ce n'est qu'à regret qu'il aura fait la mienne."")",171,163,1.33,Substitution
201,"('ASPASIE.', ""Seigneur, j'entre sans ordre, excusez ma douleur. Je ne puis plus souffrir le supplice trop rude, Et l'état violent de mon inquiétude ; Votre long entretien m'a mise au désespoir,  Je crains tout de sa flamme, et de votre pouvoir. Vos bontés me laissaient disposer de moi-même, Mais de tous les côtés le péril est extrême ; Et comme enfin ce choix ne saurait réussir, Pour vous déterminer, il faut vous éclaircir. J'aurai moins à rougir d'un aveu téméraire, Que je n'aurais de peine et de honte à me taire. Seigneur, j'aime le Prince."")","('EMIRÈNE.', ""Non, sa fureur le trompe et je le préviendrai, Ce père qui te hait, ce coeur dénaturé, J'en jure ici ma haine et le pouvoir céleste."")",172,164,0.61,Substitution
202,"('LE ROI.', 'Ô Ciel !')",,173,-,1.0,Insertion
203,"('ASPASIE.', ""Écoutez-moi. S'il m'a donné pour lui l'amour que je vous dois, Son triomphe, Seigneur, n'est dû qu'à ma faiblesse, Je la condamne, et veux la condamner sans cesse. Ce que je sens pour vous, vous est plus glorieux, Je vous rends dans mon coeur plus qu'on ne rend aux Dieux. Aussi je vous dois plus. S'ils m'ont donné la vie, Quels bienfaits par vos mains ! quels honneurs l'ont suivie ! Je ne dois qu'à vous seul, rang, gloire, liberté. Je ne tenais des Dieux qu'un coeur qu'ils m'ont ôté, Puis que c'est me l'ôter, que de l'avoir fait naître Capable d'un amour dont il n'est pas le maître. Voila le triste état de ce coeur malheureux."")","('ARBACE.', ""Et par ce même ciel, que devant vous j'atteste, Je jure que sensible aux horreurs de mon sort, Mon père était bien loin de demander ma mort : Il n'est votre ennemi, ni le mien : c'est moi-même, Oui, c'est moi qui le force à sa rigueur extrême. Ô jour de sang, ce jour marqué par la fureur. Ainsi que pour le crime était fait pour l'erreur."")",174,165,0.0,Match
204,"('LE ROI.', ""Et de tous mes malheurs voici le comble affreux. Quelque nom que je prenne, ou de fils, ou de frère, Ou de père ou d'amant, Ciel ! Quelle est ma misère ! Fils, je vois dans ma mère un coeur trop inhumain ; Frère, je fais périr un frère de ma main ; Père, je vois qu'un fils veut m'ôter ce que j'aime ; Amant... Ah c'est ici mon désespoir extrême. J'apprends que vous l'aimez, et je l'apprends de vous. Ah ! ma lâche douleur, fais place à mon courroux. Ingrats, songez-vous bien avec quelle furie Vous traversez tous deux le repos de ma vie. Je t'ai donné le jour, et mes plus tendres soins. Qui vous donna son coeur, ne vous donna pas moins. Ce que j'ai fait pour vous, me répondait du vôtre ; Cependant votre coeur est au pouvoir d'un autre. Vous pouviez le donner, et je vous l'ai permis ; Mais de votre devoir je m'étais tout promis. C'en est trop. Mais que fais-je ? Après tant d'injustice, Je ne puis vous punir d'un plus cruel supplice, Sans me des-honorer par de honteux transports, Qu'en laissant ma vengeance à vos propres remords. Et toi qui te prévaux du pouvoir de tes larmes, Que ne prends-tu, cruel, contre moi d'autres armes ? Rival aimé, ce nom ne rend-il pas mon fils Le plus grand, le plus craint de tous mes Ennemis ? À Darius. À Aspasie."")","('EMIRÈNE.', ""Ô mystère inouï ! Langage inconcevable ! Tu veux donc me forcer à te croire coupable ? Man non, tu ne l'es point. Loin d'être combattu, Mon coeur plus que jamais compte sur ta vertu. Dans ce même moment, Emirène compare , Ingrat, ton caractère et celui d'un barbare, Ta franchise, ton âme ouverte à tous les yeux, Et l'esprit d'Artaban sombre, artificieux. Ne te flatte donc plus que ton âme oppressée Puisse donner le change à ma triste pensée i Ne crois pas que mon coeur éclairé par l'amour Prenne de tels soupçons et les quitte en un jour. Quelle que soit enfin la cause politique Du piège où t'a conduit un destin tyrannique, Demande à voir ton père, et songe à le fléchir ; De tes indignes fers qu'il sache t'affranchir, Qu'il détrompe mon frère et tous ceux qu'il abuse, En un mot qu'il te sauve, ou c'est moi qui l'accuse. Et si tu n'es pas cru vertueux sur ma foi, Je mets du moins le crime entre un barbare et toi."")",175,166,0.33,Substitution
205,"('DARIUS.', ""Oui, Seigneur, et ma mort n'est que trop légitime."")",,176,-,1.0,Insertion
206,"('LE ROI.', ""Oui sans doute, et c'est trop faire grâce à ton crime. Songe enfin que je règne, et que ce lâche coeur Se lasse de parler toujours en ta faveur."")","('ARBACE, seul.', ""En est-ce assez, destin ? On soupçonne mon père ! À force de cacher son crime je l'éclaire. Peut-être, l'avertir d'un soupçon si fatal, De nouvelles fureurs c'est donner le signal : Ne le point avertir, c'est le livrer moi-même. Dieux ! Comment le servir, et le Prince que j'aime ? Les sauva l'un de l'autre ? Eh ! Quel courage humain Sous tant d'assauts divers ne tombe pas enfin ? Résister à l'amour, quelle affreuse contrainte ! Ne savoir où fixer mon devoir ni ma crainte ; Sentir à tout moment mes fers s'appesantir ; Voir l'accès de ma honte, et trembler d'en sortir !... Quel état ! Ô tyrans d'une âme toujours pure, Laissez-moi respirer, honneur, amour, nature, Amitié, laissez-moi dans ce flux et reflux Recueillir un moment mes voeux irrésolus."")",177,167,0.28,Substitution
207,"('ASPASIE.', 'Voila comme vos pleurs ont su toucher son âme.')","('ARTAXERCE.', ""Pour la dernière fois je parais à ta vue. J'ai laissé trop longtemps ta peine suspendue, Pour te justifier tu n'as plus qu'un moment, Parle, ou de ton forfait subis le châtiment, Songe bien qu'il n'est plus qu'une prompte défense Qui puisse te soustraire à ma juste vengeance."")",178,168,1.32,Substitution
208,"('DARIUS.', ""Sans vous, mes pleurs allaient triompher de sa flamme, Lui déclarer l'amour que vous avez pour moi, Sans respecter les noms ni d'amant, ni de Roi. Qu'avez-vous fait ?"")","('ARBACE.', ""Non, vous ne savez pas qui vous interrogez, Qui vous blessez, Seigneur, et qui vous outragez ; Vous ne connaissez pas quelle terreur me glace, CE que souffre pour vous le malheureux Arbace, Pour vous qui l'accusez, qui soupçonnez sa foi Quelqu'indice inouï qui parle contre moi, Vous avez fait un crime en me croyant un traître, Qu'un jour vous ne pourrez vous pardonner peut-être, La vie est pour Arbace un trop pesant fardeau, Frappez, mais demandez aux Dieux que le bandeau Dont vos yeux font couverts, à jamais y demeure ; Souhaitez qu'avec moi cette vérité meure : Confus, désespéré de m'avoir outragé, Par votre repentir je serais trop vengé."")",179,169,0.31,Substitution
209,"('ASPASIE.', ""J'ai fait ce que je devais faire ; Je n'ai que trop rougi d'aimer, et de me taire. Mon silence est coupable autant que mon amour, Et puis qu'il faut enfin parler en ce grand jour, Dois-je abuser le Roi par un lâche artifice ? J'ai déclaré ma flamme, afin qu'il m'en punisse. Il faut, puis que mon coeur ne veut pas m'obéir, Qu'un Roi qui m'aime trop, commence à me haïr. Que si ce coeur ingrat, dont la honte est certaine, Du Roi le plus aimable a mérité la haine, Dois-je pas à jamais me cacher à vos yeux ? Ne suis-je pas l'horreur des Hommes et des Dieux ? Ah ! Plutôt étouffons cette odieuse flamme, Brisons des fers honteux."")","('ARTAXERCE.', ""Hé bien ! Explique toi, montre ton innocences Ne parais plus coupable en gardant le silence, Et sans dissimuler, sans parler à demi, Rends-toi l'honneur, Arbace, et rends-moi mon ami. Tu restes interdit, tu n'oses me répondre, Et ta fausse vertu ne sert qu'à te confondre, Et je pourrais douter encor de ta fureur ! Lorsque par ton silence..."")",180,170,0.0,Match
210,"('DARIUS.', 'Le pourrez-vous, Madame ?')",,181,-,1.0,Insertion
211,"('ASPASIE.', 'Seigneur, ne mettez pas ma gloire au désespoir, Aidez ce faible coeur à faire son devoir.')","('ARBACE.', ""Ah ! Prince, à votre soeur Je n'en ai pas dit plus, et dans mon sort funeste, Dans ce grand déshonneur, son estime me reste."")",182,171,0.56,Substitution
212,"('DARIUS.', ""À faire son devoir ? Est-ce un devoir, Princesse, Est-ce un devoir pour vous de trahir ma tendresse, Quand de tous mes devoirs, c'est le premier de tous, De vous aimer sans cesse, et de n'aimer que vous ?"")","('ARTAXERCE.', 'Son estime ! Ah ! Plutôt dis sa prévention.')",183,172,1.68,Substitution
213,,"('ARTABAN, à Arbace.', 'Quel espoir fondes-tu sur cette illusion ?')",-,173,1.0,Deletion
214,"('ASPASIE.', ""Je vous quitte, Seigneur, vos pleurs ont trop de charmes ; J'ai le Roi, vous, ma gloire, à sauver de vos larmes. Le Roi, que Tiribaze obsède nuit et jour, Aigri par ses conseils, plein de trouble et d'amour, Peut se porter enfin à quelque violence. L'orgueil de Nitocris, sa haine, sa vengeance, Tout presse Tiribaze, et j'en tremble d'effroi. Allez, de votre main, allez m'offrir au Roi, Et d'un air si constant, que le Roi puisse croire, Qu'il laisse en sûreté votre vie, et sa gloire. Mais hélas ! Je vous presse, en de semblables coups, D'avoir plus de courage, et j'en ai moins que vous. Votre douleur m'accable, et je sens ma constance Ne pouvoir plus tenir contre votre présence."")","('ARBACE, très lentement.', ""Craignes de l'offenser, respectez ses alarmes, Trop d'indignation se mêlait à ses larmes, Ce n'est qu'avec l'excès du plus ardent courroux Qu'elle a pu voir qu'un fils soit accusé par vous."")",184,174,0.04,Substitution
215,"('DARIUS.', 'De grâce, écoutez-moi.')","('ARTABAN.', ""Qu'a-t-il dit ! Ainsi donc le même esprit t'anime ; Tu veux... À part. Haut."")",185,175,1.46,Substitution
216,"('ASPASIE.', ""Je n'écoute plus rien. Faites votre devoir, ou je ferai le mien."")",,186,-,1.0,Insertion
217,"('DARIUS, seul.', ""Est-ce par ce discours, dont la rigueur me tue, Qu'on me rend la raison que j'ai presque perdue ? Moi-même je voulais vous céder, et mourir, Mais par votre ordre aller moi-même vous offrir ? Voulez-vous imposer ce supplice à ma flamme ? Voulez-vous jusque-là tyranniser mon âme ? Père, Maîtresse, ô noms et si chers et si doux, Voulez-vous révolter ma douleur contre vous ?"")","('ARTAXERCE.', ""Eh ! Connais-tu les suites de ton crime ? Sais-tu bien dans quels maux tu viens de m'engager, Cruel ; sais-tu sur qui, trop prompt à me venger, Déjà ma défiance a porté ma colère ? Ici, plutôt que toi, j'ai soupçonné mon frère. Darius a péri."")",187,176,0.22,Substitution
218,"('DARIUS.', 'Que cherchez-vous ici ?')","('ARBACE.', 'Darius !')",188,177,1.18,Substitution
219,"('TIRIBAZE.', ""J'y cherchais Aspasie. C'est par ordre du Roi."")","('ARTAXERCE.', 'Tu pâlis !')",189,178,1.7,Substitution
220,"('DARIUS.', 'Quelle est donc son envie ?')","('ARBACE.', ""Ô Dieux ! De quel effroi tous mes sens sont remplis ; Qui l'accusa ?"")",190,179,1.55,Substitution
221,"('TIRIBAZE.', ""J'ignore son dessein."")",,191,-,1.0,Insertion
222,"('DARIUS.', 'Ignorez-vous le mien ?')","('ARTABAN.', 'Moi-même.')",192,180,1.43,Substitution
223,,"('ARBACE.', 'Ah ciel !')",-,181,1.0,Deletion
224,"('TIRIBAZE.', ""J'exécute son ordre, et n'examine rien."")","('ARTABAN.', ""Son sort t'étonne. Je n'ai rien respecté pour assurer le trône. Plus ennemi que lui, tu persistes, cruel ! Je ne te connais plus : ton refus criminel..."")",193,182,1.37,Substitution
225,"('DARIUS.', ""Cet ordre, quel qu'il soit, couvre quelque injustice, Et votre haine en est la cause, ou le complice. Vos perfides conseils empoisonnent le Roi."")","('ARBACE, à Artaban.', ""Barbare ! Ah ! Si je suis à vos yeux si coupable , Rougissez donc d'un fils de tant d'horreurs capable. Odieux désormais à la Perse par moi, Comment dans cet état approchez-vous du Roi ? Restez-vous dans un rang d'où ma honte vous chasse ? Couvert de mon opprobre, est-ce ici votre place ? À part. Haut."")",194,183,0.25,Substitution
226,"('TIRIBAZE.', ""Est-ce à vous, Prince ingrat, à vous plaindre de moi ? Après l'affront sanglant dont vous souillez ma gloire, Croyez tout, j'y consens, je vous laisse tout croire. Quand je vous fais régner, est-ce trop de vouloir Que Nitocris ait part au souverain Pouvoir ? Je ne m'expliquai point, mais vous deviez m'entendre ; L'État, le Roi, mon rang, mon nom, vous doit apprendre Qu'un sang comme le mien vaut bien celui des Rois. Votre frère n'a pas votre âge, vos exploits ; Mais votre frère est juste, et son sang joint au nôtre, Saura venger ma gloire aux dépens de la vôtre. Il aura ce qu'il aime, et pour vous faire voir Quel sera mon triomphe, et votre désespoir, Apprenez que du Roi l'ardente jalousie Veut contre son rival s'assurer d'Aspasie, Qu'il veut vous l'enlever, et l'épouser demain, Et croyez que j'ai mis ces fureurs dans son sein."")","('ARTABAN.', ""J'y reste encore, ingrat ; peur-être je le dois Pour être le premier à me venger de toi. Non, Seigneur, il n'a plus qu'un juge dans son père. À Artaxerce."")",195,184,0.18,Substitution
227,"('DARIUS.', ""Il l'épouse demain, et tu me l'oses dire ? Toi, perfide, la honte et l'horreur de l'Empire, Tu me traites d'ingrat ? Qu'attendais-tu de moi ? Devais-je couronner un sang sorti de toi ? Ne comptes-tu pour rien ma longue patience, Qui te laisse jouir d'une injuste puissance, Et flattant ton orgueil, a fait humilier Un Prince comme moi jusques à te prier ? Quand je me flatte encor des bontés de mon père,  Tu viens me menacer de toute sa colère ; Et le meilleur des Rois, devient par ta fureur, Le tyran d'Apasie, et mon Persécuteur. Tu sais qu'elle est à moi, quand je brûle pour elle. Sache que si tu romps une chaîne si belle, Sache que si le Roi par tes cruels avis Achève d'accabler sa Maîtresse et son fils De ce que je lui dois je ne puis plus répondre, Ma raison, mon devoir, commence à se confondre, Et je puis, pour agir et pour elle, et pour moi, Devenir plus méchant, et plus cruel que toi. J'y périrai ; mais crois que ta perte est certaine, Que les bontés du Roi vont plus loin que sa haine, Et qu'il m'estime assez pour trembler, pour mourir, Ou me venger du coup qui me fera périr."")","('ARTAXERCE.', ""Et mon père immolé par ta main meurtrière, Ne criant que ta mort dans le fond de mon coeur, Déjà de ma vengeance accuse la lenteur. Il est temps que ton sang satisfasse à ses mânes, Et plus que moi, cruel, c'est toi qui te condamnes, Qu'on l'ôte de mes yeux."")",196,185,0.0,Match
228,"('TIRIBAZE.', ""Va pousser jusqu'au bout ton audace rebelle."")",,197,-,1.0,Insertion
229,"('NITOCRIS.', ""Qu'avez-vous résolu contre un Prince infidèle ? Il respire, et je meurs de honte et de douleur. De quels sanglants projets, de quel foudre vengeur Avez-vous contre un traître armé votre colère ? Remettez-vous sa perte aux fureurs de son père ? Je suis fille, Seigneur ; mais l'orgueil de mon sang, Nourri par vos leçons, enflé par votre rang, Ne me laissera point survivre à cet outrage.  Plus notre sexe est faible, et plus il a de rage ; Ou la mort d'un Ingrat, ou mon propre trépas. Mais je vous parle en vain, vous ne m'écoutez pas."")","('ARBACE.', ""Méprisez mes tourments, ........................................... Prince, condamnez-moi, voyez-moi comme un traître, Un sacrilège, un monstre, ... à vos yeux je dois l'être... Mais que mon sang versé ne vous rassure pas, Seigneur, changez la garde, et craignez mon trépas."")",198,186,0.0,Match
230,"('TIRIBAZE.', ""Non, ma fille, et je songe à la plus courte voie Qui mène ma vengeance au comble de sa joie. Darius va périr ; transporté, furieux, Sur le point d'oublier la Nature, et les Dieux, En faveur de sa flamme, il va tout entreprendre. Aux tendresses du sang s'il se laisse surprendre, Jeune, Amant, obsédé par des amis flatteurs, Qui sauront irriter ses jalouses fureurs, Il n'épargnera rien pour avoir ce qu'il aime. C'est par là que je puis me venger du Roi même ; Je l'abhorre dans l'âme, et l'affront de son fils Rend présent à mes yeux le refus d'Amestris. Vengeons-nous de tous deux."")",,199,-,1.0,Insertion
231,"('NITOCRIS.', 'Quel dessein est le vôtre ?')","('ARTAXERCE.', ""Que dit-il, et pour moi quel intérêt l'anime ! Quel soin ?"")",200,187,0.74,Substitution
232,"('TIRIBAZE.', ""De les perdre tous deux, d'immoler l'un par l'autre ; De régner. Ma fureur, le temps, l'occasion, Tout rallume le feu de mon ambition. Noble ardeur de régner que je voulais suspendre, Parle, parle à mon coeur, tu peux te faire entendre Ma fille, je voulais couronner ton époux ; Mais Darius indigne et du Trône, et de nous ; Ariarathe encor moins digne que son frère, Doit ainsi que le Roi faire place à ton père."")","('ARTABAN.', ""Parons ce coup. Seigneur, quoiqu'il supprime ; De son faux désaveu le perfide sorti, Vient de montrer enfin qu'il connaît un parti Puissant, nombreux, formé depuis longtemps sans doute ; Puisqu'il est des dangers que pour vous on redoute, Puisque même à vos yeux son chef déjà frappé, En tombant sous le fer ne l'a point dissipé. Arbace était dans Suze... Il a vu la Princesse... Elle est la seule ici qui pour lui s'intéresse..... Vous la voyez , Seigneur, le défendre à vos yeux. Vous la voyez pleurer un Prince factieux... Pardonnez ; mais pour vous Arbace paraît craindre... Serait-ce le remords d'un coeur lassé de feindre ?... Eut il pris le poignard de la main de l'amour ?... À part. Haut."")",201,188,0.05,Substitution
233,"('NITOCRIS.', ""Que ne vous dois-je point pour un espoir si doux ! La vie est un bienfait que j'ai reçu de vous ; Mais quel_que_soit ce bien que je dois reconnaître,  C'est plus de me venger, que de m'avoir fait naître."")","('ARTAXERCE.', ""Arrêtez, Artaban : eh ! Quel horrible jour Croyez-vous donc porter dans mon âme éperdue ? Non, de ce jour affreux n'éclairez point ma vue, Sur les miens désormais cessez de m'alarmer ; Dois-je prendre en horreur tout ce qu'il faut aimer ? Je suis bien malheureux ! Non laissez-moi, vous dis-je ; Je ne croirai jamais à cet affreux prodige , Que tout conspire ici pour me percer le flanc, Et que le même crime ait gagné tout mon sang. Allez, dans ce moment que le conseil s'assemble, Qu'Arbace soit jugé, que le perfide tremble ; Plus il surprit mon coeur par un faux sentiment ; Plus je dois aujourd'hui marquer son châtiment."")",202,189,0.04,Substitution
234,"('TIRIBAZE.', ""Quand ces beaux sentiments m'attendrissent pour toi, Plus j'aime à te venger, plus je sens malgré moi, Que d'un si grand projet le péril m'épouvante. Rien ne peut rassurer la Nature tremblante."")","('MÉGABISE.', ""Ciel ! Qu'ai-je entendu ! Seigneur, qu'allez-vous faire ? Ce moment dangereux permet-il qu'on diffère ? On va juger Arbace , êtes-vous sans effroi ? L'abandonnerez-vous à son destin ?"")",203,190,0.76,Substitution
235,,"('ARTABAN.', 'Suis moi.')",-,191,1.0,Deletion
236,"('NITOCRIS.', ""Quoi, vous tremblez, Seigneur, quand vous envisagez Le trône où vous courez ? L'affront que vous vengez ?"")","('ARTABAN.', ""Inflexible ennemi des crimes de ma race, Au rang des Juges même oui, Seigneur, j'ai pris place ; C'était trop peu pour moi que de l'abandonner, À la mort le premier j'ai dû le condamner, Je devais à l'État un si grand sacrifice, C'en est fait, et mon fils va marcher au supplice."")",204,192,0.79,Substitution
237,"('TIRIBAZE.', ""Quand je vois les périls où ma fureur t'entraîne..."")",,205,-,1.0,Insertion
238,"('NITOCRIS.', ""Ah ! C'est trop de prudence, où règne tant de haine ; Quand l'honneur parle, il faut prendre pour trahison Les timides conseils que donne la raison. Ou périssons tous deux, ou vengeons notre offense."")","('ARTAXERCE.', ""Ainsi donc son silence est un crime de plus... Que de freins à la fois il faut qu'il ait rompus !"")",206,193,1.17,Substitution
239,"('TIRIBAZE.', ""Ton courage me rend une entière assurance. Vengeons-nous promptement, perdons nos ennemis, Faisons armer le Roi contre son propre fils ; Mais envoyons au fils des Amis infidèles, Qui feignant de servir ses fureurs criminelles, Par un zèle trompeur, loin de le secourir, Aideront seulement à le faire périr. Toi, cependant soutien l'espoir d'Ariarathe ; Mais il est temps d'agir. Tout nous sert, tout nous flatte, Tout est ici pour nous, trouble, confusion, Vengeance, jalousie, amour, ambition."")","('ARTABAN.', ""C'est son crime, Seigneur, non sa mort qui m'accable. Comment prévoir qu'un jour il devint si coupable, Et qu'un bras qui pour vous s'est armé tant de fois, Souillerait jusques là l'honneur de ses exploits : De l'État en ces lieux les chefs prêts à paraître Vont fléchir le genou devant leur nouveau maître ; Il ne m'appartient pas dans mon sort malheureux, De joindre devant vous mon hommage à leurs voeux. J'ai signé de mon fils la sentence mortelle, C'est là qu'en traits de sang ma foi se renouvelle. Je n'ai plus qu'à quitter ces funestes remparts, Où je vois mon opprobre écrit de toutes parts, Je cours ensevelir mon horrible disgrâce, Et plût aux Dieux encor la honte de ma race."")",207,194,0.23,Substitution
