,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
235,"('ALEXANDRE.', 'Bon Dieu me veux-tu prévenir,  Attends encor un peu. ')","('MARIANE.', ""Le peuple n'est pas sage,  D'affliger son esprit et de se tourmenter,  D'un bien que mes amis me doivent souhaiter.  Mais ils pourraient là-bas s'ennuyer de m'attendre,  Dis-leur donc de ma part que je m'en vais descendre.  Avant que de les voir je veux parler aux miens,  Et départir entre eux si peu que j'ai de biens. "")",103,233,0.82,Substitution
236,"('HÉRODE.', ""C'est trop se retenir.  Ma justice succombe, et cet objet me tue."")","('ALEXANDRA.', ""On te mène égorger innocente victime,  Tu vas donc au supplice, et n'as point fait de crime,  On t'a donc vu sortir du sang de tant de rois,  Pour te voir opprimer par ces injustes lois ?  Ô sentence cruelle ! Ô jugement inique !  Ô dure violence ! Ô pouvoir tyrannique !  Lâche et cruel arabe, aujourd'hui sans pitié  Tu fais sentir ta rage à ta chaste moitié.  Mais la bonté du ciel en courroux convertie,  Saura dans peu de temps frapper l'autre partie :  Un dieu qui de là-haut voit les secrets des coeurs,  Te punira bientôt de ces grandes rigueurs.  Un jour qui n'est pas loin sa justice animée  Vengera dessus toi l'innocence opprimée ;  S'il a les pieds de laine, il a le bras de fer,  Et c'est pour tes pareils qu'il a bâti l'enfer.  Ô grand dieu ! je t'invoque au fort de ma misère,  Veuille prendre la fille, et conserver la mère. "")",104,234,0.65,Substitution
237,,"(""LE CHEVALIER D'HONNEUR."", ""Madame, c'est ici qu'on la fera passer. "")",-,235,1.0,Deletion
238,,"('ALEXANDRA.', ""J'aperçois bien l'endroit où je me dois placer.  Prends garde seulement que tes yeux ne produisent,  Voyant ce triste objet des larmes qui me nuisent,  Ayons à sa rencontre un visage assuré,  Et qui ne montre pas que nous ayons pleuré.  Car il faut aujourd'hui pour éviter l'orage  Trahir ses sentiments, et cacher son courage. "")",-,236,1.0,Deletion
239,,"('LE CAPITAINE DES GARDES.', ""Madame, à contre coeur je sers à cet office,  Je vous rends à regret ce funeste service :  Mais mon obéissance et ma fidélité  Me tiennent ici lieu d'une nécessité. "")",-,237,1.0,Deletion
240,,"('MARIANE.', ""Cette compassion m'est fort peu nécessaire,  Ma mort est à la fois contrainte et volontaire,  Mène-moi sans scrupule affronter le trépas,  Hérode le désire, et je ne le crains pas, En cet heureux départ si quelque ennui me presse,  Il vient de la pitié des enfants que je laisse,  Qui dans la défaveur et l'abandonnement  Seront pour mon sujet traités indignement,  Ils restent sans appui : mais ô grand dieu j'espère,  Que tu leur serviras de support et de père,  Et que pour les conduire en ce temps dangereux,  Ta haute providence ouvrira l'oeil sur eux,  Imprime dans leurs coeurs ton amour et ta crainte,  Fais qu'ils brûlent toujours d'une ardeur toute sainte ;  Qu'ils conçoivent sans cesse un résolu penser  De mourir mille fois plutôt que t'offenser ;  Que jamais nul excès de tristesse ou de joie,  Ne détourne leurs pas de ta céleste voie,  Et s'ils sont opprimés en observant ta loi,  Que vivant sans reproches, ils meurent comme moi.  Et toi monstre cruel, âme dénaturée,  Qui de sang innocent es toujours altérée Puisque ta cruauté ne saurait se fléchir,  Je m'en vais te verser de quoi te rafraîchir :  Pour étancher ta soif, et pour finir mes peines,  Je m'en vais te donner tout le sang de mes veines ;  Bois-le, Tigre inhumain, mais ne présume pas  Qu'un reproche honteux survive à mon trépas,  Que le débordement de cette humeur si noire,  En éteignant ma vie éteigne aussi ma gloire,  Et qu'un jour nos neveux m'accusent d'un forfait,  Où je n'ai point trempé de penser ni d'effet.  Le temps qui met au jour la vérité cachée,  Fera voir ma vertu qui n'est point tachée,  Et qu'en précipitant mon funeste procès,  Ton injuste rigueur faillit avec excès.  L'aveugle cruauté dont tu me fais la guerre,  Va détruire de moi ce qui n'est rien que de terre :  Mais mon âme immortelle, et mon nom glorieux,  Malgré les mouvements de ton coeur furieux,  Et toute ta Maison contre moi conjurée,  Obtiendront un éclat d'éternelle durée.  Mais j'aperçois ma mère, elle attend en ce lieu,  Afin de m'honorer d'un éternel adieu,  Je voudrais que son coeur put borner sa tristesse,  Et que pour mon sujet elle eût moins de tendresse,  Souffre que je lui donne en l'allant apaiser,  Et la dernière larme, et le dernier baiser,  Ce sera bientôt fait. "")",-,238,1.0,Deletion
241,"('MÉLAS.', 'Ah Seigneur accordez leur grâce à cette vue  Vous reconnaissez trop comme ils sont innocents,  Différez pour le moins. ')","('LE CAPITAINE DES GARDES.', 'Dépêchez donc, Madame,  Car de cette longueur je porterais le blâme,  Mon ordre est fort exprès, et doit être observé. ')",105,239,0.6,Substitution
242,"('HÉRODE.', ""Oui Mélas j'y consens,  Mon courroux se dissipe et ma constance est vaine,  Que chacun se retire et que l'on les remène. "")","('MARIANE.', ""Tu verras ce discours en trois mots achevé.  Madame, on me contraint de changer de demeure,  Mais j'en vais habiter une beaucoup meilleure,  Où les vents ni l'envie, avecque leurs rigueurs,  N'excitent point d'orage en l'air ni dans les coeurs,  Où sans aveuglement on connaît l'innocence,  Où la main des tyrans n'étend point sa puissance ;  Où l'âme pour le prix de sa fidélité,  Goûte en repos la gloire, et l'immortalité.  Toute cette disgrâce est à mon avantage,  Je me résous sans peine à franchir ce passage,  Consolez-vous-en donc, et veillez m'embrasser,  Adieu Madame, adieu, je m'en vais vous laisser. "")",106,240,0.21,Substitution
243,,"('ALEXANDRA.', ""Achève tes destins, méchante et malheureuse,  Cette mort pour ton crime est trop peu rigoureuse,  Il fallait que la flamme expiât ton péché,  Ou que sur une croix ton corps fût attaché.  Va monstre plus cruel que tous ceux de l'Afrique, Va recevoir le prix de ta noire pratique,  Vouloir empoisonner ainsi cruellement,  Un mari qui toujours t'aima si chèrement ?  Femme sans pitié, nouvelle Danaïde,  Inhumaine, traîtresse, assassine perfide,  Qui voulût lâchement attenter sur ton roi,  Je ne te connais point, tu ne viens pas de moi,  Car de ces trahisons je ne suis pas capable. "")",-,241,1.0,Deletion
244,,"('MARIANE.', 'Vous vivrez innocente, et je mourrai coupable. ')",-,242,1.0,Deletion
245,"('GLAPHIRA.', 'Adieu cher Alexandre. ')",,107,-,1.0,Insertion
246,"('ALEXANDRE.', 'Adieu Madame. ')","('LE CAPITAINE DES GARDES.', 'Allons, Madame, allons. ')",108,243,0.28,Substitution
247,"('GLAPHIRA.', 'Hélas,  Te reverrai-je encore. ')","('MARIANE.', 'Par où ? ')",109,244,1.68,Substitution
248,,"('LE CAPITAINE DES GARDES.', 'De ce côté. ')",-,245,1.0,Deletion
249,"('ALEXANDRE.', ""Non qu'après mon trépas. "")","('DINA.', 'Ô cieux ! Quelle constance, et quelle cruauté. ')",110,246,1.59,Substitution
250,"('ALEXANDRE.', ""Ah ne conteste plus ma mort est assurée  Tu n'en dois plus douter Hérode l'a jurée,  Elle est trop importante au bien de ses amours  D'une vie importune il retranche le cours,  Et transporté du feu qui bourrelle son âme,  Il donne le repos à sa honteuse flamme,  Oui Glaphira nous perd sa fatale beauté  Nous a réduits mon frère à cette extrémité,  Hérode par mon sang se va tracer la voie  Qui le dois élever au comble de sa joie,  Je lui suis trop suspect et tandis que je vis  Il ne peut caresser la femme de son fils,  Il faut donc que je meure afin qu'il se contente  Oui, Glaphira me perd mais elle est innocente,  Cette pauvre Princesse abhorre sa fureur  Elle a comme elle doit son amour en horreur,  Elle n'approuve point ses feux illégitimes  Évite son abord, et déteste ses crimes,  Mais las toute innocente et pudique qu'elle est  La pauvreté nous perd parce qu'elle lui plaît,  Mais bon Dieu si ma vie à ce monstre odieuse,  Doit enfin assouvir son âme furieuse  Te dois-je envelopper dans mon funeste sort  Te rendre compagnon de ma tragique mort,  Et donner à l'amour d'un détestable père  Mon épouse ma vie et celle de mon frère. "")","('ALEXANDRA seule.', ""Ô lâche stratagème ! Ô cruel artifice !  Je devais bien plutôt passer pour sa complice.  Pour éviter la mort fallait-il recourir,  À ce fâcheux secret qui me fera mourir ?  Mon coeur triste et glacé qu'une horreur environne.  Est tout meurtri des coups que la douleur lui donne.  Mon âme se va rendre à l'excès de ce deuil,  Je vais me mettre au lit, ou plutôt au cercueil. "")",111,247,0.0,Match
251,"('ARISTOBULE.', ""Ah mon frère mettez votre esprit en repos  Et perdez ces soupçons conçus mal à propos,  Vous avez satisfait à cette jalousie  Dont trop aveuglement votre âme fut saisie,  Par l'éclaircissement que vous avez du Roi  Vous avez vu la fraude et la mauvaise foi,  De ceux qui vous ont mis en cet état funeste  Ils perdirent la mère, et perdent ce qui reste,  D'une illustre maison dont les braves aïeuls  À tous les successeurs jettent la poudre aux yeux,  Ayant versé leur sang ils demandent le nôtre,  Cette raison nous perd et n'en cherchez point d'autre,  Depuis que de ce mal vous êtes attaqué  Avec beaucoup de soin j'ai toujours remarqué  Jusqu'au moindre discours et la moindre caresse  Comment le Roi vivait avecque la Princesse,  Mais le Ciel m'est témoin si j'ai rien aperçu  Digne de ce soupçon que vous avez conçu,  L'amour se cache mal, et quand une âme brûle  Il est bien malaisé qu'elle le dissimule. "")","('HÉRODE, seul.', ""Serpent couvert de fleurs, dangereuse vipère,  Jaune fille d'amour qui fais mourir ton père,  Dragon toujours veillant avec cent yeux ouverts,  Qui prends tout à rebours, et vois tout de travers,  Vautour insatiable, horrible jalousie,  Qui de cent faux objets brouilles ma fantaisie,  N'as-tu pas pleinement satisfait ta rigueur,  Et n'as-tu point encore assez rongé mon coeur ?  Ne m'importune plus, Conseillère indiscrète,  Infidèle espionne, et mauvaise interprète,  Qui troubles mon repas en me troublant le sens,  Et me fais sans horreur perdre des innocents,  T'ai-je pas satisfaite en t'immolant Soesme,  Et donnant des terreurs à Mariane même ?  Mais donné des terreurs ; ah ! Ne t'abuse pas,  Ta bouche a prononcé l'arrêt de son trépas,  Et comme criminelle, et comme condamnée  On l'aura promptement au supplice menée.  Elle n'est plus au monde, ou bien l'on m'a trahi,  Et c'est m'avoir perdu que m'avoir obéi.  Ma vie est en péril s'il est vrai qu'elle vive,  Et si la belle est morte, il faut que je la suive.  Ô tourment sans égal ! Ô dures cruautés !  Le malheur à mes yeux s'offre de tous côtés,  Et par quelque sentier que mon penser s'adresse,  J'y rencontre toujours la crainte ou la tristesse.  Allons nous enquérir du cours de son destin,  Et si cette beauté tire encore à sa fin,  Changeons par un effet d'une bonté célèbre,  En triomphe d'honneur cette pompe funèbre.  Mais un des miens s'avance, et je vois mes malheurs,  Tracés sur son visage avec l'eau de ses pleurs,  Il en parle tout seul. "")",112,248,0.07,Substitution
252,"('ALEXANDRE.', ""Ton esprit innocent juge à la bonne foi  Mais connais-tu si mal les adresses du Roi,  Cette adresse partout si rare et si connue,  Et par qui sa grandeur s'est toujours maintenue,  C'est en dissimulant que ce Prince est monté  De degrés en degrés jusqu'à la Royauté,  C'est en dissimulant qu'il garantit sa tête,  Des éclats d'une foudre à tomber toute prête,  Lorsque devant Antoine il se vit accusé  Et qu'il le confondit par son esprit rusé,  C'est en dissimulant qu'il sauva sa Couronne  Lorsque devant César il parut en personne,  Et qu'après le destin d'un ami malheureux  Aux pieds de ce grand homme il fit le généreux,  Regarde comme il feint et comme il dissimule  Dans la tragique mort du pauvre Aristobule,  Combien à son trépas il lui donne de pleurs  Vois le vieillard Hircan et ses derniers malheurs,  Avec combien de soin et de feintes promesses  Ce cruel l'attira, de combien de caresses,  Ce rusé le déçut pour lui donner la mort  Sa bouche avec son coeur ne fut jamais d'accord,  Et les raisons d'État sont bien assez puissantes  Pour donner à son front cent formes différentes,  Il feint dans son amour, comme il a toujours feint.  C'est le bruit, c'est César, c'est moi-même qu'il craint,  Tu sais comme il procède, et comme sa malice  Donne à ses actions des couleurs de Justice,  Et qu'il n'entreprend rien qu'un sujet spécieux  N'abuse de son peuple et l'esprit et les yeux,  Pour s'arracher de l'âme une fâcheuse épine  Lui-même fait jouer sa mortelle machine,  Cherche des délateurs, aposte des témoins,  Et de son procéder prend lui-même les soins. "")","('NARBAL.', ""Ô cieux ! Cette aventure  Met de grandes vertus dans une sépulture,  La constance et l'honneur, comme la piété  Viennent de rendre l'âme avec cette beauté. "")",113,249,0.75,Substitution
253,,"('HÉRODE.', ""Quel accident t'oblige à pleurer de la sorte ? "")",-,250,1.0,Deletion
254,,"('NARBAL.', 'Un grand sujet de deuil. ')",-,251,1.0,Deletion
255,,"('HÉRODE.', 'Quoi ? Mariane est morte ? ')",-,252,1.0,Deletion
256,"('ARISTOBULE.', ""Pour quelque beau dessein que sa colère éclate  Sa dernière action de quelque espoir me flatte,  Ce coeur de trahisons et de rapports aigri  A par un triste objet paru tout attendri,  Et la pitié sans doute a fléchi son courage  J'en ai tiré mon frère un assez bon présage,  Et j'ai lu dans ses yeux qu'il serait bien aisé  D'apaiser son courroux s'il n'était apaisé. "")","('NARBAL.', 'Oui Sire, cette reine est au nombre des morts,  On vient de séparer sa tête de son corps ;  Il devient tout changé, le voilà qui succombe,  Le coup de cette mort le mettra dans la tombe.  Voici le triste effet qui fut prévu de tous :  Hé ! Sire, ouvrez les yeux, et revenez à vous.  Hérode tombe en faiblesse.')",114,253,0.93,Substitution
257,"('ALEXANDRE.', ""C'est ce qui te console et c'est ce qui m'afflige  Non non, ne pense pas que la pitié l'oblige,  À relâcher pour nous de sa sévérité  Ce fut s'il t'en souvient l'objet d'une beauté  Oui oui, ce fut l'amour, et son âme enflammée  Ne peut voir ma Princesse entre nos bras pâmée,  Prête à rendre l'esprit sans en être touché  Cet amour éclata qu'il tenait tant caché,  Et le visible effet de la maudite flamme  Réveilla le soupçon qui bourrelle mon âme,  Ce que le triste objet, de ceux qu'il a produits  Et l'état malheureux où nous sommes réduits,  Essayaient vainement sur cette âme de Roche  La Princesse l'obtint dès sa première approche,  Et d'un simple regard, elle attendrit ce coeur,  Qui poursuivait ses fils avec tant de rigueur,  Quelle visite ô Dieu, quels étranges visages,  Ah je n'en puis tirer que de mauvais présages. "")","('HÉRODE.', ""Mariane a des morts accru le triste nombre ?  Ce qui fut mon soleil n'est donc plus rien qu'une ombre ?  Quoi ? Dans son orient cet astre de beauté,  En éclairant mon âme a perdu la clarté ?  Tu dis que Mariane a perdu la lumière,  Et le flambeau du monde achève sa carrière ?  On le vit autrefois retourner sur ses pas,  À l'objet seulement d'un funeste repas,  Et d'une horreur pareille il se trouve incapable,  Quand on vient devant lui d'éteindre son semblable.  Astre sans connaissance, et sans ressentiment,  Tu portes la lumière avec aveuglement ?  Si l'immortelle main qui te forma de flamme,  En te donnant un corps t'avait pourvu d'une âme,  Tu serais plus sensible au sujet de mon deuil,  De ton lit aujourd'hui tu ferais ton cercueil,  Et partout l'univers ta lumière éclipsée  Établirait l'horreur qui règne en ma pensée.  Mariane a senti la rigueur du trépas ?  La mort n'a point d'Empire où règnent ses appas.  Je sais que cet ouvrage à son auteur ressemble,  Et qu'il n'est pas céleste et mortel tout ensemble.  Quoi ? Dans si peu de temps aurait-on abattu  Le temple le plus beau qu'eût jamais la vertu.  Aurait-on renfermé dans les moindres espaces,  La retraite d'amour, et le séjour des grâces,  Les astres de ses yeux seraient-ils éclipsés,  Et les lys de son teint seraient-ils effacés !  Aurait-on dissipé ce recueil de miracles ?  Aurait-on fait cesser mes célestes oracles ?  Aurait-on de la sorte enlevé tout mon bien,  Et ce qui fut mon tout ne serait-il plus rien ?  Non, non, c'est un discours, qui privé d'apparence  Ne doit jamais trouver de place en ma créance.  Dis-tu qu'on a détruit ce chef-d'oeuvre des cieux ? "")",115,254,0.0,Match
258,,"('NARBAL.', ""Sire, ce triste coup s'est fait devant mes yeux. "")",-,255,1.0,Deletion
259,"('ARISTOBULE.', 'Leur abord me surprend, que voulez-vous de nous.')","('HÉRODE.', ""Viens m'en conter au long la pitoyable histoire,  Je n'en saurais douter, et je ne la saurais croire. "")",116,256,1.23,Substitution
260,"('DIOPHANTE.', ""Une chose Seigneur, qui nous afflige tous,  Vissiez-vous le regret que ma charge me donne,  C'est qu'il vous faut mourir, et que le Roi l'ordonne. "")","('NARBAL.', ""Alors que dans la tour on la vint avertir,  Qu'un rigoureux arrêt la pressait d'en sortir,  Le funeste récit de sa triste sentence,  Ébranla tous les coeurs, mais non pas sa constance,  Car bravant ses malheurs, elle fit assez voir  Que ce choc furieux n'avait pu l'émouvoir.  Elle n'exprima point des sentiments timides,  Ses yeux restèrent secs parmi cent yeux humides,  Et des rayons de joie éclairant ses appas,  Firent voir que la mort ne lui déplaisait pas.  Après qu'elle eût fait part de quelques pierreries,  À ses filles d'honneur qu'elle a le plus chéries,  Et qu'en les embrassant, elle leur eût enjoint  De ne la suivre pas, ou de ne pleurer point : Elle tourna ses pas, et plus gaie et plus belle,  Où l'échafaud dressé prenait le deuil pour elle.  Jamais on ne la vit dans un plus noble orgueil,  On lisait sur son front le mépris du cercueil,  Jamais Reine amazone avecque plus de gloire  Ne parut triomphante après une victoire ;  Le peuple en la suivant, se fondait tout en pleurs,  Admirant sa constance, et plaignant ses malheurs ;  Même beaucoup de gens disaient parmi la presse,  Qu'on perdait sans raison cette grande princesse ;  Que son coeur sans exemple en générosité,  N'avait pu concevoir aucune lâcheté,  Que vous regretteriez l'absence de ses charmes,  Et que son sang versé vous coûterait des larmes,  Dès que de son trépas vous seriez averti. "")",117,257,0.75,Substitution
261,"('ARISTOBULE.', ""C'est qu'il nous faut mourir. "")",,118,-,1.0,Insertion
262,"('DIOPHANTE.', 'Oui Seigneur de ce pas.')","('HÉRODE.', ""Ah ! Que n'ai-je évité ce qu'ils ont pressenti ? "")",119,258,1.41,Substitution
263,,"('NARBAL.', ""Sa mère l'abordant changea par quelque crainte  Sa pitié véritable en une vigueur feinte ;  Son esprit inventif pour ôter le soupçon,  Qu'il trompât en son crime en aucune façon,  Cachant les sentiments que donne la nature,  Sembla se réjouir de sa triste aventure.  Mais notre grande reine affligée à ce point,  Connut son artifice, et ne s'en émut point,  Et passant, répartit à cette vaine offense,  D'un modeste souris, et d'une révérence. "")",-,259,1.0,Deletion
264,"('ALEXANDRE.', 'Hérode à ses enfants ordonne le trépas,  Et ne redoute point la vengeance céleste. ')","('HÉRODE.', 'Ah ! je suis tout percé des traits de la pitié,  Mon coeur à ce discours se fend par la moitié.  Quoi dans ce triste état sa mère la querelle ?  Et sa seule vertu se déclare pour elle.  Achève tout le reste ? ')",120,260,0.93,Substitution
265,"('DIOPHANTE.', ""Nous sommes envoyés pour ce destin funeste,  Et c'est bien malgré nous que nous sommes forcés,  À faire cette action indigne. "")","('NARBAL.', ""Étant sur l'échafaud  Elle joignit les mains, leva les yeux en haut,  Conjurant à genoux la divine puissance,  De rendre manifeste à tous son innocence,  Et que jamais aux siens il ne fût reproché  Des forfaits dont son coeur ne fut jamais taché.  Protesta que c'était par une calomnie  Qu'on la voyait traitée avec ignominie  Et que vous aviez cru par une aveugle erreur  Ce dont le seul penser lui donnait de l'horreur.  Elle prit à témoin les ordres angéliques,  Qu'elle n'avait point fait de ces lâches pratiques,  S'assura que le ciel viendrait vous inspirer,  Qu'un regret de sa mort vous ferait soupirer,  Et que vous montreriez encor quelque tendresse  Aux jeunes orphelins d'une grande princesse,  Qui dans le mauvais sort sut constamment souffrir ;  Qui vécut sans reproche, et sut fort bien mourir.  À ces mots prononcés d'un zèle plein de flamme,  Elle voulut au ciel recommander son âme,  Qui sur mille vertus s'apprêtait d'y voler.  Puis elle offrit sa gorge, et cessa de parler.  Et lors l'exécuteur la voyant ainsi prête,  D'un prompt éclair d'acier lui fit voler la tête.  Là-dessus un grand cri tout autour s'entendit,  Qui pénétra les airs que son âme fendit.  On vit sourdre aussitôt mille chaudes fontaines,  Des yeux de tout le peuple ainsi que de ses veines.  Voilà comme finit votre illustre moitié,  Avec un monde entier qui mourut de pitié. "")",121,261,0.77,Substitution
266,"('ALEXANDRE.', ""C'est assez.  Taisez-vous discoureur et faites votre office,  Oui servez sans regret Hérode et sa justice,  Très dignes officiers d'un tel maître que lui  Et des commissions qu'il vous donne aujourd'hui,  Nous aimons mieux quitter une importune vie  Et de son propre sang voir sa rage assouvie,  Que de nous voir encore exposés et soumis  Aux cruautés d'un père et de tant d'ennemis. "")","('HÉRODE.', ""Avoir ôté la vie à des beautés si rares,  Ô rigueur inconnue aux coeurs les plus barbares !  Un Sarmate inhumain ne pourrait l'exercer,  Un Scythe sans horreur ne pourrait y penser.  Quel fleuve, ou quelle mer sera jamais capable  D'effacer la noirceur de ce crime exécrable ?  Quelle affreuse montagne, et quel antre écarté ?  Pourront servir d'asile à mon impiété ?  Trouverai-je un refuge au centre de la terre,  Où mon crime se trouve à couvert du tonnerre ?  Où je me puisse voir sans peine et sans effroi,  Où je ne traîne point mon enfer avec moi ?  Mais attends-je en mon deuil que rien me réconforte ?  Comment, je vis encore, et Mariane est morte ?  Cette belle est partie, et je ne la suis pas,  Comme si j'ignorais les chemins du trépas ?  Ha ! Voici le plus court, il faut que cette lame  D'un coup blesse mon coeur, et guérisse mon âme.  Prête-la moi de grâce en ce juste dessein,  Ou si tu l'aimes mieux, pousse la dans mon sein.  Il se jette sur l'épée de Narbal. "")",122,262,0.49,Substitution
267,,"('NARBAL.', 'Hé Sire, revenez de ces transports extrêmes. ')",-,263,1.0,Deletion
268,"('ARISTOBULE.', ""Je ne souffrirai point l'approche de ces traîtres  Ils sont nos serviteurs et nous sommes leurs maîtres  Et bien que désarmé je ne permettrai pas  Qu'ils me donnent sans peine un infâme trépas.  Non ne m'approchez point. "")","('HÉRODE.', ""C'est empêcher l'arrêt que tu donnes toi-même ;  Ne m'as-tu pas déjà frappé mortellement ?  Tu m'as dit que la reine est dans le monument :  Penses-tu que sans elle ici-bas je demeure ?  Fais qu'elle ressuscite, ou souffre que je meure.  Je ne puis supporter un remords si pressant,  Je veux faire justice à son sang innocent ;  Ne me diffère point la peine qui m'est due ?  Il faut que je me perde après l'avoir perdue.  Il veut encore prendre son épée. "")",123,264,0.58,Substitution
269,,"('NARBAL.', 'Sire.')",-,265,1.0,Deletion
270,"('ALEXANDRE.', ""Retenez-vous mon frère  À qui résistez-vous, et que pensez-vous faire,  Ces ministres sanglants des passions du Roi  Sont ici trop puissants et pour vous et pour moi,  C'est au Ciel seulement, qu'une faible innocence  Doit d'une telle mort demander la vengeance,  Élevons-y mon frère et les yeux et le coeur,  Auteur de l'univers Père et conservateur  Maîtres des actions et du salut des hommes,  Toi qui vois nos malheurs et l'état où nous sommes,  Lance Père éternel un regard de pitié  Sur une inviolable et constante amitié,  Je ne demande point à ta bonté suprême  Qu'elle sauve ma tête en ce péril extrême,  Qu'elle venge ma mort, et punisse le Roi  Non, ce n'est pas Seigneur ce que j'attends de toi,  Je ne te ferai point une injuste requête  Convertis ce tyran et conserve sa tête,  Mais si le puis attendre un trait de ta pitié  Protège après ma mort ma fidèle moitié,  Conserve en son entier une vertu si rare  Garantis son honneur des efforts d'un barbare,  Et sauve du péril qui le va menaçant  Un courage Royal un esprit innocent,  Une foi sans pareille, une amour pure et belle  Bref toutes les vertus que tu mis avec elle,  Ne perdons point le temps en discours superflus  Allons mon frère, allons, et ne résistons plus.  Où devons-nous passer. "")","('HÉRODE.', ""Ah, je suis l'auteur de ce meurtre inhumain,  Ma bouche à son bourreau mit le fer à la main :  Ma bouche complaisante à ma rage animée,  D'un seul mot pour jamais rend la sienne fermée.  Ah ! Bouche sanguinaire, et pleine de rigueur,  Mon regret te convainc d'avoir trahi mon coeur, Funeste truchement de mon âme insensée,  Qui sus pour mon malheur exprimer ma pensée,  Sers-moi dans ton office avec plus de raison,  Et produit le remède en suite du poison.  Vous peuples oppressés, spectateurs de mes crimes,  Qui portez tant d'amour à vos rois légitimes,  Montrez de cette ardeur un véritable effet,  Employant votre zèle à punir mon forfait,  Venez, venez venger sur un tyran profane,  La mort de votre belle et chaste Mariane ;  Punissez aujourd'hui mon injuste rigueur,  Accourez me plonger des poignards dans le coeur,  Apaisez de mon sang votre innocente reine,  Que je viens d'immoler à ma cruelle haine.  Mais vous n'en ferez rien, timide Nation,  Qui n'osez entreprendre une belle action,  Vous avez trop de peur d'acquérir de la gloire,  Vous auriez du regret de vivre dans l'histoire,  Et qu'un trait de courage et de fidélité  Vous rendît remarquable à la postérité.  Témoin de sa bassesse, et de ma violence,  Cieux qui voyez le tort que souffre l'innocence,  Versez sur ce climat un malheur infini.  Punissez ces ingrats qui ne m'ont point puni,  Donnez-les pour matière à la fureur des armes,  Qu'ils flottent dans le sang, qu'ils nagent dans les larmes.  Faites marcher contre eux des Scythes, des Gelons,  Et s'il se peut encor des monstres plus félons,  Qui mettent sans horreur en les venant surprendre,  Et leurs troupes en sang, et leurs maisons en cendre ;  Qu'on leur viennent enlever leurs enfants les plus chers,  Et qu'une main barbare en frappe les rochers ;  Qu'on force devant eux leurs femmes et leurs filles,  Que la peste et la faim consomment leurs familles ;  Que leur temple orgueilleux parmi ces mouvements,  Se trouve renversé jusqu'à ses fondements.  Et si rien doit rester de leur maudite race,  Que ce soit seulement des sujets de disgrâce,  Des gens que la fortune abandonne aux malheurs ;  Qu'ils vivent dans la honte et parmi les douleurs.  Qu'ils se trouvent toujours couverts d'ignominie,  Qu'on les traite partout avecque tyrannie,  Que sans fin par le monde ils errent dispersés,  Qu'ils soient en tous endroits, et maudits et chassés,  Qu'également partout on leur fasse la guerre,  Qu'ils ne possèdent plus un seul pouce de terre,  Et que servant d'objet à votre inimitié,  L'on apprenne leurs maux sans en avoir pitié.  Faites pleuvoir sur eux de la flamme et du soufre,  De tout Jérusalem ne faites rien qu'un gouffre,  Qu'un abîme infernal, qu'un palud plein d'horreur,  Dont le nom seulement donne de la terreur.  Mariane est donc morte, on me l'a donc ravie,  Et pour mon désespoir on me laisse la vie ?  Ô mort ! En mes ennuis, j'implore ta pitié,  Viens enlever le tout dont tu pris la moitié. "")",124,266,0.0,Match
271,,"('SALOMÉ.', 'Narbal, que fait le roi ? ')",-,267,1.0,Deletion
272,,"('NARBAL.', ""Madame, il se tourmente,  Sa douleur est si vive, et si fort véhémente,  Que si vos bons conseils n'en détournent le cours,  Vous le verriez bientôt à la fin de ses jours. "")",-,268,1.0,Deletion
273,,"('SALOMÉ.', ""Lui serait-il venu des nouvelles d'Auguste,  Ou quelque changement rendit ce trouble juste ? "")",-,269,1.0,Deletion
274,"('DIOPHANTE.', 'Dans la chambre prochaine. ')","('NARBAL.', 'Non, Madame. ')",125,270,1.45,Substitution
275,,"('PHÉRORE.', 'Quoi donc ? Qui le rend affligé ? ')",-,271,1.0,Deletion
276,"('ARISTOBULE.', 'Allons saouler ce monstre, et rejoindre la Reine. ')","('SALOMÉ.', 'Le trépas de la reine. ')",126,272,0.58,Substitution
277,,"('PHÉRORE.', ""Ah ! Je l'ai bien jugé. "")",-,273,1.0,Deletion
278,"('GLAPHIRA.', 'Grâce, grâce Seigneur. ')","('SALOMÉ.', ""Il conçoit trop d'ennui d'un sujet d'allégresse. "")",127,274,1.61,Substitution
279,"('HÉRODE.', 'Madame levez-vous. ')","('PHÉRORE.', ""Il faudra l'aborder avec beaucoup d'adresse,  Son courroux là-dessus doit être appréhendé. "")",128,275,1.48,Substitution
280,,"('SALOMÉ.', 'Nullement, son esprit veut être gourmandé. ')",-,276,1.0,Deletion
