,Play 1,Play2,Op symbol1,Op symbol2,Cost,Operation Type
618,"('JEAN', 'Dis-moi, est-ce que Beatriz est revenue ?  à votre domicile?')",,529,-,1.0,Insertion
619,"('ANGELA', 'Etsainement  son père, par de meilleurs moyens,  sa colère se transforme en paix.')","('Carrille', 'Quelle fin justes Dieux ? croyez asseurement Qu’on ne peut esperer d’un tel commencement, Ou je me trompe fort, autre fin que mauvaise, Et que vous ne verrez icy rien qui vous plaise. Ah Dieux ! qu’avons-nous fait ; n’estions-nous pas bien fous De nous estre trouvés tous deux au rendez-vous Pour avecque le Diable avoir aucun negoce ? On nous a promené plus d’une heure en carosse, Tant par haut que par bas, par cent chemins divers C’est ainsi qu’on m’a dit qu’on chemine aux Enfers. Deux valets nous menoient, aussi noirs que des Diables, Et le carosse noir, qui sont choses capables Au plus determiné de troubler le cerveau ; Estants entrez on a mesme esteint le flambeau, En un portail Et sans sçavoir par qui l’on nous est venu prendre, On nous a faits aller par cent endroits  Au bout de tout cela l’on nous a renfermez Dans cette chambre obscure, et vous verrez peut-estre Qu’on nous fera tantost sauter par la fenestre. Ah nous sommes sans doute aux portes de l’Enfer Ou nous aurons bien-tost loisir de nous chauffer, Le Diable mescognoit les hommes de merite ; Pour deux cens coups de fouët j’en voudrois estre quite, Et perdre encor de plus, quatre doigts de la main Et r’estre')",530,456,1.8,Substitution
620,"('JUAN', ""Je ne voulais pas en savoir pluspour aller voir si je pouvaisla voir et lui parler ce soir.Reste avec Dieu et remarqueque ce costume n'est plus à toi.//(Sortie.)"")","('Florestan', 'O le joly dessein, Je veux tout  Pour sçavoir ce que c’est, car j’en brusle d’envie, Je ne sçaurois plus vivre en cet aveuglement, Je sçauray si c’est ')",531,457,1.07,Substitution
621,"('ANGELAV', 'Que Dieu soit avec toi et pars.(BEATRIZ sort.) Ferme cette porte, Beatriz.')",,532,-,1.0,Insertion
622,"('BEATRIZ', 'Eh bien, nous sommes sortis de cettefrayeur. Ton frère va me chercher.')",,533,-,1.0,Insertion
623,"('ISABEL', ""Tu dois rester ici et t'assurer de ne pas faire de bruit, ils peuvent te sentir."")",,534,-,1.0,Insertion
624,"('MANUEL', 'Unmarbre je serai.')","('Carrille', 'Je voy de la clarté, je croy par cette fente.')",535,458,1.1,Substitution
625,"('ISABEL', '(Que le ciel me plaise de le fermer, je suis troublé).(Sortie.)')","('Florestan', 'On ouvre, justes Dieux, que mon ame est contente. Carrille, vois-tu pas cette rare beauté ?')",536,459,0.31,Substitution
626,,"('Carrille', 'C’est à ce coup, Monsieur, que je suis ')",-,460,1.0,Deletion
627,"('MANUEL', ""Oh, combien, mon Dieu, ose-t-ilquiconque ose entrer dans un endroitoù il n'atteint ni ne comprendquel mal est prévu,quels risques sont évités!Voyez-moi ici dans une maisonqu'il a de tels un noble propriétaire-d'excellence au moins-,plein d'étonnements cruelset si loin du mien.Mais qu'est-ce que c'est ? Il semble qu'une porte s'ouvre ici. Oui, et les gens sont entrés.  (Sortie  COSME.)"")","('Florestan', 'Que songeai-je, grands Dieux ? car je n’oserois dire Qu’est-ce que je regarde, ou qu’est-ce que j’ Tous ces rares objets m’esbloüissent les yeux.')",537,461,0.65,Substitution
628,"('COSME', ""Grâce à Dieu que ce soirje pourrai entrer librementdans ma chambre sans crainte,même si je sors et entre sans lumière;car l'elfe, mon seigneur,puisqu'il a mon maître,pourquoi il me veut ? moi ?Mais il me veut pour quelque chose.// (Il rencontreDON MANUEL.) Qui vient ? Qui est-ce?"")","('Carrille', 'Il fait icy plus beau cent fois que dans les Cieux, Si l’on voit aux Enfers des lieux si delectables, Que je serois heureux d’aller à tous les Diables.')",538,462,0.8,Substitution
629,"('COSME', ""Je ne parlerai pas plus que d'un parentpauvre dans la maison des riches."")","('Angelique (à Florestan.)', 'Vous vous plaindrez de moy, certes avec raison, De vous avoir tenu si long-temps en prison Parmy ces lieux obscurs.')",539,463,1.21,Substitution
630,"('MANUEL', ""(C'est sans aucun doute un domestique,qui est peut-être entré ici.Il convient de me renseigner sur luioù je suis). Dites de quelle maison s’agit-il et quel propriétaire a-t-elle ?"")","('Florestan', 'Deesse que j’adore On souffre bien la nuit quand on attend l’Aurore, Elle m’eut semblé longue en osant esperer Qu’un si brillant Soleil me devoit esclairer. Mais si vos divins yeux excitent dans une Ame Si tost qu’on les regarde une si belle flame, Qui peut en son abord chasser l’obscurité, Que n’ay-je veu plus tost cette rare beauté, Ce miracle d’Amour, dont le merite extreme, Me fait perdre le ')",540,464,1.56,Substitution
631,"('COSME', ""Monsieur, le propriétaire et la maisonsont le diable qui me prend,car ici habite une dame,on appelle la dame duende,qui est un démon sous la formed'une femme."")","('Angelique', 'Quoy que ce compliment paroisse en ma faveur, Je devrois m’offencer d’un discours si flatteur, J’ay fort peu de merite, et toutesfois j’advoüe Qu’il ne me déplaist pas quand j’entends qu’on me loüe, Mais je ne celle point Florestan que je hais De pareils complimens quand ils vont dans l’excez. Si j’ay ces qualitez en moy je les ignore, Je ne suis point Soleil, je ne suis point Aurore : Quoy que je sois pourtant tout ce que vous voudrez, Je veux suivre la loy que vous me prescrirez. Nommez-moy seulement femme, mais qui vous ayme Tenez-le pour certain à l’esgal d’elle-mesme, Que vous  L’offre qu’elle vous fait icy sans en douter.')",541,465,1.02,Substitution
632,"('MANUEL', 'Etqui es-tu ?')","('Florestan', 'Fut-il jamais  Je ne sçay si je dors, grands Dieux, ou si je veille, Si l’on gouste en dormant des plaisirs si parfaits ? Juste Ciel permets-moy de dormir à jamais.')",542,466,1.88,Substitution
633,,"('Angelique', 'Des sieges promptement. (Lucinde et Isabelle leur presentent chacun (Angelique et Florestan devisent bas.)')",-,467,1.0,Deletion
634,"('COSME', 'Je suis un famulus ou un serviteur,Je suis un sujet, un serviteur,qui sans quoi ni pourquoiJe subis ces charmes.')","('Carrille', 'Je ne fus en ma vie Surpris comme je suis, que mon ame est ravie, Est-ce une illusion, ou quelque enchantement ?')",543,468,0.65,Substitution
635,,"('Isabelle ', 'Apellons ce valet, le divertissement N’en sera point mauvais, faisons luy des caresses.')",-,469,1.0,Deletion
636,,"('Lucinde ', 'Hola-hau mon amy.')",-,470,1.0,Deletion
637,"('MANUEL', 'Et qui est ton maître ?')","('Carrille', 'Mes Reynes, mes Princesses, Vous voulez m’attraper par quelque illusion,  Qui de vous a changé mon argent en charbon ?')",544,471,1.4,Substitution
638,"('COSMEE', 'un fou, un impertinent,un imbécile, un niais, un diminué,qui est perdu pour une telle dame.')","('Isabelle', 'Ah quelle fausseté ! quelle insigne sottise.')",545,472,1.08,Substitution
639,"('MANUEL', 'Et est-ceson nom ?')",,546,-,1.0,Insertion
640,"('COSME', 'DonManuel  Enríquez.')",,547,-,1.0,Insertion
641,"('MANUEL', 'Jésusmille fois !')","('Carrille', 'Le mien n’estoit point faux, c’estoit argent de mise.')",548,473,1.82,Substitution
642,,"('Lucinde', 'Approche toy.')",-,474,1.0,Deletion
643,"('COSME', ""Je Cosme Catiborate  Je m'appelle."")","('Carrille', 'Non, non, je suis fort bien icy, Mesdames.')",549,475,1.56,Substitution
644,"('COSME', ""C'est une belle confiance en soi !Dis-moi, comment vas-tu ici ?Tu n'es pas allé très courageusementseul là où on t'attendait ?Eh bien, à quelle vitesse reviens-tu ?Et comment, dans bref, es-tu venuici, en m'apportant toujoursla clé de cette chambre ?"")","('Isabelle', 'As-tu peur ? qui te met en soucy ? Tu sembles interdit, qu’est-ce qui t’espouvente ?')",550,476,0.95,Substitution
645,,"('Carrille', 'Quelque valet d’Enfer en habit de suivante, Comme il a tantost fait me pourroit testonner')",-,477,1.0,Deletion
646,"('MANUEL', 'Eh bien, dis-moi, quelle est cette pièce ?')","('Isabelle', 'Responds-nous à propos, cesse de boufonner.')",551,478,0.94,Substitution
647,,"('Carrille', 'Vous parlerez long-temps avant que je responde, J’abhorre l’entretien des gens de l’autre monde, Je n’iray pas, vous dis-je, et je sçay bien pourquoy .')",-,479,1.0,Deletion
648,"('COSME', 'Le vôtre ou celui du diable.')","('Isabelle', 'Je sçay que tu viendras mesme en depit de toy.')",552,480,1.59,Substitution
649,,"('Carrille', 'J’ay les gouttes aux pieds.')",-,481,1.0,Deletion
650,"('MANUEL', ""Vivez dans les cieux qui s'étendent !Parce que loin de chez moiet dans une maison très différenteJ'étais à ce moment-là."")","('Isabelle', 'Ah l’estrange imposture !')",553,482,1.25,Substitution
651,"('COSME', ""Eh bien, les choses viendront de l'elfe,sans aucun doute, car je vous ai ditla pure vérité."")","('Carrille', 'Je n’eschaperay point si je ne les conjure, Je dois icy tout craindre, et ne rien esperer, Mais je ne sçay comment il les faut conjurer. Retirez-vous maudites ames, Au fond des infernales flames, Quoy que je sois du rang des sots Je vous assure ombres sans os, Et je vous le dis en trois mots Que l’impitoyable Atropos Que Rhadamante Trouveront tous trois à propos, Que vous me laissiez en repos, Et que vous me tourniez le dos')",554,483,1.0,Substitution
652,"('MANUEL', 'Veux-tu que je perde la tête ?')","('Isabelle', 'Tu crois par ces vains mots avoir quelque puissance, Nous sçavons comme il faut chastier l’insolence. Nous allons t’estrangler si tu dis un seul mot.')",555,484,1.31,Substitution
653,"('COSME', 'Y a-t-ilplus de vous décevoir ? Franchissez cette porte et vous arriverez au portail, où vous pourrez être détrompé.')","('Carrille', 'Je ne parleray plus, je ne suis pas si sot, Pardonnez, s’il vous plaist à mon effronterie A deux genoux icy Carrille vous en prie, Au moins permettez-moy d’avoir un peu de peur.')",556,485,1.27,Substitution
654,"('MANUEL', ""Eh bienvous dites.  Je vais l'examiner et le voir. (Sortie.)"")",,557,-,1.0,Insertion
655,"('COSME', 'Messieurs, quand sortirons-nous de tant de mensonges apparents ? (ISABEL sort du placard.)')",,558,-,1.0,Insertion
656,"('ISABEL', ""(Don Juan est repartiet, de peur que Don Manuel ne sache où il se trouve,il est pratique de le sortir d'ici). Ce, monsieur,ce."")",,559,-,1.0,Insertion
657,"('COSME', ""(C'est pire : ceatic sont ces cee)."")","('Isabelle', 'Ah ! insigne maraut, quoy ? n’as-tu point de ')",560,486,1.69,Substitution
658,"('ISABELLE', 'Yamon seigneur collecté  est restant.')","('Carrille', 'Non, je n’en eu jamais pour resister aux Diables.')",561,487,1.62,Substitution
659,"('COSME', ""(De quel monsieur s'agit-il ?). (DON MANUEL sort.)"")",,562,-,1.0,Insertion
660,"('MANUEL', ""C'est ma chambre, en fait."")",,563,-,1.0,Insertion
661,"('ISABELLE', 'Es-tu?')","('Lucinde', 'Mais te parroissons-nous si fort espouventables ?')",564,488,1.05,Substitution
662,"('COSME', 'Oui je suis.')","('Carrille', 'Non, je ne vy jamais de plus rares beautez, Mais ces attraits sont faux, ils sont tous empruntez, Car si je vous voyois en forme autre qu’humaine, Je mourrois sur le champ, la chose est tres certaine.')",565,489,1.73,Substitution
663,"('ISABEL', 'Vendre  avec moi.')","('Angelique, ', 'Quoy doncques Florestan vous vous pleignez de moy ?')",566,490,1.33,Substitution
664,"('MANUEL', 'Vousle dites bien.')","('Florestan', 'Ouy, puis que vous avez ces doutes de ma foy, En me tenant ainsi vos affaires secrettes, Pourquoy refusez-vous de dire qui vous estes ?')",567,491,1.31,Substitution
665,"('ISABELLE', ""Il n'y a rien à craindre; ne t'attends à rien."")","('Angelique', 'C’est ce que je ne puis vous dire, et je vous fais Cette priere icy, ne m’en parlez jamais : Vous ne le sçaurez point encor que je vous ayme,  (Tenez-le pour certain) à l’esgal de moy-mesme, Quand vous desirerez me parler,et me voir Je vous obeiray, faites-le moy sçavoir, Ce sera tous les jours, en tous lieux, en toute heure Mais vous ne sçaurez point mon nom ny ma demeure. Je parois en effet ce que je ne suis pas, Et l’on doit faire aussi de moy bien plus de cas Que je ne le paroy, cette enigme suffise C’est assez de sçavoir que je vous suis acquise, Que je suis toute à vous, si vous voulez m’aymer, Croyez que ce n’est point pour vous mes-estimer, Mais pour avoir pour vous une amour trop parfaite Si je vous tiens ainsi cette affaire secrette ; Peut-estre avec le temps que vous sçaurez un jour, Quel  Je vous en dis assez, et si vous estes sage Vous ne chercherez point d’en sçavoir davantage.')",568,492,1.59,Substitution
666,"('COSME', ""Seigneur, l'elfe m'emmène !  (Prenez-leISABEL.)"")","('Florestan', 'N’estes-vous point maistresse au moins de Licidas, Ne me le celez point.')",569,493,0.87,Substitution
667,"('MANUEL', ""Ne saurons-nous pas enfind'où vient cette tromperie ?Tu ne réponds pas ? Quel imbécile tu es ! Cosme, Cosme ! Vive le ciel, que je touche avec les murs ! Ne lui ai-je pas parlé ici ? Où disparaît-il si vite ? N'était-il pas là ?Je dois perdre la raison avec dignité ; mais, il est nécessaireque quelqu'un d'autre entre ici,je dois découvrir où,car je dois me cacherdans cette chambre etattendre attentivementjusqu'à ce que je découvre qui est cette belle dame elfe.( Il part et toutes les femmes sortent, une avec des lumières et une autre avec des boîtes et une autre avec un verre d'eau.)"")","('Angelique', 'Non je ne la suis pas. Et je dy plus encore, je ne la sçauray estre.')",570,494,0.63,Substitution
668,,"('Florestan', 'Pourquoy donc devant luy n’oseriez-vous paroistre ? Quelle crainte avez-vous ?')",-,495,1.0,Deletion
669,"('ANGELA', ""Eh bien, mon frère est sorti pour te chercher et Isabelest allée dans sa même chambrepour amener Don Manuel,qu'il soit tout préparé;il trouvera, en arrivant ici,le goûter préparé .Tout le monde l'attend comme ça."")","('Angelique', 'Si vous estes discret, Ne vous informez pas non plus de ce secret, Il m’importe il suffit, puis-je pas estre femme De telle qualité')",571,496,1.4,Substitution
670,"('ANGELA', 'Il vient?')",,572,-,1.0,Insertion
671,"('COSME', 'Triste moi ! Où vais-je?Ce sont déjà de lourdes moqueries.Mais non, parce que je regardedes beautés si extrêmes.Suis-je Cosme ou Amadís?Suis-je Cosmico ou Belianís?')","('Florestan', 'Pardonnez-moy, Madame, Si dans ce grand desir je vous perds Je ne parleray plus si je vous suis suspect, Ce n’est que par amour, mais si je ne vous fasche, Faites-moy la faveur pour le moins que je sçache, Puis que vous m’honorez de vostre affection, Par quel  Vous entrez dans ma chambre. ')",573,497,1.07,Substitution
672,,"('Angelique', 'Il n’est pas temps encore. Vous le sçaurez un jour.')",-,498,1.0,Deletion
673,,"('Florestan', 'Puis que je vous adore, Au moins me devez-vous contenter sur ce poinct.')",-,499,1.0,Deletion
674,"('ISABEL', ""Il vient ici. Mais qu'est-ce que je vois ?  Seigneur !"")","('Angelique', 'Vous perdez vostre temps, vous ne le sçaurez point. Pourquoy sur ce sujet voulez-vous me desplaire ?')",574,500,1.54,Substitution
675,"('COSME', '(Je crois déjà à ma tromperie, parce que mon âme est en difficulté).')","('Florestan', 'Puis que vous le voulez, Madame, il me faut taire, Je ne veux desirer rien que ce qui vous plaist.')",575,501,1.6,Substitution
676,"('ANGELA', ""Qu'est-ce que c'est, Isabelle ?"")","('Angelique', 'Que nous sert-on donc ?')",576,502,1.38,Substitution
677,"('ISABEL', ""Madame, où j'ai laissé Don Manuel,en revenant vers lui maintenantJ'ai trouvé son domestique."")",,577,-,1.0,Insertion
678,"('ISABELLE', ""C'est sans lumière."")",,578,-,1.0,Insertion
679,"('ANGELA', 'Malheur  à moi !  Tout est déjà déclaré.')","('Lucinde', 'Madame, tout est prest.')",579,503,0.7,Substitution
680,,"('Angelique', 'Apelle-t’on ? (On frape à la porte.)')",-,504,1.0,Deletion
681,"('BEATRIZ', '(Il vaut mieux le tromper comme ça).  Cosme.')",,580,-,1.0,Insertion
682,"('COSME', 'Damien.')","('Licidas ', 'Ouvrez.')",581,505,0.0,Match
683,"('BEATRIZ', 'Dece côté  arriver')",,582,-,1.0,Insertion
684,"('COSME', ""D'accordJe suis là."")","('Angelique', 'Justes dieux c’est mon frere !')",583,506,1.88,Substitution
685,"('ANGELA', ""Viens; n'ayez pas peur."")","('Lucinde', 'En cette extremité que pretendez-vous faire ?')",584,507,1.25,Substitution
686,,"('Angelique ', 'C’est luy-mesme, à la voix je l’ay bien recognu.')",-,508,1.0,Deletion
687,"('COSME', 'Un homme de ma valeur,   peur?')","('Carrille', 'Ah ! tout de bon, Monsieur, le vray diable est venu. Il va nous testonner, hé dieux de quelle sorte !')",585,509,1.54,Substitution
688,"('ANGELA', ""Eh bienqu'est-ce que ça veut dire de ne pas arriver ?  (À part, et vavers eux.)"")","('Licidas', 'Me fera-t’on long-temps attendre à cette porte ?')",586,510,1.42,Substitution
689,"('COSME', '(Tu ne peux plus t\'excuserd\'atteindre l\'honneur).Le respect ne peut pas êtresans être peur ou peur ?,parce que je peux très peu craindre Lucifer lui-mêmedans l\'habit d\'une femme.As-tu déjà essayé et, pour la ruse qu\'il forge,il s\'est habillé en cotilla et en nagua-que ces ragots et naguale diable l\'ont inventé-.Sous la forme d\'une jeune fillepropre, riche et belle,il est apparu à un berger et lui, dès qu\'il l\'a vue,il s\'est enflammé d\'amour pour elle.Il a apprécié le diable et alorsavec sa forme horrible et laideil lui a crié: «Ne vois-tu pas ,misérable âme de toi, qu\'est-ce quedu bonnet jusqu\'aux piedsla beauté que tu as aimée ?Désespérée, parce que tu as étél\'agresseur d\'un tel péché.Et lui, moins repentantqu\'avant d\'avoir j\'ai apprécié,lui dit: ""Si tu essayais,oh, ombre feinte et vaine !,qu\'un homme triste désespère,viens ici demaindans la forme que tu as apportée;tu me verras aimant et courtois, pas moins qu\'avant, plus tard, et je t\'attendrai"" ; en témoignageque même s\'il est horrible, ce n\'est pasen costume féminin, c\'est un démon.')","('Angelique ', 'Monsieur retirez-vous, Isabelle fay les Entrer dedans leur chambre, et passer par les ais. Dieux aux extremitez où je me vois reduite Je perds le jugement et manque de conduite* ! Isabelle entends-tu ? sus donc depesche toy.  (A Isabelle à l’oreille)')",587,511,0.57,Substitution
690,"('COSME', ""Je ne l'ai pas."")",,588,-,1.0,Insertion
691,"('BEATRIZ', ""Arrive, il faut revenir, regarde,à douze cents lieues d'ici."")","('Isabelle', 'Je vous entends, venez tous deux et suivez moy.')",589,512,1.56,Substitution
692,"('COSME', ""Ciel! Qu'est-ce que j'entends ?"")","('Florestan', 'Ne verray-je jamais la fin de cette histoire ?')",590,513,1.34,Substitution
693,,"('Carrille', 'Monsieur vous avez fait la faute, il la faut boire.')",-,514,1.0,Deletion
694,"('ANGELA', ""Est-ce qu'ils appellent ?"")",,591,-,1.0,Insertion
695,"('BEATRIZ', 'Oui.')",,592,-,1.0,Insertion
696,"('ISABELLE', 'Existe-t-il des tourments plus cruels ?')","('Florestan, ', 'Où m’avez vous conduit, justes dieux !')",593,515,1.82,Substitution
697,"('ANGELA', 'Oh moi, triste !')","('Carrille, ', 'Ah Monsieur ! C’estoit avec raison que je mourois de peur.')",594,516,1.37,Substitution
698,"('LUIS', ""(À l'intérieur.) Isabel."")",,595,-,1.0,Insertion
699,"('LUIS', '(Intérieur.)  Ouvririci.')","('Licidas ', 'Pour ouvrir une porte')",596,517,0.91,Substitution
700,"('ANGELA', ""Pour chaque frayeurJ'ai  un frère."")",,597,-,1.0,Insertion
701,"('ISABEL', 'Transeforte !')",,598,-,1.0,Insertion
702,"('COSME', ""Celasans aucun doute  C'est le véritable elfe."")","('Angelique', 'Qui vous peut obliger à ces heures mon frere De troubler mon repos ?')",599,518,1.41,Substitution
703,"('ISABELLE', 'Viens avec moi.')",,600,-,1.0,Insertion
704,"('COSME', 'OuiJe le ferai. (Sort. DON LUIS sort.)')","('Licidas', 'Lucinde vous voicy, Mais que vois-je, grands dieux ? quel habit est-ce icy ? Quel apparat de plats ? et quel desordre ? dites , Je vous voy toutes deux grandement interdites, Pasles, sans contenance et l’esprit esgaré, Que veut dire ce lict superbement paré ? Ce riche emmeublement, ces perles, ces dorures, Et mesme ce pavé semé de confitures')",601,519,1.69,Substitution
705,"('ANGELA', 'Que veux-tu dans ma chambre ?')","('Angelique', 'Pourquoy suis-je obligée à vous rendre raison De ce que nous faisons seules en la maison ? Quel crime faisons-nous ? dites je vous supplie Si pour me divertir en ma melancholie Nous avons ma Cousine et moy, pris le  D’ajuster cette chambre, et nous parer ainsi ? S’il ne m’est pas permis de sortir à la rüe, Si de qui que ce soit on me defend la veüe, Hormis de ma Cousine, et si je me veux voir Despoüillée entre nous de ce vestement noir, Qui ne fait qu’augmenter mon deüil et ma tristesse, Est-ce un crime d’estat ? veut-on que je me laisse Emporter aux regrets qui me troublent les sens ? Me defends-on encor ces plaisirs innocens ? Qui vous fait sans raison m’espier de la sorte ? Et venir à minuict me faire ouvrir ma porte ?')",602,520,0.96,Substitution
706,"('LUIS', ""Mes regrets m'amènent à gêner d'autres plaisirs. Tard tard, j'ai vu une chaise dans cette chambre où revient Beatriz, et j'ai vu que mon frère entrait."")","('Licidas', 'Ma chambre estant là bas, ma curiosité Ayant oüy du bruit dessus moy, m’a porté De venir m’informer qui de nuict vous visite.')",603,521,0.79,Substitution
707,,"('Angelique', 'Ma Cousine est icy.  (Carrille bat et faict du bruict dedans.)')",-,522,1.0,Deletion
708,"('LUIS', ""Alors qu'il marche sur le mien,il m'a semblé qu'il y avait du mondeet pour me détromperil suffit que je le regarde et je le voie.(Il soulève une porte et se heurte à BEATRIZ.) Beatriz, es-tu ici?"")","('Licidas', 'Je vous vois interdite, Je sçay qu’asseurement quelqu’un est là dedans.')",604,523,1.14,Substitution
709,"('LUIS', ""Vous êtes tous les deux perturbés.Quels sont les dégâts remarquables que cela représented'assiettes, de bonbons et de verre ?"")","('Angelique', 'Vous vous trompez, vous dis-je.')",605,524,1.68,Substitution
710,"('ANGELA', ""Pourquoi veux-tu savoir à quoi les femmes se divertissent lorsqu'elles sont seules ?   (ISABEL et COSME font du bruit dans le placard.)"")",,606,-,1.0,Insertion
711,"('LUISY', ""ce bruit, c'est quoi ?"")","('Licidas', 'Et le bruit que j’entends ?')",607,525,0.0,Match
712,"('ANGELA', '(Je meurs !).')","('Carrille ', 'Ah dieu ! si cette fois de ses griffes j’eschape, Il sera bien ')",608,526,1.61,Substitution
713,"('LUIS', ""Dieu vit, il y a des gens là-bas !Ce ne peut plus être mon frèrequi est sauvé de ce sort. (Il écarte le placard pour entrer avec la lumière.) Malheur à moi, cieux pieux !,qui voulant bêtementempêcher ici la jalousieque l'amour s'allume dans ma poitrine,la jalousie de l'honneur je découvre.Je prendrai la lumière , bien qu'imprudent, car tout se trouve avec la lumièreet l'honneur se perd avec la lumière. (Sortie.)"")","('Licidas', 'Aurez-vous bien encor l’esprit assez rusé De dire qu’en cela je me suis abusé ? Comment Lucinde aussi vous en estes complice ?')",609,527,0.93,Substitution
714,"('ANGELA', 'Oh, Beatriz, nous sommes perdus,  si ça te frappe !')","('Lucinde', 'Si nous vous offensons que le Ciel me punisse.')",610,528,1.76,Substitution
715,,"('Licidas', 'J’y veux aller moy-mesme, attendez je veux voir.')",-,529,1.0,Deletion
716,"('BEATRIZ', ""Siil l'a dans sa chambre et Isabel,en vain tu doutes et tu crains,car il t'assure le secretdu placard."")",,611,-,1.0,Insertion
717,"('ANGELA', ""Et si mon malheur était tel que làdans la confusion, Isabelne l'avait pasfermé correctement et il est entrélà-bas ?"")","('Angelique', 'Non, vous n’entrerez point.')",612,530,1.38,Substitution
718,"('BEATRIZ', 'Enfiler  la sécurité sera importante.')","('Licidas', 'Si je fais mon devoir. Je vous monstreray bien.')",613,531,0.99,Substitution
719,"('ANGELA', ""J'irai profiter de ton père,comme il a profité de moi,car, une fois que la chance aura changé,si elle t'apporte du chagrin,elle m'apporte un autre chagrin.  (Sortie. ISABEL et COSME sortent par le placard et DON MANUEL de l'autre côté.)"")",,614,-,1.0,Insertion
720,"('ISABELLE', 'Entrez vite. (Sortie.)')","('Angelique', 'Ah dieux c’est Isabelle !')",615,532,1.87,Substitution
721,"('MANUEL', 'Maintenantencore  Je sens les gens dans le quartier.(DON LUIS sort avec de la lumière.)')","('Licidas', 'Je verray ce que c’est, baillez-moy la chandelle. (Il sort avec la chandelle.)')",616,533,1.11,Substitution
722,,"('Angelique', 'Dieux, il les trouvera, Cousine.')",-,534,1.0,Deletion
723,"('LUIS', ""J'ai vu un homme, Dieu vit !"")",,617,-,1.0,Insertion
724,"('COSME', ""C'est mauvais."")",,618,-,1.0,Insertion
725,"('LUIS', 'Commentfont-ils  Ce placard est-il détourné ?')","('Lucinde', 'Nullement, Ils seront repassez dans leur appartement.')",619,535,1.26,Substitution
726,"('COSME', ""La lumière est déjà vue ; un cabinet d'avocatsque j'ai trouvé ici en vaut la peine pour moi. (Cacher.)"")",,620,-,1.0,Insertion
727,"('MANUEL', 'Cela doit être de la chance. (Prend la main.)')",,621,-,1.0,Insertion
728,"('LUIS', 'Don Manuel !')",,622,-,1.0,Insertion
729,"('MANUEL', ""DonLuis ! Qu'est ce que c'est?  Qui a vu la confusionplus forte ?"")","('Angelique', 'Il trouvera ces ais dé-joints, je suis perduë.')",623,536,1.07,Substitution
730,"('COSME', ""(Écoutez où vous êtes entré !J'avais envie de le dire mille fois)."")","('Lucinde', 'Ne vous affligez point, sans en sçavoir l’issuë.')",624,537,1.32,Substitution
731,"('LUIS', ""Mauvais chevalier, scélérat,traître, hôte déshonoré,qui, pour l'honneur de ceux qui vous estiment,vous protège, vous favorise,sans pudeur vous vous aventurezet sans décorum vous osez :manier cet infâme acier."")","('Florestan', 'Nous sommes, que je croy Dans quelque cabinet en lieu de seureté, Dont la porte est estroite, ayant eu de la peine D’entrer avec l’espée.')",625,538,0.8,Substitution
732,"('LUIS', 'Ne me bats pas avec des raisons,  mais avec des œuvres.')",,626,-,1.0,Insertion
733,"('MANUEL', ""Arrêter jusqu'à ce que je pense que si je peux,don Luis, te satisfaire."")","('Carrille', 'Ah ! la chose est certaine, Resolvons-nous au pis, nous allons estouffer , Car nous sommes sans doute en un cachot d’enfer.')",627,539,1.45,Substitution
734,"('LUIS', ""Quelles satisfactions y a-t-il,si tu as l'intention de m'offenser ainsi ?Si dans la chambre de cette bêtepar cette marche tu entresy a-t-il des satisfactions à tant de griefs ?"")","('Florestan', 'Quels  Qui veut entrer par tout où son desir l’engage, Sans se fier à rien qu’à sa propre valeur ?')",628,540,1.06,Substitution
735,"('MANUEL', 'Millefoisbrisez cette épée dans ma poitrine,Don Luis, si pour toujoursje connaissais cette porte ou si je savaisquel passage vers une autre pièce elle a.')","('Carrille', 'Vous eussiez bien mieux faict, si vous eussiez eu peur Aussi bien comme moy.')",629,541,1.16,Substitution
736,"('LUIS', 'Eh bien, que fais-tu ici enfermé ?  sans lumière?')",,630,-,1.0,Insertion
737,"('MANUEL', ""(Que dois-je répondre ?). Un serviteur, j'espère."")","('Florestan', 'Que sera devenuë Cette rare beauté qui m’a  Qui par tant de faveurs a daigné m’obliger* ? Mourons, ou la tirons de ce present danger.')",631,542,1.02,Substitution
738,"('MANUEL', ""Oui,  qu'ils subissent des tromperies  plus qu'un autre sens."")",,632,-,1.0,Insertion
739,"('LUIS', ""Etquand les yeux mentent, vous attendez-vousà ce que l'oreille mente aussi ?"")","('Carrille', 'On entend quelque voix, soyons en sentinelle , Peut-estre en pourrons-nous sçavoir quelque nouvelle.')",633,543,1.28,Substitution
740,"('MANUEL', 'Aussi.')","('Licidas ', 'Je ')",634,544,0.0,Match
741,,"('Isabelle ', 'Par où Monsieur ?')",-,545,1.0,Deletion
742,"('LUIS', ""Tout le mondement enfin ; tu dis seulement la vérité  et c'estvous seul qui..."")","('Licidas', 'Par où vilaine ? tu pretends De m’esbloüyr les yeux par ta cajolerie :  Je le trouveray bien.')",635,546,1.18,Substitution
