boissy-dehors-trompeurs,boissy-homme-du-jour,Score
"('#lucile', ""J'orthographie... Et peins trop mal, Monsieur... jamais je n'oserai."")","('#lucile', ""J'orthographie...  Et peins trop mal, monsieur... Jamais je n'oserai. "")",0.9937432408332825
"('#le-baron', 'Pourquoi ? Vous avez tort, je vous corrigerai.')","('#le-baron', 'Pourquoi ? Vous avez tort, je vous corrigerai. ')",0.9999998807907104
"('#lucile', ""Vous ne pourriez jamais lire mon écriture ; Et vous vous moqueriez de moi, j'en suis trop sûre."")","('#lucile', ""Vous ne pourriez jamais lire mon écriture ;  Et vous vous moqueriez de moi, j'en suis trop sûre. "")",0.9999998807907104
"('#le-baron', ""Bon ! Vous faites l'enfant."")","('#le-baron', ""Bon ! Vous faites l'enfant. "")",0.9999998807907104
"('#lucile', ""Je suis de bonne foi. Je sais l'opinion que vous avez de moi, Et c'est pour l'augmenter."")","('#lucile', ""Je suis de bonne foi. Je sais l'opinion que vous avez de moi ; Et c'est pour l'augmenter. "")",0.9898795485496521
"('#le-baron', 'Ah ! Mauvaises défaites. Donnez, pour mettre fin aux façons que vous faites. Il lui prend la lettre des mains, et la lit bas. ')","('#le-baron', 'Ah ! Mauvaises défaites ! Donnez, pour mettre fin aux façons que vous faites.  Il lui prend la lettre des mains, et lit.')",0.9609689116477966
"('#le-marquis', ""J'aperçois le Baron et ma chère Forlis. Mais il lit un billet, ciel ! L'aurait-il surpris ?"")","('#le-marquis', ""J'aperçois le Baron, et ma chère Forlis. Mais il lit un billet ; ciel ! L'aurait-il surpris ? "")",0.9755876064300537
"('#le-baron', ""Je doute si je veille, et je ne sais que dire ; Parlez, est-ce bien vous qui venez de l'écrire ?"")","('#le-baron', ""Je doute si je veille, et je ne sais que dire ! Parlez, est-ce bien vous qui venez de l'écrire ? "")",0.9742137789726257
"('#lucile', 'Oui.')","('#lucile', 'Oui.')",0.9999998211860657
"('#le-baron', ""Mais de ma surprise à peine je reviens : Je n'ai rien vu d'égal au billet que je tiens. Plus je la lis, et plus cette lettre m'étonne. Le sentiment y règne, et l'esprit l'assaisonne. Belle indolente, eh quoi ! Sous cet air ingénu, Vous me trompiez ainsi ? Qui l'aurait jamais cru ? Je ne demande plus à qui ceci s'adresse. Je sens toute la force et la délicatesse Du reproche fondé que cache ce billet : Et je vois par malheur que j'en suis seul l'objet. Il est honteux pour moi de mériter vos plaintes. Mes fautes, j'en rougis, y sont trop bien dépeintes. Voilà le résultat de tous nos entretiens, Et tous vos sentiments y répondent aux miens. Il relit tout haut.  Il s'interrompt."")","('#le-baron', ""Mais de ma surprise à peine je reviens ! Je n'ai rien vu d'égal au billet que je tiens ! Plus je la lis, et plus cette lettre m'étonne, Le sentiment y règne, et l'esprit l'assaisonne. Belle indolente ! Eh quoi ! Sous cet air ingénu, Vous me trompez ainsi ! Qui l'aurait jamais cru ?  Je ne demande plus à qui ceci s'adresse.  Je sens toute la force et la délicatesse  Du reproche fondé que cache ce billet ;  Et je vois par malheur que j'en suis seul l'objet.  Il est honteux pour moi de mériter vos plaintes.  Mes fautes, j'en rougis, y sont trop bien dépeintes,  Et tous vos sentiments y répondent aux miens.  ....................................  « Je sais qu'on me croit sans esprit ; mais ce n'est que pour vous seul que je voudrais en avoir. »  Il relit tout haut. Il s'interrompt."")",0.985362708568573
"('#lucile', 'La méprise est heureuse, et mon âme respire.')","('#lucile', 'La méprise est heureuse ! Et mon âme respire ! ')",0.9476397037506104
"('#le-marquis', ""Fort bien. Il prend pour lui ce qu'on vient de m'écrire."")","('#le-marquis', ""Fort bien ! Il prend pour lui ce qu'on vient de m'écrire. "")",0.9768511056900024
"('#le-baron', 'Cet embarras charmant, cette aimable rougeur Servent à confirmer ma gloire.')","('#le-baron', 'Cet embarras charmant, celte aimable rougeur Servent à confirmer ma gloire. ')",0.9399042129516602
"('#le-marquis', 'Ou son erreur.')","('#le-marquis', 'Ou son erreur. ')",1.0
"('#le-baron', ""Quelle joie ! Elle m'aime, elle sent, elle pense ! Que j'ai mal jusqu'ici jugé de son silence ! Ah ! Pourquoi si long-temps me cacher ces trésors, Et les ensevelir sous de trompeurs dehors ? Mais n'accusons que moi ; c'est ma faute, et ma vue Devait lire à travers cette crainte ingénue : Je devais démêler son coeur et son esprit. Je trouve mon arrêt dans ce qu'elle m'écrit ; Et ces traits dont mon âme est confuse et ravie, Font ma satire autant que son apologie."")","('#le-baron', ""Quelle joie ! Elle m'aime, elle sent, elle pense !  Que j'ai mal jusqu'ici jugé de son silence !  Ah ! Pourquoi si longtemps me cacher ces trésors,  Et les ensevelir sous de trompeurs dehors ?  Mais n'accusons que moi; c'est ma faute, et ma vue  Devait lire à travers cette crainte ingénue :  Je devais démêler son coeur et son esprit.  Je trouve mon arrêt dans ce qu'elle m'écrit ;  Et ces traits dont mon âme est confuse et ravie,  Font ma satire autant que son apologie. "")",0.997326135635376
"('#lucile', 'Il est vrai.')","('#lucile', 'Il est vrai. ')",1.0
"('#le-marquis', ""Je jouis d'un plaisir tout nouveau ; Et l'on n'a jamais mieux donné dans le panneau."")","('#le-marquis', ""Je jouis d'un plaisir tout nouveau, Et l'on n'a jamais mieux donné dans le panneau. "")",0.9911473989486694
"('#le-baron', 'Ah ! Marquis, vous voilà, ma joie est accomplie. C\'est ici le moment le plus doux de ma vie. Mon bonheur est au comble, et je viens de trouver Tout ce qui lui manquait, et qui peut l\'achever. Rien n\'égale l\'esprit de la beauté que j\'aime. Je veux que votre oreille en soit juge elle-même. Écoutez ce billet que Lucile m\'écrit ; Il va vous étonner autant qu\'il me ravit. Mais est-il rien, Marquis, qui soit plus adorable ? Et ne trouvez-vous pas cette fin admirable ? Je sais qu\'on me croit sans esprit, mais ce n\'est que pour vous seul que je voudrais en avoir ; et si je pouvais réussir à vous persuader que je suis aussi spirituelle que tendre, peu m\'importerait que le reste du monde me donnât le nom de sotte et de stupide.  L\'abattement où m\'a plongée la crainte d\'être oubliée de vous, a dû donner de moi cette idée ; et depuis que je vous vois ici, votre présence me jette dans un trouble qui sert à la confirmer.  Je sens que mon coeur fait tort à mon esprit. Il m\'ôte jusqu\'à la liberté de m\'exprimer, et je suis trop occupée à sentir, pour avoir le loisir de penser."" Il lit. Après avoir lu.')","('#le-baron', ""Ah ! Marquis, vous voilà, ma joie est accomplie. C'est ici le moment le plus doux de ma vie. Mon bonheur est au comble, et je viens de trouver Tout ce qui lui manquait, et qui peut l'achever ! Rien n'égale l'esprit de la beauté que j'aime. Je veux que votre oreille en soit juge elle-même ; Écoutez ce billet que Lucile m'écrit : Il va vous étonner autant qu'il me ravit.  Mais est-il rien, Marquis, qui soit plus adorable ? Et ne trouvez-vous pas cette fin admirable ?  « Je sais qu'on me croit sans esprit, mais ce n'est que pour vous seul que je voudrais en avoir ; et si je pouvais réussir à vous persuader que je suis aussi spirituelle que tendre, peu m'importerait que le reste du monde me donnât le nom de sotte et de stupide.  L'abattement où m'a plongée la crainte d'être oubliée de vous a dû donner de moi cette idée ; et depuis que je vous vois ici, votre présence me jette dans un trouble qui sert à la confirmer.  Je sens que mon coeur fait tort à mon esprit.  Il m'ôte jusqu'à la liberté de m'exprimer, et je suis trop occupée à sentir, pour avoir le loisir de parler. »  Il lit. Après l'avoir lu."")",0.9932373762130737
"('#le-marquis', ""Je la goûte encor plus que vous ne l'approuvez."")","('#le-marquis', ""Je la goûte encor plus que vous ne l'approuvez. "")",1.0
"('#lucile', 'Vous louez mon billet plus que vous ne devez.')","('#lucile', 'Vous louez mon billet plus que vous ne devez.')",1.0
"('#le-baron', ""Non, non, mon repentir égale ma surprise ; Je dois à vos genoux expier ma méprise. Pardon, je vous croyais, il faut trancher le mot, Sans esprit, et c'est moi qui suis vraiment un sot."")","('#le-baron', ""Non, non, mon repentir égale ma surprise ; Je dois à vos genoux expier ma méprise. Pardon, je vous croyais, il faut trancher le mot, Sans esprit, et c'est moi qui suis vraiment un sot. "")",1.0
"('#lucile', ""Levez-vous, vous comblez le trouble qui m'agite."")","('#lucile', ""Levez-vous, vous comblez le trouble qui m'agite. "")",1.0
"('#le-baron', ""Je dois à votre égard rougir de ma conduite. C'est par mille respects, par un culte flatteur, Que je puis désormais réparer mon erreur. Vous êtes accomplie, et je n'en puis trop faire. Vous, marquis, prenez part à mon transport sincère."")","('#le-baron', ""Je dois à votre égard rougir de ma conduite. C'est par mille respects, par un culte flatteur, Que je puis désormais réparer mon erreur.  Vous êtes accomplie, et je n'en puis trop faire. Vous, Marquis, prenez part à mon transport sincère. "")",0.9904550313949585
"('#le-marquis', 'Je le partage au moins.')","('#le-marquis', 'Je le partage au moins. ')",0.9999998807907104
"('#le-baron', 'Rien ne manque à mes voeux, Si comme moi mon cher, vous devenez heureux.')","('#le-baron', 'Rien ne manque à mes voeux, Si comme moi, mon cher, vous devenez heureux. ')",0.9975764751434326
"('#le-marquis', 'Oh ! Je le suis déjà.')","('#le-marquis', 'Oh ! Je le suis déjà. ')",1.0000001192092896
"('#le-baron', 'Comment donc ? Votre amante Vous aurait-elle écrit ?')","('#le-baron', 'Comment donc ! Votre amante Vous aurait-elle écrit ? ')",0.9829959869384766
"('#le-marquis', ""Un billet qui m'enchante ! Votre ravissement n'égale pas le mien. C'est à mademoiselle à qui je dois ce bien."")","('#le-marquis', ""Un billet qui m'enchante ! Votre ravissement n'égale pas le mien,  Et c'est mademoiselle, à qui je dois ce bien. "")",0.9713026881217957
"('#lucile', ""En cela j'ai suivi le penchant qui m'inspire."")","('#lucile', ""En cela j'ai suivi le penchant qui m'inspire. "")",1.0
"('#le-baron', ""Nous sommes tous contents comme je le désire : Désormais mon hôtel, qui m'était odieux, Me deviendra charmant, embelli par vos yeux. Vous seule me rendrez son séjour agréable ; Pour vous plaire je veux m'y montrer plus aimable : Et goûtant sans mélange un destin bien plus doux, Je vais me partager entre le monde et vous. À Lucile. "")","('#le-baron', ""Nous sommes tous contents comme je le désire.  Désormais mon hôtel, qui m'était odieux,  Me deviendra charmant, embelli par vos yeux.  Vous seule me rendrez son séjour agréable.  Pour vous plaire, je veux m'y montrer plus aimable ;  Et goûtant sans mélange un destin bien plus doux, Je vais me partager entre le monde et vous. "")",0.9772450923919678
"('#lisette', ""Pardon, si j'interromps, monsieur ; mais la duchesse Demande à vous parler pour affaire qui presse : Elle est dans son carrosse, et ne peut s'arrêter. Un de ses gens est là."")","('#lisette', ""Pardon, si j'interrromps, Monsieur, mais la duchesse Demande à vous parler pour affaire qui presse : Elle est dans son carrosse, et ne peut s'arrêter.  Un de ses gens est là. "")",0.9597926139831543
"('#le-baron', ""Mais, sans plus hésiter, Qu'il entre donc."")","('#le-baron', ""Mais sans plus hésiter, Qu'il entre donc. "")",0.9845858812332153
"('#le-laquais', 'Monsieur, madame vient vous prendre Et, sans tarder, vous prie instamment de descendre.')","('#le-laquais', 'Monsieur, Madame vient vous prendre,  Et sans tarder vous prie instamment de descendre. ')",0.9846702814102173
"('#le-baron', 'Il suffit, je vous suis. Le laquais sort. ')","('#le-baron', 'Il suffit, je vous suis.  Le laquais sort.')",1.0
"('#le-marquis', 'Vous allez donc partir ?')","('#le-marquis', 'Vous allez donc partir ? ')",1.0
"('#le-baron', ""Non, je vais l'assurer que je ne puis sortir ; À Monsieur De Forlis je suis trop nécessaire. La fille me rappelle, et j'ai promis au père. Rien ne peut m'arrêter quand je dois le servir. Je ne suis qu'un instant, et je vais revenir."")","('#le-baron', ""Non, je vais l'assurer que je ne puis sortir ; À Monsieur de Forlis je suis trop nécessaire. La fille me rappelle, et j'ai promis au père; Rien ne peut m'arrêter quand je dois le servir. Je ne suis qu'un instant, et je vais revenir. "")",0.9948417544364929
"('#lisette', ""Il ne reviendra pas si tôt, mademoiselle ; Et la duchesse va l'emmener avec elle. La comtesse est là-bas qui lui sert de renfort : Le moyen qu'il résiste à leur commun effort ?"")","('#lisette', ""Il ne reviendra pas sitôt, Mademoiselle ; Et la duchesse va l'emmener avec elle.  La Comtesse est là-bas qui lui sert de renfort : Le moyen qu'il résiste à leur commun effort ? "")",0.9773426055908203
"('#lucile', ""Le soin qui les conduit sans doute est d'importance ?"")","('#lucile', ""Le soin qui les conduit sans doute est d'importance ? "")",0.9999999403953552
"('#lisette', ""Oui, l'affaire est vraiment des plus graves : je pense Qu'il s'agit d'assortir des porcelaines."")","('#lisette', ""Oui, l'affaire est vraiment des plus graves. Je pense  Qu'il s'agit d'assortir des porcelaines. "")",0.9917190074920654
"('#le-marquis', 'Bon !')","('#le-marquis', 'Bon ! ')",0.9999998807907104
"('#lisette', ""Et de mettre d'accord la Chine et le Japon. Mais le carrosse part, et voilà qu'on l'emmène, Moi-même je descends pour en être certaine. Ils s'aiment, je le vois, et je plains leur ennui. Monsieur les laisse seuls, et je fais comme lui. À part.  Elle rentre. "")","('#lisette', ""Et de mettre d'accord la Chine et le Japon. Mais le carrosse part, et voilà qu'on l'emmène : Moi-même je descends pour en être certaine.  Ils s'aiment, je le vois, et je plains leur ennui ; Monsieur les laisse seuls, et je fais comme lui.  À part. Elle rentre."")",0.9924622178077698
"('#le-marquis', ""Je puis enfin, au gré du penchant qui m'entraîne, Vous voir et vous parler sans témoin et sans gêne. Que cet instant m'est doux ! Que je suis enchanté ! Ce moment, comme moi, l'avez-vous souhaité ? Vous ne répondez rien, et votre coeur soupire."")","('#le-marquis', ""Je puis enfin, au gré du penchant qui m'entraîne, Vous voir et vous parler sans témoin et sans gêne. Que cet instant m'est doux ! Que je suis enchante ! Ce moment, comme moi, l'avez-vous souhaité ?  Vous ne répondez rien, et votre coeur soupire. "")",0.988854169845581
"('#lucile', ""À peine à mes transports mes sens peuvent suffire : Le discours est trop faible, et je n'en puis former. Marquis, me taire ainsi, n'est-ce pas m'exprimer ?"")","('#lucile', ""À peine à mes transports, mes sens peuvent suffire : Le discours est trop faible, et je n'en puis former. Marquis, me taire ainsi, n'est-ce pas m'exprimer ? "")",0.9919730424880981
"('#lucile', ""À peine à mes transports mes sens peuvent suffire : Le discours est trop faible, et je n'en puis former. Marquis, me taire ainsi, n'est-ce pas m'exprimer ?"")","('#le-marquis', ""Oui, charmante Lucile ! Il n'est point d'éloquence Qui vaille et persuade autant qu'un tel silence. "")",1.0
"('#le-marquis', ""Oui, charmante Lucile, il n'est point d'éloquence Qui vaille et persuade autant qu'un tel silence. Mes yeux semblent sortir d'une profonde nuit, Dans ceux de mon amant un autre ciel me luit : Au seul son de sa voix mon coeur se sent renaître, Et l'amour près de lui me donne un nouvel être. Mon âme n'était rien, quand il était absent ; Sa vue et son retour la tirent du néant."")","('#lucile', ""Mes yeux semblent sortir d'une profonde nuit ; Dans ceux de mon amant un autre ciel me luit : Au seul son de sa voix mon coeur se sent renaître, Et l'amour près de lui me donne un nouvel être. Mon âme n'était rien quand il était absent ; Sa vue et son retour la tirent du néant ! "")",0.9110144972801208
"('#le-marquis', 'Souffrez, dans le transport dont la mienne est pressée...')","('#le-marquis', 'Souffrez, dans le transport dont la mienne est pressée... ')",1.0
"('#lucile', ""Non, sans vous, loin de vous je n'ai point de pensée. Je suis stupide auprès du monde indifférent, Et je n'ai de l'esprit qu'avec vous seulement. Le mien ne brille point dans une compagnie : Le sentiment l'échauffe, et non pas la saillie. Celui que l'amour donne à deux coeurs bien épris, Est le seul qui m'inspire, et dont je sens le prix."")","('#lucile', ""Non, sans vous, loin de vous, je n'ai point de pensée. Je suis stupide auprès du monde indifférent, Et je n'ai de l'esprit qu'avec vous seulement. Le mien ne brille point dans une compagnie : Le sentiment l'échauffe, et non pas la saillie. Celui que l'amour donne à deux coeurs bien épris Est le seul qui m'inspire, et dont je sens le prix. "")",0.9974848031997681
"('#le-marquis', ""Ah ! C'est le véritable, et n'en ayons point d'autre ; Comme il sera le mien, qu'il soit toujours le vôtre. Ne puisons notre esprit que dans le sentiment : Vous m'aimez ?"")","('#le-marquis', ""Ah ! C'est le véritable, et n'en ayons point d'autre ; Comme il sera le mien, qu'il soit toujours le vôtre Ne puisons notre esprit que dans le sentiment. Vous m'aimez ? "")",0.981081485748291
"('#lucile', 'Oui, mon coeur vous aime uniquement.')","('#lucile', 'Oui, mon coeur vous aime uniquement. ')",1.0
"('#le-marquis', 'Que votre belle bouche encore le répète, Vous avez à le dire une grâce parfaite.')","('#le-marquis', 'Que votre belle bouche encore le répète ! Vous avez, à le dire, une grâce parfaite. ')",0.9656711220741272
"('#lucile', ""Oui, marquis, je vous aime, et je n'aime que vous."")","('#lucile', ""Oui, Marquis, je vous aime, et je n'aime que vous. "")",0.9516791105270386
"('#le-marquis', 'Et moi, je vous adore.')","('#le-marquis', 'Et moi, je vous adore ! ')",0.9401818513870239
"('#lucile', ""Ô retour qui m'est doux !"")","('#lucile', ""Ô retour qui m'est doux ! "")",1.0
"('#le-marquis', ""Que je vais payer cher ces instants pleins de charmes ! Mon bonheur est troublé par de justes alarmes ; Et je suis près de voir le baron possesseur D'un bien que sa poursuite enlève à mon ardeur : J'ai frémi quand j'ai vu qu'il lisait votre lettre."")","('#le-marquis', ""Que je vais payer cher ces instants pleins de charmes ! Mon bonheur est troublé par de justes alarmes ; Et je suis prêt de voir le baron possesseur D'un bien que sa poursuite enlève à mon ardeur : J'ai frémi, quand j'ai vu qu'il lisait votre lettre. "")",0.9947904348373413
"('#lucile', ""Moi-même de ma peur j'ai peine à me remettre."")","('#lucile', ""Moi-même de ma peur j'ai peine à me remettre. "")",0.9999998211860657
"('#le-marquis', 'Elle est entre ses mains.')","('#le-marquis', 'Elle est entre ses mains. ')",1.0
"('#lucile', ""N'en soyez point jaloux ; Vous savez qu'elle n'est écrite que pour vous."")","('#lucile', ""N'en soyez point jaloux ;  Vous savez qu'elle n'est écrite que pour vous. "")",0.9999998807907104
"('#le-marquis', ""D'accord, mais pour vous plaire il redevient aimable ; Ses grâces à mes yeux le rendent redoutable."")","('#le-marquis', ""D'accord ; mais pour vous plaire, il redevient aimable ; Ses grâces à mes yeux le rendent redoutable. "")",0.9925708174705505
"('#lucile', ""Quelque forme qu'il prenne, il n'avancera rien : Je le verrai toujours, à l'examiner bien, Comme un tyran caché, qui, sous un faux hommage, Me prépare le joug du plus dur esclavage ; À qui l'hymen rendra sa première hauteur, Et qui me traitera comme il traite sa soeur. À son sort, par ce noeud, je tremble d'être unie : Je vais dans les horreurs traîner ma triste vie. Si l'aveugle amitié que mon père a pour lui, N'eût rendu ma démarche inutile aujourd'hui, J'aurais déjà, j'aurais forcé mon caractère, Et je serais tombée aux genoux de mon père : Ma bouche eût déclaré mes sentiments secrets, Plutôt que d'épouser un homme que je hais, Et que mes yeux verraient même avec répugnance, Quand je n'aurais pour vous que de l'indifférence. Jugez combien ce fonds de haine est augmenté, Par l'amour que le vôtre a si bien mérité ! Jugez combien il perd dans le fond de mon âme, Par la comparaison que je fais de sa flamme, Avec le feu constant, tendre et respectueux D'un amant jeune et sage, aimable et vertueux ! Vous possédez, marquis, le mérite solide : Il n'en a que le masque et le vernis perfide ; Il ne songe qu'à plaire, et ne veut qu'éblouir : Vous seul savez aimer, et vous faire chérir. De tout Paris son art veut faire la conquête ; À régner sur mon coeur votre gloire s'arrête. Il est par ses dehors et par son entretien, Le héros du grand monde, et vous êtes le mien."")","('#lucile', ""Quelque forme qu'il prenne, il n'avancera rien :  Je le verrai toujours, à l'examiner bien,  Comme un tyran caché qui, sous un faux hommage, Me prépare le joug du plus dur esclavage;  À qui l'hymen rendra sa première hauteur,  Et qui me traitera comme il traite sa soeur.  À son sort, par ce noeud, je tremble d'être unie :  Je vais dans les horreurs traîner ma triste vie.  Si l'aveugle amitié que mon père a pour lui  N'eût rendu ma démarche inutile aujourd'hui,  J'aurais déjà, j'aurais forcé mon caractère,  Et je serais tombée aux genoux de mon père :  Ma bouche eût déclaré mes sentiments secrets,  Plutôt que d'épouser un homme que je hais,  Et que mes yeux verraient même avec répugnance,,  Quand je n'aurais pour vous que de l'indifférence.  Jugez combien ce fonds de haine est augmenté  Par l'amour que le vôtre a si bien mérité !  Jugez combien il perd dans le fond de mon âme  Par la comparaison que je fais de sa flamme  Avec le feu constant, tendre et respectueux  D'un amant jeune et sage, aimable et vertueux !  Vous possédez, Marquis, le mérite solide :  Il n'en a que le masque et le vernis perfide ;  Il ne songe qu'à plaire, et ne veut qu'éblouir :  Vous seul savez aimer, et vous faire chérir !  De tout Paris son art veut faire la conquête ;  À régner sur mon coeur votre gloire s'arrête.  Il est, par ses dehors et par son entretien,  Le héros du grand monde, et vous êtes le mien. "")",0.9954880475997925
"('#le-marquis', ""Cet aveu qui me charme en même temps m'afflige, À rompre un noeud fatal je sens que tout m'oblige : Mes feux méritent seuls d'obtenir tant d'appas. Il lui baise la main. "")","('#le-marquis', ""Cet aveu qui me charme en même temps m'afflige ; À rompre un noeud fatal je sens que tout m'oblige : Mes feux méritent seuls d'obtenir tant d'appas !  Il lui baise la main."")",0.9923446178436279
"('#lisette', 'Continuez, monsieur, ne vous dérangez pas.')","('#lisette', 'Continuez, Monsieur, ne vous dérangez pas. ')",0.9875062108039856
"('#lucile', ""Ciel ! C'est Lisette !"")","('#lucile', ""Ciel ! C'est Lisette ! "")",1.0000001192092896
"('#lisette', ""Là, n'ayez aucune alarme. Pour vous je m'intéresse, et votre amour me charme. Il est entièrement conforme à mon souhait ; J'en ai depuis tantôt pénétré le secret. Mais il est en main sûre ; et bien loin de vous nuire, Le soin de vous servir est le seul qui m'inspire ; C'est lui dans ce moment qui me conduit vers vous. Pardonnez, si je trouble un entretien si doux : Mais ayant vu de loin revenir votre père, Je viens pour vous donner cet avis salutaire. Je crois que j'ai bien fait, et qu'il n'est pas besoin Que de vos doux transports son oeil soit le témoin."")","('#lisette', ""La, n'ayez aucune alarme. Pour vous je m'intéresse et votre amour me charme. Il est entièrement conforme à mon souhait ; J'en ai depuis tantôt pénétré le secret. Mais il est en main sûre ; et bien loin de vous nuire, Le soin de vous servir est le seul qui m'inspire. C'est lui dans ce moment qui me conduit vers vous. Pardonnez, si je trouble un entretien si doux : Mais ayant vu de loin revenir votre père, Je viens pour vous donner cet avis salutaire. Je crois que j'ai bien fait, et qu'il n'est pas besoin Que de vos doux transports son oeil soit le témoin. "")",0.9961302280426025
"('#lucile', 'Je vous en remercie, et je rentre bien vîte.')","('#lucile', 'Je vous en remercie, et je rentre bien vite. ')",0.869555652141571
"('#le-marquis', 'Vous partez donc ?')","('#le-marquis', 'Vous partez donc ? ')",1.0
"('#lucile', 'Adieu : malgré moi je vous quitte. Elle rentre. ')","('#lucile', 'Adieu. Malgré moi je vous quitte.  Elle rentre.')",0.9523765444755554
"('#le-marquis', 'Mon coeur reconnaîtra cette obligation.')","('#le-marquis', 'Mon coeur reconnaîtra cette obligation. ')",1.0
"('#lisette', ""Je vous sers tous les deux par inclination. Monsieur De Forlis vient, un autre soin m'appelle. Avec lui je vous laisse, et suis mademoiselle. Voyant paraître M De Forlis.  Elle s'en va. "")","('#lisette', ""Je vous sers tous les deux par inclination. Monsieur de Forlis vient, un autre soin m'appelle. Avec lui je vous laisse, et suis mademoiselle.  Elle s'en va."")",0.9692035913467407
"('#monsieur-de-forlis', 'Où donc est le baron ? Je viens pour le chercher.')","('#monsieur-de-forlis', 'Où donc est le baron ? Je viens pour le chercher. ')",0.9999997019767761
"('#le-marquis', ""Malgré lui, de ces lieux on vient de l'arracher."")","('#le-marquis', ""Malgré lui de ces lieux on vient de l'arracher. "")",0.967505931854248
"('#monsieur-de-forlis', ""Qui peut l'avoir contraint ?"")","('#monsieur-de-forlis', ""Qui peut l'avoir contraint ?... "")",0.9759230613708496
"('#le-marquis', 'Une affaire imprévue, La duchesse, monsieur, elle-même est venue Le prendre en son carrosse, il a fallu céder.')","('#le-marquis', 'Une affaire imprévue ; La duchesse, monsieur, elle-même est venue Le prendre en son carrosse : il a fallu céder. ')",0.985687792301178
"('#monsieur-de-forlis', ""Lorsque dans ma demande il doit me seconder, Quand l'heure est décisive, il manque à sa promesse ! Sans doute il s'y rendra, dès que la chose presse."")","('#monsieur-de-forlis', ""Lorsque dans ma demande il doit me seconder, Quand l'heure est décisive, il manque à sa promesse "")",0.9136407375335693
"('#monsieur-de-forlis', ""Lorsque dans ma demande il doit me seconder, Quand l'heure est décisive, il manque à sa promesse ! Sans doute il s'y rendra, dès que la chose presse."")","('#le-marquis', ""Sans doute il s'y rendra, dès que la chose presse. "")",1.0
"('#monsieur-de-forlis', ""J'y vole, il fera bien de ne pas l'oublier ; S'il ajoute ce trait, ce sera le dernier. Il sort. "")","('#monsieur-de-forlis', ""J'y vole, il fera bien de ne pas l'oublier ; S'il ajoute ce trait, ce sera le dernier.  Il sort."")",0.9999999403953552
"('#le-marquis', ""Il faut en sa faveur que j'agisse moi-même : Je le puis par mon oncle ; il fera tout, il m'aime ; Son crédit est puissant, hâtons-nous de le voir. Pour le mieux obliger d'employer son pouvoir, De ma secrète ardeur faisons-lui confidence ; Du baron, s'il se peut, réparons l'indolence. À Monsieur De Forlis je dois un tel appui, Et je sers mon amour en travaillant pour lui."")","('#le-marquis', ""Il faut, en sa faveur, que j'agisse moi-même :  Je le puis par mon oncle ; il fera tout, il m'aime;  Son crédit est puissant, hâtons-nous de le voir.  Pour le mieux obliger d'employer son pouvoir,  De ma secrète ardeur faisons-lui confidence;  Du baron, s'il se peut, réparons l'indolence.  A monsieur de Forlis je dois un tel appui;  Et je sers mon amour en travaillant pour lui. "")",0.9932883381843567
"('#lisette', ""J'ai votre confiance, et je suis satisfaite."")","('#lisette', ""J'ai votre confiance, et je suis satisfaite. "")",0.9999996423721313
"('#lucile', 'Vous la méritez bien ; mais je suis inquiète. Mon père et le baron sont absents de ces lieux ; Le marquis devrait bien se montrer à mes yeux, Et profiter du temps que son rival lui laisse.')","('#lucile', 'Vous la méritez bien; mais je suis inquiète. Mon père et le baron sont absents de ces lieux ; Le marquis devrait bien se montrer à mes yeux, Et profiter du temps que son rival lui laisse. ')",0.9979931116104126
"('#lisette', 'Oui, ce sont des instants très chers, mais sa tendresse Peut-être est occupée ailleurs utilement. De mon maître pour vous je crains le changement : Il pourra balancer son penchant pour la mode, Et le rendre assidu, partant plus incommode.')","('#lisette', 'Oui, ce sont des instants très chers ; mais sa tendresse  Peut-être est occupée ailleurs utilement.  De mon maître, pour vous, je crains le changement.  Il pourra balancer son penchant pour la mode,  Et le rendre assidu, partant plus incommode. ')",0.9909877777099609
"('#lucile', ""Vous me faites trembler, j'aime mieux sa froideur."")","('#lucile', ""Vous me faites trembler. J'aime mieux sa froideur. "")",0.9930171370506287
"('#lisette', ""Pendant huit jours au moins redoutez son ardeur. Son amour à présent vous voit spirituelle, Et vous avez le prix d'une beauté nouvelle. J'entends marcher quelqu'un. C'est le pas d'un amant."")","('#lisette', ""Pendant huit jours au moins redoutez son ardeur. Son amour à présent vous voit spirituelle ; Et vous avez le prix d'une beauté nouvelle. J'entends marcher quelqu'un. C'est le pas d'un amant. "")",0.9795856475830078
"('#lucile', ""Oui, le marquis arrive avec empressement : C'est lui. Le coeur me bat."")","('#lucile', ""Oui, le Marquis arrive avec empressement :  C'est lui. Le coeur me bat. "")",0.9802606105804443
"('#lisette', 'Émotion charmante !')","('#lisette', 'Émotion charmante ! ')",1.0
"('#lucile', ""Ah ! Ciel ! C'est le baron."")","('#lucile', ""Ah ! Ciel ! C'est le baron. "")",1.000000238418579
"('#lisette', 'La méprise est piquante. La comtesse en ces lieux accompagne ses pas.')","('#lisette', 'La méprise est piquante. La comtesse en ces lieux accompagne ses pas.  Lisette sort.')",0.8690649271011353
"('#la-comtesse', 'Non, quoi que vous disiez, je ne vous quitte pas.')","('#la-comtesse', 'Non, quoi que vous disiez, je ne vous quitte pas. ')",1.0
