quinault-isis,cahusac-l-algerien,Score
-,"('#dorise', ""Je ne puis exprimer le plaisir que je goûte. Enfin je vous revois. J'ai pris si bien mon temps, Que j'ai trompé l'essaim de surveillants Qui sans_cesse en ces  lieux nous fuit et nous écoute. L'Esclave qui tantôt vous a vu de ma part..."")",0.0
-,"('#d-oberval', ""Quoi ! C'est de vous que venait ce message ?"")",0.0
-,"('#dorise', ""Assurément. Mais est-ce le hasard Qui vous a seul appris notre esclava[ge] Cher d_Oberval, mon coeur brûle d'être éclairci. Si je l'en crois, l'Amour vous a conduit ici, Et par vos mains il va briser ma chaîne."")",0.0
-,"('#d-oberval', ""N'en doutez point... c'est l'Amour qui m'amène."")",0.0
-,"('#dorise', ""Mon espoir n'est donc point trahi. Eh bien ! Quand quittons-nous ces lieux que je déteste ? Hassan apparemment ne s'est point démenti. Je ne crois pas qu'avec vous il conteste. A-t-il fixé le jour de notre liberté ?... Mais répondez-moi donc ?"")",0.0
-,"('#d-oberval', ""Non. Rien n'est arrêté."")",0.0
-,"('#dorise', ""Tant pis, et ce retard peut nous être funeste. De Clarice il est entêté ; Mais il s'agit de ma félicité,  Et je consens qu'elle lui reste."")",0.0
-,"('#d-oberval', ""L'aimez-vous assez peu pour cette cruauté ?"")",0.0
-,"('#dorise', ""Mais.... je l'aime beaucoup. L'amour d'Hassan m'afflige... Cependant l'honneur le dirige, Et pour elle il pourrait devenir un grand bien. Ne vous a-t-il parlé de rien ? Il prétend l'épouser. Il en est fou, vous dis-je. Vous êtes étonné... J'imagine un moyen Dont je conçois une grande espérance. Il est bon homme au fond, amoureux, opulent, C'est pour ma nièce un établissement Bien meilleur que celui qu'elle peut faire en France."")",0.0
-,"('#d-oberval', 'Vous vous moquez, je crois...')",0.0
-,"('#dorise', ""Non sérieusement, C'est à raisonner sensément Une affaire de conséquence. Voyez donc Hassan promptement. Je puis disposer de Clarice : Assurez-le de mon consentement, Pourvu que sans retardement Avec vous il me réunisse. Je ne balance plus... vous paraissez distrait ? Qu'avez-vous donc ?"")",0.0
-,"('#d-oberval', ""Excusez ma faiblesse... De me voir avec vous je suis fort satisfait ; Mais c'est... dans un sérail, et ce séjour me blesse."")",0.0
-,"('#dorise', ""Qu'Hassan n'alarme point votre délicatesse. C'est le plus sage Turc que la Nature ait fait ; Il pousse le respect jusqu'à l'impolitesse. D'aucun soupçon jaloux ne soyez tourmenté."")",0.0
-,"('#d-oberval', ""Oh ! Sur ce point mon coeur est dans un calme extrême ; Et franchement si je suis agité ; C'est que je tremble pour moi-même. Tous ces esclaves noirs, le poignard, le cordon.... Si l'on nous surprenait... seul contre cent peut-être."")",0.0
-,"('#dorise', 'Je ne suis plus tranquille... Oui, vous ayez raison.')",0.0
-,"('#d-oberval', ""Un homme en un moment ici peut cesser d'être."")",0.0
-,"('#dorise', 'Il est vrai. Sortez. Je frémis Du danger où je vous ai mis.')",0.0
-,"('#d-oberval', ""Si vous voulez pourtant que je demeure... L'honneur de vous revoir est pour moi d'un tel prix..."")",0.0
-,"('#dorise', 'Non. Je meurs de frayeur que vous soyez surpris.')",0.0
-,"('#d-oberval', ""Vous l'ordonnez au moins."")",0.0
-,"('#dorise', ""Oui. Sortez tout à l'heure."")",0.0
-,"('#d-oberval', ""Il n'est plus temps, nous sommes pris."")",0.0
-,"('#dorise', ""Les châtiments les plus sévères Ne sauraient m'effrayer. Je vais vous dégager."")",0.0
-,"('#hassan', ""Avertissez Fatmé. J'ai fini mes affaires, L'amour a Su les abréger. Agariste, est-ce vous ? À d'Oberval. "")",0.0
-,"('#dorise', 'Pardonnez une offense Que nous avons tous deux commise innocemment.')",0.0
-,"('#hassan', ""Vous m'attendiez ici moins promptement ?"")",0.0
-,"('#dorise', 'Vous êtes dans ces lieux choqué de sa présence ; Mais un invincible penchant....')",0.0
-,"('#d-oberval', 'Y pensez-vous ?')",0.0
-,"('#dorise', ""Laissez-moi faire : J'ai dans la tête un aveu si touchant, Qu'il désarmera sa colère. Il ignore vos lois, et j'ai fait pour le voir Cette démarche téméraire. À Hassan."")",0.0
-,"('#hassan', 'Eh bien !')",0.0
-,"('#dorise', ""La liberté n'est pas mon seul espoir ; Et puisqu'il faut vous parler sans mystère, Vous voyez un Amant réduit au désespoir. Nous nous aimons... mais d'un amour si tendre ..,. Non, rien ne peut nous forcer à changer."")",0.0
-,"('#hassan', 'Eh de qui parlez-vous ?')",0.0
-,"('#dorise', 'De ce jeune étranger Que votre abord ici vient de surprendre.')",0.0
-,"('#hassan', 'De d_Oberval !')",0.0
-,"('#dorise', 'Sans doute.')",0.0
-,"('#hassan', 'Elle est folle, je crois...')",0.0
-,"('#dorise', ""Après l'aveu que vous venez d'entendre, Sur mon coeur voudriez-vous abuser de vos droits ?"")",0.0
-,"('#hassan', 'Quoi ! Réellement il vous aime ?')",0.0
-,"('#dorise', 'Nous nous aimons à la fureur.')",0.0
-,"('#hassan', ""Serait-ce là l'objet de cette ardeur extrême, Dont la perte accablait votre âme de douleur ; Cette Maîtresse... sage... adorable ?..."")",0.0
-,"('#dorise', 'Oui. Moi-même.')",0.0
-,"('#hassan', ""Avez vous donc perdu l'usage de la voix ? Votre goût, à vrai dire, est bien un peu bizarre ; Mais enfin..."")",0.0
-,"('#d-oberval', ""Je n'ai point à rougir de mon choix... ;"")",0.0
-,"('#hassan', ""Vous l'aimez donc bien fort ?"")",0.0
-,"('#dorise', 'Mais il vous le déclare,.')",0.0
-,"('#d-oberval', ""J'en conviens : tout a dû le lui persuader. Il est vrai cependant...."")",0.0
-,"('#dorise', ""En doutez-vous encore ? D'Oberval m'aime, je l'adore. De son bonheur, du mien vous pouvez décider. Ma nièce vous a plu..."")",0.0
-,"('#d-oberval', ""Qu'allez-vous hasarder ?"")",0.0
-,"('#dorise', ""Votre main, je le sais, l'honore, À mon amant voulez-vous me céder ? Quittons ensemble Alger, je vais vous l'accorder."")",0.0
-,"('#hassan', ""Oh ! Vous êtes charmante de mon âme est ravie. Aujourd'hui tout succède au gré de mon envie..."")",0.0
-,"('#hassan', ""Fatmé... Fatmé... Enfin nous serons tous heureux. Sa Maîtresse est trouvée de ma joie est parfaite. Qu'avec plaisir je la rends à ses voeux ! En montrant d'Oberval."")",0.0
-,"('#clarice', ""D'Oberval est-il vrai ?"")",0.0
-,"('#dorise', ""Cessez d'être inquiète ; Nous quitterons bientôt ces lieux."")",0.0
-,"('#clarice', 'Serait-il vrai !... Quoi !... Vos nouveaux bienfaits... Je suis au comble de la joie.')",0.0
-,"('#d-oberval', 'Notre malheur est plus grand que jamais ; Tout est désespéré.')",0.0
"('#argus', 'Non !')","('#clarice', 'Ciel !')",0.995822548866272
