biancollelli-arlequin-gentilhomme,dufresny-regnard-chinois,Score
-,"('#thalie', ""Ne vous souvenez-vous pas que ce n'est plus moi qui le panse ?  Vous en avez donné la charge aux auteurs ; et depuis ce temps aussi, le pauvre animal, hélas !  Les os lui percent la peau."")",0.0
-,"('#apollon', ""C'est sa faute.  Pourquoi se laisse-t-il monter par le premier venu ?"")",0.0
-,"('#thalie', ""Il est vrai que c'est la monture banale de tous les regrattiers du Parnasse ; il n'y a pas jusqu'aux femmes qui le font trotter en vers alexandrins ; et je ne sais pas quel diable de train elles le font aller ; mais il ne revient jamais à l'écurie qu'il ne soit crevé de coups d'éperon."")",0.0
-,"('#apollon', ""Puisqu'on a mis Pégase sur le pied d'un cheval de louage, c'est aux auteurs qui le louent à le nourrir."")",0.0
-,"('#thalie', ""Et comment voulez-vous que les auteurs nourrissent un cheval ?  Les pauvres diables ont bien de la peine à se nourrir eux-mêmes.  Voyez-vous, dans le temps où nous sommes, on n'engraisse guère à mâcher du laurier."")",0.0
-,"('#apollon', ""Ils m'ont promis qu'ils ne feraient plus que de bonnes pièces : il faut espérer qu'ils seront plus gras cet hiver."")",0.0
-,"('#thalie', ""Il est vrai que les auteurs et les comédiens sont du naturel des bécasses ; ils n'engraissent point que le froid ne leur ait donné sur la queue.  Franchement, ces messieurs-là nous barbouillent terriblement dans le monde ; car le public croit que c'est vous et moi qui leur inspirons toutes les sottises qu'ils mettent sur le théâtre."")",0.0
-,"('#apollon', ""Le public a tort.  Mais, à propos de sottises, qu'est-ce qu'une certaine pièce que les comédiens italiens ont affichée ?  La Comédie des Comédiens Chinois ?  Cette troupe-là est toujours magnifique en titres."")",0.0
-,"('#thalie', ""C'est pour l'ordinaire le plus beau de leurs pièces ; et, à vous parler franchement, je crois que celle-ci ne sera point meilleure que les autres : ce n'est pas que, si on se donne la peine de l'écouter jusqu'à la fin, ce qui est assez rare, on pourra peut-être s'y divertir."")",0.0
-,"('#apollon', 'Apparemment que le dernier acte est le meilleur de tous.')",0.0
-,"('#thalie', ""Je ne crois pas pour cela qu'il soit bon ; il peut être meilleur que les autres, et ne pas valoir grand'chose.  Mais comme les comédiens s'y disent un peu leurs vérités, et se donnent par-ci par-là quelque petit coup d'étrille, il pourra être du goût du public, qui mord à la grappe quand il entend dauber un comédien."")",0.0
-,"('#apollon', ""Il est naturel de se réjouir des coups de dent que reçoivent ceux qui nous ont mordus, et je suis bien aise que les comédiens commencent à se rendre justice, et à tourner contre eux-mêmes les traits dont ils ont piqué les autres ; car enfin il n'y a point de profession qui ait échappé à leur satire ; procureurs, médecins, magistrats."")",0.0
-,"('#thalie', ""Vraiment, ils ont bien fait pis ; ils n'ont pas même respecté les empereurs romains ni les maîtres danser."")",0.0
-,"('#la-muse', 'Il y a une petite fille qui demande à parler à Apollon.')",0.0
-,"('#la-petite-fille', ""N'est-ce pas vous, monsieur, qui êtes le seigneur de ce village-là, et qui vous appelez Apollon ?"")",0.0
-,"('#apollon', ""Oui, belle mignonne.  Qu'y a-t-il pour votre service ?"")",0.0
-,"('#thalie', 'Voilà un tendron qui ne serait pas mauvais pour remeubler le Parnasse, à la place de quelque Muse surannée.')",0.0
-,"('#la-petite-fille', ""Je me suis échappée de chez nous pour vous faire une prière.  J'aime la Comédie italienne à la folie, et ma bonne maman ne veut pas m'y mener."")",0.0
-,"('#thalie', ""C'est une folle.  Il faut y aller sans elle ; vous ne serez pas la première."")",0.0
-,"('#apollon', ""Votre mère a tort, ma belle enfant, de vous priver du plaisir le plus agréable et le plus innocent qu'il y ait aujourd'hui."")",0.0
-,"('#thalie', ""Assurément.  Si j'étais mère, j'aimerais mieux que ma fille allât tout un hiver à la Comédie, qu'une fois au bois de Boulogne pendant la sève du mois de mai."")",0.0
-,"('#la-petite-fille', 'Oh !  Monsieur, je ne suis pas encore assez grande pour aller au bois de Boulogne ; je ne vais encore que sur le rempart.')",0.0
-,"('#apollon', ""La comédie forme l'esprit, élève le coeur, ennoblit les sentiments : c'est le miroir de la vie humaine, qui fait voir le vice dans toute son horreur, et représente la vertu avec tout son éclat.  Le théâtre est l'école de la politesse, le rendez-vous des beaux esprits, le piédestal des gens de qualité.  Une petite dose de comédie, prise à propos, rend l'esprit des dames plus enjoué, le coeur plus tendre, l'oeil plus vif et les manières plus engageantes.  C'est le lieu où le beau sexe brille avec le plus d'éclat."")",0.0
-,"('#la-petite-fille', 'Oh !  Je prétends bien y briller comme une autre quand je serai grande.')",0.0
-,"('#apollon', 'Mais quelle raison votre mère a-t-elle pour ne pas vous mener aux Italiens ?')",0.0
-,"('#la-petite-fille', ""Elle dit qu'il y a quelquefois des paroles un peu libres ; mais ce qui me fait endêver, c'est qu'elle ne laisse pas d'y aller tous les jours."")",0.0
-,"('#thalie', ""Il y a tout plein de mères de ce naturel-là ; ce sont des affamées qui n'en veulent que pour elles."")",0.0
-,"('#apollon', ""Je ne sais pas quels peuvent être ces mots libertins qui effarouchent tant la maman.  Pour moi, je n'y vois que des mots tout pleins de sel, qui, à la vérité, sont quelquefois à double entente ; mais les plus belles pensées du monde ont deux faces : tant pis pour ceux qui ne les prennent que du mauvais côté ; c'est une vraie marque de leur esprit corrompu et vicieux.  Mais ne vous a-t-elle pas dit quelques uns de ces vilains mots-là ?"")",0.0
-,"('#la-petite-fille', ""Oh, dame !  Elle ne les dit devant moi qu'à bâtons rompus : elle dit seulement que les Italiens sont des drôles qui nomment toutes les choses par leurs noms.  Par exemple, elle dit qu'ils appellent un homme marié... d'un certain mot que je n'oserais dire."")",0.0
-,"('#thalie', 'Cocu, peut-être ?')",0.0
-,"('#la-petite-fille', ""Vous l'avez dit."")",0.0
-,"('#apollon', 'Et votre mère se scandalise de ce mot-là ?')",0.0
-,"('#la-petite-fille', ""Assurément.  Oh, dame !  C'est qu'elle dit que c'est une injure qui regarde autant mon papa que les autres."")",0.0
-,"('#thalie', ""C'est que votre mère ne sait pas sa langue.  Dans le nouveau dictionnaire, imprimé à Paris, ces mots-là sont synonymes, cocu marié, marié cocu, cela s'appelle jus vert, vert jus."")",0.0
-,"('#la-petite-fille', ""Pour moi je n'entends point de mal là-dessous ; mais quoi qu'il en soit, je vous prie, monsieur Apollon, vous qui êtes le maître des comédiens, de leur dire qu'ils ne mettent plus de ces vilains mots-là, afin que les filles y puissent aller, et que ma mère n'ait plus de prétexte de me laisser au logis, tandis qu'elle va à la Comédie.  Écoutez, c'est l'intérêt des comédiens que nous allions à leurs pièces : ce sont de jolies filles comme moi qui font venir les garçons à la Comédie."")",0.0
-,"('#thalie', ""Oh !  Pour cela, mademoiselle a raison : une femelle dans une loge attire les mâles de bien loin ; c'est l'appât dans la souricière."")",0.0
-,"('#apollon', ""Je vous assure, la belle, que désormais les mères seront contentes, et que je vais de ce pas vous mener avec moi chez les Italiens, où j'assemblerai les comédiens, et je leur ordonnerai de rayer de leurs comédies tous les mots trop éveillés, et notamment tous les cocus qu'il y aura."")",0.0
-,"('#thalie', ""Ne vous avisez pas de cela, monsieur.  Si les comédiens rayaient de leurs comédies tous les cocus, ils balafreraient peut-être le père de mademoiselle, et pour lors ils auraient sur le dos deux personnes au lieu d'une."")",0.0
-,"('#la-petite-fille', ""Ah !  Que vous me faites de plaisir !  L'hôtel de Bourgogne va regorger de monde ; et je vais annoncer ce changement-là à ma mère, et à toutes les femmes et filles du quartier."")",0.0
-,"('#thalie', 'Donnez-vous-en bien de garde.  Pour une femme qui aime la réforme, il y en a mille qui ne la sauraient souffrir ; et au lieu de faire venir du monde, vous désachalanderiez le théâtre.')",0.0
-,"('#l-auteur', ""Non, monsieur, vous ne jouerez pas ma pièce aujourd'hui, et je vais vous le faire défendre par la Muse de la comédie."")",0.0
-,"('#le-comedien', ""Il n'y a Muse qui tienne : la dépense est faite, l'argent reçu à la porte ; il faut sauter le bâton."")",0.0
-,"('#l-auteur', ""Ah !  Mademoiselle Tlialie, miséricorde !  Ils veulent représenter aujourd'hui ma comédie malgré moi, et j'ai vu entrer plus de cent personnes dans le parterre qui la trouvent déjà mauvaise."")",0.0
-,"('#thalie', 'Cent personnes !  Pourvu que le reste la trouve bonne, les rieurs seront encore de votre côté.')",0.0
-,"('#l-auteur', 'Je ne demande que huitaine pour tout délai.')",0.0
-,"('#thalie', 'Mais dans huit jours, croyez-vous en être quitte à meilleur marché ?')",0.0
-,"('#l-auteur', ""Assurément : j'attends des amis de la campagne, qui m'ont promis de rire, même aux plus faibles endroits."")",0.0
-,"('#thalie', ""À vous entendre, monsieur l'Auteur, je parierais que votre pièce ne vaut pas grand'chose."")",0.0
-,"('#l-auteur', ""Hélas !  J'ai toujours cru jusqu'à présent que c'était la meilleure comédie du monde ; mais depuis que les chandelles sont allumées, j'y vois mille défauts que je n'y avais pas remarqués.  Ah, ah !  Je n'en puis plus, le coeur me manque."")",0.0
-,"('#thalie', 'Allons, allons, courage ; serrez-vous le nez, et avalez la médecine.')",0.0
-,"('#l-auteur', ""Ma comédie n'est pas même achevée ; il n'y a que quatre actes de faits."")",0.0
-,"('#thalie', ""Pourvu qu'il n'y ait que ce défaut-là, vous n'êtes pas à plaindre.  C'est moi qui fais les lois de la comédie, et j'ordonne que ce prologue-ci passera pour un acte."")",0.0
-,"('#l-auteur', 'Ah, maudite comédie !  Tu seras cause de ma mort !')",0.0
-,"('#la-muse', ""Messieurs, vous voyez bien que ce poète-ci n'a pas besoin de fort hiver.  Si vous le carillonnez selon votre bonne et louable coutume, je vous le garantis défunt dans un quart d'heure : c'est à vous de voir si vous voulez charger votre conscience d'un poéticide."")",0.0
-,"('#roquillard', ""Certes, nul huissier, tant à verge qu'à cheval, n'oserait avoir regardé la porte de ce mien château : il fut de tout temps le cimetière des sergents.  Feu mon trisaïeul, Matthieu Roquillard, d'un seul coup d'arquebuse a mis bas cinq recors et deux procureurs fiscaux."")",0.0
-,"('#pierrot', ""Diantre !  Tout le pays lui eut bien de l'obligation ; car un de ces animaux-là fait plus de dégât dans une province que douze bêtes puantes dans une garenne.  Mais que veut dire toute cette belle architecture ?  Cela flaire diablement la noce.  Au moins, ne vous avisez pas de faire cette sottise-là."")",0.0
-,"('#roquillard', 'Et la raison ?')",0.0
-,"('#pierrot', ""C'est que le mariage ne sied point à une carcasse décharnée comme la vôtre ; et tout franc, vous êtes trop vieux pour faire souche."")",0.0
-,"('#roquillard', ""Sais-tu bien que dans la famille des Roquillards les mâles n'entrent en vigueur que vers les soixante-dix ans ?  Quand mon père me fabriqua, il en avait septante-quatre, et ma mère octante-huit."")",0.0
-,"('#pierrot', 'On voit bien, monsieur, que vous avez été engendré de deux vieilles rosses ; vous avez des salières sur les yeux à y fourrer le poing.')",0.0
-,"('#roquillard', ""Tais-toi ; j'ai autre chose en tête que de répondre à tes sottises.  C'est ma fille Isabelle que je veux marier aujourd'hui."")",0.0
-,"('#pierrot', ""Oh !  Pour ce mariage-là, j'y baille mon autorité, et le plus tôt c'est le meilleur : il ne faut pas garder une fille passé quinze ans ; il y a trop de déchet, et cette monnaie-là est diantrement sujette au décri."")",0.0
-,"('#roquillard', ""Tu vois aussi que je mets les fers au feu.  J'attends journellement un gentilhomme de campagne, un docteur, un major et un comédien français, tous partis sortables pour ma fille, selon qu'il m'a été raconté ; car je ne les ai point encore vus."")",0.0
-,"('#pierrot', ""Pensez, monsieur, que vous ne lui baillerez pas tous les quatre à la fois ; c'est trop pour une enfant."")",0.0
-,"('#roquillard', 'Outre ce, Isabelle a quelque bon vouloir pour un quidam nommé Octave, comédien italien de sa vacation.')",0.0
-,"('#pierrot', ""Fi !  Monsieur, ne donnez point votre fille à cette nation-là : avec eux les mariages ne tiennent point ; on dit qu'ils en font de nouveaux à chaque comédie qu'ils jouent."")",0.0
-,"('#roquillard', ""Ce néanmoins, je me sens de la propension pour le jeune homme ; et dès mon premier âge, j'ai pourchassé I'accointance de messieurs du théâtre, pour ce qu'ils sont volontiers courtois et joviaux."")",0.0
-,"('#pierrot', ""Si vous m'aviez averti seulement huit jours plus tôt que vous vouliez vous défaire d'Isabelle, je m'en serais accommodé avec vous ; mais j'ai commencé une fille d'un autre côté."")",0.0
-,"('#roquillard', 'Comment donc ?')",0.0
-,"('#pierrot', ""Oui, monsieur ; c'est une fille qui a plus de vingt mille écus, et je suis déjà à moitié marié."")",0.0
-,"('#roquillard', 'Est-il possible ?')",0.0
-,"('#pierrot', ""Très assurément.  Tenez, monsieur, pour faire un mariage tout entier, il faut, en premier lieu, que le garçon le veuille ; en second lieu, que la fille y consente : or, je suis garçon ; j'ai déjà baillé mon consentement ; ainsi, vous voyez que c'est un mariage à moitié fait."")",0.0
-,"('#roquillard', ""Certes, voilà une affaire bien avancée !  Mais va-t'en dire à ma fille qu'elle se prépare de son côté."")",0.0
-,"('#pierrot', ""Il n'y a que faire de l'avertir ; une fille est toujours prête quand c'est pour le mariage."")",0.0
-,"('#isabelle', 'Bon, bon !  Le mariage !  Voilà encore quelque chose de beau !  Ne me parle jamais de cette sottise-1à.  Dis-moi, Colombine, ai-je bien placé mes mouches ?  Me trouves-tu coiffée du bon air ?')",0.0
-,"('#colombine', ""Il est bien question aujourd'hui de mouches et de fontanges !  Voyez-vous toutes ces pyramides-là, ce sont de beaux bouchons à un cabaret où l'on meurt de soif.  L'essentiel pour une fille, c'est un mari, et un mari dans toutes ses circonstances."")",0.0
-,"('#isabelle', ""Ah, ah !  Que tu es folle !  Colombine, que tu es folle !  Tu crois donc que je me soucie d'un homme ?  Je te jure que je n'ai pas la moindre envie d'être mariée.  À la vérité, je suis bien lasse d'être fille ; mais j'espère que cela se passera."")",0.0
-,"('#colombine', ""Oui, cela se passera avec un mari.  Franchement, le métier de fille est bien ennuyeux, quand on veut le faire avec honneur.  Je sais ce qu'il m'en coûte tous les jours pour conserver le peu de réputation qui me reste."")",0.0
-,"('#isabelle', 'Que veux-tu donc dire ?')",0.0
-,"('#colombine', ""Mon_Dieu !  Je m'entends bien.  Il y a des saisons dans l'année terriblement rudes à passer.  Quand j'entends chanter l'alouette, ma vertu est à fleur de corde ; et c'est une saison bien chatouilleuse que le printemps."")",0.0
-,"('#isabelle', ""Tu te moques, Colombine : c'est In saison qui me fait le plus de plaisir ; le beau temps revient."")",0.0
-,"('#colombine', ""Mais les officiers s'en vont à la guerre."")",0.0
-,"('#isabelle', 'La campagne rit...')",0.0
-,"('#colombine', 'Oui, et Paris pleure.')",0.0
-,"('#isabelle', 'Les arbres reverdissent.')",0.0
-,"('#colombine', ""Et les filles sèchent sur pied.  Je parie que c'est dans ce temps-là que vous êtes le plus dégoûtée de votre emploi de fille."")",0.0
-,"('#isabelle', ""Si j'en suis dégoûtée, c'est que les femmes aiment naturellement le changement ; et si je me suis lassée d'être fille, je me lasserai encore plus d'être mariée."")",0.0
-,"('#colombine', ""D'être mariée !  Vous voulez donc l'être ?"")",0.0
-,"('#isabelle', ""Je ne dis pas cela ; mais si l'envie m'en venait par hasard (car on dit que cela prend tout d'un coup), dis-moi, en conscience, comment faut-il qu'un mari soit fait pour être joli ?  Tu sais que je ne me connais pas bien en hommes."")",0.0
-,"('#colombine', ""Si fait bien moi.  Il faut qu'il soit pâle, fluet, débile et raccourci, comme ces petits échantillons de magistrature, qui n'auraient pas la force de porter leurs robes sans l'aide de deux grands laquais."")",0.0
-,"('#isabelle', 'Oh !  Fi, fi !  Cela est trop colifichet pour un mari.')",0.0
-,"('#colombine', ""C'est que vous ne vous connaissez pas en hommes.  Vous voudriez peut-être de ces bourgeois renforcés de l'ancien collège, moitié noblesse, moitié roture, ou de ces gros commis... là... de ces ballots vivants qui entrent et sortent de la douane sans rien payer ?"")",0.0
-,"('#isabelle', 'Pour ceux-là, je les trouve trop matériels.')",0.0
-,"('#colombine', 'La pauvre enfant, elle ne se connaît pas en hommes !')",0.0
-,"('#isabelle', ""Colombine, tu es une coquine.  Tu ne me parles point de ce qui me paraît le plus fripon en amour.  Est-ce que tu n'as jamais vu l'hiver, à la Comédie, ces jeunes officiers toujours brillants, qui font sans cesse le carrousel autour des actrices jolies ?"")",0.0
-,"('#colombine', 'La pauvre enfant !  Elle ne se connaît pas en hommes !')",0.0
-,"('#isabelle', 'Pour ceux-là ils sont faits exprès pour mon humeur ; ils font toujours quelques singeries ; ils chantent, ils cabriolent, ils se battent quelquefois pour rire, et se baisent après devant tout le monde : enfin, quand je les vois sur le théâtre, ils me divertissent cent fois plus que la comédie.')",0.0
-,"('#colombine', 'Je vous en aurais bien proposé de cette manufacture-là ; mais...')",0.0
-,"('#isabelle', 'Quoi, mais !')",0.0
-,"('#colombine', ""Mais il vous faut un mari pour toute l'année, et ces messieurs-là ne servent que par quartier ; encore n'est-ce pas auprès de leurs femmes. J'entends du bruit.  Apparemment que voilà l'amant chasseur qui entre en danse. On donne du cor."")",0.0
-,"('#mezzetin', ""Mademoiselle, je suis l'écuyer de monsieur le baron de la Dindonnière ; il vous envoie cette bête-là, en attendant qu'il vienne ici lui-même."")",0.0
-,"('#isabelle', ""Si le maître est aussi bien fabriqué que l'écuyer, voilà de quoi faire un bel attelage."")",0.0
-,"('#mezzetin', ""On dit comme ça qu'il doit bientôt chasser sur vos terres.  La chasse sera bonne dans ce canton-là ; car je crois que personne n'y a encore chassé."")",0.0
-,"('#colombine', ""Ma maîtresse est une terre conservée ; j'en réponds, et je suis le garde des plaisirs."")",0.0
-,"('#mezzetin', 'Dame !  Mon maître est un cadet bien découplé.  Vous me voyez...  Il est encore... quasi mieux fait que moi. Tenez, le voilà. On sonne du cor.')",0.0
-,"('#arlequin', ""Ton, ton, ton, ton, ho, ho !  Gerfaut, Briffaut, Miraut, Marmiteau !  Ho, ho, ho ! Mademoiselle, quand on chasse une jolie bête comme vous, on n'a pas besoin de chiens pour découvrir où vous êtes ; il est aisé de vous suivre à la piste, et le fumet de vos appas porte au nez de plus de cinq cents pas à la ronde. À Isabelle. Il sonne du cor."")",0.0
-,"('#isabelle', ""Monsieur, je n'aime pas qu'on me fasse l'amour à son de trompe, et vous faites un peu trop de bruit pour prendre les lièvres au gîte."")",0.0
-,"('#arlequin', ""Vous moquez-vous ?  Je suis le gentilhomme de France le plus discret ; je sais qu'il faut du mystère en amour, et c'est pour cela que j'ai laissé ma meute dans votre antichambre."")",0.0
-,"('#colombine', ""Ah !  Mes pauvres meubles !  Vraiment, je m'en vais bien faire sauter tous les chiens par la fenêtre."")",0.0
-,"('#arlequin', ""Ne t'y frotte pas, ma mie ; ce sont des gaillards qui n'ont aucune considération pour le sexe."")",0.0
-,"('#isabelle', 'Ah, mon_Dieu !  Colombine, le vilain homme !')",0.0
-,"('#arlequin', ""Vous êtes charmée de ma personne, n'est-ce pas ? Quand j'ai ce compère-là sur le poing, je ne manque guère ma proie.  Nous avons dans notre famille le vol des filles et du dindon. Il montre un dindon qu'il porte sur le poing."")",0.0
-,"('#colombine', ""Les filles de ce pays-ci ne se prennent pourtant pas avec des poulets d'Inde ; quelquefois avec une fricassée de poulets, donnée à propos, je ne dis pas que non."")",0.0
-,"('#arlequin', ""Votre chambrière a de l'esprit ; je la retiens pour être mon premier piqueur."")",0.0
-,"('#colombine', ""Oh !  Monsieur, vous me faites trop d'honneur ; je ne sais pas piquer."")",0.0
-,"('#arlequin', 'Oh !  Que cela ne te mette point en peine, on te montrera.')",0.0
-,"('#isabelle', ""Mais, Monsieur, vous ne parlez que de chasse ; est-ce que vous n'avez pas d'autre occupation ?"")",0.0
-,"('#arlequin', ""Oh !  Que si ; j'aime l'étude passionnément ; je nie renferme tous les matins dans mon cabinet avec mes chiens et mes chevaux."")",0.0
-,"('#isabelle', 'La compagnie est savante !')",0.0
-,"('#arlequin', ""L'après-dînée, je monte ma jument poil d'étourneau, pour brossailler dans la forêt, et le lendemain, pour être de meilleur matin au bois, je me couche pour l'ordinaire tout botté et éperonné."")",0.0
-,"('#isabelle', 'Tout botté et éperonné !')",0.0
-,"('#arlequin', ""Oh !  Que cela ne vous mette pas en peine ; nous ne nous toucherons point : mon lit a vingt-cinq pieds de diamètre, et ce n'est pas trop pour coucher deux personnes et une meute de cinquante chiens courants."")",0.0
-,"('#isabelle', 'Quoi, monsieur !  Si je vous épouse, tous ces chiens-là coucheront avec moi ?')",0.0
-,"('#arlequin', ""Oh !  Non, pas tous : j'en choisirai une vingtaine des moins galeux."")",0.0
-,"('#colombine', 'Je suis votre très humble servante : la nuit, ils pourraient bien prendre ma maîtresse pour une biche, et la dévorer.')",0.0
-,"('#arlequin', ""Tais-toi ; j'ai bien plus de risques à courir qu'elle.  Quand nous serons mariés, elle pourrait bien me changer en cerf comme Actéon ; et mes chiens ne feraient plus qu'un morceau de ma personne. On donne du cor, les chiens viennent sur le théâtre, courant après un sanglier."")",0.0
-,"('#colombine', ""Ah, mademoiselle !  Un sanglier qui est entré ici ! Elles s'enfuient. La chasse du sanglier fait le divertissement du premier acte."")",0.0
-,"('#colombine', ""Hé bien, monsieur, n'êtes-vous pas charmé de votre prétendu gendre, monsieur le baron de la Dindonnière ?  Par ma foi, il faudrait que vous fussiez fou pour lui donner votre fille : j'aimerais autant lui faire épouser un chenil tout entier."")",0.0
-,"('#roquillard', ""Certes, il est mal avenant de sa personne, et j'en ai regret ; car moi et mes ancêtres avons toujours chéri la chasse et les chasseurs.  J'ai dans ma bibliothèque plus de cent bois de cerf, rangés par ordre chronologique ?  Avec les relations historiques de la prise d'iceux."")",0.0
-,"('#colombine', ""Diantre !  Voilà de beaux titres de noblesse, cent bois de cerf dans une famille !  Sans ceux qu'on y a introduits, et dont on n'a pas tenu de registre."")",0.0
-,"('#roquillard', ""Le malencontreux visage que ce baron de la Dindonnière !  Encore faut-il à ma fille un peu d'accointance, et cet homme-là serait toujours à brosser dans les bois."")",0.0
-,"('#colombine', ""Ce ne serait pas là le plus mauvais de l'affaire.  Tandis qu'un mari court les bois, une femme peut chasser de son côté.  Le meilleur gibier n'est pas toujours dans les forêts ; il y a telle bête à Paris que j'aimerais mieux avoir prise que vingt sangliers.  C'est un friand morceau pour une femme qu'une hure de caissier bien gras."")",0.0
-,"('#roquillard', ""En sorte donc, Colombine, que cet homme-là n'est point de ton goût."")",0.0
-,"('#colombine', ""Non, ma foi ; et toute servante que je suis, je n'en voudrais ni pour or ni pour argent."")",0.0
-,"('#roquillard', ""Et moi, comment me trouves-tu ?  M'aimerais-tu mieux que lui ?"")",0.0
-,"('#colombine', 'Mille fois.  Vous êtes fleuri, mûr, belle barbe, le cuir doux et bien corroyé.  Bon, bon !  Il y a bien de la comparaison !')",0.0
-,"('#roquillard', ""La coquine !  Je l'aime, que j'en suis fou.  Bai...  bai...  baise-moi, friponne."")",0.0
-,"('#colombine', ""Oui, monsieur, que je vous baise !  Il y a je ne sais combien que vous m'amusez ; vous dites toujours que vous m'épouserez, et vous savez la peine que je prends à vous servir."")",0.0
-,"('#roquillard', 'Il faut se donner patience, tu es encore jeune.')",0.0
-,"('#colombine', ""Une fille, pendant ce temps-là, ne laisse pas de s'user ; c'est comme un carrosse qui dépérit autant sous la remise qu'à rouler."")",0.0
-,"('#roquillard', ""Va, va, ma bouchonne, console-toi ; si je ne t'épouse pas, je te laisserai quelque chose en mourant."")",0.0
-,"('#colombine', ""Dépêchez-vous donc, monsieur ; car j'ai bien de I'impatience de gagner une petite somme d'argent, afin d'avoir le moyen d'être honnête fille jusqu'à la fin de mes jours."")",0.0
-,"('#pierrot', ""Monsieur, il y a là-dedans un homme qui est habillé comme la porte d'un jeu de paume.  Il demande à épouser votre fille ; lui baillerons-nous ?"")",0.0
-,"('#roquillard', ""Doucement, doucement ; ces affaires-là demandent délibération. C'est apparemment le docteur dont je t'ai parlé. À Colombine."")",0.0
-,"('#pierrot', ""Dame !  Monsieur, il faut que le mal le presse bien fort ; car il est venu en poste, et il dit qu'il veut se marier de même."")",0.0
-,"('#roquillard', ""Il ne faut pas prendre la poste pour venir au mariage ; c'est un gîte où l'on arrive toujours assez tôt."")",0.0
-,"('#pierrot', ""Cela est vrai ; et ceux qui vont si vite sont tout comme ces chevaux fringants, qui n'ont que la première journée dans le ventre."")",0.0
-,"('#arlequin', ""La lune est un astre commun ; Ce qui dépend d'elle est tout un : La femme dépend de la lune ; Ergo toute femme est commune. Taisez-vous, canaille ignorante et indocile ; je veux me marier, moi ; oui, je veux me marier.  Ils n'ont autre chose à me dire : Monsieur le Docteur, prenez garde à vous ; vous êtes perdu si vous faites cette folie-là : la femme est le précipice de l'homme.  Taisez-vous, vous dis-je ; vous êtes des ânes ; vous ne le savez que par expérience, moi je le sais par science : Quidquid utrique datur ; commune locatur.  Je vous le prouve en français. Je n'ai que faire de vos conseils : Jacta est alea.  Le dé est sorti du cornet ; il y a longtemps que j'ai fait germer ce mariage-là sur ma tête.  Sic volo, sic jubeo ; sit pro ratione voluntas."")",0.0
-,"('#roquillard', 'Monsieur...')",0.0
-,"('#arlequin', 'Je sais bien que le père est un sot ; mais je lui ai donné ma parole.')",0.0
-,"('#roquillard', 'Hé !  Monsieur...')",0.0
-,"('#arlequin', ""Je n'ignore pas que la fille ne soit une fieffée coquette ; mais dès le lendemain de la noce je la fais mettre aux Magdelonettes,"")",0.0
-,"('#colombine', 'Monsieur, monsieur...')",0.0
-,"('#arlequin', ""Je suis persuadé que la suivante est une carogne ; mais je lui donnerai tant de coups d'étrivières..."")",0.0
-,"('#roquillard #colombine', 'Monsieur, monsieur...')",0.0
-,"('#arlequin', ""Ah !  Si vales, bene est ; ego quidem valeo.  N'êtes-vous pas monsieur Roquillard ?"")",0.0
-,"('#roquillard', 'Oui, monsieur ; il y a plus de soixante ans.')",0.0
-,"('#arlequin', ""S'il est ainsi, audite, plaudite, et reculate.  Moi, le pot pourri de la doctrine, le pâté en pot des belles-lettres, et le salmigondis de toutes les sciences, salue très élégamment Christophe Roquillard, l'égout de l'ignorance, la cruche de la stupidité, et le bassin de toutes les impertinences."")",0.0
-,"('#colombine', 'Monsieur, voilà un habile homme ; il sait toutes vos qualités par coeur.')",0.0
-,"('#arlequin', ""Beau-père, avant que d'entrer en matière, combien avez-vous de filles à me donner ?"")",0.0
-,"('#roquillard', ""Comment donc !  Est-ce qu'il faut plusieurs filles pour faire une femme ?"")",0.0
-,"('#arlequin', ""Vous ne savez donc pas que je suis philosophe, orateur, médecin, astrologue, jurisconsulte, géographe, logicien, barbier, cordonnier, apothicaire ?  En un mot, je suis omnis homo, c'est-à-dire un homme universel."")",0.0
-,"('#colombine', 'Hé bien, monsieur, ne vous fâchez pas ; votre femme sera universelle.')",0.0
-,"('#arlequin', ""Je sais tout ce qu'on peut savoir dans les sciences et dans les arts : je sais danser, voltiger, pirouetter, cabrioler ; jouer à la paume, au ballon ; lutter, escrimer, pousser d'estoc et de taille ; mais où j'excelle le plus, c'est en musique et en machines de théâtre."")",0.0
-,"('#colombine', 'Quoi !  Monsieur le Docteur, vous savez aussi la musique ?')",0.0
-,"('#arlequin', ""Bon !  Je compose des opéras il y a plus de cinquante ans : c'est moi qui ai fait le carillon de la Samaritaine.  Je m'en vais vous faire voir un échantillon de ma science."")",0.0
-,"('#roquillard', ""Diable !  Voilà qui est joli !  Qu'est-ce que cela signifie, monsieur ?"")",0.0
-,"('#arlequin', ""Cela, monsieur ?  C'est la Rhétorique chantante et la Rhétorique dansante, avec toutes les figures, les points, les virgules, les parenthèses et tout le reste."")",0.0
-,"('#roquillard', ""Faites-la un peu venir : je serais bien aise de l'entendre."")",0.0
-,"('#arlequin', 'La voici.  Madame la Rhétorique, dites-nous qui est-ce qui persuade davantage en amour.')",0.0
-,"('#la-rhetorique', ""Par mes discours doux et flatteurs, Je porte l'amour dans les coeurs, Et j'attendris la plus cruelle. Mais, à parler de bonne foi, L'argent, pour réduire une belle, Est encor plus puissant que moi."")",0.0
