aubignac-pucelle,aubignac-pucelle-prose,Score
-,"('#le-duc', ""Vaine espérance qu'un Démon trompeur lui suggère, pour la consoler de ce qu'il lui a manqué de promesse durant sa vie."")",0.0
-,"('#despinet', 'Un sentiment secret, et dont je ne connais point le cause, me persuade que cela pourrait bien arriver.')",0.0
-,"('#mide', ""C'est un faux pronostique, dont ces démons flattent sa misère, sa douleur, et son opprobre."")",0.0
-,"('#la-pucelle', ""Mais il arrivera de vous bien autrement, prêtez l'oreille aux supplices que je ciel vous ordonne.  Toi, Sommerset, étendras la main irritée du Tout-Puissant jusques sur tes enfants qui mourront sous la main d'un infâme bourreau.  Quel sera ta honte et ta misère, Despinet, quand tu seras chassé de cette ville par tes complices ?  ton corps, Mide sera frappé d'une lèpre infâme, qui te fera porter les caractères de ton crime jusques dans ton sang : et Canchon perdra la vie devant les yeux de ses confidents, sans qu'il aient le temps de la secourir, ni qu'ils sachent la cause de sa mort.  Enfin pas un de vous n'échappera devant le colère de Dieu, et la sépulture même ne vous servira pas d'asile.  Du haut des Cieux j'en verrai deux purifier par leurs cendres l'élément du feu que vous aurez contaminé par les miennes : et les ossements de deux autres seront arrachés du tombeau, pour achever dans les flammes l'ouvrage de la corruption.  Craignez tout, puisque vous offensez tout : craignez le Ciel et la terre, les hommes et les Anges, les foudres de l'air, et les foudres de Rome, votre conscience commencera bientôt votre peine, mon Prince y mettra la main, et Dieu l'achèvera. La Pucelle retourne d'elle-même en la prison, et le théâtre demeure effrayé. Le Comte_de_Warwick, et Talbot quittent leurs sièges, et ceux qui pouvaient représenter les soldats et le peuple, sortent avec confusion, désordre, et étonnement. "")",0.0
-,"('#le-comte', ""J'ai, ce me semble, des lumières divines dans le sein, que le visage ou l'innocence de cette fille m'a données."")",0.0
-,"('#le-baron', ""Je ne puis vous dire en quel état je suis, mais parmi l'étonnement qui m'a surpris, je goûte le fonds du coeur une certaine satisfaction que je ne saurais expliquer."")",0.0
-,"('#le-duc', 'Quelle prodigieuse puissance ?  Charmer ses juges jusques dans le terminal ?')",0.0
-,"('#canchon', ""Je tremble, et je ne connais point d'autre péril que les folles menaces de cette enragée."")",0.0
-,"('#despinet', ""Une secrète horreur me fait frémir jusqu'au fond des os.  Cette sorcière nous a fasciné les yeux, et lié la langue : je l'ai vue toute autre qu'elle n'est pas, et je n'ai jamais osé lui répondre."")",0.0
-,"('#mide', ""Une terreur inconnue agite tout mon sang, et m'ôte la connaissance de moi-même. Ces trois derniers sortent du théâtre en désordre, et avec quelque sorte de confusion."")",0.0
-,"('#le-duc', ""Je sens bien que la force de l'enchantement est passée.  Ah !  Comte, pourquoi avez vous rompu le Conseil ?  Cette vapeur infernale qui nous avait assoupis, ne pouvait pas durer longtemps, j'ai maintenant l'esprit libre, et les sens ouverts.  Mais quoi, ses juges se sont déjà retirés, et tout le peuple s'est écoulé ?   Il ne faut pas néanmoins que cette criminelle demeure impunie, voilà peut-être le dernier effort de ses charmes, il faut délivrer l'État d'une si damnable personne."")",0.0
-,"('#la-comtesse', ""D'où vient, Seigneur, le trouble de cette assemblée."")",0.0
-,"('#le-duc', 'Les démons ont fait triompher cette sorcière de tous ses juges.')",0.0
-,"('#le-baron', 'Le Ciel a fait triompher cette sorcière de tous ses ennemis.')",0.0
-,"('#le-duc', 'Il faut pourtant achever par un conseil bien prompt, et plus généreux. Ils sortent.')",0.0
-,"('#la-comtesse', ""Vous acquérez certes aujourd'hui bien de la gloire, et vous avez fait une action bien digne d'une chevalier fidèle à son Prince.  Rompre un Conseil pour empêcher la punition d'une infâme démoniaque, si je ne l'avais vu moi-même de mon cabinet, je ne le pouvais croire ; au moins, si vous eussiez attendu qu'un autre se fut levé le premier, vous auriez mieux caché votre dessein, et l'ayant fait pas exemple, on ne dirait pas que vous l'avez fait par affection."")",0.0
-,"('#le-comte', ""Madame, il n'y en a pas un qui vous puisse dire la raison pourquoi il a quitté la Conseil : nous en avons été chassé par une puissance inconnue : et pour moi, je n'ai point d'autre dessein que de rendre justice."")",0.0
-,"('#la-comtesse', ""Comte, le déguisement vous est désormais inutile, et votre passion s'est portée trop avant pour me la cacher d'avantage.  Tant que je l'ai connue seule, le respect que je vous porte a retenu mes plaintes : mais maintenant qu'elle s'est rendue visible à tout un peuple, mon silence me pourrait rendre suspecte de l'intelligence que vous avez avec cette méchante contre le bien de l'État."")",0.0
-,"('#le-comte', ""N'alléguez point ici le bien de l'État, ce n'est pas un si grand ressort qui vous fait parler : il y a longtemps qu'une jalouse frénésie vous possède, et que vous m'accusez secrètement de faire par amour ce que je fait pas justice."")",0.0
-,"('#la-comtesse', ""Tandis que vous m'avez seule offensée dans cette folle inclinaison j'ai souffert avec patience, mais maintenant que vous blessez les intérêts de l'État, et que vous engagez toute votre maison dans la ruine, je serais mauvaise Anglaise, mauvaise femme, et mauvaise mère, si je ne m'efforçais d'y apporter quelque remède.  Comte, réveillez un peu ce grand jugement qui dort, n'endurez pas qu'une magicienne,  vous aveugle plus longtemps, ni qu'une simple fille emmène captif dans ses yeux chez les ennemis, ce grand coeur qu'ils n'ont jamais pu vaincre : songez que sa vie traîne après soit la honte et la perte, de vous, des vôtres et de votre pays."")",0.0
-,"('#le-comte', ""Mais vous, Madame, songez que ce transport qui vous agite, met en péril le bruit de votre sagesse qui vous rend si vénérable parmi les Anglais, et que les sollicitations que vous avez faites contre cette malheureuse étrangère; peuvent engager votre innocence dans la complicité de ses persécuteurs.  Pour moi, ma conscience m'oblige de ne la point abandonner tant que je ne verrai point d'autres preuves de ses crimes. Le Comte sort."")",0.0
-,"('#la-comtesse', ""Et mois je suis résolue de venger l'outrage que tu me faits par la perte de celle qui t'oblige à me mépriser : j'éteindrai ce fol amour dans les flammes qui la consommeront.  Encourageons Sommerset, et les autres, pressons-les, de tenir un nouveau Conseil, et faisons qu'ils reviennent pour la condamner, et non plus pour l'entendre. Le théâtre se ferme avez la toile de devant."")",0.0
-,"('#la-pucelle', ""C'est maintenant que vous avez autorité sur ma personne, et que les secrets de l'éternel souffrent que votre iniquité soit la maîtresse de ma vie : me voici pour être accusée ; enfin l'heure est venue que l'injustice a tout pouvoir, et que l'innocence lui doit être soumise.  Mais parce que vous porte le nom de juges, vous êtes obligés de souffrir que je me justifie, non pas éviter votre rigueur, mais pour vous montrer que les supplices dont Dieu vous a menacés par ma bouche, vous sont justement ordonnés  : c'est la cause du Ciel que je plaide en soutenant mon innocence : et je vais détruire vos calomnies, non pour me sauver, mais pour autoriser la juste sévérité de votre condamnation.  Parlez donc hardiment, et me dites de quel crime je suis diffamée."")",0.0
-,"('#le-duc', ""Es-tu dans un étrange méconnaissance de toi-même, que tu puisses ignorer ce que tu es, et ce qu'on estime de toi ?  Faut-il qu'on l'on te remette devant les yeux ta vie passée, pour t'apprendre que ta magie, qui te fait redouter partout, est le plus signalé des crimes qui nous oblige à te punir ?  Entretenir familièrement les démons, et fréquenter cette infâme école du Sabat pour te rendre savante à mal faire, sont-ce des actions que les lois puissent tolérer."")",0.0
-,"('#la-pucelle', ""Comment pouvais-je prévoir une accusation si peu vraisemblable, et déjà terminée ?  Pour donner quelque fondement à ma condamnation, vous deviez pour le moins avoir suscité quelques faux-témoins.  Car de me nomme magicienne, et d'en demeurer là, c'est me dire une injure, non pas m'accuser.  Que n'avez vous instruit de vos satellites pour soutenir qu'ils m'ont vus souvent au milieu des ténèbres, courir toute échevelés, et sans ceinture, fouiller dans les sépultures des morts, couper ne murmurant les herbes empoisonnées, chercher des serpents, sous les ruines des vieux palais, obscurcir le teint de la lune, et mettre toute la nature dans le trouble, et l'effroi ?  Au moins devriez-vous dire qu'étant bergère, j'ai fait mourir les troupeaux de mes voisins, et qu'étant guerrière je n'ai vaincu que par des terreurs paniques suscités par enchantement ?  Que n'avez vous ici, contre moi, cette Catine endiablée, et cet infâme Jean_de_Meung, dont vous avez cru que les charmes pouvaient rendre votre parti plus fort ?  Ceux-là peut-être diraient vraisemblablement qu'ils m'auraient vue dans leurs assemblées infernales, depuis quand j'y suis enrôlée, quel rang j'y tenais, et quel Démon était mon esclave.  Mais voyez comme Dieu permet que l'iniquité soit aveugle et impuissante, car ou vous n'avez pas connu que vous deviez ainsi servir de vos propres sorciers, ou vous n'avez pas eu droit de les faire parler contre le vérité."")",0.0
-,"('#le-duc', ""Voyez comme elle est savante en cet art détestable, et comment elle fait paraître en son discours, qu'elle est sa suffisance et sa pratique ?  Sa bouche parle contre elle-même, et sa défense la rend coupable.  Mais nous n'avons pas appris quel est cet arbre des Fées, si fameux en ton pays, et parmi ceux de la Cabale ?  C'est là que tu t'es rendue si savante, et que faisant l'enragée avec les Démons, tu as perdu la honte qui de défendait la familiarité des hommes."")",0.0
-,"('#la-pucelle', ""Quoi ?  Vous êtes réduits à prendre les Fées pour fonder l'oppression d'une innocente ?  Et pour me faire mourir, vous alléguez des fables de ma nourrice, et les imaginations frivoles dont on se sert pour mettre les enfants dans le silence et le sommeil ?  Dites que ces Fées ont charmé les cris de mon enfance,et que je les ai fait venir à mon secours quand dans un âge plus avancé j'en ai voulu charmé d'autres.  C'est une pensée digne du Conseil Anglais, c'est un crime que les flammes doivent expier, c'est un magnifique prétexte à Bethfort pour couvrir la barbarie."")",0.0
-,"('#le-duc', ""Ce n'est pas devant tes juges qu'il faut parler de la sorte ; réponds sérieusement.  Quand je repasse en mon esprit l'image des choses passées, et que je regarde l'état présent de nos affaires, la fureur m'emporte, et je ne sais ce qui me retient que je n'extermine de ma propre main cette détestable, la seule cause de nos désastres, et je juste objet de notre haine.  Qu'était-ce que la France, lorsque cette magicienne était encore cachée dans les ténèbres de sa vie, ou plutôt dans la honte se ses crimes,.  Nos conquêtes déjà s'étaient étendues sur le bord de la Loire, et le bruit de nos armes qui portait notre gloire dans tous les coins de la France, achevait bientôt le reste de nos victoires par le seule terreur de nos ennemis.  Charles était un Roi vagabond, sans province, et presque sans sujets, et son empire était limité par les murs de la seule ville de Bourges.  Mais aussitôt que cette insolence a paru sur le théâtre du monde, tout s'est changé, les démons qu'elle avait à sa suite, ont combattu pour les Français avec elle, elle a fait comme sortir de terre de nouvelles armée, elle a remis son Prince dans le trône, elle nous a chassé honteusement de toutes nos places, et réduits presque à la nécessité de défendre la Normandie.  Dis, malheureuse, combien as-tu fais de choses dont l'entreprise seule était contre la raison, et le pouvoir des hommes ?  Faire lever le siège d'Orléans, était-ce une chose possible au jugement de Charles, qui l'abandonnait pour se retirer dans les montagnes ?  Le voyage de Reims pour le faire sacrer, avait-il pas semblé ridicule à son conseil ?  Et pouvait-on le persuader sans enchantement ?  Avoir épouvanté les nôtres par ta présence, nous avoir envoyé dans les champs de Patay un cerf charmé, qui nous mit en désordre, et commença la défaite d'une si grande armée, sont-ce pas les effets d'une démon qui te servait ?"")",0.0
-,"('#la-pucelle', ""Si vous alléguez mes victoires pour des preuves de magie, vous ne devez pas oublier ce généreux Dunois, car c'est à lui que la plus grande gloire en est due : c'est celui qui commandait les armées et qui rompait vos bataillons. Il portait dans votre camp l'effroi, la honte et la mort, selon vos maximes il est un grand magicien.  Mais ce charme ne sera pas fini par ma mort, vous verrez bien d'autres effets de son pouvoir, et vous en sentirez bien d'autres efforts, et d'autres pertes.  Faites lui donc son procès comme à moi, mais faites-le encore à tous nos chevaliers, à tous nos soldats, à tous nos français, car ils seront tous magiciens contre vous : ce que j'ai fait n'est qu'un échantillon de ce qu'ils feront.  Mais près tout, pourquoi reprendre une accusation que n'avez pu vérifier ?  Et quand j'aurais été coupable de magie, c'est un crime éteint, ou du moins satisfait par la prison à laquelle vous m'avez condamnée."")",0.0
-,"('#despinet', ""Mais n'est-ce pas inutilement que cette prison t'est ordonnée ? As-tu pas fait effort pour en sortir ?  Et le captif qui travaille à son évasion mérite -t-il pas une plus dure peine ?"")",0.0
-,"('#la-pucelle', ""Le désir de la liberté est un mouvement naturel, non seulement aux hommes, mais encore à tous les animaux, et vous n'en pouvez faire un crime sans accuser la nature, la raison et les lois ; il est vrai que pour vous, il n'y a pas de droit inviolable.  Mais pour cette évasion que vous m'imputez, qu'ai-je fait ?  Je me suis trouvée déchargée de mes fers sans les avoir rompus, et libre sans briser mes cachots, je ne me suis pas mise en état de sauter les murs, ni forer les portes de ce château : mais ce n'est pas moi qui vous en dois répondre faites revenir du Ciel, si vous pouvez, l'Ange qui m'avait mise en liberté, faites lui rendre compte des ordres qu'il est venu m'apporter de la part de Dieu, et puis vous jugerez si l'obéissance qui je lui ai rendue est criminelle."")",0.0
-,"('#canchon', 'Ha !  Quel blasphème, et quelle insolence contre son premier jugement ?  On lui a défendu de ne plus alléguer ses révélations fantastiques, de prendre aucune société avec les Esprits Célestes, et vous voyez avec quelle audace elle y contrevient.')",0.0
-,"('#la-pucelle', ""Insensés que vous êtes, est-il ne ma puissance d'avoir ces révélations du Ciel ou de ne les avoir pas ?  Et quand je les ai reçues, suis-je pas obligée de les déclarer autant qu'il est nécessaire ?  Les lumières de la Nature ne sont pas même en notre choix, il n'est pas en nous de les prendre ou de les refuser quand nous naissons : et celle de Dieu sont encore moins en notre disposition, car nous ne les pouvons prétendre ni par droit ni par mérite.  Quand un sacré Messager du Ciel me commanda de secourir mon Prince, qu'il me le fit connaître malgré son déguisement, et me lui fit promettre son couronnement ; quand il m'assura de la prise de vos bastilles, de votre défaite à Patay, de la reddition de Troyes, je n'en avais pas importuné le Ciel, et je n'en connu point les moyens que dans l'exécution : mais aurais-je pas offensé le Ciel et mon pays, si je n'avais tout manifesté lorsqu'il en était besoin."")",0.0
-,"('#mide', ""Ne vous ennuierez vous point des vanités de cette discoureuse ?  Et quelle nécessité de chercher en sa bouche ni de ses témoins, un sujet suffisant pour la condamner ?  Porte-t-elle pas son crime sur son propre corps ?  Ces restes d'habits d'homme dont elle est encore vêtue contre la défense qui lui en a été faite, et si nous ne sommes aveugles, nous ne l'en pouvons absoudre."")",0.0
-,"('#la-pucelle', ""Quoi ? Vous m'imputez un crime que vous m'avez contrainte de faire par force ?  Et pour exécuter la commandement que vous m'avez fait de prendre des habillements de mon sexe, avez-vous souffert que l'on m'en ait envoyé dans la prison ?  MAis quand vous l'auriez fait, ne croyez pas que je vous eusses obéi.  Si Dieu n'avait envoyé comme Judith, pour surprendre nos tyrans à la faveur des ténèbres du vin et du sommeil, j'aurais pris un équipage semblable au sien, je me serais vêtue d'ornements précieux, j'aurais relevé les attraits de ma beauté par les poudres, les eaux et les parfums, j'aurais employé tous ces mêmes artifices, et comme elle, je me serais servie des grâces de mes yeux pour ma servir avantageusement de ma main ; mais je suis sortie de ma grotte et de ma bassesse pour vous chasser à force ouverte, et remettre nos guerriers sur les traces de leur première générosité.  Ma mission était armée, et pour cela mon ordre était de quitter les apparences de mon sexe sans en quitter la pudeur : et de changer toutes les marques de notre faiblesse en appareil de guerre et de victoires."")",0.0
-,"('#mide', ""Voilà certes un prétexte bien spécieux pour couvrir ta débouche, qui t'a fait démentir ton propre sexe."")",0.0
-,"('#la-pucelle', ""Et pourquoi m'imputer une débauche dont vous n'avez ni preuve ni conjecture ?  Pour connaître ma vie, il ne fallait pas s'arrêter aux calomniateurs que vous avez apostés ; et si le témoignage des FRançais vous était suspect, que ne vous en être enquis de la Princesse_de_Luxembourg, cet illustre personne de la noble maison de Béthune ?  Depuis que je fus la prisonnière de son mari jusques à tant que vous m'eussiez tirée de ses mains avec tant de menaces et d'effort, et pendant plusieurs mois qu'elle m'a tenue auprès d'elle dans le Château_de_Beaurevoir, elle a soigneusement observé toutes mes actions, apprenez d'elle quel sont mes sentiments sur le Religion, et si mes connaissances extraordinaires viennent d'ailleurs qui de Ciel ?  Qu'elle vous conte les épreuves qu'elle a faites de ma constance et de ma pudicité ; vous la croiriez peut-être si elle vous avait déclaré quelle certitude elle a de l'innocence de mes moeurs, et de l'intégrité de ma personne : mais vous n'êtes pas ici pour voir la vérité, il vous suffit que l'on m'accuse pour me condamner."")",0.0
-,"('#canchon', ""Faut-il pas confesser qu'ayant porté les armes contre nous, et étant notre ennemie et notre prisonnière, nous avons droit de disposer de ta vie ?"")",0.0
-,"('#la-pucelle', ""Oui certes, je ne le veux pas nier, vous pouvez me donner la mort comme vous l'avez pu dans les combats ; et pour éviter la haine des nations et les châtiments de votre crime, vous devriez m'ouvrir le sein d'un coup de trait ou de poignard : commandez à vos soldats d'achever ce que mes blessures d'Orléans et de Paris avaient commencé.  Ce serait bien un acte de votre cruauté, mais on le pourrait couvrir en quelque façon de nom d'hostilité, c'est tout le droit que vous avez sur ma personne.  Car de vouloir rechercher ma vie, et me traiter comme criminelle, es-ce pas le droit des nation ?  Ma naissance ou la grâce de votre Prince m'a-t-elle soumise à votre juridiction ?  Je suis votre ennemie, mais vous n'êtes pas mes juges.  Si j'étais coupable en mon pays, si j'avais empoisonné mon père, égorgé ma mère, commis toutes sortes de trahisons, d'assassins, et de brûlements, devrais-je pas trouver asile dans vos terres ?  Et ne me laisseriez vous pas vivre parmi vous comme innocente, bien que je fusse noircie de crimes parmi les miens ?  C'est un ordre établi parmi tous les peuples.  Mais pour m'immoler par complaisance à la rage de Bethfort, vous vous rendez insensibles aux mouvements de la nature, et sourds aux lois générales du monde."")",0.0
-,"('#le-duc', 'C\'est bien inutilement que tu nous allègues toutes ces raisons, ta vie est entre nos mains, et nous avons trop fait de grâce à notre ennemie que de lui avoir permis de se d""fendre.  Gardes, qu\'on la ramène, et qu\'on la veille de près.')",0.0
-,"('#le-duc', ""C'est à vous fidèle Chevaliers, d'apporter le remède nécessaire au plus grand mal de notre Empire ; vous jugez bien déjà par la différence de ce Conseil, à celui dont nous sommes sortis il y a peu de temps, combien l'art de cette magicienne est devenu faible contre l'autorité de la Justice. Nous sommes libres maintenant, notre langue est déliée, et notre esprit dans son assiette naturelle, et dans une lumière sans nuage, je connais bien que cette méchante est digne de mort."")",0.0
-,"('#le-baron', 'Si notre esprit est libre, nos avis le doivent être pareillement.')",0.0
-,"('#le-duc', ""Oui, nous sommes libres, nous vengerons en la personne de cette sorcière, la honte générale de notre nation ; il faut que son sang épandu par l'ordre de la Justice, lave celui qu'elle a répandu à l'aide ses démons: encore est-ce bien peu de satisfaction que d'immoler cette seule victime chargée de ses blasphèmes, et des exécrations du peuple, aux mânes de tant de nobles chevaliers, et de tant de braves soldats qu'elle nous a ravis ; à peine de sang de dix mille comme elle, pourrait-il essuyer les pleurs qu'elle a fait couler des yeux de tant de malheureux innocents."")",0.0
-,"('#le-baron', ""Il vaudrait mieux s'efforcer de réparer nos pertes par de nouvelles conquêtes, et d'effacer notre honte par quelque illustre victoire. Quoi ?  Venger les outrages de tout un peuple par la mort d'une pauvre fille, et les affronts de la guerre par le main d'un bourreau ?  C'est se faire à soi-même une seconde injure, et peut-être se rendre criminels par l'oppression de son innocence, après avoir été défaits par sa valeur.  Elle est notre prisonnière par le hasard de la guerre, et nous avons point plus de droit sur sa personne, qu'elle en avait elle-même sur la mienne, quand je fus pris avec tant d'autres en cette fameuse bataille qu'elle gagna contre nous.  Nous plus grande rigueur ne lui peut ordonner d'autre peine que sa prison."")",0.0
-,"('#le-comte', ""C'est tout ce que nous pouvons faire contre elle avec justice. Alors il se doit faire un grand cri par ceux qui représenteront les soldats et le peuple, donc l'un parlera."")",0.0
-,"('#un-soldat', ""Ha !  Perfides au bien de l'État."")",0.0
-,"('#un-soldat', 'Traîtres, vous vous entendez avec nos ennemis.')",0.0
-,"('#un-soldat', 'Lâches, qui refusez de couvrir notre honte, et notre fuite. Un autre cri se doit encore faire ici.')",0.0
-,"('#le-baron', 'Et quoi, Seigneur, souffrez-vous que ce peuple et ses soldats prennent part à votre conseil ?  Avez-vous jeté vos suppôts dans cette assemblée pour exciter les clameurs, et violenter nos sentiment par leur fureur émue.')",0.0
-,"('#le-duc', ""Votre propre indiscrétion fait tout ce que vous m'imputez, et vous n'auriez pas sujet de craindre ce peuple, si vous leur rendiez la sûreté que vous leur devez.  Sauvez-les du danger où cette sorcière les retient, et vous ne serez pas en danger avec eux.  Perdez une criminelle, afin qu'ils ne perdent pas un brave chevalier."")",0.0
-,"('#le-comte', ""Il faut céder à la violence, et souffrir que l'on détruise une vie que nous ne pouvons conserver."")",0.0
-,"('#canchon', ""Je n'estime pas que la mort suffise pour punir son forfait, si ce n'est pas le feu."")",0.0
-,"('#despinet', ""J'ajoute qu'elle doit être brûlée toute vive."")",0.0
-,"('#mide', ""Dites encore qu'il en faut jeter les cendres au vent.  Oui, Seigneurs, et si l'on en peut éteindre la mémoire, je crois que nous le devons."")",0.0
-,"('#le-duc', ""Persistez en vos opinions, si bon vous semble, la Justice a l'avantage par dessus votre passion, et votre brigue, ayez soin de lui faire entendre son arrêt, et qu'on l'exécute promptement."")",0.0
-,"('#canchon', 'Reposez vous sur mes soins, et vous assurez que je ne manquerai point à tous vos ordres. Il sort avec Despinet et Mide.')",0.0
-,"('#la-comtesse', 'Ne vous séparez pas encore, équitables Chevaliers.')",0.0
-,"('#dalinde', 'Ha !  Madame, pensez où vous êtes, et ce que vous faites.')",0.0
-,"('#la-comtesse', ""Ha ! Seigneur, ne condamnez pas la pucelle, j'implore sa grâce avec les soupirs et les larmes, et si j'ai bien eu le pouvoir de vous faire résoudre à ce second Conseil, ne le terminez pas sans m'ouïr."")",0.0
-,"('#le-duc', 'Quel changement si soudain vous fait agir de la sorte.  Vous priez en vain, Madame, et sa condamnation ne se peut plus révoquer.')",0.0
-,"('#la-comtesse', ""Ha !  Barbares, savez-vous qu'elle est innocente ? C'est moi qui suis coupable ouvrez mon coeur, et vous verrez sa mort écrite sans raison dans mes intentions : ma fureur m'a rendue complice, tout le peuple en a frémi d'horreur, et jeté des cris épouvantables vers le Ciel, les avez cous pas entendus ?"")",0.0
-,"('#le-comte', 'Bon Dieu, elle extravague : Dalinde, depuis quand est-elle en cet état ?')",0.0
-,"('#dalinde', ""Depuis un moment ; elle était à la fenêtre toute pensive, et tout soudainement aux clameurs de cette assemblée elle s'est mise à deux genoux, elle a fait de discours extravagants, et des actions déréglées ; puis elle est accourue dans cette place."")",0.0
-,"('#le-duc', ""Ces cris dont vous parlez, Madame, ont été les témoignages du jugement du peuple qui l'a condamnée devant nous."")",0.0
-,"('#la-comtesse', ""Mais voyez-vous pas tout ce peuple qui revient en poule et les larmes aux yeux, pour me solliciter de vous demander sa grâce ?  Entendez-vous pas vos soldats qui publient tout haut sa généreuse vie, et la grandeur de ses exploits .  Au moins prêtez l'oreille au récit qu'ils font de ce qu'ils ont vu de merveilleux en cette fille."")",0.0
-,"('#le-duc', 'Comte, voilà sans doute un artifice que vous faites jouer pour effrayer ce peuple, et divertir une exécution si nécessaire.')",0.0
-,"('#le-comte', ""C'est plutôt une vengeance du Ciel, qui par cette folie publique, en punit une autre secrète qui la faisait agir avec tant d'ardeur."")",0.0
-,"('#la-comtesse', ""Que vous donnez de rudes secousses à ma conscience, agréables truchements de la vérité oppressés ?  Mais pourquoi cette foule opportune, à l'entour de moi ?  Pourquoi m'accabler de la sorte en me suppliant ?  Ha !  Quel étrange changement ?  Tout ce peuple devient comme les lutins et des démons effroyables, ce ne sont plus que des furies d'Enfer qui me pressent.  Ha les voilà qui s'approchent, elles me touchent, elles me blessent, elles me déchirent.  Ha !  Fille sainte,, si vous me pardonnez, j'en serai bientôt délivrée.  Prononcez en ma faveur, et ne considérez point que ke les ai fait prononcer contre vous ; lisez dans le fond de mon âme, et comptez les tourments de ma conscience, soyez satisfaite de mes douleurs secrètes sans m'abandonner à la rigueur dont je suis persécutée.  Quoi ?  Vous ne parlez point. Elle tombe dans les bras de Dalinde."")",0.0
-,"('#le-duc', ""Voilà sans doute encore un ouvrage de cette sorcière ; hâtez sa mort, et qu'on ne diffère pas d'un moment."")",0.0
-,"('#le-comte', ""Enfin l'ardeur de son extravagance est assoupie, et cette pâmoison vous donne le moyen de la faire emporter."")",0.0
-,"('#le-baron', 'Souffrez que je ne vous quitte point en ce rencontre.')",0.0
-,"('#le-comte', ""Pour m'obliger, laissez-moi seul."")",0.0
-,"('#le-baron', ""Seigneur fait nous connaître autrement que par ta vengeance la vérité d'une si prodigieuse aventure. Il sort."")",0.0
-,"('#dalinde', ""Étrange accident d'une âme blessée par une extravagante jalousie, et par une conscience criminelle. Le théâtre se referme."")",0.0
-,"('#la-pucelle', ""Je touche enfin l'heureux moment d'une entière liberté, puisque je sort de prison pour sortir du monde : et mes chaînes commencent d'être légères à mon corps, comme elle l'ont toujours été à mon âme.  Après avoir été glorieusement à la guerre, et malheureuse dans ma captivité, je suis attendue dans une paix de gloire, et une félicité toujours libre : et je sens que le sacré conducteur de ma vie est encore alentour de moi.  Cette espérance qui m'élève au Ciel, et de mépris absolu qui me sépare avec joie des choses terrestres, en sont des preuves sensibles à ma faiblesse.  Non, Seigneur, sans le secours de votre ministre je ne verrais pas allumer les flammes de mon tourment avec le même indifférence que j'en ai vu l'image ; sans lui, je serais morte de frayeur à la peinture du feu qui me va dévorer : et sans lui, que deviendrais-je aux approches d'un embrasement véritable.  Mes yeux se fermeraient, mes pieds deviendraient immobiles, et tous mes sens épouvantés laisseraient échapper mon âme avant le temps : mais faites, ô Dieu Tout-puissant, que cette victime qui vous est immolée par l'injustice et la haine, devienne une victime de satisfaction et d'humilité ; que je sois l'offrande de moi-même, non pas de mes ennemis : et que mon obéissance à vos décrets, fasse un sacrifice religieux du meurtre que l'impiété va commettre contre vos lois et celles des hommes.  Acceptez mon tourment pour le repos de la France que vous punissez : que ma mort soit le dernier coup de votre rigueur : que ma mort soit le dernier coup de votre rigueur : et quand mes flammes seront éteintes, éteignez celles qui consomment cet Empire désolé."")",0.0
-,"('#canchon', ""Voeux inutiles qui ne font que retarder ses pas et le contentement de tout le peuple : tu n'es plus en l'état de nous forcer d'entendre tes vains propos, et tout ce qui te reste à faire, est de marcher promptement au  supplice de tes crimes, sans nous importuner de tes plaintes : sois modeste devant tes juges, et par ton silence montre que tu souffres patiemment."")",0.0
-,"('#la-pucelle', ""Ce n'est pas de ta bouche, Barbare, que j'attends le Conseil de ma patience.  Quoi ?  Tu me veux ôter la parole devant que je perde la vie ?  Saches qu'il n'est pas encore temps que je me taise : écoutes auparavant le testament que je fais,.  Je donne mon corps au feu, et rends mon âme à celui qui me l'a donnée : je laisse à ceux de mon sang la révérence et l'amour du monde aux Français, pour les consoler du regret de ma perte, des lauriers toujours verts, une prospérité glorieuse, et une tranquillité que vous ne leur ravirez jamais ; et à vous, pour rabattre la vaine joie que vous avez à me perdre, je vous laisse des cyprès emmoncelés, une ruine sans ressource, et une terreur générale. La pucelle sort, et le Comte entre."")",0.0
-,"('#mide', ""Cette hardiesse m'étonne, et bien que son discours me semble ridicule, je ne laisse pas d'en appréhender le présage."")",0.0
