,corneillep-veuve,corneillep-veuve-34,Cost,Operation Type
424,"('#celidan', ""N'espérez pas, madame, avec cet artifice Apprendre du forfait l'auteur ni le complice : Je chéris l'un et l'autre, et crois qu'il m'est permis De conserver l'honneur de mes plus chers amis. L'un, aveuglé d'amour, ne jugea point de blâme À ravir la beauté qui lui ravissait l'âme ; Et l'autre l'assista par importunité : C'est ce que vous saurez de leur témérité."")","('#celidan', ""N'espérez pas, Madame, avec cet artifice Apprendre du forfait l'auteur ni le complice, Je chéris l'un et l'autre, et crois qu'il m'est permis De conserver l'honneur de mes plus chers amis, L'un aveuglé d'amour ne jugea point de blâme À ravir la beauté qui lui ravissait l'âme Et l'autre l'assista par importunité ; C'est ce que vous saurez de leur témérité."")",0.0,Match
425,"('#clarice', ""Puisque vous le voulez, monsieur, je suis contente De voir qu'un bon succès a trompé leur attente ; Et me résolvant même à perdre à l'avenir De toute ma douleur l'odieux souvenir, J'estime que la perte en sera plus aisée, Si j'ignore les noms de ceux qui l'ont causée. C'est assez que je sais qu'à votre heureux secours Je dois tout le bonheur du reste de mes jours. Philiste autant que moi vous en est redevable ; S'il a su mon malheur, il est inconsolable ; Et dans son désespoir sans doute qu'aujourd'hui Vous lui rendez la vie en me rendant à lui. Disposez du pouvoir et de l'un et de l'autre ; Ce que vous y verrez, tenez-le comme au vôtre ; Et souffrez cependant qu'on le puisse avertir Que nos maux en plaisirs se doivent convertir. La douleur trop longtemps règne sur son courage."")","('#clarice', ""Puisque vous le voulez, Monsieur, je suis contente De voir qu'un bon succès a trompé mon attente, Et me résolvant même à perdre à l'avenir De mon affliction le triste souvenir, J'estime que la perte en sera plus aisée Si j'ignore les noms de ceux qui l'ont causée, C'est assez que je sais qu'à votre heureux secours Je dois ma liberté, mon honneur, mes amours. Philiste autant que moi vous en est redevable, S'il a su mon malheur il est inconsolable, Et dans son désespoir sans doute qu'aujourd'hui Vous lui rendez la vie en me rendant à lui, Disposez de tous deux, et ce que l'un et l'autre Aurons en leur pouvoir, tenez-le comme au vôtre, Tandis permettez moi de la faire avertir Qu'il lui faut en plaisirs ses douleurs convertir."")",0.0,Match
426,"('#celidan', ""C'est à moi qu'appartient l'honneur de ce message ; Mon secours, sans cela, comme de nul effet, Ne vous aurait rendu qu'un service imparfait."")","('#celidan', ""C'est à moi qu'appartient l'honneur de ce message, Trop heureux en ce point de vous servir de page, Mon secours sans cela comme de nul effet Ne vous aurait rendu qu'un service imparfait."")",0.0,Match
427,"('#clarice', ""Après avoir rompu les fers d'une captive, C'est tout de nouveau prendre une peine excessive, Et l'obligation que j'en vais vous avoir Met la revanche hors de mon peu de pouvoir. Ainsi dorénavant, quelque espoir qui me flatte, Il faudra malgré moi que j'en demeure ingrate."")","('#clarice', ""Après avoir rompu les fers d'une captive, C'est tout de nouveau prendre une peine excessive, Et l'obligation que j'en vais vous avoir Met la revanche hors de mon peu de pouvoir, si bine que désormais, quelque espoir qui me flatte Il faudra malgré moi que j'en demeure ingrate."")",0.0,Match
428,"('#celidan', 'En quoi que mon service oblige votre amour, Vos seuls remerciements me mettent à retour.')","('#celidan', 'En quoi que mon service oblige votre amour, Vos seuls remerciements me mettent à retour.')",0.0,Match
429,"('#celidan', ""Qu'Alcidon maintenant soit de feu pour Clarice, Qu'il ait de son parti sa traîtresse nourrice, Que d'un ami trop simple il fasse un ravisseur, Qu'il querelle Philiste, et néglige sa soeur, Enfin qu'il aime, dupe, enlève, feigne, abuse, Je trouve mieux que lui mon compte dans sa ruse : Son artifice m'aide, et succède si bien, Qu'il me donne Doris, et ne lui laisse rien. Il semble n'enlever qu'à dessein que je rende, Et que Philiste après une faveur si grande N'ose me refuser celle dont ses transports Et ses faux mouvements font rompre les accords. Ne m'offre plus Doris, elle m'est toute acquise ; Je ne la veux devoir, traître, qu'à ma franchise ; Il suffit que ta ruse ait dégagé sa foi : Cesse tes compliments, je l'aurai bien sans toi. Mais pour voir ces effets allons trouver le frère : Notre heur s'accorde mal avec sa misère, Et ne peut s'avancer qu'en lui disant le sien."")","('#celidan', ""Qu'Alcidon maintenant soit de feu pour Clarice, Qu'il ait de son parti sa traîtresse nourrice, Que d'un ami trop simple il fasse un ravisseur, Qu'il querelle Philiste, et néglige sa soeur, Enfin qu'il aime, dupe, enlève, feigne, abuse, Je trouve mieux que lui mon compte dans sa ruse. Son artifice m'aide, et succède si bien Qu'il me donne Doris et ne lui laisse rien. Il semble n'enlever qu'à dessein que je rende, Et que Philiste après une faveur si grande N'ose me refuser celle dont ses transports Et ses faux mouvements font rompre les accords. Ne m'offre plus Doris, elle m'est toute acquise, Je ne la veux devoir, traître, qu'à ma franchise, Il suffit que ta ruse ait dégagé sa foi, Cesse tes compliments, je l'aurai bien sans toi. Mais pour voir ces effets allons trouver le frère, Notre heur incompatible avecque sa misère Et se peut avancer qu'en lui disant le sien."")",0.0,Match
430,"('#celidan', ""Ah ! Je cherchais une heure avec toi d'entretien ; Ta rencontre jamais ne fut plus opportune."")","('#celidan', ""Ah ! Je cherchais une heure avec toi d'entretien, Ta rencontre jamais ne fut plus opportune."")",0.0,Match
431,"('#alcidon', ""En quel point as-tu mis l'état de ma fortune ?"")","('#alcidon', ""En quel point as-tu mis l'état de ma fortune ?"")",0.0,Match
432,"('#celidan', 'Tout va le mieux du monde. Il ne se pouvait pas Avec plus de succès supposer un trépas ; Clarice au désespoir croit Philiste sans vie.')","('#celidan', 'Tout va le mieux du monde, il ne se pouvait pas Avec plus de succès supposer un trépas Clarice au désespoir croit Philiste sans vie.')",0.0,Match
433,"('#alcidon', ""Et l'auteur de ce coup ?"")","('#alcidon', ""Et l'auteur de ce coup ?"")",0.0,Match
434,"('#celidan', ""Celui qui l'a ravie, Un amant inconnu dont je lui fais parler."")","('#celidan', ""Celui qui l'a ravie, Un amant inconnu dont je lui fais parler."")",0.0,Match
435,"('#alcidon', ""Elle a donc bien jeté des injures en l'air ?"")","('#alcidon', ""Elle a donc bien jeté des injures en l'air ?"")",0.0,Match
436,"('#celidan', ""Cela s'en va sans dire."")",,1.0,Insertion
437,"('#alcidon', ""Ainsi rien ne l'apaise ?"")",,1.0,Insertion
438,"('#celidan', ""Si je te disais tout, tu mourrais de trop d'aise."")","('#celidan', ""Mais dedans sa fureur, quoi que rien ne l'apaise, Si je t'avais tout dit, c'est pour ne mourir d'aise."")",0.03,Substitution
439,"('#alcidon', ""Je n'en veux point qui porte une si dure loi."")","('#alcidon', ""Je n'en veux point qui porte une si dure loi."")",0.0,Match
440,"('#celidan', 'Dans ce grand désespoir elle parle de toi.')","('#celidan', 'Dedans son désespoir elle parle de toi.')",0.0,Match
441,"('#alcidon', 'Elle parle de moi !')","('#alcidon', 'Elle parle de moi ?')",0.0,Match
442,"('#celidan', '""J\'ai perdu ce que j\'aime, Dit-elle ; mais du moins si cet autre lui-même, Son fidèle Alcidon, m\'en consolait ici ! ""')","('#celidan', ""J'ai perdu ce que j'aime, (Dit-elle) mais du moins si cet autre lui-même, Son fidèle Alcidon, m'en consolait ici ! Qu'en la voyant mon mal deviendrait adouci."")",0.0,Match
443,"('#alcidon', 'Tout de bon ?')",,1.0,Insertion
444,"('#celidan', 'Son esprit en paraît adouci.')",,1.0,Insertion
445,"('#alcidon', ""Je ne me pensais pas si fort dans sa mémoire. Mais non, cela n'est point, tu m'en donnes à croire."")","('#alcidon', ""Je ne me pensais pas si fort dans sa mémoire. Mais non, cela n'est point, tu m'en donnes à croire."")",0.0,Match
446,"('#celidan', 'Tu peux, dans ce jour même, en voir la vérité.')","('#celidan', ""Il n'en tiendra qu'à toi d'en voir la vérité."")",0.0,Match
447,,"('#alcidon', 'Quand ?')",1.0,Deletion
448,,"('#celidan', 'Même avant demain.')",1.0,Deletion
449,"('#alcidon', ""J'accepte le parti par curiosité : Dérobons-nous ce soir pour lui rendre visite."")","('#alcidon', ""Ma curiosité Accepte ce parti, ce soir si bon te semble Nous nous déroberons pour l'aller voir ensemble Dérobons-nous ce soir pour lui rendre visite."")",0.0,Match
450,"('#celidan', 'Tu verras à quel point elle met ton mérite.')","('#celidan', 'Tu verras à quel point elle met ton mérite.')",0.0,Match
451,"('#alcidon', ""Si l'occasion s'offre, on peut la disposer, Mais comme sans dessein..."")","('#alcidon', ""Si l'occasion s'offre, on peut la disposer, Mais comme sans dessein..."")",0.0,Match
452,"('#celidan', ""J'entends, à t'épouser."")","('#celidan', ""J'entends, à t'épouser."")",0.0,Match
453,"('#alcidon', ""Nous pourrons feindre alors que par ma diligence Le concierge, rendu de mon intelligence, Me donne un accès libre aux lieux de sa prison ; Que déjà quelque argent m'en a fait la raison ; Et que s'il en faut croire une juste espérance, Les pistoles dans peu feront sa délivrance, Pourvu qu'un prompt hymen succède à mes désirs."")","('#alcidon', ""Nous pourrons feindre alors que par ma diligence Le concierge, rendu de mon intelligence Me donne un accès libre aux lieux de sa prison, Que déjà quelque argent m'en a fait la raison Et que s'il en faut croire une juste espérance Les pistoles dans peu feront sa délivrance Pourvu qu'un prompt hymen succède à mes désirs."")",0.0,Match
454,"('#celidan', ""Que cette invention t'assure de plaisirs ! Une subtilité si dextrement tissue Ne peut jamais avoir qu'une admirable issue."")","('#celidan', ""Que cette invention t'assure de plaisirs ! Une subtilité si dextrement tissue Ne peut jamais avoir qu'une admirable issue."")",0.0,Match
455,"('#alcidon', ""Mais l'exécution ne s'en doit pas surseoir."")","('#alcidon', ""Mais l'exécution ne s'en doit pas surseoir."")",0.0,Match
456,"('#celidan', ""Ne diffère donc point. Je t'attends vers le soir ; N'y manque pas. Adieu ; j'ai quelque affaire en ville."")","('#celidan', ""Ne diffère donc point, je t'attends vers le soir, Adieu, pour le présent j'ai quelque affaire en ville."")",0.0,Match
457,"('#alcidon', ""Ô l'excellent ami ! Qu'il a l'esprit docile ! Pouvais-je faire un choix plus commode pour moi ? Je trompe tout le monde avec sa bonne foi ; Et quant à sa Doris, si sa poursuite est vaine, C'est de quoi maintenant je ne suis guère en peine : Puisque j'aurai mon compte, il m'importe fort peu Si la coquette agrée ou néglige son feu. Mais je ne songe pas que ma joie imprudente Laisse en perplexité ma chère confidente ; Avant que de partir, il faudra sur le tard De nos heureux succès lui faire quelque part."")","('#alcidon', ""Ô l'excellent ami ! Qu'il a l'esprit docile ! Pouvais-je faire un choix plus commode pour moi ? Je trompe tout le monde avec sa bonne foi ; Et quant à sa Doris, si sa poursuite est vaine, C'est de quoi maintenant, je ne suis guère en peine : Puisque j'aurai mon compte, il m'importe fort peu Si la coquette agrée, ou néglige son feu. Mais je ne songe pas que ma joie imprudente Laisse en perplexité ma chère confidente, Avant que de partir, il faudra sur le tard De mes consentements lui faire quelque part."")",0.0,Match
458,"('#chrysante', ""Je ne le puis celer : bien que j'y compatisse, Je trouve en ton malheur quelque peu de justice : Le ciel venge ta soeur ; ton fol emportement A rompu sa fortune, et chassé son amant, Et tu vois aussitôt la tienne renversée, Ta maîtresse par force en d'autres mains passée. Cependant Alcidon, que tu crois rappeler, Toujours de plus en plus s'obstine à quereller."")","('#chrysante', ""Je ne le puis celer, bien que j'y compatisse, Je trouve en ton malheur quelque peu de justice, Le ciel venge ta soeur ; ton brusque aveuglement A rompu sa fortune, et chasse son amant, Et tu vois aussitôt la tienne renversée, Ta maîtresse par force, et peut-être forcée. Cependant, Alcidon te querelle toujours, Au lieu de renouer ses premières amours."")",0.0,Match
459,"('#philiste', ""Madame, c'est à vous que nous devons nous prendre De tous les déplaisirs qu'il nous en faut attendre. D'un si honteux affront le cuisant souvenir Éteint toute autre ardeur que celle de punir. Ainsi mon mauvais sort m'a bien ôté Clarice ; Mais du reste accusez votre seule avarice. Madame, nous perdons par votre aveuglement Votre fils, un ami ; votre fille, un amant."")","('#philiste', ""Madame, c'est à vous qu'en tombe le reproche Le moyen que jamais Alcidon en rapproche. L'affront qu'il a reçu ne lui peut plus laisser De souvenir de nous que pour nous offenser. Ainsi mon mauvais sort m'a bien ôté Clarice Mais du reste accusez votre seule avarice, Madame, nous perdons par votre aveuglement Votre fils un ami, votre fille, un amant."")",0.0,Match
460,"('#doris', ""Ôtez ce nom d'amant : le fard de son langage Ne m'empêcha jamais de voir dans son courage ; Et nous étions tous deux semblables en ce point, Que nous feignions d'aimer ce que nous n'aimions point."")","('#doris', ""Ôtez ce nom d'amant, le fard de son langage Ne m'empêcha jamais de voir dans son courage Et nous étions tous deux semblables en ce point, Que nous feignions d'aimer ce que nous n'aimions point."")",0.0,Match
461,"('#philiste', ""Ce que vous n'aimiez point ! Jeune dissimulée, Fallait-il donc souffrir d'en être cajolée ?"")","('#philiste', ""Ce que vous n'aimiez point ! Petite écervelée, Fallait-il donc souffrir d'en être cajolée ?"")",0.0,Match
462,"('#doris', 'Il le fallait souffrir, ou vous désobliger.')","('#doris', 'Il le fallait souffrir, ou vous désobliger.')",0.0,Match
463,"('#philiste', ""Dites qu'il vous fallait un esprit moins léger."")","('#philiste', ""Dites qu'il vous fallait un esprit moins léger."")",0.0,Match
464,"('#chrysante', ""Célidan vient d'entrer : fais un peu de silence, Et du moins à ses yeux cache ta violence."")","('#chrysante', ""Célidan vient d'entrer, fais un peu de silence, Et du moins à ses yeux cache ta violence."")",0.0,Match
465,"('#philiste', 'Eh bien ! Que dit, que fait notre amant irrité ? Persiste-t-il encore dans sa brutalité ?')","('#philiste', 'Eh bien que dit, que fait, notre amant irrité ? Persiste-t-il encore dans sa brutalité ?')",0.0,Match
466,"('#celidan', ""Quitte pour aujourd'hui le soin de tes querelles ; J'ai bien à te conter de meilleures nouvelles : Les ravisseurs n'ont plus Clarice en leur pouvoir."")","('#celidan', ""Quitte pour aujourd'hui le soin de tes querelles, J'ai bien à te conter de meilleures nouvelles, Les ravisseurs n'ont plus Clarice en leur pouvoir."")",0.0,Match
467,"('#philiste', 'Ami, que me dis-tu ?')","('#philiste', 'Ami, que me dis-tu ?')",0.0,Match
468,"('#celidan', 'Ce que je viens de voir.')","('#celidan', 'Ce que je viens de voir.')",0.0,Match
469,"('#philiste', ""Et, de grâce, où voit-on le sujet que j'adore ? Dis-moi le lieu."")","('#philiste', ""Et de grâce, où voit-on le sujet que j'adore ? Dis-moi le lieu."")",0.0,Match
470,"('#celidan', 'Le lieu ne se dit pas encore. Celui qui te la rend te veut faire une loi...')","('#celidan', 'Le lieu ne se dit pas encore. Celui qui te la rend te veut faire une loi.')",0.0,Match
471,"('#philiste', ""Après cette faveur, qu'il dispose de moi : Mon possible est à lui."")","('#philiste', ""Après cette faveur qu'il dispose de moi, Mon possible est à lui."")",0.0,Match
472,"('#celidan', 'Donc, sous cette promesse, Tu peux dans son logis aller voir ta maîtresse : Ambassadeur exprès...')","('#celidan', 'Donc sous cette promesse Tu peux dans son logis aller voir ta maîtresse. Ambassadeur exprès...')",0.0,Match
473,"('#chrysante', ""Son feu précipité Lui fait faire envers vous une incivilité : Vous la pardonnerez à cette ardeur trop forte Qui sans vous dire adieu, vers son objet l'emporte."")","('#chrysante', ""Son feu précipité Lui fait faire envers vous une incivilité, Excusez s'il vous plaît sa passion trop forte, Qui sans vous dire adieu vers son objet l'emporte."")",0.0,Match
474,"('#celidan', ""C'est comme doit agir un véritable amour : Un feu moindre eût souffert quelque plus long séjour ; Et nous voyons assez par cette expérience Que le sien est égal à son impatience. Mais puisqu'ainsi le ciel rejoint ces deux amants, Et que tout se dispose à vos contentements, Pour m'avancer aux miens, oserais-je, madame, Offrir à tant d'appas un coeur qui n'est que flamme, Un coeur sur qui ses yeux de tout temps absolus Ont imprimé des traits qui ne s'effacent plus ? J'ai cru par le passé qu'une ardeur mutuelle Unissait les esprits et d'Alcidon et d'elle, Et qu'en ce cavalier son désir arrêté Prendrait tous autres voeux pour importunité. Cette seule raison m'obligeant à me taire, Je trahissais mon feu de peur de lui déplaire ; Mais aujourd'hui qu'un autre en sa place reçu Me fait voir clairement combien j'étais déçu, Je ne condamne plus mon amour au silence, Et viens faire éclater toute sa violence. Souffrez que mes désirs, si longtemps retenus, Rendent à sa beauté des voeux qui lui sont dûs ; Et du moins par pitié d'un si cruel martyre Permettez quelque espoir à ce coeur qui soupire."")","('#celidan', ""C'est comme doit agir un véritable amour, Un feu moindre eût souffert quelque plus long séjour, Et nous voyons assez par cette expérience Que le sien est égal à son impatience. Mais puisqu'ainsi le ciel rejoint ces deux amants, Et que tout se dispose à vos contentements, Pour m'avancer aux miens, oserais-je, Madame, Offrir à cette belle un coeur qui n'est que flamme, Un coeur sur qui ses yeux de tout temps absolus Ont imprimé des traits qui ne s'effacent plus ? J'ai cru par le passé qu'une ardeur mutuelle Unissait les esprits et d'Alcidon, et d'elle, Et qu'en ce cavalier son désir arrêté Prendrait tous autres voeux pour importunité. Cette seule raison m'obligeant à me taire, Je trahissais mon feu de peur de lui déplaire. Mais à présent qu'un autre en sa place reçu, Me fait voir clairement combien j'étais déçu, Et que ce malheureux l'a si peu conservée, Mon âme que ses yeux ont toujours captivée Dans le malheur d'autrui, vient chercher son bonheur."")",0.0,Match
475,"('#chrysante', ""Votre amour pour Doris est un si grand bonheur Que je voudrais sur l'heure en accepter l'honneur ; Mais vous voyez le point où me réduit Philiste, Et comme son caprice à mes souhaits résiste. Trop chaud ami qu'il est, il s'emporte à tous coups Pour un fourbe insolent qui se moque de nous. Honteuse qu'il me force à manquer de promesse, Je n'ose vous donner une réponse expresse, Tant je crains de sa part un désordre nouveau."")","('#chrysante', ""Votre offre avantageux nous fait beaucoup d'honneur, Mais vous voyez le point où me réduit Philiste, Et comme sa boutade à mes souhaits résiste, Trop chaud ami qu'il est, il s'emporte aujourd'hui Pour un qui nous méprise, et se moque de lui : Honteuse qu'il me force à manquer de promesse, Je n'ose vous donner une réponse expresse, Tant je crains de sa part un désordre nouveau."")",0.0,Match
476,"('#celidan', 'Vous me tuez, madame, et cachez le couteau : Sous ce détour discret un refus se colore.')","('#celidan', 'Vous me tuez Madame, et cachez le couteau, Sous ce détour discret un refus se colore.')",0.0,Match
477,"('#chrysante', ""Non, monsieur, croyez-moi, votre offre nous honore : Aussi dans le refus j'aurais peu de raison : Je connais votre bien, je sais votre maison. Votre père jadis (hélas ! Que cette histoire Encore sur mes vieux ans m'est douce en la mémoire ! ), Votre feu père, dis-je, eut de l'amour pour moi : J'étais son cher objet ; et maintenant je vois Que comme par un droit successif de famille L'amour qu'il eut pour moi, vous l'avez pour ma fille S'il m'aimait, je l'aimais ; et les seules rigueurs De ses cruels parents divisèrent nos coeurs : On l'éloigna de moi par ce maudit usage Qui n'a d'égard qu'aux biens pour faire un mariage ; Et son père jamais ne souffrit son retour Que ma foi n'eût ailleurs engagé mon amour. En vain à cet hymen j'opposai ma constance ; La volonté des miens vainquit ma résistance. Mais je reviens à vous, en qui je vois portraits De ses perfections les plus aimables traits. Afin de vous ôter désormais toute crainte Que dessous mes discours se cache aucune feinte, Allons trouver Philiste, et vous verrez alors Comme en votre faveur je ferai mes efforts."")","('#chrysante', ""Non, Monsieur, croyez-moi, votre offre nous honore, Aussi dans le refus j'aurais peu de raison, Je connais votre bien, je sais votre maison ; Votre père jadis (hélas que cette histoire Encor sur mes vieux ans m'est douce en la mémoire ! ), Votre feu père, dis-je, eut de l'amour pour moi, J'étais son cher objet, et maintenant je vois Que comme par un droit successif de famille L'amour qu'il eut pour moi, vous l'avez pour ma fille. S'il m'aimait je l'aimais, et les seules rigueurs De ses cruels parents divisèrent nos coeurs, On l'éloigna de moi vu le peu d'avantage Qui se trouva pour dedans mon mariage. Et jamais le retour ne lui fut accordé Qu'il ne visse mon lit d'Acaste possédé, En vain à cet hymen j'opposai ma constance, La volonté des miens vainquit ma résistance. Mais je reviens à vous, en qui je vois portraits De ses perfections les plus aimables traits, Afin de vous ôter désormais toute crainte Que dessous mes discours se cache aucune feinte, Allons trouver Philiste, et vous verrez alors Comme en votre faveur je ferai mes efforts."")",0.0,Match
478,"('#celidan', ""Si de ce cher objet j'avais même assurance, Rien ne pourrait jamais troubler mon espérance."")","('#celidan', 'Il faudrait de ma belle une même assurance, Et rien ne pourrait plus troubler mon espérance.')",0.0,Match
479,"('#doris', ""Je ne sais qu'obéir, et n'ai point de vouloir."")","('#doris', ""Monsieur, ou Madame est, je n'ai point de vouloir."")",0.29,Substitution
480,"('#celidan', ""Employer contre vous un absolu pouvoir ! Ma flamme d'y penser se tiendrait criminelle."")","('#celidan', ""Employer contre vous un absolu pouvoir ! Ma flamme d'y penser deviendrait criminelle."")",0.0,Match
481,"('#chrysante', ""Je connais bien ma fille, et je vous réponds d'elle. Dépêchons seulement d'aller vers ces amants."")","('#chrysante', ""Je connais bien ma fille, et je vous réponds d'elle, Dépêchons seulement d'aller vers ces amants."")",0.0,Match
482,"('#celidan', 'Allons : mon heur dépend de vos commandements.')","('#celidan', 'Allons, mon heur dépend de vos commandements.')",0.0,Match
483,"('#philiste', ""Ma douleur, qui s'obstine à combattre ma joie, Pousse encore des soupirs, bien que je vous revoie ; Et l'excès des plaisirs qui me viennent charmer Mêle dans ces douceurs je ne sais quoi d'amer. Mon âme en est ensemble et ravie et confuse : D'un peu de lâcheté votre retour m'accuse, Et votre liberté me reproche aujourd'hui Que mon amour la doit à la pitié d'autrui. Elle me comble d'aise et m'accable de honte : Celui qui vous la rend, en m'obligeant m'affronte ; Un coup si glorieux n'appartenait qu'à moi."")","('#philiste', ""Ma douleur, qui s'obstine à combattre ma joie Pousse encore des soupirs, bien que je vous revoie, Et l'excès des plaisirs qui me viennent charmer Mêle dans ces douceurs je ne sais quoi d'amer. Mon âme en est ensemble et ravie, et confuse, D'un peu de lâcheté votre retour m'accuse, Et votre liberté me reproche aujourd'hui, Que mon amour la doit à la pitié d'autrui, Elle me comble d'aise et m'accable de honte, Celui qui vous la rend en m'obligeant m'affronte, Un coup si glorieux n'appartenait qu'à moi."")",0.0,Match
484,"('#clarice', ""Vois-tu dans mon esprit des doutes de ta foi ? Y vois-tu des soupçons qui blessent ton courage, Et dispensent ta bouche à ce fâcheux langage ? Ton amour et tes soins trompés par mon malheur, Ma prison inconnue a bravé ta valeur. Que t'importe à présent qu'un autre m'en délivre, Puisque c'est pour toi seul que Clarice veut vivre, Et que d'un tel orage en bonace réduit Célidan a la peine, et Philiste le fruit ?"")","('#clarice', ""Vois-tu dans mon esprit des doutes de ta foi ? Y vois-tu des soupçons qui blessent ton courage Et dispensent ta bouche à ce fâcheux langage ? Ton amour et tes soins trompés par mon malheur, Ma prison inconnue a bravé ta valeur ; Que t'importe à présent qu'un autre m'en délivre, Puisque c'est pour toi seul que Clarice veut vivre, Et que d'un tel orage en bonace réduit Célidan a la peine, et Philiste le fruit ?"")",0.0,Match
485,"('#philiste', ""Mais vous ne dites pas que le point qui m'afflige C'est la reconnaissance où l'honneur vous oblige : Il vous faut être ingrate, ou bien à l'avenir Lui garder en votre âme un peu de souvenir. La mienne en est jalouse, et trouve ce partage, Quelque inégal qu'il soit, à son désavantage : Je ne puis le souffrir. Nos pensers à tous deux Ne devraient, à mon gré, parler que de nos feux ; Tout autre objet que moi dans votre esprit me pique."")","('#philiste', ""Mais vous ne dites pas que le point qui m'afflige C'est la reconnaissance où l'honneur vous oblige, Il vous faut être ingrate, ou bien à l'avenir Lui garder en votre âme un peu de souvenir, La mienne en est jalouse, et trouve ce partage, Quelque inégal qu'il soit, à son désavantage, Je ne puis le souffrir, nos pensers à tous deux Ne devraient à mon gré parler que de nos feux, Tout autre objet que moi dans votre esprit me pique."")",0.0,Match
486,"('#clarice', 'Ton humeur, à ce compte, est un peu tyrannique : Penses-tu que je veuille un amant si jaloux ?')","('#clarice', 'Ton humeur, à ce compte est un peu tyrannique, Penses-tu que je veuille un amant si jaloux ?')",0.0,Match
487,"('#philiste', ""Je tâche d'imiter ce que je vois en vous : Mon esprit amoureux, qui vous tient pour sa reine, Fait de vos actions sa règle souveraine."")","('#philiste', ""Je tâche d'imiter ce que je vois en vous, Mon esprit amoureux, qui vous tient pour sa Reine Fait de vos actions sa règle souveraine."")",0.0,Match
488,"('#clarice', ""Je ne puis endurer ces propos outrageux : Où me vois-tu jalouse, afin d'être ombrageux ?"")","('#clarice', ""Je ne puis endurer ces propos outrageux, Où m'as tu vu jalouse afin d'être ombrageux ?"")",0.0,Match
489,"('#philiste', ""Quoi ? Ne l'étiez-vous point l'autre jour qu'en visite J'entretins quelque temps Bélinde et Chrysolite ?"")","('#philiste', ""Ce fut (vous le savez) l'autre jour qu'en visite J'entretins quelque temps Bélinde et Chrysolite."")",0.0,Match
490,"('#clarice', ""Ne me reproche point l'excès de mon amour."")","('#clarice', ""Ne me reproche point l'excès de mon amour."")",0.0,Match
491,"('#philiste', 'Mais permettez-moi donc cet excès à mon tour : Est-il rien de plus juste, ou de plus équitable ?')","('#philiste', 'Mais permettez-moi donc cet excès à mon tour, Est-il rien de plus juste, ou de plus équitable.')",0.0,Match
492,"('#clarice', ""Encore pour un jaloux tu seras fort traitable, Et n'es pas maladroit en ces doux entretiens, D'accuser mes défauts pour excuser les tiens ; Par cette liberté tu me fais bien paraître Que tu crois que l'hymen t'ait déjà rendu maître, Puisque laissant les voeux et les submissions, Tu me dis seulement mes imperfections. Philiste, c'est douter trop peu de ta puissance, Et prendre avant le temps un peu trop de licence. Nous avions notre hymen à demain arrêté ; Mais pour te bien punir de cette liberté, De plus de quatre jours ne crois pas qu'il s'achève."")","('#clarice', ""Encore pour un jaloux tu seras fort traitable, Et tu sais dextrement dedans nos entretiens Accuser mes défauts en excusant les tiens. Par cette liberté tu me fais bien paraître Que tu crois que l'hymen t'ait déjà rendu maître, Puisque laissant les voeux et les submissions Tu me dis seulement mes imperfections. Philiste, c'est douter trop peu de ta puissance, Et prendre avant le temps un peu trop de licence ; Nous avions notre hymen à demain arrêté Mais pour te bien punir de cette liberté, De plus de quatre jours ne crois pas qu'il s'achève."")",0.0,Match
493,"('#philiste', 'Mais si durant ce temps quelque autre vous enlève, Avez-vous sûreté que pour votre secours Le même Célidan se rencontre toujours ?')","('#philiste', 'Mais si durant ce temps quelque autre vous enlève, Pensez-vous mon souci, que pour votre secours Le même Célidan se rencontre toujours ?')",0.0,Match
494,"('#clarice', ""Il faut savoir de lui s'il prendrait cette peine. Vois ta mère et ta soeur que vers nous il amène. Sa réponse rendra nos débats terminés."")","('#clarice', ""Il faut savoir de lui s'il prendrait cette peine, Vois ta mère, et ta soeur que vers nous il amène, Sa réponse rendra nos débats terminés."")",0.0,Match
495,"('#philiste', ""Ah ! Mère, soeur, ami, que vous m'importunez !"")","('#philiste', ""Ah ! Mère, soeur, ami, que vous m'importunez [!]"")",0.0,Match
496,"('#chrysante', 'Je viens après mon fils vous rendre une assurance De la part que je prends en votre délivrance ; Et mon coeur tout à vous ne saurait endurer Que mes humbles devoirs osent se différer.')","('#chrysante', ""Je viens après mon fils vous rendre une assurance De la part que je prends en votre délivrance, L'aise que j'en reçois ne savait endurer Que mes humbles devoirs se pussent différer."")",0.0,Match
497,"('#clarice', ""N'usez point de ce mot vers celle dont l'envie Est de vous obéir le reste de sa vie, Que son retour rend moins à soi-même qu'à vous. Ce brave cavalier accepté pour époux, C'est à moi désormais, entrant dans sa famille, A vous rendre un devoir de servante et de fille ; Heureuse mille fois, si le peu que je vaux Ne vous empêche point d'excuser mes défauts, Et si votre bonté d'un tel choix se contente !"")","('#clarice', ""N'usez point de ce mot vers celle dont l'envie Est de vous obéir le reste de sa vie, Que son retour rend moins à soi-même qu'à vous. Ce brave cavalier accepté pour époux C'est à moi désormais entrant dans sa famille À vous rendre un devoir de servante, et de fille, Pourvu qu'en mes défauts j'aie tant de bonheur Que vous me réputiez digne d'un tel honneur, Et que sa passion en ce choix vous contente."")",0.0,Match
