mareschala-genereuse-allemande,mareschala-genereuse-allemande-2,Score
-,"('#l-exempt', ""Me punisse le Ciel, si j'en ai quelque envie :  Je crois que de ce bruit vous n'aurez que le son ;  Le Prince quittera peut-être le soupçon  Qui nous a fait venir, lors en cela trompée  Vous trouverez à vous mon coeur et mon épée :  Croyez que je n'ai pas épousé son courroux,  Si je n'étais à lui, que je serais pour vous. "")",0.0
-,"('#camille', ""Cette vertu m'oblige, encore un peu suspecte. "")",0.0
-,"('#l-exempt', 'Hors de ma charge, on sait combien je vous respecte.  Entrons. ')",0.0
-,"('#camille', ""Je sens enfin mon courage soumis ;  Que ne peut la douceur même des ennemis !  Ils entrent dans sa chambre, où par subtilité l'Exempt et ses Gardes la désarment. "")",0.0
-,"('#elyse', ""Qu'une Servante ait pu causer ce grand orage ?  L'ingrate, la perfide ! Ah ! J'en suis à la rage ;  Voilà tous nos desseins en un coup renversés,  Un foudre sans éclair les a soudain percés,  La tempête nous bat, paravant que prévue ?  D'un coup sourd et caché ce tonnerre nous tue :  L'air n'en devait porter, qu'afin de te punir,  Méchante… Mais il faut songer à l'avenir :  Camille tout le jour sans moi seule laissée,  D'un si cruel assaut mortellement blessée,  Dans la peur et les soins jusques ici m'attend :  La nuit de tous côtés sur la terre s'étend ;  Dès l'Aurore je suis à la Ville sortie,  Devrais-je pas l'avoir de ce coup avertie ?  Hâtons-nous. "")",0.0
-,"('#garde-i', 'Qui va là ?')",0.0
-,"('#elyse', 'Je suis de la maison. ')",0.0
-,"('#garde-ii', 'Entrez. ')",0.0
-,"('#elyse', 'Quoi ? Ce logis est donc une prison ? ')",0.0
-,"('#garde-iii', ""J'en vois dans votre sein une autre bien plus belle. "")",0.0
-,"('#elyse', 'Indiscrets.  En montant.')",0.0
-,"('#garde-i', 'Tous armés nous menacera-t-elle ? ')",0.0
-,"('#l-exempt', 'Tout vous sera permis, ce point seul excepté. ')",0.0
-,"('#camille', ""C'est en me donnant tout, m'ôter la liberté ;  Les mettre dans ma chambre ? Et moi sous leur puissance ?  Et vous la permettez, ô Dieux ! Cette licence ;  Jamais la cruauté ne vit telle action. "")",0.0
-,"('#l-exempt', ""Renvoyez cette faute à ma commission,  C'est avecque regret qu'il faut que je la fasse ;  Jugez ce que je dois, mettez-vous en ma place,  C'est le dû de ma charge, et le point plus exprès. "")",0.0
-,"('#camille', ""Me promettre la vie, et me l'ôter après ?  Et ne m'avoir laissé de toute sorte d'armes  Contre la trahison que les cris et les larmes ? "")",0.0
-,"('#l-exempt', 'Et quoi ? Servir son Prince est-ce une trahison ? ')",0.0
-,"('#camille', ""Méchant, ne parle plus ; c'est perdre la raison  Que d'en vouloir chercher d'un traître, et d'un parjure. "")",0.0
-,"('#l-exempt', ""Son désespoir éclate, et fait que j'en endure.  Voici sa Damoiselle, il m'en faut décharger :  Vous, ayez-en du soin, et faites-la manger ;  Je vais faire venir la cuisine du Prince.  Élyse monte. Il sort."")",0.0
-,"('#camille', ""Je mangerais son coeur, pourvu que je le tinsse,  Lui seul aiguiserait ma colère et ma faim ;  La cuisine du Prince ? Ah ! L'office inhumain !  Ne lui suffit-il pas qu'ici l'on m'emprisonne ?  Non, ce n'est pas assez, il veut qu'on m'empoisonne,  Et comme il ne me peut perdre d'un coup ouvert,  Il veut faire jouer cette mine à couvert ;  Ma perte, il le sait bien, attirerait la sienne,  Il n'a Ville, Château, ni Fort qui le maintienne ;  S'il osait jusques-là d'autorité venir,  Tout l'Empire armerait afin de le punir,  Il verrait mille bras armés contre sa tête,  Tous les vents tourneraient sur lui cette tempête. "")",0.0
-,"('#elyse', ""Madame, encore plus ; ne vous émouvez point ;  Il est bien éloigné d'en venir à ce point,  Quoi qu'il médite, il est plus que nous dans la crainte,  Sans savoir d'où le coup, il attend quelque atteinte,  Et c'est à ce sujet qu'il vous faut arrêter. "")",0.0
-,"('#camille', ""D'où sais-tu ce qu'ici tu me viens raconter ? "")",0.0
-,"('#elyse', 'Ménipe… ')",0.0
-,"('#camille', ""Parle bas, partout on nous écoute ;  L'as-tu-vu ? Que fait-il ? Tu me réjouis toute,  Au mal que l'on connaît on peut remédier. "")",0.0
-,"('#elyse', ""Encore si nouveau, qu'il ne vient que d'hier :  Ah ! Que votre courroux vous fera de dommage !  Ce gouffre si charmant fait broncher le plus sage ;  J'en eus, vous le savez, quelque appréhension ;  Que ne commandiez-vous à cette passion ?  Éprise de dépit d'avoir été chassée  La Servante vous a cette affaire brassée,  Donnant de vos desseins des soupçons pour avis,  De certains mots tenus par forme de devis,  Qui sous un sens caché marquaient une entreprise ;  Pour Oracle sa voix par conjecture prise,  De crainte on est venu s'assurer de vos mains,  Pour prévenir un coup dont ils sont incertains. "")",0.0
-,"('#camille', ""Qu'elle n'ait révélé rien de plus ? L'infidèle. "")",0.0
-,"('#elyse', ""Non, car elle n'a pu. "")",0.0
-,"('#camille', ""Qui se fut douté d'elle ? "")",0.0
-,"('#elyse', ""Ménipe par ma voix vous conjure au surplus  De ne vous point aigrir en discours superflus,  De trahir leurs soupçons, brider votre colère,  Les empêcher de voir plus outre en ce mystère ;  Surtout de mettre au feu les lettres, les écrits  Qui touchent le dessein, de crainte d'être pris. "")",0.0
-,"('#camille', 'Je ne le puis ; voilà ce qui me tient en peine,  Sans cela je rirais de leur poursuite vaine. ')",0.0
-,"('#elyse', ""Encore n'avons-nous qu'à louer le destin,  Qui toujours à vos maux trouve une douce fin ;  Par Ménipe il travaille en celui-ci sans doute. "")",0.0
-,"('#camille', ""Le Ciel t'en veut ouïr, s'il est juste il m'écoute. "")",0.0
-,"('#elyse', 'Ne faut-il pas, Madame, enfin vous retirer ?  Comment passer la nuit ? ')",0.0
-,"('#camille', ""À rien qu'à soupirer :  Mange, dors, si tu veux ; moi, je ne veux rien prendre,  Ni vivres, ni sommeil, afin qu'il puisse apprendre,  Le Tyran, comme il faut traiter ma qualité. "")",0.0
-,"('#elyse', 'Madame… ')",0.0
-,"('#camille', ""Laisse-moi, ce dessein limité  Porte moins de fureur, crois moi, que d'artifice. "")",0.0
-,"('#elyse', ""Artifice cruel, qui va jusqu'au supplice. "")",0.0
-,"('#camille', ""Bien, je me veux punir ainsi de mon courroux :  La crainte en nous perdant de répondre de nous  Les jettera peut-être en quelque complaisance ;  Pour ne vouloir dormir ni vivre en leur présence  Mes Gardes me lairront la chambre en liberté ;  Et je n'ai rien perdu, ce point seul emporté :  Qu'on ne m'en parle plus ; je puis, je veux le faire :  Si tu m'aimes, tu dois en cela me complaire"")",0.0
-,"('#elyse', ""Retirons-nous au moins d'une si noire nuit. "")",0.0
-,"('#camille', ""Allons, tout mon repos n'est plus que dans le bruit. "")",0.0
-,"('#roseline', ""Horreur de ces lieux où je suis, Qui me souffrent avecque peine, Que je trouble de mes ennuis, Et j'offense de mon haleine ; Infâme jouet du malheur, Vois que le jour perd sa couleur; Qu'à ton objet, il se retire, Que le soleil pâlit à l'abord de ces lieux, Que l'air sous tes plaintes soupire Profané dans ta bouche, infecte de tes yeux. Ici désirant de périr  Dans les assauts que je me livre, On m'a condamné à mourir, Et j'y suis contrainte de vivre : En vain j'anime ma raison A courir au fer, au poison, La mort se rit de ma poursuite ; Elle qui force tout, s'épargne à me toucher, Sa cruauté vient de sa fuite; Et je vis seulement afin de la chercher. Pour rendre infinis mes tourments Mon supplice est joint à ma vie, Et pour mourir à tous moments Jamais elle ne m'est ravie ; Elle conserve sa vigueur  À faire durer ma langueur ;  Mon plus grand mal est ma constance :  Et le Ciel, ce vrai jour des esprits aveuglés,  Me fait vivre par pénitence  D'avoir fait à la mort tant de voeux déréglés. Arrière ces lâches désirs,  Par qui ma honte découverte  Me figurait de faux plaisirs  Dedans ma véritable perte ;  Ce désespoir est écarté,  Mon âme reprend sa clarté,  Je viens au Ciel par le naufrage ;  Contre ces vains soupirs il me fait soupirer,  Et me dit que même en l'orage  C'est mériter la mort que de la désirer.  Il est vrai que ma passion,  Aux désirs que la rage imprime  De mourir dans l'affliction,  De mon erreur a fait un crime :  Mon courage presque innocent  Dans le feu d'amour languissant,  Pouvait l'éteindre de mes larmes ;  N'avoir péché qu'en songe, et souffrir en effet,  C'était par de célestes charmes  En effacer le mal, avant de l'avoir fait.  Que le Ciel se plaît en ses coups  De tenter notre résistance !  Que les marques de son courroux  Soient celles de notre constance !  Souvent l'esprit est combattu  Pour faire éclater sa vertu,  Il s'élève de ses ruines ;  Et celui, dont le soin nourrit tant d'animaux,  Sait joindre les fleurs aux épines,  Et tirer nos plaisirs du milieu de nos maux.  C'est aussi dans l'obscurité  Que j'ai trouvé cette lumière,  Dans un songe la vérité,  Ma gloire en ma honte première ;  Ce Soleil me vient de la nuit,  Je me suis quand chacun me fuit ;  Le faux éclat d'un Diadème,  Ces titres, ces honneurs, pour m'être défendus  Font que je me gagne moi-même,  Et trouve le prix des biens que j'ai perdus.  Que je me plais dans mes travaux !  Que je me flatte en ma victoire !  Mon esprit revient aux assauts,  Et triomphe dans ma mémoire :  J'y vois de nouveau la fureur  S'animer contre ma terreur,  Ici l'outrage, là mes plaintes ;  Mes larmes, mes soupirs, ma honte, ma prison,  Et mes plus sensibles atteintes  Choquent le désespoir, et flattent ma raison.  Cet antre tapissé de deuil,  Figure de mon infamie,  Où ; comme dedans un cercueil,  La clarté meurt toute blêmie ;  Bien qu'il soit lieu d'un noir dessein,  Qu'il couve la Parque dans son sein,  Que l'horreur partout s'y promène,  Je vois qu'il s'éclaircit, et ce divin Soleil  Qui dissipe et chasse ma peine  Porte jusqu'aux objets son éclat nonpareil.  Ici tout s'accorde à mes sens,  Pour me plaindre en ces lieux funèbres  Les murs demandent des accents  Et des soupirs à ces ténèbres ;  L'air qui semblait empoisonné  Y tient Zéphyr emprisonné,  Je ne marche que sur des roses ;  Ce n'est que marbre et qu'or, ces pierres et ce fer ;  Mon coeur y change toutes choses,  Et fait son Paradis du lieu de mon Enfer.  Elle paraît dans une chambre tendue de noir où elle est condamnée à passer le reste de ses jours en prison perpétuelle."")",0.0
-,"('#felismon', ""À la fin, nous verrons l'effet de l'entreprise ;  J'ai fait toucher l'argent, il n'est plus de remise,  Adraste n'attend plus que l'heure de venir ;  Je vais trouver Camille, et l'en entretenir.  Mais la Ville à l'entrée a fait mon sang de glace,  Elle m'est apparue avec une autre face,  Les soldats à la porte, et le peuple alarmé  Ont tenu mon esprit tout confus et charmé ;  Quel suis-je devenu, Ménipe, à ta rencontre ?  Que ta folle fureur de sagesse nous montre !  Enfin j'ai su le tout ; et je viens pour savoir  À quoi Camille veut employer mon devoir ;  Si mon retardement a causé tout ce trouble,  J'apporte assez de quoi pour le payer au double ;  Voici qui bridera la fureur du mâtin,  S'il jappe plus, je tiens en mes mains son destin ;  L'Empereur irrité porte à ce coup le foudre,  Menace son État, proteste de résoudre  Partout en sang et feu hommes, Ville, pays,  Si les commandements ne sont mieux obéis ;  Contre un si grand courroux il n'est Dieu qui le garde :  Chaque mot, chaque pas me pèse, et me retarde ;  J'approche du logis.  Ici il apporte des dernières défenses de l'Empereur, et un ban de l'Empire contre Coryléon. "")",0.0
-,"('#garde-i', ""N'allez pas plus avant. "")",0.0
-,"('#felismon', 'Pourquoi ? ')",0.0
-,"('#camille', 'Bon Dieu ! Je vois Félismon là-devant :  Ouvrez ; il est à moi. Que mon âme est ravie !  Maintenant je respire et goûte un peu la vie. ')",0.0
-,"('#elyse', 'Madame, vous voyez que le sort inconstant  Finit le mal en bien, le change en un instant ;  Cet heureux accident relève mon courage. ')",0.0
-,"('#camille', ""Ami, tu viens de loin me voir dans le naufrage :  Et bien, notre malheur t'est-il allé trouver ?  Aussi bien loin que près, nous veut-il éprouver ?  Parle, préviens ma voix, n'attends pas que j'achève ;  Le Ciel est-il plus doux ? Aurons-nous quelque trêve ? "")",0.0
-,"('#elyse', ""Mon voyage n'a rien d'un sort si rigoureux,  Que le temps que j'ai mis à me le rendre heureux ;  Madame, tout va bien ; j'ai contenté l'armée,  Aule n'est déjà plus aux soldats que fumée,  Rien n'est dur que le temps à leur courage ardent ;  Voici qui vous pourra conserver cependant.  Il lui présente les Défenses de l'Empereur."")",0.0
-,"('#camille', 'Quoi doncque ? De nouveau des défenses encore ? ')",0.0
-,"('#felismon', ""C'est bien plus ; vous verrez. "")",0.0
-,"('#camille', ""Ô Ciel ! À qui t'implore  Que les plus grands malheurs sont faibles et légers !  Qu'en toi les biens sont vrais, et les maux passagers !  Qu'une juste action te trouve favorable !  Allons prendre en mes maux une nuit agréable :  Sans manger ni dormir le Ciel me maintiendra :  Demain dès que le jour à sa pointe viendra,  Vous irez faire voir à ce Prince barbare  Dans le mal qu'il me fait celui qu'il se prépare ;  D'une tire de là vers Adraste rendu  Tu le feras venir dans deux jours attendu :  Beau Soleil, hâte-toi, pour voir tant de miracles,  Dans peu se briseront nos fers, et ces obstacles. "")",0.0
-,"('#cloriande', ""Que de difficultés travaillent mon désir !  Qu'Amour cache de maux, pour montrer un plaisir !  Que d'épines autour d'une si tendre rose !  Que ses travaux sont grands, et ses biens peu de chose !  Qu'on se donne de peine à perdre son repos !  Depuis que son venin s'est coulé dans mes os,  Je n'ai vu que malheur, je n'ai senti que rage,  Mon esprit ne connaît qu'à peine mon courage,  Il se trouve partout sans être en aucun lieu,  Je porte dedans moi l'Enfer avec un Dieu ;  Mêlé dans tous mes voeux cet Amour qui me brûle  Les avance tantôt, et tantôt les recule,  Toute faveur du sort ne m'est qu'illusion,  Mon propre bien se tourne à ma confusion ;  Et le moment plus doux, où mon âme surprise  S'échappe dans la joie, en fureur la divise.  Ma Soeur est en prison, pour jamais n'en partir ;  Et moi, j'y suis plus qu'elle, et puis moins en sortir ;  Une Rivale ôtée, une seconde arrive ;  J'ôte le bien à l'une, et cette autre m'en prive,  Je gagne d'une main, et de l'autre je perds :  Mais (où mes mouvements se montrent moins experts)  Tout le bien que je fais se tourne à mon dommage ;  Aristandre deux fous a déjà vu l'image  S'une mort qu'il n'eût pu sans moi-même éviter :  Mais de quoi peut sa vie enfin me profiter ?  De rien, qu'à me flatter d'une espérance vaine,  Je travaille, et Camille a le fruit de ma peine :  Par-dessus ma raison je sens une autre loi ;  Aristandre, de peur que tu meurs pour moi,  Je conserve ta vie, et seulement pour elle,  Ma pitié qui vous sert, à moi seule est cruelle ;  Ma facile douceur a des appas honteux,  Mon courage pour moi n'est jamais que douteux,  Et pour toi, cher Amant, j'embrasse toute peine,  Je balance ta vie, et ma mort est certaine ;  Moi-même je me bats, et de mes propres traits. N'importe ; cette mort enfin a des attraits :  Dure-moi, ma fureur, que ma fin s'accomplisse,  Je n'en saurais haïr l'auteur, ni le supplice. "")",0.0
-,"('#coryleon', ""Dois-je voir de mes mains mon tombeau préparé ?  Ce mal opiniâtre est-il désespéré ?  Ne peut-on pas trouver un port à ce naufrage ?  Que je m'ensevelisse et les miens en ma rage ?  Quelle bride, ô destins, donnez-vous à mes sens ?  Faut-il que mes efforts se trouvent impuissants ?  Qu'un orage si grand n'ait fait que de l'écume ?  Qu'en voulant perdre deux, moi seul je me consume ?  Ce coup ne peut-il pas jamais être achevé ?  Depuis un si longtemps je tiens le bras levé,  Pour montrer en tombant seulement sa faiblesse ;  C'est un foudre qui gronde, et qui jamais ne blesse.  Ô Dieux ! Qui vous riez là-haut des actions  Où nous porte le vent de tant de passions,  Dieux ! Qui savez tous seuls, par un puissant mystère,  Venger sans passion, et punir sans colère ;  J'apprends que la vengeance est un objet humain,  Mais qu'elle n'appartient qu'à votre seule main ;  Qu'elle est comme un torrent, dont la fureur extrême  Ravit emporte tout, et s'emporte soi-même ;  Que c'est un faux ami, qui nous tue, et nous rit,  Un poison doux au coeur, et mortel à l'esprit.  Mais qu'il est difficile à l'humaine Nature  Ou d'être sans vengeance, ou d'être sans injure !  Celui n'est pas mortel qui vit exempt de soins,  Qui les peut surmonter, il l'est encore moins ;  Parmi tant d'accidents qui suivent notre vie,  Entre l'ambition, la fortune et l'envie,  La plus forte vertu s'irrite à tant de coups  Qu'un sort continuel décharge dessus nous,  Et notre fermeté durant cette secousse  Branle, comme la Nef qu'un vent pousse, et repousse.  Malheureux, je l'éprouve en mes maux aujourd'hui,  Qui n'ai plus de pouvoir, ni d'espoir, ni d'appui,  Qui vois dans mon État qu'un autre me commande,  Que ma fureur ne peut ce que je lui demande ;  Que l'Empereur plus fort, d'un pouvoir souverain  Contre des Criminels me désarme la main ;  Que mon courage ardent, et contraint de se rendre,  Tout offensé qu'il est, n'ose rien entreprendre ;  Que malgré moi Camille échappe de ses fers,  Et que j'ai tout l'affront des maux qu'elle a soufferts :  Quoi ? Faut-il à mes yeux qu'on suborne ma femme ?  Qu'on trouble ma Maison, et qu'on la rende infâme ?  Qu'on trahisse ma Ville, ouverte à tous efforts ?  Qu'on choque mon pouvoir et dedans et dehors ?  À ces extrémités pourrai-je me résoudre ?  Mais quelle rage aussi, d'aller contre la foudre ?  Cédons au plus puissant, mon courage, il le faut ;  Il n'est point de pouvoir, qui n'en ait un plus haut ;  Qui sait fléchir un temps, en un autre il commande :  À point nommé l'Exempt vient comme je le commande.  Et bien, ce grand courage est-il point abaissé ? "")",0.0
-,"('#l-exempt', ""Il est tel, Monseigneur, que je l'avais laissé,  Et je crains à la fin sa perte inévitable ;  Elle a pris en horreur et le lit, et la table ;  Cette Dame en l'état où la mise la faim,  Montre que le tombeau fut son plus grand dessein. "")",0.0
-,"('#coryleon', ""Je crois que tu dis vrai ; mon soupçon diminue :  Dès que la nuit sera sur la Terre venue,  Qu'on décharge sa chambre et d'hommes et de bruit ;  Qu'on garde sa Maison toutefois cette nuit,  Attendant à demain un nouvel ordre encore. "")",0.0
-,"('#l-exempt', ""Je ferai mon devoir, c'est lui seul qui m'honore. "")",0.0
-,"('#felismon', ""Crois-tu pas que le Ciel travaille avecque nous ?  Nous avons renvoyé sur eux-mêmes leurs coups ;  Leur première fureur enfin mise en arrière,  Ils n'auront d'action qu'en leur crainte dernière ;  Tandis qu'ils chercheront devers sa Majesté  Ou des moyens d'excuse, ou de la sûreté,  D'un assaut prompt et sourd trompant leur vigilance,  Nous les enlèveront dans l'ombre et le silence ;  Je vais faire marcher Adraste à cet effet ;  Crois-moi que cela vaut presques autant que fait. "")",0.0
-,"('#elyse', ""S'il est vrai que les Cieux aujourd'hui nous écoutent,  Ne perdons point de temps, tous les moments nous coûtent. "")",0.0
-,"('#felismon', 'Adieu ; vous nous aurez dans deux nuits au plus tard.')",0.0
-,"('#elyse', ""Tout un siècle de jours vaut moins à leur égard :  Je crois que cette nuit quittera tous ses voiles,  Qu'elle aura des Soleils autant comme d'Étoiles,  Que jusque dans l'Enfer le Ciel éclairera,  Pour montrer les effets que cette nuit fera.  Je vois que celle-ci, jalouse de sa gloire,  De honte, ou de dépit, même en devient plus noire :  Le Ciel perd sa couleur, le Soleil est dans l'eau,  Tout l'air n'est plus qu'une ombre, et qu'un épais rideau :  C'est trop m'entretenir seule dedans ma joie,  Une autre à part au bien que le Ciel nous envoie ;  Allons trouver Camille au bonheur qui nous suit,  Lui porter un Soleil au milieu de la nuit :  J'espère de la voir au logis la plus forte,  Que les Gardes levés, j'aurai libre la porte ;  Aujourd'hui le Tyran devant moi l'a promis ;  Quoi ? Je les trouve encore ? Ouvrez tôt, mes Amis. "")",0.0
-,"('#garde-i', ""C'est trop, il n'en faut qu'un. "")",0.0
-,"('#garde-ii', 'Lequel voulez-vous prendre ? ')",0.0
-,"('#elyse', 'Celui-là de vous trois qui moins y doit prétendre :  Or sus, on verra bien qui mérite le moins ;  Comptez-vous vos défauts, vous en serez témoins. ')",0.0
-,"('#garde-iii', ""Vraiment cette défaite est d'assez bonne grâce. "")",0.0
-,"('#elyse', ""Voilà trois vilains pris dans une même nasse.  Camile m'a sans doute entendu, elle sort. "")",0.0
-,"('#camille', 'Tu viens tard… ')",0.0
-,"('#elyse', ""C'est assez, quand on arrive au port ;  Madame, après avoir couru quelque naufrage,  Qui vous y sauverait… "")",0.0
-,"('#camille', 'Tu flattes mon courage ;  Dis-moi, dois-je espérer un semblable bonheur ? ')",0.0
-,"('#elyse', 'Que feriez-vous enfin ? ')",0.0
-,"('#camille', 'Je lui rendrais honneur,  Je le dirais mon Ange, et mon_Dieu tutélaire. ')",0.0
-,"('#elyse', ""Je prends ceci pour moi, j'aime à me satisfaire :  Mais dessus quel Autel enfin me mettez-vous ?  Mérité-je pas bien qu'on m'adore à genoux ? "")",0.0
-,"('#camille', ""En un temps moins fâcheux elle me ferait rire :  Elle est folle aujourd'hui : parle, que veux-tu dire ? "")",0.0
-,"('#elyse', ""Que le temps dure peu de ma Divinité,  Que pour être Ange, ou Dieu, l'on n'est pas mieux traité ? "")",0.0
-,"('#camille', ""Il faut lui plaire. Et bien, veux-tu que je t'adore ?  Au moins sachons pourquoi. "")",0.0
-,"('#elyse', ""C'est bien du moins encore :  J'ai défait un Tyran, mon esprit l'a dompté ;  Vous aurez cette nuit la chambre ****e liberté,  Dans peu tout le logis, ainsi que je l'espère. "")",0.0
-,"('#camille', ""Voilà tous mots divins, ils charment ma misère,  Tu viens de proférer l'Oracle de mon bien ;  Il est vrai qu'il n'est point d'esprit comme le tien. "")",0.0
-,"('#elyse', ""Ni de perfections que le vôtre n'emporte. "")",0.0
-,"('#camille', ""Demeurons là ; j'entends quelque bruit à la porte."")",0.0
-,"('#l-exempt', 'Que fait-elle ? ')",0.0
-,"('#garde-i', ""Voici le troisième Soleil  Qu'elle n'a pris de repos, ni vivres, ni sommeil. "")",0.0
-,"('#l-exempt', ""Sa générosité certes est exemplaire,  Cette Vertu n'est pas à son sexe ordinaire,  L'homme le plus constant, je crois, le serait moins. "")",0.0
-,"('#camille', 'Il monte. En ce moment vont finir tous mes soins. ')",0.0
-,"('#l-exempt', 'Madame… ')",0.0
-,"('#camille', 'Que veux-tu ? ')",0.0
-,"('#l-exempt', 'Vous tenir ma promesse. ')",0.0
-,"('#camille', ""Quelle ? D'un Ennemi toute douceur me blesse ;  Tes actions ne m'ont promis que trahison. "")",0.0
-,"('#l-exempt', 'Et ma fidélité vous met hors de prison :  Vous donneriez un nom plus doux à cet office… ')",0.0
-,"('#camille', ""Si tu n'avais été d'elle-même complice. "")",0.0
-,"('#l-exempt', 'Obéir fut mon crime, et de même obéir  Fait ici ma vertu. ')",0.0
-,"('#camille', 'Suspecte à me trahir. ')",0.0
-,"('#l-exempt', ""Il faut vous contenter ; que ce courroux s'apaise,  Et je vous laisserai cette chambre à votre aise. Vous, sortez de ce lieu, descendez de ce pas,  Rangez-vous cette nuit tous ensemble là-bas.  Espérez liberté dans peu de jours entière.  Il lève les Gardes de la Chambre."")",0.0
-,"('#camille', ""J'espère de faire ici un sanglant cimetière. "")",0.0
-,"('#l-exempt', ""Madame, demandez tout ce qu'il vous faudra. "")",0.0
-,"('#camille', ""Votre perte, Méchants, qui bientôt adviendra.  Or çà, voici la nuit que j'ai tant désirée,  Employons-la, mon coeur, elle est trop expirée,  De crainte de surprise et d'autres accidents,  Va prendre les papiers enfermés là-dedans ;  Il faut que maintenant je les réduise en flamme :  Mais je n'ai point de feu ; quoi ? Tu rêves, mon âme ;  Je les avalerais dans mon ventre plus tôt.  Élyse va prendre les écrits touchant le dessein avec Adraste."")",0.0
-,"('#elyse', 'Madame, les voilà. ')",0.0
-,"('#camille', ""Fais-moi venir tantôt  De l'eau chaude, (et conduis sagement cette feinte ;)  Tu leur diras là-bas, de lassitude atteinte  Afin de mieux dormir que je veux me laver :  On verra les moyens qu'un Dieu m'a fait trouver  Pour sauver, même en l'eau, ces papiers du naufrage,  Puisqu'on m'ôte le feu, mettons-les à la nage ;  Dans ce Poêle échauffé je ne puis seulement  Libre voir un si doux et commun Élément,  Je le sens, j'en jouis, sans que je le possède ;  Il faut que mon esprit cherche un nouveau remède :  Déchirons ces écrits, pour en faire un nouveau,  Puis une pâte enfin, les détrempant dans l'eau :  L'invention est sûre autant comme nouvelle :  Ne les pourrais-je pas brûler à la chandelle ?  Non, ces Gardes sans doute en auraient quelque odeur,  Et je craindrais du feu la fumée et l'ardeur ;  Voici l'eau déjà prête.  Élyse y va. Elle déchire par morceaux toutes les lettres et les écrits d'Adraste."")",0.0
-,"('#elyse', 'Elle est toute bouillante. ')",0.0
-,"('#camille', ""Fut-elle de ton sang ainsi chaude et coulante !  Tyran, pour le hacher que n'ai-je ici ton coeur !  Que le mien doucement vengerait sa langueur !  Mais tandis qu'à ceci soigneuse je travaille,  Entre en mon Cabinet, lève de la muraille  Un carreau qui n'y tient que de son propre poids ;  À côté de la porte à l'abord tu le vois. "")",0.0
-,"('#elyse', 'Pourrai-je le tirer ?  Elle y va.')",0.0
-,"('#camille', ""Travaille sans te feindre.  Courage, nous n'aurons tantôt plus rien à craindre ;  Je vois tout mon malheur qui s'en va dans ce fonds :  Que de dangers affreux ! Que de gouffres profonds  Dans ce petit vaisseau se perdent et s'abîment !  Mon désespoir se noie, et mes feux se raniment :  Je vois dessus cette eau ma constance nager,  Et ma peur et mes soins jusqu'au fonds se plonger ;  Je pétris mon salut, je prends un nouvel être,  En voici le levain, je commence à renaître ;  Là-dedans mes ennuis flottent dans un tombeau,  Et mes mains là-dedans me font un coeur nouveau,  Sans sable je fais plus que ne fit Prométhée.  Mais la clarté revient, et l'Aurore apprêtée  Déjà fait atteler les chevaux du Soleil,  L'ombre se passe en l'air, en terre le sommeil ;  Je finis mon travail, et le sien recommence.  Elle détrempe les papiers dans l'eau."")",0.0
-,"('#elyse', ""Avecque peine enfin, toute chose s'avance ;  Madame j'ai plus fait que vous ne croiriez pas. "")",0.0
-,"('#camille', 'Prévenons ces Argus qui nous veillent là-bas. ')",0.0
-,"('#l-exempt', ""Est-il heure à dormir ? Quoi ? Le nez dans la plume,  Encore vous ronflez ? Peu de soin vous consume ;  Quel obstacle à sortir à qui l'eût entrepris ? "")",0.0
-,"('#garde-i', 'Sur le jour ce sommeil a chargé mes esprits. ')",0.0
-,"('#l-exempt', ""Ainsi doncque du Prince et de moi, l'on abuse ? "")",0.0
-,"('#garde-ii', 'Trois nuits de ce combat vous disent notre excuse. ')",0.0
-,"('#l-exempt', ""Vraiment sur votre garde il fait bon s'assurer :  Or sus, videz ce lieu, sortez sans murmurer,  Allez dedans vos lits achever la journée ;  La volonté du Prince à cet effet tournée,  Je viens vous décharger par ce commandement ;  Allez. "")",0.0
-,"('#garde-iii', 'Ne faut-il pas vous suivre ? ')",0.0
-,"('#l-exempt', 'Nullement. ')",0.0
-,"('#camille', ""Qu'ils tempêtent là-bas ; je suis hors de l'orage. "")",0.0
-,"('#elyse', ""Nous avons tout à temps achevé notre ouvrage ;  Voici l'Exempt, Madame ; il monte seul à nous. "")",0.0
-,"('#camille', 'Ses Gardes sont levés, cet orgueil devient doux. ')",0.0
-,"('#l-exempt', ""Madame, tout à fait en liberté remise,  Je vous offre la foi que je vous ai promise,  Vous me voyez d'un coeur tout prêt à vous servir. "")",0.0
-,"('#camille', ""Moi, d'un autre à te perdre, et prête à te ravir  L'âme dedans ton sang, mortellement frappée,  S'il méritait l'honneur de teindre cette épée ;  Traître, t'oses tu bien devant moi présenter ? "")",0.0
-,"('#l-exempt', 'Que faut-il pour vous plaire et pour vous contenter ? ')",0.0
-,"('#camille', ""Mourir ; vous le devez de courage, ou de honte,  Qu'une fille, ô Tyrans, aujourd'hui vous surmonte. "")",0.0
-,"('#l-exempt', 'Le temps adoucira, Madame, ce courroux. ')",0.0
