corneillep-melite,corneillep-melite-33,Score
"('#philandre', ""Je te laisse impuni, traître, de tels remords Te donnent des tourments pires que mille morts, Je t'obligerais trop de t'arracher la vie, Et ma juste vengeance est bien mieux assouvie Par les folles horreurs de cette illusion. Ah, grands Dieux, que je suis plein de confusion !"")","('#philandre', ""Je te laisse impuni, perfide, tes remords  Te donnent des tourments pires que mille morts ;  Je t'obligerais trop de t'arracher la vie,  Et ma juste vengeance est bien mieux assouvie  Par les folles horreurs de cette illusion. Ah ! Grands Dieux ! Que je suis plein de confusion !"")",0.9771254658699036
"('#eraste', ""Tu t'enfuis donc, barbare ! Et me laissant en proie À ces cruelles soeurs, tu les combles de joie ? Non, non, retirez-vous, Tisiphone, Alecton, Et tout ce que je vois d'officiers de Pluton. Vous me connaissez mal, dans le corps d'un perfide Je porte le courage et les forces d'Alcide. Je vais tout renverser dans ces Royaumes noirs, Et saccager moi seul ces ténébreux manoirs : Une seconde fois le triple chien Cerbère Vomira l'aconit en voyant la lumière. J'irai du fond d'Enfer dégager les Titans, Et si Pluton s'oppose à ce que je prétends, Passant dessus le ventre à sa troupe mutine, J'irai d'entre ses bras enlever Proserpine."")","('#eraste', ""Tu t'enfuis donc, barbare, en me laissant en proie  À ces cruelles soeurs, tu les combles de joie ?  Non, non, retirez-vous, Tisiphone, Alecton,  Et tout ce que je vois d'officiers de Pluton,  Vous me connaissez mal, dans le corps d'un perfide  Je porte le courage, et les forces d'Alcide,  Je vais tout renverser dans ces Royaumes noirs,  Et saccager moi seul ces ténébreux manoirs,  Une seconde fois le triple chien Cerbère  Vomira l'aconit en voyant la lumière,  J'irai du fond d'Enfer dégager les Titans,  Et si Pluton s'oppose à ce que je prétends,  Passant dessus le ventre à sa troupe mutine,  J'irai d'entre ses bras enlever Proserpine. "")",0.9911777973175049
"('#lisis', ""N'en doute plus, Cloris, ton frère n'est point mort, Mais ayant su de lui son déplorable sort, Je voulais éprouver, par cette triste feinte, Si celle qu'il adore aucunement atteinte, Deviendrait plus sensible aux traits de la pitié, Qu'aux sincères ardeurs d'une sainte amitié. Maintenant que je vois qu'il faut qu'on nous abuse, Afin que nous puissions découvrir cette ruse, Et que Tircis en soit de tout point éclairci, Sois sûre que dans peu je te le rends ici. Ma parole sera d'un prompt effet suivie ; Tu reverras bientôt ce frère plein de vie, C'est assez que je passe une fois pour trompeur."")","('#lisis', ""N'en doute aucunement ! Ton frère n'est point mort,  Mais ayant su de lui son déplorable sort  Je voulais éprouver par cette triste feinte,  Si ce coeur recevant quelque légère atteinte  Deviendrait plus sensible aux traits de la pitié  Qu'aux sincères ardeurs d'une sainte amitié.  Maintenant que je vois qu'il faut qu'on nous abuse  Afin que nous puissions découvrir cette ruse  Et que Tirsis en soit de tout point éclairci  Sois sûre que dans peu je te le rends ici,  Ma parole sera d'un prompt effet suivie,  Tu reverras bientôt ce frère plein de vie.  C'est assez que je passe une fois pour trompeur. "")",0.950606107711792
"('#cloris', ""Si bien qu'au lieu du mal nous n'aurons que la peur ? Le coeur me le disait, je sentais que mes larmes Refusaient de couler pour de fausses alarmes, Dont les plus dangereux et plus rudes assauts Avaient beaucoup de peine à m'émouvoir à faux, Et je n'étudiai cette douleur menteuse, Qu'à cause qu'en effet j'étais un peu honteuse Qu'une autre en témoignât plus de ressentiment."")","('#cloris', ""Si bien qu'au lieu du mal nous n'aurons que la peur ?  Le coeur me le disait, je sentais que mes larmes  Refusaient de couler pour de fausses alarmes,  Dont les plus furieux, et plus rudes assauts  Avaient bien de la peine à m'émouvoir à faux,  Et je n'étudiai cette douleur menteuse  Qu'à cause que j'étais parfaitement honteuse  Qu'une autre en témoignât plus de ressentiment. "")",0.9872497916221619
"('#lisis', ""Après tout, entre nous, confesse franchement Qu'une fille en ces lieux qui perd un frère unique Jusques au désespoir fort rarement se pique : Ce beau nom d'héritière a de telles douceurs, Qu'il devient souverain à consoler des soeurs."")","('#lisis', ""Mais avec tout cela confesse franchement  Qu'une fille en ces lieux qui perd un frère unique  Jusques au désespoir fort rarement se pique,  Ce beau nom d'héritière a de telles douceurs,  Qu'il devient souverain à consoler des soeurs."")",0.9830665588378906
"('#cloris', ""Adieu, railleur, adieu son intérêt me presse D'aller rendre d'un mot la vie à sa maîtresse : Autrement je saurais t'apprendre à discourir."")","('#cloris', ""Adieu, railleur, adieu, son intérêt me presse  D'aller vite d'un mot ranimer sa maîtresse,  Autrement je saurais te rendre ton paquet. "")",0.79160076379776
"('#lisis', 'Et moi, de ces frayeurs de nouveau te guérir.')","('#lisis', 'Et moi pareillement rabattre ton caquet. ')",0.38037770986557007
"('#cliton', ""Je ne t'ai rien celé ; tu sais toute l'affaire."")","('#cliton', ""Je ne t'ai rien celé, tu sais toute l'affaire. "")",0.9749913215637207
"('#la-nourrice', ""Tu m'en as bien conté. Mais se pourrait-il faire Qu'Eraste eût des remords si vifs et si pressants, Que de violenter sa raison et ses sens ?"")","('#la-nourrice', ""Tu m'en as bien conté, mais se pourrait-il faire  Qu'Éraste eût des remords si vifs, et si pressants,  Que de violenter sa raison, et ses sens. "")",0.9376171827316284
"('#cliton', ""Eût-il pu, sans en perdre entièrement l'usage, Se figurer Charon des traits de mon visage, Et de plus, me prenant pour ce vieux nautonier, Me payer à bons coups des droits de son denier ?"")","('#cliton', ""Eût-il pu, sans en perdre entièrement l'usage,  Se figurer Charon des traits de mon visage,  Et de plus me prenant pour ce vieux Nautonier  Me payer à bons coups des droits de son denier ? "")",0.9886935353279114
"('#la-nourrice', 'Plaisante illusion !')","('#la-nourrice', 'Plaisante illusion ! ')",1.0
"('#cliton', ""Mais funeste à ma tête, Sur qui se déchargeait une telle tempête, Que je tiens maintenant à miracle évident Qu'il me soit demeuré dans la bouche une dent."")","('#cliton', ""Mais funeste à ma tête,  Sur qui se déchargeait une telle tempête  Que je tiens maintenant à miracle évident  Qu'il me soit demeuré dans la bouche une dent. "")",0.9931710958480835
"('#la-nourrice', ""C'était mal reconnaître un si rare service."")","('#la-nourrice', ""C'était mal reconnaître un si rare service. "")",1.0
"('#eraste', 'Arrêtez, arrêtez, poltrons.')","('#eraste', 'Arrêtez, arrêtez poltrons. ')",0.9791635274887085
"('#cliton', ""Adieu, nourrice. Voici ce fou qui vient, je l'entends à la voix, Crois que ce n'est pas moi qu'il attrape deux fois."")","('#cliton', ""Adieu, Nourrice,  Voici ce fou qui vient, je l'entends à la voix, Crois que ce n'est pas moi qu'il attrape deux fois."")",0.9496352076530457
"('#la-nourrice', 'Pour moi, quand je devrais passer pour Proserpine, Je veux voir à quel point sa fureur le domine.')","('#la-nourrice', 'Et moi, quand je devrais passer pour Proserpine,  Je veux voir à quel point sa fureur le domine. ')",0.9967673420906067
"('#cliton', 'Contente à tes périls ton curieux désir.')","('#cliton', 'Adieu, saoule à ton dam ton curieux désir. ')",0.6360014081001282
"('#la-nourrice', ""Quoi qu'il puisse arriver, j'en aurai le plaisir."")","('#la-nourrice', ""Quoi qu'il puisse arriver j'en aurai le plaisir. "")",0.9906486868858337
"('#eraste', ""En vain je les rappelle, en vain pour se défendre La honte et le devoir leur parlent de m'attendre, Ces lâches escadrons de fantômes affreux Cherchent leur assurance aux cachots les plus creux, Et se fiant à peine à la nuit qui les couvre Souhaitent sous l'Enfer qu'un autre Enfer s'entr'ouvre. Ma voix met tout en fuite, et dans ce vaste effroi La peur saisit si bien les ombres et leur roi, Que se précipitant à de promptes retraites, Tous leurs soucis ne vont qu'à les rendre secrètes. Le bouillant Phlégéthon parmi ses flots pierreux Pour les favoriser ne roule plus de feux : Tisiphone tremblante, Alecton et Mégère, Ont de leurs flambeaux noirs étouffé la lumière : Les Parques même en hâte emportent leurs fuseaux, Et dans ce grand désordre oubliant leurs ciseaux, Charon, les bras croisés, dans sa barque s'étonne De ce qu'après Eraste il n'a passé personne. Trop heureux accident, s'il avait prévenu Le déplorable coup du malheur avenu, Trop heureux accident, si la terre entr'ouverte Avant ce jour fatal eût consenti ma perte, Et si ce que le ciel me donne ici d'accès Eût de ma trahison devancé le succès. Dieux que vous savez mal gouverner votre foudre ! N'était-ce pas assez pour me réduire en poudre Que le simple dessein d'un si lâche forfait ? Injustes, deviez-vous en attendre l'effet ? Ah Mélite ! Ah Tircis ! Leur cruelle justice Aux dépens de vos jours me choisit un supplice, Ils doutaient que l'Enfer eût de quoi me punir Sans le triste secours de ce dur souvenir, Tout ce qu'ont les Enfers de feux, de fouets, de chaînes, Ne sont auprès de lui que de légères peines, On reçoit d'Alecton un plus doux traitement. Souvenir rigoureux, trêve, trêve un moment, Qu'au moins avant ma mort, dans ces demeures sombres Je puisse rencontrer ces bienheureuses Ombres ; Use après, si tu veux, de toute ta rigueur, Et si pour m'achever tu manques de vigueur, Voici qui t'aidera ; mais derechef, de grâce, Cesse de me gêner durant ce peu d'espace. Je vois déjà Mélite, ah ! belle ombre, voici L'ennemi de votre heur qui vous cherchait ici , C'est Eraste, c'est lui qui n'a plus d'autre envie Que d'épandre à vos pieds son sang avec sa vie, Ainsi le veut le sort, et tout exprès les Dieux L'ont abîmé vivant en ces funestes lieux. Il met la main sur son épée."")","('#eraste', ""En vain je les rappelle, en vain pour se défendre  La honte et le devoir leur parlent de m'attendre,  Ces lâches escadrons de fantômes affreux  Cherchent leur assurance aux cachots les plus creux,  Et se fiant à peine à la nuit qui les couvre  Souhaitent sous l'Enfer qu'un autre Enfer s'entrouvre,  La peur renverse tout, et dans ce désarroi  Elle saisit si bien les ombres et leur Roi,  Que se précipitant à de promptes retraites  Tous leurs soucis ne vont qu'à les rendre secrètes. Le bouillant Phlégéthon parmi ses flots pierreux  Pour les favoriser ne roule plus de feux :  Tisiphone tremblante, Alecton et Mégère  De leurs flambeaux puants ont éteint la lumière,  Et tiré de leur chef les serpents d'alentour  De crainte que leurs yeux fissent quelque faux jour  Dont la faible lueur éclairant ma poursuite  À travers ces horreurs me peut trahir leur fuite :  AEaque épouvanté se croit trop en danger,  Et fuit son criminel au lieu de le juger :  Cloton même et ses soeurs à l'aspect de ma lame  De peur de tarder trop n'osant couper ma trame  À peine ont eu loisir d'emporter leurs fuseaux,  Si bien qu'en ce désordre oubliant leurs ciseaux  Charon les bras croisés, dans sa barque s'étonne  D'où vient qu'après Éraste il n'a passé personne.  Trop heureux accident, s'il avait prévenu  Le déplorable coup du malheur avenu ;  Trop heureux accident si la terre entr'ouverte  Avant ce jour fatal eût consenti ma perte,  Et si ce que le ciel me donne ici d'accès  Eût de ma trahison devancé le succès.  Dieux, que vous savez mal gouverner votre foudre !  N'était-ce pas assez pour me réduire en poudre  Que le simple dessein d'un si lâche forfait ?  Injustes, deviez-vous en attendre l'effet ?  Ah Mélite, ah Tirsis ! Leur cruelle justice  Aux dépens de vos jours aggrave mon supplice,  Ils doutaient que l'Enfer eût de quoi me punir  Sans le triste secours de ce dur souvenir.  Souvenir rigoureux de qui l'âpre torture  Devient plus violente, et croît plus on l'endure,  Implacable bourreau, tu vas seul étouffer  Celui dont le courage a dompté tout l'Enfer.  Qu'il m'eût bien mieux valu céder à ses furies !  Qu'il m'eût bien mieux valu souffrir ses barbaries,  Et de gré me soumettre en acceptant sa loi  À tout ce que la rage eût ordonné de moi !  Tout ce qu'il a de fers, de feux, de fouets, de chaînes  Ne sont auprès de toi que de légères peines,  On reçoit d'Alecton un plus doux traitement,  De grâce, un peu de trêve, un moment, un moment,  Qu'au moins avant ma mort dans ces demeures sombres  Je puisse rencontrer ces bienheureuses ombres ;  Use après si tu veux de toute ta rigueur,  Et si pour m'achever tu manques de vigueur,  Voici qui t'aidera ; mais derechef, de grâce,  Cesse de me gêner durant ce peu d'espace.  Je vois déjà Mélite, ah ! Belle ombre, voici  L'ennemi de votre heur qui vous cherchait ici,  C'est Éraste, c'est lui, qui n'a plus d'autre envie  Que d'épandre à vos pieds son sang avec sa vie,  Ainsi le veut le sort, et tout exprès les Dieux  L'ont abîmé vivant en ces funestes lieux.  Il montre son épée."")",0.9768847227096558
"('#la-nourrice', ""Pourquoi permettez-vous que cette frénésie Règne si puissamment sur votre fantaisie ? L'enfer voit-il jamais une telle clarté ?"")","('#la-nourrice', ""Pourquoi permettez-vous que cette frénésie  Règne si puissamment sur votre fantaisie ? L'Enfer voit-il jamais une telle clarté ? "")",0.9890918731689453
"('#eraste', ""Aussi ne la tient-il que de votre beauté, Ce n'est que de vos yeux que part cette lumière."")","('#eraste', ""Aussi ne la tient-il que de votre beauté,  Ce n'est que de vos yeux que part cette lumière. "")",1.0
"('#la-nourrice', ""Ce n'est que de mes yeux ! Dessillez la paupière, Et d'un sens plus rassis jugez de leur éclat."")","('#la-nourrice', ""Ce n'est que de mes yeux ! Dessillez la paupière,  Et d'un sens plus rassis jugez de leur éclat. "")",0.9999998807907104
"('#eraste', ""Ils ont de vérité je ne sais quoi de plat ; Et plus je vous contemple, et plus sur ce visage Je m'étonne de voir un autre air, un autre âge, Je ne reconnais plus aucun de vos attraits, Jadis votre nourrice avait ainsi les traits, Le front ainsi ridé, la couleur ainsi blême, Le poil ainsi grison. Ô dieux ! C'est elle-même. Nourrice, qui t'amène en ces lieux pleins d'effroi ? Y viens-tu rechercher Mélite comme moi ?"")","('#eraste', ""Ils ont de vérité je ne sais quoi de plat,  Et plus je vous contemple, et plus sur ce visage  Je m'étonne de voir un autre air, un autre âge,  Je ne reconnais plus aucun de vos attraits,  Jadis votre nourrice avait ainsi les traits,  Le front ainsi ridé, la couleur ainsi blême,  Le poil ainsi grison, ô Dieux ! C'est elle-même.  Nourrice, qui t'amène en ces lieux pleins d'effroi ?  Y viens-tu rechercher Mélite comme moi ? "")",0.9941082000732422
"('#la-nourrice', ""Cliton la vit pâmer, et se brouilla de sorte, Que la voyant si pâle, il la crut être morte, Cet étourdi trompé vous trompa comme lui Au reste, elle est vivante, et peut-être aujourd'hui Tircis, de qui la mort n'était qu'imaginaire, De sa fidélité recevra le salaire."")","('#la-nourrice', ""Cliton la vit pâmer, et se brouilla de sorte, Que la voyant si pâle il la crut être morte,  Cet étourdi trompé vous trompa comme lui,  Au reste elle est vivante, et peut-être aujourd'hui  Tirsis, de qui la mort n'était qu'imaginaire,  De sa fidélité recevra le salaire. "")",0.9897676706314087
"('#eraste', 'Désormais donc en vain je les cherche ici-bas, En vain pour les trouver je rends tant de combats.')","('#eraste', 'Désormais donc en vain je les cherche ici-bas,  En vain pour les trouver je rends tant de combats. ')",1.0000001192092896
"('#la-nourrice', ""Votre douleur vous trouble, et forme des nuages Qui séduisent vos sens par de fausses images, Cet enfer, ces combats ne sont qu'illusions."")","('#la-nourrice', ""Votre douleur vous trouble et forme des nuages  Qui séduisent vos sens par de fausses images,  Cet enfer, ces combats, ne sont qu'illusion. "")",0.9946706891059875
"('#eraste', ""Je ne m'abuse point de fausses visions, Mes propres yeux ont vu tous ces monstres en fuite, Et Pluton de frayeur en quitter la conduite."")","('#eraste', ""Je ne m'abuse point, j'ai vu sans fiction  Ces monstres terrassés se sauver à la fuite,  Et Pluton de frayeur en quitter la conduite. "")",0.8575664758682251
"('#la-nourrice', ""Peut-être que chacun s'enfuyait devant vous, Craignant votre fureur et le poids de vos coups. Mais voyez si l'enfer ressemble à cette place, Ces murs, ces bâtiments ont-ils la même face ? Le logis de Mélite et celui de Cliton Ont-ils quelque rapport à celui de Pluton ? Quoi, n'y remarquez-vous aucune différence ?"")","('#la-nourrice', ""Peut-être que chacun s'enfuyait devant vous,  Craignant votre fureur et le poids de vos coups,  Mais voyez si l'Enfer ressemble à cette place,  Ces murs, ces bâtiments ont-ils la même face ?  Le logis de Mélite et celui de Cliton  Ont-ils quelque rapport à celui de Pluton ?  Quoi ? N'y remarquez-vous aucune différence ? "")",0.9877377152442932
"('#eraste', ""De vrai ce que tu dis a beaucoup d'apparence, Nourrice, prends pitié d'un esprit égaré, Qu'ont mes vives douleurs d'avec moi séparé, Ma guérison dépend de parler à Mélite."")","('#eraste', ""De vrai ce que tu dis a beaucoup d'apparence,  Depuis ce que j'ai su de Mélite et Tirsis,  Je sens que tout_à_coup mes regrets adoucis  Laissent en liberté les ressorts de mon âme :  Ma raison par ta bouche a reçu son dictame,  Nourrice, prends le soin d'un esprit égaré,  Qui s'est d'avecques moi si longtemps séparé,  Ma guérison dépend de parler à Mélite. "")",0.844309389591217
"('#la-nourrice', ""Différez, pour le mieux un peu cette visite, Tant que maître absolu de votre jugement Vous soyez en état de faire un compliment, Votre teint et vos yeux n'ont rien d'un homme sage ? Donnez-vous le loisir de changer de visage, Un moment de repos que vous prendrez chez vous..."")","('#la-nourrice', ""Différez pour le mieux un peu cette visite, Tant que maître absolu de votre jugement  Vous soyez en état de faire un compliment :  Votre teint et vos yeux n'ont rien d'un homme sage,  Donnez-vous le loisir de changer de visage,  Nous pourvoirons après au reste en sa saison. "")",0.8972020745277405
"('#eraste', ""Ne peut, si tu n'y viens, rendre mon sort plus doux, Et ma faible raison de guide dépourvue Va de nouveau se perdre en te perdant de vue."")","('#eraste', ""Viens donc m'accompagner jusques en ma maison,  Car si je te perdais, un seul moment de vue  Ma raison aussitôt de guide dépourvue  M'échapperait encor. "")",0.7541450262069702
"('#la-nourrice', 'Si je vous suis utile, allons, je ne veux pas Pour un si bon sujet vous épargner mes pas.')","('#eraste', 'Allons, je ne veux pas  Pour un si bon sujet vous épargner mes pas. ')",0.8671437501907349
"('#cloris', ""Ne m'importune plus, Philandre, je t'en prie, Me rapaiser jamais passe ton industrie, Ton meilleur, je t'assure, est de n'y plus penser, Tes protestations ne font que m'offenser, Savante, à mes dépens de leur peu de durée, Je ne veux point en gage une foi parjurée, Un coeur que d'autres yeux peuvent si tôt brûler, Qu'un billet supposé peut si tôt ébranler."")","('#cloris', ""Ne m'importune plus, Philandre, je t'en prie,  Me rapaiser jamais passe ton industrie,  Ton meilleur, je t'assure, est de n'y plus penser,  Tes protestations ne font que m'offenser,  Savante à mes dépens de leur peu de durée  Je ne veux point en gage une foi parjurée,  Je ne veux point d'un coeur, qu'un billet aposté  Peut résoudre aussitôt à la déloyauté. "")",0.9657949805259705
"('#philandre', ""Ah ! Ne remettez plus dedans votre mémoire L'indigne souvenir d'une action si noire, Et pour rendre à jamais nos premiers voeux contents, Étouffez l'ennemi du pardon que j'attends. Mon crime est sans égal, mais enfin, ma chère âme..."")","('#philandre', ""Ah, ne remettez plus dedans votre mémoire  L'indigne souvenir d'une action si noire, Et pour rendre à jamais nos premiers voeux contents  Étouffez ennemi du pardon que j'attends.  Ma Maîtresse, mon heur, mon souci, ma chère âme. "")",0.9332830905914307
"('#cloris', ""Laisse là désormais ces petits mots de flamme, Et par ces faux témoins d'un feu mal allumé Ne me reproche plus que je t'ai trop aimé."")","('#cloris', ""Laisse là désormais ces petits mots de flamme,  Et par ces faux témoins d'un feu mal allumé  Ne me reproche plus que je t'ai trop aimé. "")",1.0
"('#philandre', ""De grâce, redonnez à l'amitié passée Le rang que je tenais dedans votre pensée : Derechef, ma Cloris, par ces doux entretiens, Par ces feux qui volaient de vos yeux dans les miens, Par ce que votre foi me permettait d'attendre..."")","('#philandre', ""De grâce redonnez à l'amitié passée  Le rang que je tenais dedans votre pensée :  Derechef ma Cloris, par ces doux entretiens,  Par ces feux qui volaient de vos yeux dans les miens,  Par mes flammes jadis si bien récompensées  Par ces mains si souvent dans les miennes pressées,  Par ces chastes baisers qu'un amour vertueux,  Accordait aux désirs d'un coeur respectueux,  Par ce que votre foi me permettait d'attendre. "")",0.9321922063827515
"('#cloris', ""C'est où dorénavant tu ne dois plus prétendre, Ta sottise m'instruit, et par là je vois bien Qu'un visage commun, et fait comme le mien, N'a point assez d'appas, ni de chaîne assez forte, Pour tenir en devoir un homme de ta sorte. Mélite a des attraits qui savent tout dompter, Mais elle ne pourrait qu'à peine t'arrêter, Il te faut un sujet qui la passe, ou l'égale ; C'est en vain que vers moi ton amour se ravale ; Fais-lui, si tu m'en crois, agréer tes ardeurs. Je ne veux point devoir mon bien à ses froideurs."")","('#cloris', ""C'est où dorénavant tu ne dois plus prétendre,  Ta sottise m'instruit, et par là je vois bien  Qu'un visage commun, et fait comme le mien  N'a point assez d'appas, ni de chaîne assez forte,  Pour tenir en devoir un homme de ta sorte,  Mélite a des attraits qui savent tout dompter,  Mais elle ne pourrait qu'à peine t'arrêter :  Il te faut un sujet qui la passe, ou l'égale,  C'est en vain que vers moi ton amour se ravale,  Fais-lui, si tu m'en crois, agréer tes ardeurs,  Je ne veux point devoir mon bien à ses froideurs. "")",0.9940973520278931
"('#philandre', 'Ne me déguisez rien, un autre a pris ma place, Une autre affection vous rend pour moi de glace.')","('#philandre', 'Ne me déguisez rien, un autre a pris ma place,  Une autre affection vous rend pour moi de glace. ')",1.0000001192092896
"('#cloris', ""Aucun jusqu'à ce point n'est encore arrivé. Mais je te changerai pour le premier trouvé."")","('#cloris', ""Aucun jusqu'à ce point n'est encore parvenu,  Mais je te changerai pour le premier venu. "")",0.867649257183075
"('#philandre', ""C'en est trop, tes dédains épuisent ma souffrance. Adieu, je ne veux plus avoir d'autre espérance, Sinon qu'un jour le ciel te fera ressentir De tant de cruautés le juste repentir."")","('#philandre', ""Tes dédains outrageux épuisent ma souffrance,  Adieu, je ne veux plus avoir d'autre espérance  Sinon qu'un jour le ciel te fera ressentir  De tant de cruautés le juste repentir. "")",0.9656647443771362
"('#cloris', 'Adieu, Mélite et moi nous aurons de quoi rire De tous les beaux discours que tu me viens de dire. Que lui veux-tu mander ?')","('#cloris', 'Adieu, Mélite et moi nous aurons de quoi rire  De tous les beaux discours que tu me viens de dire :  Que lui veux-tu mander ? ')",0.9764876365661621
"('#philandre', ""Va, dis-lui de ma part Qu'elle, ton frère et toi, reconnaîtrez trop tard Ce que c'est que d'aigrir un homme de ma sorte[.]"")","('#philandre', ""Va, dis-lui de ma part  Qu'elle, ton frère, et toi reconnaîtrez trop tard  Ce que c'est que d'aigrir un homme de courage. "")",0.8946897983551025
"('#cloris', ""Ne crois pas la chaleur du courroux qui t'emporte Tu nous ferais trembler plus d'un quart d'heure, ou deux."")","('#cloris', 'Sois sûr de ton côté que ta fougue et ta rage  Et tout ce que jamais nous entendrons de toi  Fournira de risée, elle mon frère, et moi.')",0.4806312918663025
"('#philandre', ""Tu railles, mais bientôt nous verrons d'autres jeux, Je sais trop comme on venge une flamme outragée."")","('#tirsis', ""Maintenant que le sort attendri par nos plaintes  Comble notre espérance, et dissipe nos craintes,  Que nos contentements ne sont plus traversés  Que par le souvenir de nos malheurs passés,  Chassons-le, ma chère âme, à force de caresses,  Ne parlons plus d'ennuis, de tourments, de tristesses,  Et changeons en baisers ces traits d'oeil langoureux  Qui ne font qu'irriter nos désirs amoureux.  Adorables regards, fidèles interprètes  Par qui nous expliquions nos passions secrètes,  Je ne puis plus chérir votre faible entretien  Plus heureux je soupire après un plus grand bien,  Vous étiez bon jadis quand nos flammes naissantes  Prisaient, faute de mieux, vos douceurs impuissantes,  Mais au point où je suis ce ne sont que rêveurs  Qui vous peuvent tenir pour exquises faveurs,  Il faut un aliment plus solide à nos flammes  Par où nous unissions nos bouches et nos âmes.  Mais tu ne me dis mot, ma vie, et quels soucis  T'obligent à te taire auprès de ton Tirsis ?"")",0.49832919239997864
"('#cloris', ""Le sais-tu mieux que moi, qui suis déjà vengée ? Par où t'y prendras-tu ? De quel air ?"")","('#melite', 'Tu parles à mes yeux, et mes yeux te répondent. ')",0.40937069058418274
"('#philandre', 'Il suffit, Je sais comme on se venge.')","('#tirsis', ""Ah ! Mon heur, il est vrai, si tes désirs secondent  Cet amour qui paraît et brille dans tes yeux,  Je n'ai rien désormais à demander aux Dieux. "")",0.2929186224937439
"('#cloris', ""Et moi comme on s'en rit."")","('#melite', ""Tu t'en peux assurer, mes yeux si pleins de flamme  Suivent l'instruction des mouvements de l'âme,  On en a vu l'effet, lorsque ta fausse mort  Fit dessus tous mes sens un véritable effort,  On en a vu l'effet quand te sachant en vie  De revivre avec toi je pris aussi l'envie,  On en a vu l'effet lorsqu'à force de pleurs  Mon amour, et mes soins aidés de mes douleurs  Ont fléchi la rigueur d'une mère obstinée,  Lui faisant consentir notre heureux Hyménée,  Si bien qu'à ton retour ta chaste affection  Nous trouve toutes deux à sa dévotion  Et cependant l'abord des lettres d'un faussaire  Te sût persuader tellement le contraire,  Que sans vouloir m'entendre et sans me dire adieu,  Furieux, enragé tu partis de ce lieu."")",0.2257208228111267
"('#tircis', ""Maintenant que le sort attendri par nos plaintes, Comble notre espérance et dissipe nos craintes, Que nos contentements ne sont plus traversés Que par le souvenir de nos malheurs passés : Ouvrons toute notre âme à ces douces tendresses Qu'inspirent aux amants les pleines allégresses, Et d'un commun accord chérissons nos ennuis Dont nous voyons sortir de si précieux fruits. Adorables regards, fidèles interprètes Par qui nous expliquions nos passions secrètes, Doux truchements du coeur, qui déjà tant de fois M'avez si bien appris ce que n'osait la voix, Nous n'avons plus besoin de votre confidence, L'amour en liberté peut dire ce qu'il pense Et dédaigne un secours qu'en naissante ardeur. Lui faisaient mendier la crainte et la pudeur. Beaux yeux, à mon transport pardonnez ce blasphème La bouche est impuissante où l'amour est extrême, Quand l'espoir est permis, elle a droit de parler, Mais vous allez plus loin qu'elle ne peut aller. Ne vous lassez donc point d'en usurper l'usage, Et quoi qu'elle m'ait dit, dites-moi davantage. Mais tu ne me dis mot, ma vie, et quels soucis T'obligent à te taire auprès de ton Tircis ?"")","('#tirsis', ""Mon coeur, j'en suis honteux, mais songe que possible  Si j'eusse moins aimé, j'eusse été moins sensible,  Qu'un juste déplaisir ne saurait écouter  La voix de la raison qui vient pour le dompter,  Et qu'après des transports de telle promptitude  Ma flamme ne te laisse aucune incertitude. "")",0.6264830231666565
"('#melite', 'Tu parles à mes yeux, et mes yeux te répondent.')","('#melite', ""Faible excuse pourtant, n'était que ma bonté  T'en accorde un oubli sans l'avoir mérité,  Et que tout criminel, tu m'es encore aimable. "")",0.3169027864933014
"('#tircis', ""Ah ! Mon heur, il est vrai, si tes désirs secondent Cet amour qui paraît et brille dans tes yeux, Je n'ai rien désormais à demander aux Dieux."")","('#tirsis', ""Je me tiens donc heureux d'avoir été coupable,  Puisque l'on me rappelle au lieu de me bannir,  Et qu'on me récompense au lieu de me punir. "")",0.3808601498603821
"('#tircis', ""Ah ! Mon heur, il est vrai, si tes désirs secondent Cet amour qui paraît et brille dans tes yeux, Je n'ai rien désormais à demander aux Dieux."")","('#melite', ""Mais apprends-moi l'auteur de cette perfidie. "")",1.0
"('#melite', ""Tu t'en peux assurer ; mes yeux, si pleins de flamme Suivent l'instruction des mouvements de l'âme. On en a vu l'effet, lorsque ta fausse mort A fait sur tous mes sens un véritable effort ; On en a vu l'effet, quand te sachant en vie, De revivre avec toi j'ai pris aussi l'envie ? On en a vu l'effet, lorsqu'à force de pleurs Mon amour et mes soins aidés de mes douleurs, Ont fléchi la rigueur d'une mère obstinée, Et gagné cet aveu qui fait notre hyménée, Si bien qu'à ton retour ta chaste affection Ne trouve plus d'obstacle à sa prétention. Cependant l'aspect seul des lettres d'un faussaire Te sut persuader tellement le contraire, Que sans vouloir m'entendre, et sans me dire adieu, Jaloux et furieux tu partis de ce lieu."")","('#tirsis', 'Je ne sais quelle main pût être assez hardie. ')",0.419514536857605
"('#tircis', ""J'en rougis ; mais apprends qu'il n'était pas possible D'aimer comme j'aimais, et d'être moins sensible, Qu'un juste déplaisir ne saurait écouter La raison qui s'efforce à le violenter, Et qu'après des transports de telle promptitude, Ma flamme ne te laisse aucune incertitude."")","('#cloris', ""Il vous fait fort bon voir mon frère à cajoler  Cependant qu'une soeur ne se peut consoler,  Et que le triste ennui d'une attente incertaine  Touchant votre retour la tient encore en peine. "")",0.5065892934799194
