corneillet-circe,quinault-cadmus-hermione,Score
"('#circe', ""Quoi, la Terre, le Ciel, tout est sourd à mes cris ;  Et voyant à toute heure avorter ma vengeance,  L'Ingrat par de plus fiers mépris,  Triomphe de mon impuissance ?  Que me sert que du sang des Dieux  Avec éclat le Destin m'ait fait naître,  S'il me faut endurer qu'un lâche Audacieux  Confonde, en me bravant, la gloire de mon être ?  Mais de noires vapeurs obscurcissent les Cieux,  L'air se trouble, et pour moi ce sont d'heureux présages.  Soutenez mon espoir, Dieux, qui le connaissez.  On voit paraître en l'air plusieurs nuages ; qui s'étant ramassés pour enfermer Circé et Silla, leur donnent lieu à l'une et à l'autre de se dérober aux yeux de Glaucus. Ensuite le nuage s'ouvre et se dissipe des deux côtés du Théâtre. "")",-,0.0
"('#glaucus', ""Qu'espérez-vous de ces Nuages  Dans l'air par le vent dispersés ?  Ce sont pour vous de faibles avantages ;  Mais tout_à_coup je les vois ramassés.  Ils renferment Silla. Madame,  Des Charmes de Circé n'ayez aucun effroi,  Son Art ne tient point contre moi.  Accordez seulement quelque espoir à ma flamme,  Et je dissiperai... Mais qu'est-ce que je vois ?  Le nuage s'ouvre, il s'envole,  Et Silla, ni Circé... Quel pouvoir absolu  Rend le mien contre elle frivole ? "")",-,0.0
"('#palemon', 'Pour cette fois vous manquez de parole,  Et la Magie a prévalu. ')",-,0.0
"('#glaucus', 'Dorine. ')",-,0.0
"('#dorine', ""Qui d'un mot fait descendre les nues,  A quelque pouvoir dans son Art. "")",-,0.0
"('#glaucus', ""Vois ce qu'elles sont devenues. "")",-,0.0
"('#dorine', ""Je vais chercher Circé ; mais à parler sans fard,  Ses vengeances me sont connues,  Vous y passerez tôt ou tard.  L'Amour seul vous en peut défendre.  Je vous en donne avis, c'est à vous d'y songer. "")",-,0.0
"('#glaucus', ""Si jusque sur Silla sa fureur s'ose étendre...  Ciel ! "")",-,0.0
"('#palemon', 'Vous deviez la ménager. ')",-,0.0
"('#glaucus', ""Sa retraite n'est point un effet de ses Charmes.  Si par l'air à sa suite un chemin s'est ouvert,  C'est un Dieu contre moi qui lui prête des armes,  Je ne l'ai que trop découvert. "")",-,0.0
"('#palemon', ""Tant pis si quelque Dieu la sert,  J'en prendrais encor plus d'alarmes. "")",-,0.0
"('#glaucus', ""Tu me verrais inquiété  De voir agir la suprême Puissance,  Si je n'avais quelque assurance  D'avoir Divinité contre Divinité.  Vénus hait le Soleil, et prendra ma défense.  La voici qui paraît au milieu des Amours.  Venez, et par vos chants rendez-la moi propice,  Vous dont ici la voix m'est un charmant secours  Pour adoucir l'ennui qui cause mon supplice.  Viens, ô Mère d'Amour, viens recevoir nos veux,  C'est toi qui nous fait vivre heureux,  Par les biens qu'à chérir le bel âge convie.  Tu disposes nos coeurs à se laisser charmer,  Et sans le doux plaisir d'aimer,  Est-il de beaux jours dans la vie ?  Ici on voit descendre Vénus dans son Palais, dont l'Architecture est composée et ornée de quantité d'Amours qui soutiennent la Corniche. Ils sont de marbre blanc jusqu'au milieu du corps, dont le bas se forme en Fleurons d'or, et se termine en Consoles enrichies d'ornements aussi d'or. Ils portent sur leurs têtes des Paniers de Fleurs, d'où pendent de grands Festons qu'ils retiennent avec leurs mains, en sorte qu'ils retombent entre les feuillages de leurs queues, et font une chute sur la Console. Le piédestal se trouve directement dessous, orné de Panneaux d'azur veiné d'or. De grands Festons de fleurs tombent du milieu des frises, dans lesquelles d'espace en espace sont peints des coeurs percés de flèches, avec des carquois et d'autres ornements. L'Optique représente deux Amours de même symétrie que les autres avec un Berceau soutenu par quatre Amours en forme de Termes qui le supportent. Il est fait de Feuillages et de Jasmins, au milieu desquels on voit une Table de marbre blanc, remplie de Corbeilles de Fleurs, et de Vases. Tandis que Vénus descend dans ce magnifique Palais, On chante les Paroles suivantes.  CHANSON. "")",-,0.0
"('#glaucus', ""Déesse, à qui ma flamme a toujours eu recours,  Vois ma peine, et daigne accorder ton secours.  Comme Dieu de la Mer j'ai sujet de l'attendre  De celle à qui les eaux ont servi de Berceau.  Ainsi toujours de quelque encens nouveau  L'odeur sur tes Autels soit prête à se répandre.  Par un pouvoir du mien victorieux,  Silla qui m'a coûté les plus tendres hommages,  À peine a paru dans ces lieux,  Que l'air s'est couvert de nuages,  Qui l'ont dérobée à mes yeux.  Où Circé la tient-elle ? Apprends-le moi, de grâce,  Et sois favorable à mes voeux. "")",-,0.0
"('#venus', ""Le Soleil de sa Fille a soutenu l'audace,  Mais, Glaucus, persévère, et malgré la disgrâce  Qui semble attachée à tes feux,  Sors du trouble qui t'embarrasse.  De ces Amours que j'ai fait suivre exprès,  Ici de tous côtés la Troupe répandue  Aux desseins de Circé veillera de si près,  Qu'en vain elle croirait échapper à leur vue.  Amours, séparez-vous autour de ce Palais,  Et pénétrez si bien les lieux les plus secrets,  Qu'à Glaucus Silla soit rendue.  C'est tout ce que je puis pour remplir tes souhaits.  Les Amours s'envolent de tous côtés, et Vénus remonte dans son Globe. "")",-,0.0
"('#glaucus', ""C'en est assez, Déesse, et je ne dois rien craindre,  Puisque enfin ta bonté s'intéresse pour moi.  Suis-moi, viens. "")",-,0.0
"('#palemon', ""À ce que je vois,  Vous croyez n'être plus à plaindre ;  Tout vous rit, et Vénus qui jamais ne sut feindre,  Vous a parlé de bonne foi ? "")",-,0.0
"('#glaucus', ""Oui, je cède à l'espoir qu'elle vient de me rendre.  Après ce qu'elle a dit, ce serait l'offenser,  Que de songer à m'en défendre. "")",-,0.0
"('#palemon', ""Je crois qu'il en faut tout attendre ;  Mais fût l'amour tout prêt à vous récompenser,  C'est courir longtemps sans rien prendre,  Et la peine au plaisir me ferait renoncer. "")",-,0.0
"('#asterie', 'Te rencontrer ici ! Ma surprise est extrême.  Que cherches-tu dans ces lieux écartés ? ')",-,0.0
"('#palemon', ""L'Amour tient-il en place ? Il va de tous côtés.  Je suis pour tes beaux yeux ce que tu fais, je t'aime,  Et dans l'heur de te voir, ces bois inhabités,  Pour peu que tu fusses de même,  Auraient pour moi mille beautés.  Mais toi, quel est le sujet qui t'attire  Dans cet abandonné séjour ? "")",-,0.0
"('#asterie', ""Je cherche Mélicerte, à qui sur son amour  J'ai pour Circé deux mots à dire.  Du Palais, mais en vain, j'ai fait déjà le tour ;  Et comme un Amant qui soupire  Assez souvent fuit le grand jour,  J'ai cru, pour conter son martyre,  Qu'il serait à ce Bois venu faire sa Cour. "")",-,0.0
"('#palemon', ""Circé vient d'attraper mon Maître.  À silla devant elle il peignait son tourment,  Quand à mes yeux en un moment  L'une et l'autre a su disparaître. "")",-,0.0
"('#asterie', ""Qu'il y songe, à la fin lui-même y sera pris.  Il est jeune, bien fait, et ce serait dommage,  Que faute de vouloir déguiser le mépris  Où Silla pour Circé l'engage,  Il se laissât changer en quelque vieux Loup gris,  Dont peut-être il jouera bientôt le personnage. "")",-,0.0
"('#palemon', ""Que veux-tu ? C'est un Éventé  Qui ne croit jamais que sa tête.  Pour retrouver Silla dont il est la conquête,  En cent lieux différents j'ai déjà fureté,  Et tandis qu'en ce Bois j'en viens faire l'enquête,  Il la cherche de son côté.  Ne me diras-tu point où Circé l'a cachée ? "")",-,0.0
"('#asterie', ""Mon âge incompatible avecque le secret,  Du conseil de Circé m'a toujours retranchée.  Je parais étourdie, et puis l'être en effet.  C'est un malheur pour moi, mais j'aurais grand regret,  Si la discrétion aux ans est attachée,  D'avoir l'esprit moins indiscret. "")",-,0.0
"('#palemon', ""Fort bien ; quoique les ans donnent de la sagesse,  Tu n'as point hâte de vieillir. "")",-,0.0
"('#asterie', ""L'automne est douce à qui s'empresse  D'avoir des fruits mûrs à cueillir ;  Mais quoi qu'exposer à faillir,  Je tiens toujours pour la jeunesse. "")",-,0.0
"('#palemon', ""C'est bien fait, le Printemps est la belle saison.  Tu peux faire du tien un agréable usage. "")",-,0.0
"('#asterie', ""Du moins quand je m'échappe à quelque badinage  Qui semble s'écarter un peu de la raison,  Je dis qu'un jour je serai sage,  Et j'aime assez à chanter sur ce ton.  Ah ! Combien il en est dont les désirs partagent  L'état riant où je me vois,  Qui sans en rien dire envisagent,  Comme un sujet mortel d'effroi,  L'incommode sagesse où les ans les engagent.  Et qui de tout leur coeur enragent  De n'oser être aussi folles que moi !  Sur l'avenir je me trompe peut-être ;  Mais enfin je prétends, lorsque j'en serai là,  Pour fuir leur ridicule, assez bien me connaître...  Mais adieu, va chercher Silla.  Je vois Mélicerte paraître. "")",-,0.0
"('#palemon', 'Que ton humeur me plaît ! ')",-,0.0
"('#asterie', ""De grâce, éloigne-toi  Il faut que je lui parle, et Circé me l'ordonne. "")",-,0.0
"('#palemon', ""Je te quitte à regret. Friponne,  Si tu n'as rien à faire autre chose, aime-moi. "")",-,0.0
"('#asterie', ""À vous trouver j'ai bien eu de la peine  Depuis longtemps je vous cherche partout. "")",-,0.0
"('#melicerte', ""Confus, triste, inquiet, je sens que tout me gêne,  Et sans savoir ce que mon coeur résout,  J'entretiens dans ce Bois le chagrin qui m'y mène.  Mais enfin que m'apprendrez-vous ?  Parlez, belle Astérie, et s'il vous est possible,  Soulagez un Amant jaloux. "")",-,0.0
"('#asterie', ""La jalousie est un mal bien terrible ;  Mais n'importe, le Ciel vous voit d'un oeil plus doux,  Et Circé n'est pas insensible. "")",-,0.0
"('#melicerte', ""Quoi, Circé me rendrait son coeur ?  D'un si prompt repentir Circé serait capable,  Et cette farouche rigueur  Qui la rendait inexorable,  Aurait fait place à la douceur ?  Je l'avais bien prévu, qu'en lui faisant comprendre  Le dur excès de mes ennuis,  Vous la forceriez à se rendre. "")",-,0.0
"('#asterie', ""Toute badine que je suis,  J'ai le coeur tourné sur le tendre,  Et pour les malheureux je fais ce que je puis.  Voyez-vous cet Anneau que Circé vous envoie ? "")",-,0.0
"('#melicerte', 'Que ne dois-je point à vos soins ?  Donnez, de grâce, et de ma joie  Allons chercher mille témoins. ')",-,0.0
"('#asterie', ""Voilà comme souvent l'Amour pour nous s'emploie,  Lorsque nous l'espérons le moins. "")",-,0.0
"('#melicerte', ""Il est vrai. Qui l'eût cru, que pour finir ma peine,  L'Amour dût amener Silla dans ce Palais ?  Mais n'en crois-je point trop mes amoureux souhaits,  Et la nouvelle est-elle bien certaine ?  L'a-t-on vue arriver ? Est-elle avec Circé,  Et de sa part recherchez-vous Mélicerte ? "")",-,0.0
"('#asterie', ""Le Portrait de Silla n'est donc pas effacé. "")",-,0.0
"('#melicerte', ""Non, toujours son image à mes yeux s'est offerte.  Que de temps à pleurer sa perte  S'est inutilement passé !  Sait-elle qu'en ce lieu l'Amour m'a fait l'attendre ?  Qu'on m'avait assuré qu'elle s'y ferait voir ? "")",-,0.0
"('#asterie', ""C'est ce que par vous-même elle pourra savoir ;  Mais Circé, vous l'aimiez ? Une amitié si tendre  Déjà sur vous est-elle sans pouvoir ? "")",-,0.0
"('#melicerte', ""Moi, qui chéris Silla d'une ardeur empressée  Qu'à peine égalerait le plus parfait Amant,  J'aurais pris pour Circé le moindre attachement ?  Du seul soupçon ma gloire est offensée.  Par où le méritai-je, et sur quel fondement  M'imputez-vous un changement  Dont je n'eus jamais la pensée ? "")",-,0.0
"('#asterie', ""J'avais pris pour amour certains soins complaisants  Qu'à Circé je vous ai vu rendre.  On s'attache aux Objets présents,  Et pour peu que l'absence aide à se laisser prendre,  Les Hommes la plupart sont d'une foi si tendre,  Qu'il ne faut qu'un bel oeil, et quelques jeunes ans,  Pour les réduire à ne se point défendre. "")",-,0.0
"('#melicerte', ""Non, si j'ai vu Circé, j'ai voulu seulement  Apprendre d'elle où Silla pouvait être.  Dans ces lieux à toute heure elle devait paraître,  Et j'attendais toujours ce bienheureux moment.  Enfin il est venu, mais suis-je encor moi-même ?  Elle est dans le Palais, et je m'arrête ici ? "")",-,0.0
"('#florise', ""Seule avec Mélicerte ainsi ?  Dans un Bois ? C'est pousser la franchise à l'extrême.  Qu'en dira-t-on ? "")",-,0.0
"('#asterie', ""Et bien, on dira que je l'aime.  Le grand malheur pour en être en souci ! "")",-,0.0
"('#florise', ""Vous tournez tout en raillerie ;  Mais, ma Soeur, à ne rien déguiser entre nous,  Si la même galanterie  Arrivait à d'autres qu'à vous,  Qu'en penseriez-vous, je vous prie ? "")",-,0.0
"('#asterie', ""Que ce serait un rendez-vous.  Comme à suivre mon coeur ma bouche est toujours prête,  J'avouerai sans façon, qu'il n'est rien selon moi  De plus satisfaisant qu'un peu de tête à tête ;  Et quand on peut l'avoir, pourquoi  Voulez-vous qu'on soit assez bête,  Pour n'oser témoigner qu'on veut vivre pour soi ? "")",-,0.0
"('#florise', ""Mais l'exacte vertu nous doit faire la loi,  Et le plaisant cède à l'honnête. "")",-,0.0
"('#asterie', ""Voilà l'ordinaire chanson  De qui fait le métier de prude.  Elle met son unique étude  À se garantir du soupçon ;  Et pour l'essentiel, en bonne solitude  Elle n'y fait point de façon. "")",-,0.0
"('#florise', ""C'est se tirer avec adresse  D'un pas dont avec peine une autre sortirait.  Mais, ma Soeur, qui vous entendrait... "")",-,0.0
"('#asterie', ""J'agis comme je parle, et jamais de finesse,  C'est le moyen de marcher droit.  Pour vous, qui n'avez point d'égale  En vertueux tempérament,  Et qui sur le moindre enjouement  Me faites la Mercuriale,  Dites-moi, de grâce, comment  Vous vous trouvez dans ce lieu solitaire ;  Car comme moi qui n'en fais point mystère,  Vous n'y cherchez point un Amant ? "")",-,0.0
"('#florise', 'Je venais voir les aimables Dryades  Qui font leur demeure en ce Bois.  Les doux accents de leurs charmantes voix  Méritent bien les promenades  Que je fais ici quelquefois. ')",-,0.0
"('#asterie', ""Ne viendrait-il jamais quelque Faune avec elles  Qui vous parlerait à l'écart ?  Avec un Mortel, c'est hasard  Si vous quittez le parti des Cruelles ;  Mais pour un Demi-Dieu, c'est une affaire à part. "")",-,0.0
"('#florise', ""Il faut que votre humeur badine  Trouve toujours à s'exercer. "")",-,0.0
"('#asterie', ""À croire en vous l'air prude qui domine,  De votre retenue on ne peut trop penser,  Mais rien n'est si trompeur quelquefois que la mine. "")",-,0.0
"('#florise', ""La vôtre ne l'est point ; et vous voir une fois,  C'est assez pour juger qu'au talent de Coquette...  Mais Circé qui par l'air du palais s'est soustraite,  Amène Silla dans ce Bois.  Quel est son dessein ? "")",-,0.0
"('#asterie', ""Pour l'apprendre,  Peut-être il ne faut qu'écouter. "")",-,0.0
"('#circe', ""Votre amour en ce lieu n'a rien à redouter,  Nymphe ; puisque pour vous je veux tout entreprendre,  Aimez sans vous inquiéter. "")",-,0.0
"('#silla', ""J'aurais tort de garder encor quelques alarmes,  Après ce que je viens de voir.  Si l'air en nous cachant cède à votre pouvoir.  Quel sera celui de vos Charmes  Pour confondre un injuste espoir ?  D'abord, je l'avouerai, quand le Prince de Thrace  S'offrant tout_à_coup à mes yeux,  M'a fait voir qu'il m'avait prévenue en ces lieux,  J'ai craint que votre appui redoublant son audace  Ne rendit de ma foi son feu victorieux ;  Mais puisqu'à Mélicerte il vous plaît faire grâce,  Sûre de mon bonheur, je n'ai plus à souffrir  Que par la juste impatience  De voir finir une trop dure absence. "")",-,0.0
"('#circe', ""Si vous souffrez par là, je puis vous secourir.  Mon intérêt est joint au vôtre.  Je vous l'ai fait connaître ; ainsi  Du succès de vos feux n'ayez aucun souci,  Je m'en charge. Allez l'une et l'autre,  Amenez Mélicerte ici.  Florise et Astérie sortent. "")",-,0.0
"('#silla', ""Vous m'allez rendre ce que j'aime ?  Madame, pardonnez si je ne vous dis rien,  Quoi que pense l'Amour, quand la joie est extrême,  Jamais il ne s'explique bien. Si vous savez aimer, jugez-en par vous-même. "")",-,0.0
"('#circe', ""Puisque l'Amour vous rend Mélicerte si cher,  Pour voir de vos desseins le succès plus facile,  Il faut à son rival quelque temps vous cacher,  Et de ses soins à vous chercher  Rendre dans un lieu sûr l'entreprise inutile.  Si l'obscur séjour de ce bois  N'arien pour vous de trop mélancolique,  D'un seul mot j'y puis faire un Palais magnifique,  Où les plaisirs naîtront à votre choix.  C'est là que le Prince de Thrace  Ne vous découvrira jamais,  Et dans votre coeur le trouble fera place  Aux charmes d'une douce paix.  Tandis que l'heureux Mélicerte  Dans Thèbes ira préparer  Les honneurs que l'hymen vous y doit assurer,  Dans cette demeure déserte  Vous serez à couvert du désespoir jaloux,  Qu'Amant dédaigné peut suivre contre vous. "")",-,0.0
"('#silla', ""Ma flamme en ce conseil trouve trop d'avantage,  Pour ne s'en pas faire une loi.  Mélicerte a reçu ma foi,  Et pour fuir son rival, il n'est lieu si sauvage  Qui n'ait mille charmes pour moi.  Mais qu'entends-je ?  On voit paraître un Faune avec une Dryade qui sort en chantant, et qui veut se retirer quand elle aperçoit Circé. "")",-,0.0
"('#circe', ""D'où vient qu'en nous voyant paraître,  Vous détournez vos pas, et cessez de chanter ?  Continuez, de grâce ; il est doux d'écouter,  Quand on sait comme moi quel plaisir en peut naître.  Ce sont Nymphes et Demi-Dieux,  Qui dans ce Bois font leur demeure,  Et qui de leurs concerts les plus mélodieux  Vous viendront à l'envi divertir à toute heure.  Vous étonnez-vous  D'un peu de martyre ?  C'est quand on soupire,  Que l'amour est doux.  La plus belle chaîne  Ne saurait charmer,  Si l'on a de la peine  À se faire aimer J'aime les plaisirs  Qu'on me fait attendre ;  Un objet trop tendre  Éteint les désirs.  La plus grande gloire  Qu'on trouve en aimant,  C'est lorsque la victoire  Coûte un long tourment.  À Silla.  CHANSON DE LA DRYADE.  Cette Chanson est suivie de ces paroles, qui sont chantées par un Faune, et par la même Dryade."")",-,0.0
"('#le-faune', ""Il n'est rien de si doux que de changer sans cesse,  L'Amour pour les coeurs inconstants  Ne peuvent avoir que d'heureux temps.  Toujours plaisirs nouveaux, et jamais de tristesse.  Il n'est rien de si doux que de chanter sans cesse. "")",-,0.0
"('#la-dryade', ""L'inconstance détruit les douceurs de l'Amour ;  Pour estimer un bien, il faut qu'il soit durable. "")",-,0.0
"('#le-faune', ""L'Amour qui dure trop, est un mal véritable ;  Pour aimer sans chagrin, il faut n'aimer qu'un jour. "")",-,0.0
"('#la-dryade', 'Ridicule folie ! ')",-,0.0
"('#le-faune', ""Incommode sagesse !  Il n'est rien de si doux que de chanter sans cesse. "")",-,0.0
"('#la-dryade', 'Ridicule folie ! ')",-,0.0
"('#le-faune', 'Incommode sagesse ! ')",-,0.0
"('#la-dryade', ""Il n'est rien de si doux qu'une longue tendresse. "")",-,0.0
"('#le-faune', 'À cent Objets divers on doit faire sa cour. ')",-,0.0
"('#la-dryade', 'Ridicule folie ! ')",-,0.0
"('#le-faune', 'Incommode sagesse ! ')",-,0.0
"('#faune #dryade', ""Il n'est rien de si doux que de chanter sans cesse.  Il n'est rien de si doux qu'une longue tendresse.  Le Faune. La Dryade."")",-,0.0
"('#silla', ""La seule douceur de leur voix  Fait que pour ces beaux lieux déjà je m'intéresse. "")",-,0.0
"('#circe', ""C'en est assez pour cette fois,  Allez. Que veut Dorine, et quel ennui la presse ? "")",-,0.0
"('#dorine', 'Ah, Madame. ')",-,0.0
"('#circe', 'Dorine. ')",-,0.0
"('#dorine', ""À quel ardent courroux  Vous va porter ce qui se passe ? Il n'est que trop certain. Vénus prend contre vous  Le Parti du Prince de Thrace.  En vain vous avez cru pouvoir l'assujettir.  Inquiet pour Silla qu'il a longtemps cherchée,  Il proférait son nom, le faisait retentir,  Quand deux Amours sont venus l'avertir  Que dans ce Bois vous la teniez cachée. L'un d'eux prend soin de l'amener.  Vous l'allez voir ici paraître,  Et dans l'appui qu'il a, peut-être  Votre Art de son pouvoir, quoi qu'il veuille ordonner,  Aura peine à se rendre maître. "")",-,0.0
"('#silla', ""Madame, au nom des Dieux, ne m'abandonnez pas.  Vous pouvez tout pour moi dans un destin si rude. "")",-,0.0
"('#circe', ""Le remède à ce mal veut de la promptitude,  Et votre seule fuite en d'éloignés Climats  Peut calmer votre inquiétude.  Thèbes où Mélicerte est aussi craint qu'aimé,  Par son hymen vous doit avoir pour Reine.  Par les routes de l'air souffrez qu'on vous y mène.  Il vous suivra de près, et de son coeur charmé  La conquête par là vous deviendra certaine. "")",-,0.0
"('#silla', ""Je m'abandonne à vous. "")",-,0.0
"('#circe', ""Paraissez devant moi,  Esprits qui m'écoutez. "")",-,0.0
"('#silla', 'Ah Ciel ! Madame. ')",-,0.0
"('#circe', ""Quoi,  Vous fuyez à les voir ? Que rien ne vous étonne,  Je réponds de votre personne.  Vous pouvez les souffrir sans en prendre d'effroi.  Partez, et pour Silla faites ce que j'ordonne.  J'ai l'avantage au moins... Mais qu'est-ce que je vois ?  Dorine, les Amours à mes projets s'opposent.  Quatre Esprits viennent enlever Silla ; et quand elle est au milieu de l'air, quatre Amours se détachent du haut du cintre, et après avoir combattu quelque temps les Esprits, ils l'arrachent de leurs mains, et l'emporte dans le palais de Vénus. "")",-,0.0
"('#dorine', ""L'obstacle me surprend, qui l'aurait pu prévoir ? "")",-,0.0
"('#circe', ""Quoi, de tout mes Charmes disposent,  Et l'on entreprendra d'en borner le pouvoir ?  Animez-vous, Esprits, qui toujours invincibles,  M'avez fait triompher en cent divers Combats.  Forcez vos Ennemis, et ne vous rendez pas.  À ma gloire contre eux seriez-vous insensibles ?  Mais quoi ? Vous reculez ? Vous cédez Silla ? Dieux !  C'en est fait, les Amours l'enlèvent à mes yeux.  Tu l'emportes, Vénus, et je me vois réduite  Au plus mortel ennui qui pouvait m'accabler ;  Mais le lâche pour qui l'Amour m'a trop séduite,  Verra peut-être par la suite  Que qui m'outrage, a sujet de trembler.  Plus pour lui de tendresse ; il faut que de ma gloire  L'horreur de son destin réponde à ma fierté. "")",-,0.0
"('#dorine', ""Armez-vous pour sa perte, il l'a trop mérité ;  Mais, Madame, j'ai peine à croire ;  Après l'heureux succès de sa témérité,  Que sur lui votre haine emporte la victoire. "")",-,0.0
"('#circe', ""Je serais forcée à céder,  Moi qui puis, arrêtant les Fleuves dans leur course,  Les faire d'un seul mot remonter vers leur source ?  J'aimais, et cet amour a pu m'intimider ;  Mais puisque de mon Art la honteuse impuissance  M'oblige à recourir aux dernières horreurs,  Ma gloire veut une pleine vengeance.  Je m'abandonne à mes justes fureurs.  Sus, Divinités implacables,  Qu'autrefois l'Achéron engendra de la Nuit,  Terreur, désespoir, rage, et tout ce qui vous suit,  Quand pour des projets effroyables  À quitter les Enfers mon ordre vous réduit,  Hâtez-vous de sortir de vos Demeures sombres.  C'est Circé qui le veut.  Les Furies paraissent suivies des plus noires Divinités de l'Enfer ; et après avoir répandu dans le commencement de cette scène, aux divers mouvements de Circé par leurs différentes actions, elles lui font connaître sur la fin, que le Ciel les a mises dans l'impuissance de la venger. "")",-,0.0
"('#dorine', 'Madame. ')",-,0.0
"('#circe', ""Tu le vois  Avec quel prompt transport du noir séjour des Ombres  Elles accourent à ma voix.  Je triomphe, et leur vue en me tirant de peine,  De cent plaisirs secrets me fait goûter l'appas.  Contre un Ingrat il faut servir ma haine ;  N'y consentez-vous pas ?  C'est assez ; pour punir un lâche qui m'outrage,  Je veux que dans son sein vous versiez à l'envi...  Quoi, cet Amant si cher me sera donc ravi ?  Cruelle, sais-tu bien ce qu'ordonne ta rage ?  Tendresse indigne de Circé !  On me brave, et je crains d'en trop croire ma haine ?  Allez, c'est... Qu'à nommer un Amant fait de peine,  Quand après son nom prononcé  On en voit la perte certaine !  Quelle indigne pitié tâche de m'arrêter ?  Les Éléments à ma voix obéissent,  La Lune en fuit d'effroi, les Enfers en frémissent,  Et le coeur d'un mortel m'osera résister ?  Partez, courez, volez.  C'est le Prince de Thrace  Qui s'est noirci vers moi de mille trahisons.  Pour le punir de sa coupable audace,  Répandez dans son coeur vos plus mortels poisons.  Quoi, vous demeurer immobiles ?  Je parle, et n'obtiens rien de vous ?  Non, vous avez pour moi des craintes inutiles,  L'Amour est étouffé, croyez-en mon courroux.  Le Ciel pour me venger, vous défend de rien faire,  Et vous m'abandonnez dans cet affreux revers ?  Ah, refus qui me désespère !  Que ne peut ma fureur... Je m'égare, me perds.  Donc, pour avoir raison d'un téméraire,  Je ne trouve aujourd'hui qu'impuissance aux Enfers ?  Hélas ! Fut-il jamais un sort plus déplorable ?  Vous me plaignez ? Ah c'est trop m'outrager.  Fuyez ; votre présence et me gêne et m'accable,  Si vous ne pouvez me venger.  Les Furies disparaissent. "")",-,0.0
"('#dorine', ""Tous vos Charmes détruits vous le font trop connaître.  Madame, vous tentez d'inutiles combats ;  Pour triompher de vous, Vénus arme son bras. "")",-,0.0
"('#circe', ""Quoi, le Soleil de qui j'ai reçu l'être,  Lui voit chercher ma honte, et ne l'empêche pas ?  Il peut souffrir... Mais le moment s'approche  Où pour moi sa bonté va peut-être éclater.  Je le vois, c'est lui-même, il le faut écouter.  Le Soleil parait dans son palais. Ce palais est d'or, composé avec des colonnes torses d'or poli, qui sont revêtues de branches de Laurier qui les environnent, de couleur naturelle. Les chapiteaux sont d'or fin ciselé, et les bases des colonnes de même matière, aussi bien que la frise et la corniche. Le corps du massif de ce palais est de pierres précieuses, et tous les piédestaux de marbre blanc, au milieu desquels on voit de gros Rubis. Les panneaux sont enrichis de veines d'or sur un fond de lapis. Au-dessus de la Corniche on voit, dans une espèce de petite Attique d'où naissent les cintres, des lires d'or, avec plusieurs ornements ; et dans le milieu des voûtes sont peints de grands Soleils d'or poli, avec quantités d'autres ornements. L'Optique de ce palais est toute transparente, et jette un éclat qui éblouit. "")",-,0.0
"('#le-soleil', ""Cesse ton injuste reproche,  Ma Fille, tes ennuis ont beau m'inquiéter.  Celui dont tu voudrais me voir punir l'audace,  N(est point sujet à m'en faire raison.  C'est un Dieu, c'est Glaucus, qui du Prince de Thrace  A pris le visage et le nom.  Ainsi ne pouvant rien contre lui par tes Charmes,  Contente-toi du plaisir de le voir  Languir sous les dures alarmes,  Dont l'Amour est suivi quand il est sans espoir. "")",-,0.0
"('#dorine', ""Enfin vous n'avez plus à vous faire une honte  Du peu de pouvoir de votre Art.  Si vous cédez, un Dieu seul vous surmonte ;  Et les Dieux ont leurs droits à part. "")",-,0.0
"('#circe', ""Glaucus est Dieu, je le confesse ;  Mais si contre les Dieux mon Art ne peut agir,  Du côté de l'amour, ai-je moins à rougir,  D'avoir montré tant de faiblesse,  Sans pouvoir de Glaucus mériter un soupir ?  C'est là surtout ce qui m'outrage.  La Fille du Soleil tient-elle un rang si bas,  Qu'ayant offert son coeur, elle ne vaille pas  Qu'un Dieu comme Glaucus se fasse un avantage  De soupirer pour ses appas ?  Lui-même qui me traite avec tant d'arrogance,  Qu'était-il qu'un Pêcheur, avant que le Destin  Lui fît des Dieux partager la puissance ?  Ne nous démentons point, et jusques à la fin,  De l'affront qu'on me fait poursuivons la vengeance. "")",-,0.0
"('#dorine', ""Que pouvez-vous contre l'être Divin ? "")",-,0.0
"('#circe', ""Encor si Galatée, ou quelque Néréide  Avait disposé de son coeur,  Je me plaindrais de mon malheur,  Et du courroux du Ciel qui contre moi décide,  Le rang de ma rivale adoucirait l'aigreur.  Mais que Silla sur moi l'emporte,  Qu'il m'ose de Silla... "")",-,0.0
"('#dorine', ""Madame, je le vois. Calmez l'ennui qui vous transporte,  Et contre une douleur si forte,  De vous-même pour vous daignez prendre la loi. "")",-,0.0
"('#glaucus', ""Le Ciel enfin s'explique, et vous le devez croire,  Madame, contre vous il a donné l'arrêt.  Il veut que ma constance éternise ma gloire,  Et je dois pour Silla vouloir ce qui lui plaît.  J'ai su que dans ce Bois vous l'avez amenée.  Rendez-la moi, de grâce ; et puisque enfin les Dieux  À ma flamme l'ont destinée,  Faites-la paraître à mes yeux. "")",-,0.0
