racine-plaideurs,racine-plaideurs-69,Score
"('#leandre', ""Hé l'on te soufflera."")","('#petit-jean', ""Je vous entends. Oui, mais d'une première cause, Monsieur, à l'avocat revient-il quelque chose ?"")",1.0
"('#leandre', ""Hé l'on te soufflera."")","('#leandre', ""Ah fi. Garde toi bien d'en vouloir rien toucher. C'est la cause d'honneur, on l'achète bien cher, On ferme des billets par toute le famille ; Et le petit garçon, et la petite fille, Oncle, tante, cousins, tout vient, jusqu'au chat Dormir au plaidoyer de Monsieur l'avocat."")",1.0
"('#dandin', ""Allons nous préparer. Çà, Messieurs point d'intrigue. Fermons l'oeil aux présents, et l'oreille à la brigue.  Vous, Maître Petit Jean, serez le demandeur. Vous, Maître l'Intimé, soyez le défendeur."")","('#dandin', ""Allons nous préparer. Çà, Messieurs point d'intrigue. Fermons l'oeil aux présents, et l'oreille à la brigue.  Vous, Maître Petit-Jean, serez le demandeur. Vous, Maître l'Intimé, soyez le défendeur."")",0.9933809041976929
"('#chicanneau', ""Oui, Monsieur, c'est ainsi qu'il ont conduit l'affaire. L'huissier m'est inconnu, comme le commissaire. Je ne mens pas d'un mot."")","('#chicanneau', ""Oui, Monsieur, c'est ainsi qu'il ont conduit l'affaire. L'huissier m'est inconnu, comme le commissaire. Je ne mens pas d'un mot."")",0.9999998807907104
"('#leandre', ""Oui, je crois tout cela :  Mais si vous m'en croyez, vous les laisserez là. En vain vous prétendez les pousser l'un et l'autre, Vous troublerez bien moins leur repos que le vôtre. Les trois quarts de vos biens sont déjà dépensés À faire enfler des sacs l'un sur l'autre entassés !  Et dans une poursuite à vous-même contraire..."")","('#leandre', ""Oui, je crois tout cela; Mais si vous m'en croyez, vous les laisserez là. En vain vous prétendez les pousser l'un et l'autre, Vous troublerez bien moins leur repos que le vôtre. Les trois quarts de vos biens sont déjà dépensés À faire enfler des sacs l'un sur l'autre entassés, Et dans une poursuite à vous-même funeste, Vous en voulez encore absorber tout le reste. Ne vaudrait-il pas mieux, sans soucis, sans chagrins Et de vos revenus régalant vos voisins, Vivre en père jaloux du bine de sa famille, Pour en laisser un jour le fonds à votre fille ; Que de nourrir un tas d'officiers afamés, Qui moissonnent les champs que vous avez semés Dont la main toujours pleine, et toujours indigente S'engraisse impunément de vos chapons de rente Le beau plaisir d'aller tout mourant de sommeil, À la porte d'un juge, attendre son réveil, Et d'essuyer le vent qui vous souffle vos oreilles, Tandis que Monsieur dort, et cuve vos bouteilles Ou bien si vous entrés, de passer tout un jour À conter, en grondant, les carreaux de la cour ! Hé, Monsieur, croyez-moi, quittez cette misère."")",0.8971682786941528
"('#chicanneau', ""Vraiment, vous me donnez un conseil salutaire, Et devant qu'il soit peu, je veux en profiter. Mais je vous prie au moins de bien solliciter. Puisque Monsieur Dandin va donner audience,  Je vais faire venir ma fille en diligence. On peut l'interroger, elle est de bonne foi, Et même elle saura mieux répondre que moi."")","('#chicanneau', ""Vraiment, vous me donnez un conseil salutaire, Et devant qu'il soit peu, je veux en profiter. Mais je vous prie au moins de bien solliciter. Puisque Monsieur Dandin va donner audience, Je vais faire venir ma fille en diligence. On peut l'interroger, elle est de bonne foi, Et même elle saura mieux répondre que moi."")",1.0000001192092896
"('#leandre', ""Allez et revenez, l'on vous fera justice."")","('#leandre', ""Allez et revenez, l'on vous fera justice."")",1.0
"('#le-souffleur', 'Quel homme !')","('#le-souffleur', 'Quel homme !')",1.0
"('#leandre', ""Je me sers d'un étrange artifice.  Mais mon père est un homme à se désespérer, Et d'une cause en l'air il le faut bien leurrer. D'ailleurs j'ai mon dessein et je veux qu'il condamne Ce fou qui réduit tout au pied de la chicane. Mais voici tous nos gens qui marchent sur nos pas. "")","('#leandre', ""Je me sers d'un étrange artifice. Mais mon père est un homme à se désespérer, Et d'une cause en l'air il le faut bien leurrer. D'ailleurs j'ai mon dessein, et je veux qu'il condamne Ce fou qui réduit tout au pied de la chicane. Mais voici tous nos gens qui marchent sur nos pas. "")",0.99790358543396
"('#dandin', ""Çà, qu'êtes-vous ici ?"")","('#dandin', ""Çà, qu'êtes-vous ici ?"")",1.0
"('#leandre', 'Ce sont les avocats.')","('#leandre', 'Ce sont les avocats.')",0.9999998807907104
"('#dandin', 'Vous ?')","('#dandin', 'Vous ?')",1.0
"('#le-souffleur', 'Je viens secourir leur mémoire troublée.')","('#le-souffleur', 'Je viens secourir leur mémoire troublée.')",0.9999998807907104
"('#dandin', 'Je vous entends. Et vous ?')","('#dandin', 'Je vous entends. Et vous ?')",1.0000001192092896
"('#leandre', ""Moi ? Je suis l'assemblée."")","('#leandre', ""Moi ? Je suis l'assemblée."")",0.9999998807907104
"('#dandin', 'Commencez donc.')","('#dandin', 'Commencez donc.')",1.0
"('#le-souffleur', 'Messieurs.')","('#le-souffleur', 'Messieurs.')",1.0000001192092896
"('#petit-jean', ""Ho prenez le plus bas, Si vous soufflez si haut, l'on ne m'entendra pas.  Messieurs..."")","('#petit-jean', ""Ho prenez le plus bas, Si vous soufflez si haut, l'on ne m'entendra pas.  Messieurs..."")",0.9999998807907104
"('#dandin', 'Couvrez-vous.')","('#dandin', 'Couvrez-vous.')",1.0000001192092896
"('#petit-jean', 'Ô ! Mes...')","('#petit-jean', 'Ô ! Mes...')",1.0
"('#dandin', 'Couvrez-vous, vous dis-je.')","('#dandin', 'Couvrez-vous, vous dis-je.')",1.0000001192092896
"('#petit-jean', ""Oh, Monsieur ? Je sais bien à quoi l'honneur m'oblige."")","('#petit-jean', ""Oh, Monsieur ? Je sais bien à quoi l'honneur m'oblige."")",1.0
"('#dandin', 'Ne te couvre donc pas.')","('#dandin', 'Ne te couvre donc pas.')",1.0000001192092896
"('#petit-jean', ""Messieurs... Vous doucement : Ce que je sais le mieux, c'est mon commencement. Messieurs, quand je regarde avec exactitude,  L'inconstance du monde, et sa vicissitude ; Lorsque je vois parmi tant d'hommes différents, Pas une étoile fixe, et tant d'astres errants ; Quand je vois les Césars, quand je vois leur fortune, Quand je vois le soleil, et quand je vois la lune ;  Quand je vois les États des Babiboniens Transférés des Serpans, aux Nacédoniens ; Quand je vois les Lorrains de l'état dépotique Passer au démocrite, et puis au monarchique ; Quand je vois le Japon... Babyloniens. Persans. Macédoniens. Romains. Despotique. Démocratique."")","('#petit-jean', ""Messieurs... Vous doucement ; Ce que je sais le mieux, c'est mon commencement. Messieurs, quand je regarde avec exactitude,  L'inconstance du monde, et sa vicissitude ; Lorsque je vois parmi tant d'hommes différents, Pas une étoile fixe, et tant d'astres errants ; Quand je vois les Césars, quand je vois leur fortune, Quand je vois le soleil, et quand je vois la lune ;  Quand je vois les États des Babiboniens Transférés des Serpans, aux Nacédoniens ; Quand je vois les Lorrains de l'état dépotique Passer au Démocrite, et puis au monarchique ; Quand je vois le Japon... Babyloniens. Persans. Macédoniens. Romains. Despotique. Démocratique. Démocratique."")",0.9980744123458862
"('#l-intime', 'Quand aura-t-il tout vu ? ')","('#l-intime', 'Quand aura-t-il tout vu ? ')",0.9999998807907104
"('#petit-jean', ""Oh, pourquoi celui-là m'a-t-il interrompu ? Je ne dirai plus rien."")","('#petit-jean', ""Oh, pourquoi celui-là m'a-t-il interrompu ? Je ne dirai plus rien."")",1.0000001192092896
"('#dandin', ""Avocat incommode, Que ne lui laissez-vous finir sa période ? Je suais sang et eau pour voir si du Japon Il viendrait à bon port au fait de son chapon,  Et vous l'interrompez par un discours frivole. Parlez donc, avocat."")","('#dandin', ""Avocat incommode, Que ne lui laissez-vous finir sa période ? Je suais sang et eau pour voir si du Japon Il viendrait à bon port au fait de son chapon,  Et vous l'interrompez par un discours frivole. Parlez donc, avocat."")",1.000000238418579
"('#petit-jean', ""J'ai perdu la parole."")","('#petit-jean', ""J'ai perdu la parole."")",0.9999998807907104
"('#leandre', ""Achève, Petit Jean, c'est fort bien débuté. Mais que font là tes bras pendants à ton côté ? Te voilà sur tes pieds droit comme une statue,  Dégourdis-toi. Courage ! allons, qu'on s'évertue."")","('#leandre', ""Achève, Petit-Jean, c'est fort bien débuté. Mais que font là tes bras pendants à ton côté ? Te voilà sur tes pieds droit comme une statue,  Dégourdis-toi. Courage ; allons, qu'on s'évertue."")",0.9904974699020386
"('#petit-jean', 'Quand... je vois... Quand...je vois...')","('#petit-jean', 'Quand... je vois... Quand... je vois...')",0.9871140122413635
"('#leandre', 'Dis donc ce que tu vois.')","('#leandre', 'Dis donc ce que tu vois.')",0.9999998211860657
"('#petit-jean', 'Oh dame, on ne court pas deux lièvres à la fois.')","('#petit-jean', 'Oh dame, on ne court pas deux lièvres à la fois.')",1.0
"('#le-souffleur', 'On lit...')","('#le-souffleur', 'On lit...')",1.0000001192092896
"('#petit-jean', 'On lit...')","('#petit-jean', 'On lit...')",1.0000001192092896
"('#le-souffleur', 'Dans la...')","('#le-souffleur', 'Dans la...')",0.9999996423721313
"('#petit-jean', 'Dans la...')","('#petit-jean', 'Dans la...')",0.9999996423721313
"('#le-souffleur', 'Métamorphose.')","('#le-souffleur', 'Métamorphose.')",1.0000001192092896
"('#petit-jean', 'Comment ?')","('#petit-jean', 'Comment ?')",0.9999999403953552
"('#le-souffleur', 'Que la métem...')","('#le-souffleur', 'Que la métem...')",1.0
"('#petit-jean', 'Que la métem...')","('#petit-jean', 'Que la métem...')",1.0
"('#le-souffleur', 'Psycose. ')","('#le-souffleur', 'Psycose. ')",1.0
"('#petit-jean', 'Psycose.')","('#petit-jean', 'Psycose.')",1.0
"('#le-souffleur', 'Hé le cheval !')","('#le-souffleur', 'Hé le cheval !')",1.0
"('#petit-jean', 'Et le cheval.')","('#petit-jean', 'Et le cheval.')",0.9999999403953552
"('#le-souffleur', 'Encor !')","('#le-souffleur', 'Encor !')",1.0000001192092896
"('#petit-jean', 'Encor.')","('#petit-jean', 'Encor !')",0.4668099880218506
"('#le-souffleur', 'Le chien !')","('#le-souffleur', 'Le chien !')",1.0
"('#petit-jean', 'Le chien.')","('#petit-jean', 'Le chien.')",0.9999998807907104
"('#le-souffleur', 'Le butor !')","('#le-souffleur', 'Le butor !')",1.0
"('#petit-jean', 'Le butor.')","('#petit-jean', 'Le butor.')",0.9999999403953552
"('#le-souffleur', ""Peste de l'avocat !"")","('#le-souffleur', ""Peste de l'avocat !"")",1.0
"('#petit-jean', ""Ah peste de toi-même ! Voyez cet autre avec sa face de carême. Va-t'en au diable."")","('#petit-jean', ""Ah peste de toi-même ! Voyez cet autre avec sa face de carême. Va-t'en au diable."")",1.0
"('#dandin', 'Et vous venez au fait. Un mot Du fait.')","('#dandin', 'Et vous venez au fait. Un mot Du fait.')",1.0
"('#petit-jean', ""Eh faut-il tant tourner autour du pot ? Il me font dire aussi des mots longs d'une toise, De grands mots qui tiendraient d'ici jusqu'à Pontoise. Pour moi, je ne sais point tant faire de façon, Pour dire qu'un mâtin vient de prendre un chapon.  Tant y a qu'il n'est rien que votre chien ne prenne ! Qu'il a mangé là-bas un bon chapon du Maine ; Que la première fois que je l'y trouverai, Son procès est tout fait, et je l'assommerai."")","('#petit-jean', ""Eh faut-il tant tourner autour du pot ? Il me font dire aussi des mots longs d'une toise, De grands mots qui tiendraient d'ici jusqu'à Pontoise. Pour moi, je ne sais point tant faire de façon, Pour dire qu'un mâtin vient de prendre un chapon.  Tant y a qu'il n'est rien que votre chien ne prenne ! Qu'il a mangé là-bas un bon chapon du Maine ; Que la première fois que je l'y trouverai, Son procès est tout fait, et je l'assommerai."")",1.0
"('#leandre', ""Belle conclusion, et digne de l'exorde ! "")","('#leandre', ""Belle conclusion, et digne de l'exorde ! "")",0.9999999403953552
"('#petit-jean', ""On l'entend bien toujours. Qui voudra mordre y morde."")","('#petit-jean', ""On l'entend bien toujours. Qui voudra mordre, y morde."")",0.9840778112411499
"('#dandin', 'Appelez les témoins.')","('#dandin', 'Appelez les témoins.')",1.0000001192092896
"('#leandre', ""C'est bien dit, s'il le peut. Les témoins sont fort chers, et n'en a pas qui veut."")","('#leandre', ""C'est bien dit, s'il le peut. Les témoins sont fort chers, et n'en a pas qui veut."")",0.9999999403953552
"('#petit-jean', 'Nous en avons pourtant, et qui sont sans reproche.')","('#petit-jean', 'Nous en avons pourtant, et qui sont sans reproche.')",1.0
"('#dandin', 'Faites-les donc venir.')","('#dandin', 'Faites-les donc venir.')",1.0000001192092896
"('#petit-jean', 'Je les ai dans ma poche.  Tenez, voilà la tête, et les pieds du chapon. Voyez-les, et jugez.')","('#petit-jean', 'Je les ai dans ma poche.  Tenez, voilà la tête, et les pieds du chapon. Voyez-les, et jugez.')",1.0
"('#l-intime', 'Je les récuse.')","('#l-intime', 'Je les récuse.')",0.9999999403953552
"('#dandin', 'Bon ! Pourquoi les récuser ?')","('#dandin', 'Bon ! Pourquoi les récuser ?')",1.000000238418579
"('#l-intime', 'Monsieur, ils sont du Maine.')","('#l-intime', 'Monsieur, ils sont du Maine.')",1.0
"('#dandin', 'Il est vrai que du Mans il en vient par douzaine.')","('#dandin', 'Il est vrai que du Mans il en vient par douzaine.')",1.000000238418579
"('#l-intime', 'Messieurs...')","('#l-intime', 'Messieurs...')",0.9999999403953552
"('#dandin', 'Serez-vous long, avocat ? Dites-moi. ')","('#dandin', 'Serez-vous long, avocat ? Dites-moi. ')",1.0
"('#l-intime', 'Je ne réponds de rien.')","('#l-intime', 'Je ne réponds de rien.')",0.9999998807907104
"('#dandin', 'Il est de bonne foi.')","('#dandin', 'Il est de bonne foi.')",0.9999997615814209
"('#l-intime', ""Messieurs. Tout ce qui peut étonner un coupable, Tout ce que les mortels ont de plus redoutable, Semble s'être assemblé contre nous par hasard, Je veux dire la brigue, et l'éloquence. Car D'un côté le crédit du défunt m'épouvante, Et de l'autre côté l'éloquence éclatante De Maître Petit Jean m'éblouit."")","('#l-intime', ""Messieurs. Tout ce qui peut étonner un coupable, Tout ce que les mortels ont de plus redoutable, Semble s'être assemblé contre nous par hasard, Je veux dire la brigue, et l'éloquence. Car D'un côté le crédit du défunt m'épouvante, Et de l'autre côté l'éloquence éclatante De Maître Petit-Jean m'éblouit."")",0.9964146614074707
"('#dandin', ""Avocat, De votre ton vous-mêmes adoucissez l'éclat."")","('#dandin', ""Avocat, De votre ton vous-mêmes adoucissez l'éclat."")",0.9999997019767761
"('#l-intime', ""Oui-dà, j'en ai plusieurs. Mais quelque défiance Que nous doive donner la susdite éloquence, Et le susdit crédit : ce néanmoins, Messieurs, L'ancre de vos bontés nous rassure d'ailleurs. Devant le grand Dandin l'innocence est hardie, Oui, devant ce Caton de Basse-Normandie,  Ce soleil d'équité qui n'est jamais terni, Victrix causa diis placuit, sed victa Catoni."")","('#l-intime', ""Oui-dà, j'en ai plusieurs.  Mais quelque défiance Que nous doive donner la susdite éloquence, Et le susdit crédit : ce néanmoins, Messieurs, L'ancre de vos bontés nous rassure d'ailleurs. Devant le grand Dandin l'innocence est hardie, Oui, devant ce Caton de Basse-Normandie,  Ce soleil d'équité qui n'est jamais terni, Victrix causa diis placuit, sed victa Catoni. Du beau ton."")",0.9919877052307129
"('#dandin', 'Vraiment il plaide bien.')","('#dandin', 'Vraiment il plaide bien.')",1.0000001192092896
"('#l-intime', 'Sans craindre aucune chose, Je prends donc la parole, et je viens à ma cause. Aristote, primo, peri Politicon...  Dit fort bien...')","('#l-intime', 'Sans craindre aucune chose, Je prends donc la parole, et je viens à ma cause. Aristote, primo, peri Politicon...  Dit fort bien...')",1.000000238418579
"('#dandin', ""Avocat, il s'agit d'un chapon, Et non point d'Aristote, et de sa Politique."")","('#dandin', ""Avocat, il s'agit d'un chapon, Et non point d'Aristote, et de sa Politique."")",1.0
"('#l-intime', ""Oui, mais l'autorité du Péripatétique Prouverait que le bien et le mal..."")","('#l-intime', ""Oui, mais l'autorité du Péripatétique Prouverait que le bien et le mal..."")",1.0
"('#dandin', ""Je prétends Qu'Aristote n'a point d'autorité céans.  Au fait."")","('#dandin', ""Je prétends Qu'Aristote n'a point d'autorité céans.  Au fait."")",1.0
"('#l-intime', 'Pausanias, en ses Corinthiaques...')","('#l-intime', 'Pausanias, en ses Corinthiaques...')",1.0000001192092896
"('#dandin', 'Au fait.')","('#dandin', 'Au fait.')",1.0
"('#l-intime', 'Rebuffe...')","('#l-intime', 'Rebuffe...')",1.0
"('#dandin', 'Au fait ! Vous dis-je.')","('#dandin', 'Au fait ! Vous dis-je.')",0.9999999403953552
"('#l-intime', 'Le grand Jacques...')","('#l-intime', 'Le grand Jacques...')",1.0000001192092896
"('#dandin', 'Au fait, au fait, au fait !')","('#dandin', 'Au fait, au fait, au fait !')",0.9999998807907104
"('#l-intime', 'Armeno Pul in Prompt...')","('#l-intime', 'Armen[o] Pul in Prompt...')",0.9485419392585754
"('#dandin', 'Ho ! Je te vais juger.')","('#dandin', 'Ho ! Je te vais juger.')",0.9999999403953552
"('#l-intime', ""Ho ! vous êtes si prompt. Voici le fait.  Un chien vient dans une cuisine,  Il y trouve un chapon, lequel a bonne mine. Or celui pour lequel je parle est affamé. Celui contre lequel je parle autem plumé. Et celui pour lequel je suis, prend en cachette Celui contre lequel je parle. L'on décrète.  On le prend. Avocat pour et contre appelé. Jour pris. Je dois parler, je parle, j'ai parlé. Vite."")","('#l-intime', ""Ho ! Vous êtes si prompt. Voici le fait.  Un chien vient dans une cuisine,  Il y trouve un chapon, lequel a bonne mine. Or celui pour lequel je parle est affamé. Celui contre lequel je parle autem plumé. Et celui pour lequel je suis, prend en cachette Celui contre lequel je parle. L'on décrète.  On le prend. Avocat pour et contre appelé. Jour pris. Je dois parler, je parle, j'ai parlé. Vite."")",0.9992226362228394
"('#dandin', ""Ta, ta, ta, ta. Voilà bien instruire une affaire. Il dit fort posément ce dont on n'a que faire, Et court le grand galop quand il est à son fait. "")","('#dandin', ""Ta, ta, ta, ta. Voilà bien instruire une affaire. Il dit fort posément ce dont on n'a que faire, Et court le grand galop quand il est à son fait. "")",1.0000001192092896
"('#l-intime', ""Mais le premier, Monsieur, c'est le beau."")","('#l-intime', ""Mais le premier, Monsieur, c'est le beau."")",1.0
"('#dandin', ""C'est le laid. A-t-on jamais plaidé d'une telle méthode ? Mais qu'en dit l'assemblée ?"")","('#dandin', ""C'est le laid. A-t-on jamais plaidé d'une telle méthode ? Mais qu'en dit l'assemblée ?"")",1.0
"('#leandre', 'Il est fort à la mode.')","('#leandre', 'Il est fort à la mode.')",0.9999997615814209
"('#l-intime', ""Qu'arrive-t-il, Messieurs ! On vient. Comment vient-on ? On poursuit ma partie. On force une maison.  Quelle maison ? Maison de notre propre juge. On brise le cellier qui nous sert de refuge. De vol, de brigandage, on nous déclare auteurs. On nous traîne, on nous livre à nos accusateurs, À Maître Petit Jean, Messieurs. Je vous atteste : Qui ne sait que la loi Si quis canis, Digeste, De vi, paragrapho, Messieurs, Caponibus, Est manifestement contraire à cet abus ? Et quand il serait vrai que Citron ma partie Aurait mangé, Messieurs, le tout, ou bien partie Dudit chapon, qu'on mette en compensation Ce que nous avons fait avant cette action. Quand ma partie a-t-elle été réprimandée ? Par qui votre maison a-t-elle été gardée ? Quand avons-nous manqué d'aboyer au larron ?  Témoin trois procureurs dont icelui Citron A déchiré la robe. On en verra les pièces. Pour nous justifier, voulez-vous d'autres pièces ?"")","('#l-intime', ""Qu'arrive-t-il, Messieurs ? On vient. Comment vient-on ? On poursuit ma partie. On force une maison.  Quelle maison ? Maison de notre propre juge. On brise le cellier qui nous sert de refuge. De vol, de brigandage, on nous déclare auteurs. On nous traîne, on nous livre à nos accusateurs. À Maître Petit-Jean, Messieurs. Je vous atteste : Qui ne sait que la loi Si quis canis, Digeste, De vi, paragrapho, Messieurs, Caponibus, Est manifestement contraire à cet abus ? Et quand il serait vrai que Citron ma partie Aurait mangé, Messieurs, le tout, ou bien partie Dudit chapon, qu'on mette en compensation Ce que nous avons fait avant cette action. Quand ma partie a-t-elle été réprimandée ? Par qui votre maison a-t-elle été gardée ? Quand avons-nous manqué d'aboyer au larron ?  Témoin trois procureurs dont icelui Citron A déchiré la robe. On en verra les pièces. Pour nous justifier, voulez-vous d'autres pièces ?"")",0.9896773099899292
"('#petit-jean', 'Maître Adam...')","('#petit-jean', 'Maître Adam...')",1.0000001192092896
"('#l-intime', 'Laissez-nous.')","('#l-intime', 'Laissez-nous.')",1.000000238418579
"('#petit-jean', ""L'Intimé..."")","('#petit-jean', ""L'Intimé..."")",0.9999999403953552
"('#l-intime', 'Laissez-nous.')","('#l-intime', 'Laissez-nous.')",1.000000238418579
"('#petit-jean', ""S'enroue."")","('#petit-jean', ""S'enroue."")",0.9999997615814209
"('#l-intime', 'Hé ! laissez-nous. Euh ! Euh !')","('#l-intime', 'Hé laissez-nous. Euh, Euh.')",0.8923965096473694
"('#dandin', 'Reposez-vous.  Et concluez.')","('#dandin', 'Reposez-vous.  Et concluez.')",1.0
"('#l-intime', ""Puis donc, qu'on nous, permet, de prendre, Haleine, et que l'on nous défend, de nous, étendre, Je vais, sans rien omettre, et sans prévariquer, Compendieusement énoncer, expliquer, Exposer à vos yeux, l'idée universelle De ma cause, et des faits, renfermez, en icelle."")","('#l-intime', ""Puis donc, qu'on nous, permet, de prendre, Haleine, et que l'on nous, défend, de nous, étendre, Je vais, sans rien omettre, et sans prévariquer, Compendieusement énoncer, expliquer, Exposer à vos yeux, l'idée universelle De ma cause, et des faits, renfermez, en icelle."")",0.9950660467147827
"('#dandin', ""Il aurait plutôt fait de dire tout vingt fois, Que de l'abréger une. Homme, ou qui que tu sois, Diable, conclus, ou bien que le Ciel te confonde."")","('#dandin', ""Il aurait plutôt fait de dire tout vingt fois, Que de l'abréger une. Homme, ou qui que tu sois, Diable, conclus, ou bien que le Ciel te confonde."")",1.0
"('#l-intime', 'Je finis.')","('#l-intime', 'Je finis.')",1.0
"('#dandin', 'Ah !')","('#dandin', 'Ah !')",0.9999998211860657
"('#l-intime', 'Avant la naissance du monde... ')","('#l-intime', 'Avant la naissance du monde... ')",0.9999998211860657
"('#dandin', 'Avocat, ah ! Passons au déluge.')","('#dandin', 'Avocat, ah, Passons au déluge.')",0.9738181829452515
"('#l-intime', ""Avant donc,  La naissance du monde, et sa création. Le monde, l'univers, tout, la nature entière Était ensevelie au fond de la matière. Les éléments, le feu, l'air, et la terre, et l'eau,  Enfoncés, entassés, ne faisaient qu'un monceau, Une confusion, une masse sans forme, Un désordre, un chaos, une cohue énorme. Unus erat toto naturæ vultus in orbe, Quem Graeci dixere chaos, rudis indigestaque moles..."")","('#l-intime', ""Avant donc,  La naissance du monde, et sa création. Le monde, l'univers, tout, la Nature entière Était ensevelie au fond de la matière. Les éléments, le feu, l'air, et la terre, et l'eau,  Enfoncés, entassés, ne faisaient qu'un monceau, Une confusion, une masse sans forme, Un désordre, un chaos, une cohue énorme. Unus erat toto naturæ vultus in orbe Quem Græci dixere chaos, rudis indigestaque moles..."")",0.9892379641532898
"('#leandre', 'Quelle chute ! Mon père ?')","('#leandre', 'Quelle chute ! Mon père ?')",1.0000001192092896
"('#petit-jean', 'Ay, Monsieur ! Comme il dort !')","('#petit-jean', 'Ay, Monsieur ! Comme il dort.')",0.9912638664245605
"('#leandre', 'Mon père, éveillez-vous.')","('#leandre', 'Mon père, éveillez-vous.')",1.0000001192092896
"('#petit-jean', 'Monsieur, êtes-vous mort ?')","('#petit-jean', 'Monsieur, êtes-vous mort ?')",1.0
"('#leandre', 'Mon père !')","('#leandre', 'Mon père.')",0.8324352502822876
"('#dandin', ""Hé bien, hé bien, quoi ! Qu'est-ce ? Ah ! Ah quel homme ! Certes, je n'ai jamais dormi d'un si bon somme."")","('#dandin', ""Hé bien, hé bien. Quoi ! Qu'est-ce ? Ah ! Ah quel homme ! Certes, je n'ai jamais dormi d'un si bon somme."")",0.9969509243965149
"('#leandre', 'Mon père, il faut juger.')","('#leandre', 'Mon père, il faut juger.')",0.9999997615814209
"('#dandin', 'Aux galères.')","('#dandin', 'Aux galères.')",1.0
"('#leandre', 'Un chien Aux galères !')","('#leandre', 'Un chien Aux galères !')",1.0000001192092896
"('#dandin', ""Ma foi, je n'y conçois plus rien. De monde, de chaos, j'ai la tête troublée. Hé concluez."")","('#dandin', ""Ma foi, je n'y conçois plus rien. De monde, de chaos, j'ai la tête troublée. Hé concluez."")",1.0000001192092896
"('#l-intime', ""Venez, famille désolée. Venez, pauvres enfants, qu'on veut rendre orphelins, Venez faire parler vos esprits enfantins.  Oui, Messieurs, vous voyez ici notre misère. Nous sommes orphelins. Rendez-nous notre père, Notre père par qui nous fûmes engendrés, Notre père qui nous..."")","('#l-intime', ""Venez, famille désolée. Venez, pauvres enfants, qu'on veut rendre orphelins, Venez faire parler vos esprits enfantins.  Oui, Messieurs, vous voyez ici notre misère. Nous sommes orphelins. Rendez-nous notre père, Notre père par qui nous fûmes engendrés, Notre père qui nous..."")",1.0000001192092896
"('#dandin', 'Tirez, tirez, tirez !')","('#dandin', 'Tirez, tirez, tirez.')",0.9661030769348145
"('#l-intime', 'Notre père, Messieurs...')","('#l-intime', 'Notre père, Messieurs...')",0.9999997019767761
"('#dandin', 'Tirez donc. Quels vacarmes !  Ils ont pissé partout.')","('#dandin', 'Tirez donc. Quels vacarmes !  Ils ont pissé partout.')",0.9999998807907104
"('#l-intime', 'Monsieur, voyez nos larmes.')","('#l-intime', 'Monsieur, voyez nos larmes.')",1.0
"('#dandin', ""Ouf ! Je me sens déjà pris de compassion. Ce que c'est qu'à propos toucher la passion ! Je suis bien empêché. La vérité me presse. Le crime est avéré, lui-même il le confesse.  Mais s'il est condamné, l'embarras est égal, Voilà bien des enfants réduits à l'hôpital. Mais je suis occupé, je ne veux voir personne."")","('#dandin', ""Ouf. Je me sens déjà pris de compassion. Ce que c'est qu'à propos toucher la passion ! Je suis bien empêché. La vérité me presse. Le crime est avéré, lui-même il le confesse.  Mais s'il est condamné, l'embarras est égal, Voilà bien des enfants réduits à l'hôpital. Mais je suis occupé, je ne veux voir personne."")",0.9969533085823059
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#dandin', ""Oui, pour vous seuls l'audience se donne. Adieu. Mais, s'il vous plaît, quel est cet enfant-là ? "")","('#dandin', ""Oui, pour vous seuls l'audience se donne. Adieu. Mais, s'il vous plaît, quel est cet enfant-là ? "")",1.0
"('#chicanneau', ""C'est ma fille, Monsieur."")","('#chicanneau', ""C'est ma fille, Monsieur."")",1.0
"('#dandin', 'Hé ! Tôt, rappelez-la.')","('#dandin', 'Hé tôt, rappelez-la.')",0.8708207607269287
"('#isabelle', 'Vous êtes occupé.')","('#isabelle', 'Vous êtes occupé.')",0.9999999403953552
"('#dandin', ""Moi ? Je n'ai point d'affaire. Que ne me disiez-vous que vous étiez son père ?"")","('#dandin', ""Moi ? Je n'ai point d'affaire. Que ne me disiez-vous que vous étiez son père ?"")",1.000000238418579
"('#chicanneau', 'Monsieur...')","('#chicanneau', 'Monsieur...')",1.0
"('#dandin', ""Elle sait mieux votre affaire que vous. Dites. Qu'elle est jolie, et qu'elle a les yeux doux !  Ce n'est pas tout, ma fille, il faut de la sagesse. Je suis tout réjoui de voir cette jeunesse. Savez-vous que j'étais un compère autrefois ? On a parlé de nous."")","('#dandin', ""Elle sait mieux votre affaire que vous. Dites. Qu'elle est jolie, et qu'elle a les yeux doux ! Ce n'est pas tout, ma fille, il faut de la sagesse. Je suis tout réjoui de voir cette jeunesse. Savez-vous que j'étais un compère autrefois ? On a parlé de nous."")",0.9999999403953552
"('#isabelle', 'Ah, Monsieur, je vous crois.')","('#isabelle', 'Ah, Monsieur, je vous crois.')",0.9999999403953552
"('#dandin', 'Dis-nous, à qui veux-tu faire perdre la cause ? ')","('#dandin', 'Dis-nous, à qui veux-tu faire perdre la cause ? ')",1.0
"('#isabelle', 'À personne.')","('#isabelle', 'À personne.')",0.9999999403953552
