barante-arlequin-misanthrope,biancollelli-arlequin-gentilhomme,Score
-,"('#geronte', ""D'un pareil contretemps, vous n'aviez pas besoin,  Car Octave est chez moi. "")",0.0
-,"('#le-docteur', ""Que dites-vous Géronte,  Cessez de m'imposer... "")",0.0
-,"('#geronte', ""Non ce n'est pas un conte.  Et mon ami Damon me l'a recommandé,  De ce que je vous dis soyez persuadé. "")",0.0
-,"('#le-docteur', 'Tâchez de découvrir où peut être Isabelle,  Et ne divulguez point cette triste nouvelle. ')",0.0
-,"('#geronte', 'Croyez-moi, mon ami loin de vous alarmer,  En différents quartiers allez vous informer. ')",0.0
-,"('#le-docteur', ""Je ne veux épargner ni l'argent ni la peine,  Je vais tout de ce pas droit à la quarantaine,  Sous les Tillots, au Change, aux Cafés, aux Terreaux,  Dans la Traille, aux Faubourgs, à S[aint] Clair, aux Breteaux,  En un mot dans ces lieux si charmants à la vue,  Où l'on trouve toujours quelque fille perdue.  Il s'en va."")",0.0
-,"('#geronte', ""Octave pourrait bien en écrire à Damon,  S'il savait que Léandre est dans une prison,  Pour éviter la chose il est de ma prudence,  De l'en faire sortir en toute diligence,  Je vais donner cet ordre à Monsieur le Geôlier...  Holà. "")",0.0
-,"('#le-geolier', ""Je suis bien las d'avoir ce prisonnier,  Il veut toujours manger, le plaisant personnage  Il faut à tout moment lui donner du fromage,  Je vous rends son épée. "")",0.0
-,"('#geronte', ""Ah ! Je la reconnais,  C'est celle dont pour lui j'ai moi-même fait choix,  Et qu'ensuite j'eus soin d'envoyer à son père  Vous serez satisfait et j'en fais mon affaire,  Vous pouvez l'élargir et le conduire ici,  Je veux examiner..."")",0.0
-,"('#arlequin', ""Que veut dire ceci ?  Où voulez-vous que j'aille ? "")",0.0
-,"('#geronte', ""Approchez-vous mon gendre,  Gardez par le docteur de vous laisser surprendre,  Je vous rends votre épée et j'ose me flatter,  Que d'un esprit plus doux vous voudrez m'écouter,  Je vous ai destiné ma fille en mariage. "")",0.0
-,"('#arlequin', ""Je suis trop jeune encore pour me mettre en ménage,  J'en mourrais etc.  Il chante."")",0.0
-,"('#geronte', 'Terminez de semblables discours,  Sans rimer et sans raison vous plaisantez toujours,  Je prétends dès ce soir terminer cette affaire. ')",0.0
-,"('#arlequin', ""Puisque enfin vous croyez la chose nécessaire,  Je vous obligerai du meilleur de mon coeur,  J'épouserai d'abord la fille du Docteur,  La vôtre ensuite, vous, et toute la famille,  S'il le faut. "")",0.0
-,"('#geronte', 'Il suffit seulement de ma fille,  Votre père Damon homme de probité,  A pour ce mariage avec moi contracté. ')",0.0
-,"('#arlequin', ""Mon père dites-vous, hélas il s'est fait pendre,  Il fut, quoique honnête homme un peu sujet à prendre,  C'est-à-dire à voler, c'était son seul défaut,  La Justice en public lui fit faire le saut,  Qu'il mourut noblement. "")",0.0
-,"('#geronte', ""Toujours l'humeur bouffonne,  Vous vous divertissez et je vous le pardonne. "")",0.0
-,"('#arlequin', ""Votre fille, à propos, n'a-t-elle point servi ? "")",0.0
-,"('#geronte', 'Non sans doute elle est sage. ')",0.0
-,"('#arlequin', ""Hé bien, j'en suis ravi,  Je craignais de subir le destin de mon père  Il n'y prit pas trop garde en épousant ma mère  Puisque trois mois après elle accoucha de moi,  Gardez de me tromper je suis de bonne foi. "")",0.0
-,"('#geronte', ""Que vous êtes badin, c'est votre caractère,  Et vous aimez à rire ainsi que votre père,  Mais n'aspirez point à vous entretenir  Avec ma fille. "")",0.0
-,"('#arlequin', ""Oui da la belle peut venir.  Parbleu cette aventure est tout à fait comique,  Je suis un crocheteur de nouvelle fabrique,  Et jamais on n'en vit de si nobles que moi.  Géronte entre."")",0.0
-,"('#geronte', 'Léonore venez.  Léonore en voyant Arlequin jette un cri, Arlequin tombe à la renverse tout épouvanté.')",0.0
-,"('#leonore', ""Ciel qu'est-ce que je vois !  Ah le vilain magot ! "")",0.0
-,"('#arlequin', ""Savez-vous bien ma femme,  Que je vous frotterai sans craindre qu'on me blâme,  Cela vous convient-il, je ne suis point trompeur,  J'ai fait caca sous moi, pourquoi me faire peur  J'ai blêmi, j'en suis sûr "")",0.0
-,"('#leonore', ""Quoi c'est là votre gendre ?  Mon mari prétendu. "")",0.0
-,"('#geronte', ""C'est le Seigneur Léandre. "")",0.0
-,"('#leonore', ""Hélas ! Pourquoi faut-il qu'un destin rigoureux  Ait réservé ma main à cet époux hideux,  Octave mieux que lui serait sûr de me plaire. "")",0.0
-,"('#arlequin', ""Venons au fait, ma fille et concluons l'affaire. "")",0.0
-,"('#geronte', 'Honorez-la du moins de quelque compliment. ')",0.0
-,"('#arlequin', ""Taupe, quand je m'y mets je parle élégamment,  Et dans ce que je dis je fus toujours sincère.  Madame, tout ainsi que le bourreau sévère  Attache un patient au funeste gibet,  Et pour le dépêcher lui sert le sifflet,  De même aussi la belle... au gibet de vos charmes,  Vous m'avez attaché... car enfin mes alarmes...  Le soleil... de vos yeux... votre nez... votre main...  Allons-nous-en souper, beau-père, car j'ai faim.  À Léonore."")",0.0
-,"('#leonore', ""Je souffre en le voyant on ne peut davantage,  Juste ciel qu'il est laid ! Le vilain personnage ! "")",0.0
-,"('#geronte', ""Vous mangerez tantôt il n'est pas encore temps. "")",0.0
-,"('#arlequin', ""Je suis content, joyeux quand j'exerce mes dents. "")",0.0
-,"('#geronte', 'Vous allez recevoir une lettre bien chère  De la part de Damon. ')",0.0
-,"('#arlequin', 'Qui Damon ? ')",0.0
-,"('#geronte', 'Votre père. ')",0.0
-,"('#leonore', 'Mon père, comment donc serait-il revenu ?  Après avoir été publiquement pendu. ')",0.0
-,"('#geronte', 'Octave depuis peu rendu dans cette ville,  Doit vous en remettre une. ')",0.0
-,"('#leonore', ""Ah ! Qu'il est imbécile,  Et moi j'épouserai cet objet odieux... "")",0.0
-,"('#geronte', 'Le voici justement qui paraît à vos yeux. ')",0.0
-,"('#octave', 'Est-ce là le Seigneur Léandre ? ')",0.0
-,"('#geronte', ""C'est lui-même. "")",0.0
-,"('#octave', ""Enfin je vous rencontre et ma joie est extrême,  Permettez s'il vous plaît que cet embrassement  Vous témoigne mon zèle et mon empressement,  Votre père Damon m'a chargé de vous rendre  Cette lettre. "")",0.0
-,"('#arlequin', ""Monsieur je n'y puis rien comprendre,  Car je ne sais pas lire en tout cas je l'apprends,  Elle me servira dans mes besoins pressants. "")",0.0
-,"('#octave', ""Votre gendre Monsieur, dit qu'il ne sait pas lire. "")",0.0
-,"('#geronte', ""Ne voyez-vous pas bien qu'il ne se plaît qu'à rire.  Je vous laisse mon gendre et je rentre au logis.  À Arlequin."")",0.0
-,"('#arlequin', 'Si vous allez manger, beau-père, je vous suis. ')",0.0
-,"('#geronte', ""Il n'est pas encore temps. "")",0.0
-,"('#arlequin', ""Qu'est-ce à dire beau-père,  N'est-il pas toujours temps de faire bonne chère,  Pour moi j'aime à manger du matin jusqu'au soir,  À la table toujours je fis bien mon devoir. "")",0.0
-,"('#geronte', 'Quand on aura servi on viendra vous le dire. ')",0.0
-,"('#leonore', 'Entrez aussi Monsieur. ')",0.0
-,"('#arlequin', ""Je ne fais que vous nuire  Si je restais ici je pourrais vous troubler,  Peut-être tous les deux vous avez à parler,  Des époux de nos jours j'aime à suivre la mode  Et je me pique d'être un mari commode. "")",0.0
-,"('#leonore', ""Vous me ferez plaisir si vous sortez d'ici,  Car ce certain secret il doit être éclairci,  Et je veux lui parler d'une affaire importante. "")",0.0
-,"('#arlequin', ""S'il ne faut que cela pour vous rendre contente,  Pour ne point vous gêner je consens à partir.  Mais quand vous aurez fait songez à m'avertir,  Je vais en attendant visiter la cuisine. "")",0.0
-,"('#octave', ""Quoi, Madame, c'est là l'époux qu'on vous destine,  Il sera possesseur de vos divins appas.  Il va jouir d'un bien qu'il ne mérite pas,  Son extrême bonheur excite mon envie. "")",0.0
-,"('#leonore', ""Il ne verrait jamais son attente remplie,  S'il consultait mon coeur pour s'unir à mon sort,  Plutôt qu'y consentir je choisirais la mort,  Mais du destin cruel telle est la violence,  Que je dois mes malheurs à mon obéissance. "")",0.0
-,"('#octave', ""Ah ne permettez pas que cet indigne époux,  S'assure d'un bonheur si charmant et si doux,  À la plus vive ardeur donnez la préférence  Et bien loin d'approuver un choix qui vous offense,  Arrachez votre main à ce monstre odieux,  Sur un plus tendre amant daignez jeter les yeux  Me faisant occuper une si belle place  À ma flamme parfaite accordez cette grâce. "")",0.0
-,"('#leonore', ""Quoi Monsieur, vous osez formez un tel espoir,  Croyez-vous que je puisse oublier mon devoir,  Je conçois les malheurs où cet hymen m'expose  Mais enfin de mon sort mon père seul dispose,  Vous avez autre part engagé votre coeur  Il ne doit pas brûler d'une nouvelle ardeur. "")",0.0
-,"('#octave', ""Ah ! Mon âme pour lors n'était pas prévenue,  Vos appas n'avaient pas encore frappé ma vue,  Les crimes de l'amour s'excusent aisément,  Et je dois m'applaudir d'un si beau changement. "")",0.0
-,"('#arlequin', ""Vous n'avez pas fini, c'est trop me faire attendre. "")",0.0
-,"('#octave', ""Vous venez à propos j'oubliais de vous rendre  Cinquante louis neufs que m'a donnés Damon,  Pour vous remettre en main. "")",0.0
-,"('#arlequin', ""Il est bon sur ce ton,  Je reçois volontiers cette bourse garnie,  Autant qu'il vous plaira tenez-lui compagnie,  Et poussez votre pointe, adieu le beau garçon,  Je suis, vous le voyez, un mari sans façon.  Il rentre."")",0.0
-,"('#octave', 'Je ne vis de mes jours un époux plus affable. ')",0.0
-,"('#leonore', ""Ah ! Ne m'en parlez point je le trouve effroyable. "")",0.0
-,"('#octave', ""Hé bien d'aucun espoir ne flattez-vous mes feux  Et ne puis-je m'attendre à devenir heureux ? "")",0.0
-,"('#leonore', ""Je me plais à vous voir, en secret je soupire,  Que voulez-vous de plus c'est assez vous en dire. "")",0.0
-,"('#octave', 'Ah ! Ce bonheur extrême égale mon amour. ')",0.0
-,"('#leonore', ""Mon père dans ce lieu peut presser son retour,  Cher Octave avec vous je crains d'être surprise. "")",0.0
-,"('#octave', ""Non ne redoutez rien l'amour nous favorise,  C'est lui qui dans mon coeur vient d'allumer ses feux. "")",0.0
-,"('#leonore', 'Entrons. ')",0.0
-,"('#octave', 'Vous obéir est tout ce que je veux. ')",0.0
-,"('#le-docteur', ""J'ai tant couru qu'enfin j'ai su quelque nouvelle,  On m'a nommé le lieu qui renferme Isabelle,  C'est dans ce cabaret qu'elle a porté ses pas,  À ce funeste coup je ne m'attendais pas,  Qui m'eût dit que ma fille à la fleur de son âge,  Aurait eu du penchant pour le libertinage ?  Mais j'aperçois Géronte, il vient fort à propos. "")",0.0
-,"('#le-docteur', ""Maintenant, cher ami, j'ai l'esprit en repos  Isabelle est cachée en cette hôtellerie,  Ne partez point d'ici Géronte, je vous prie,  Car je veux devant vous lui faire la leçon,  Et la traiter ici de la bonne façon.  Il entre dans le cabaret de Colombine."")",0.0
-,"('#geronte', ""Hélas ! Pauvre Docteur, ton sort est déplorable,  Le ciel m'a regardé d'un oeil plus favorable,  En donnant à ma fille un esprit mûr, rassis,  Elle n'écoute point les amoureux transis,  Qui bornent tous leurs voeux à tromper une belle,  Léonore n'est point de l'humeur d'Isabelle,  Elle sait s'écarter d'un chemin trop battu,  Et pratiquer les lois de l'austère vertu. "")",0.0
-,"('#le-docteur', 'Je vous retrouve enfin fille trop criminelle,  Qui désertez ainsi la maison paternelle  Vous avez par la suite animé mon courroux,  Et mon ressentiment doit éclater sur vous. ')",0.0
-,"('#isabelle', 'Ah ! De grâce calmez cette affreuse colère,  Et ressouvenez-vous que vous êtes mon père. ')",0.0
-,"('#le-docteur', 'Contre ton procédé qui ne se récrierait,  Pendarde, quoi déjà tu cours le cabaret. ')",0.0
-,"('#geronte', ""Docteur votre colère est juste et légitime,  Mais enfin croyez-moi pardonnez lui fort son crime  Que servent les éclats, il vaut mieux filer doux  Il faut la présenter vous-même à son époux,  Le plutôt est le mieux et dans cette journée  Effacez cet affront par un prompt hyménée,  On ne peut pas savoir tout ce qui s'est passé  Et vous ferez fort bien de paraître empressé. "")",0.0
-,"('#le-docteur', 'Mais Léandre... ')",0.0
-,"('#geronte', ""Comment vous y pensez encore,  Il a donné déjà la main à Léonore,  Ainsi n'attendez pas qu'il change de dessein,  Si vous vous en flatter votre espoir sera vain,  Je vais si vous voulez, appeler votre gendre. "")",0.0
-,"('#le-docteur', 'Hé bien soit.  Géronte entre.')",0.0
-,"('#isabelle', ""Juste ciel ! Qu'est devenu Léandre ? Il a pour m'obtenir bien peu d'empressement,  Et je dois mon malheur à son retardement. "")",0.0
-,"('#geronte', 'Voici votre beau-père avec la prétendue. ')",0.0
-,"('#octave', ""Quel objet en ce lieu se présente à ma vue ?  Le Docteur veut me faire un joli présent,  Il me prend pour un autre et le tour est plaisant,  Colombine tantôt m'a parlé de la belle,  Feignons... Quoi c'est donc là la charmante Isabelle ? "")",0.0
-,"('#geronte', 'Oui, Monsieur, et voilà mon ami le Docteur. ')",0.0
-,"('#le-docteur', 'Ma fille avec raison peut vanter son bonheur,  Puisque je lui destine un homme de mérite. ')",0.0
-,"('#geronte', 'Madame permettez que je vous félicite. ')",0.0
-,"('#octave', ""Madame permettez, qu'en qualité d'amant,  Je vous témoigne ici mon tendre empressement,  Ce n'est point comme époux que je prétends paraître,  Mon ardeur sous ce nom le ferait mal connaître,  Et je dois autrement me présenter à vous. "")",0.0
-,"('#le-docteur', ""C'est-à-dire, qu'il veut être amant quoique époux. "")",0.0
-,"('#isabelle', ""Imiter votre exemple est ce que je désire,  Et je ne craindrai point à mon tour de vous dire  Que le titre d'épouse a pour moi peu d'appas,  Qu'en cette occasion il ne me touche pas,  Que tout autre pour moi serait bien plus aimable. "")",0.0
-,"('#geronte', ""C'est assez mes enfants allons-nous mettre à table,  Entrons dans le logis. "")",0.0
-,"('#isabelle', 'Ciel qui connaît mes feux,  Daigne, en parant ce coup, satisfaire à mes voeux. ')",0.0
-,"('#octave', 'Amour mon tendre coeur implore ta puissance,  Par un hymen plus doux couronne sa constance. ')",0.0
-,"('#leandre', ""Songeons à profiter d'un moment précieux,  Et sans plus différer abandonnons ces lieux,  Tout est prêt pour partir, fais venir Isabelle. "")",0.0
-,"('#scaramouche', ""En vérité, Monsieur, l'action n'est pas belle,  Vous hasardez beaucoup en cette occasion,  Et l'on me pendre moi par conversation. "")",0.0
-,"('#leandre', ""Finis donc si tu veux, frappe à l'hôtellerie. "")",0.0
-,"('#scaramouche', 'Ne vous emportez pas, mon mignon, je vous prie.  Holà ?  Il frappe.')",0.0
-,"('#pierrot', 'Que voulez-vous ? ')",0.0
-,"('#scaramouche', 'Appelez promptement  La Dame en question. ')",0.0
-,"('#pierrot', ""Vous vous moquez vraiment,  Elle n'est plus chez nous. "")",0.0
-,"('#scaramouche', 'Comment que veux-tu dire ? ')",0.0
-,"('#pierrot', 'Elle est déjà bien loin. ')",0.0
-,"('#leandre', 'Prends-tu plaisir à rire ? ')",0.0
-,"('#pierrot', ""Non son père, vous dis-je, en propre original  Est venu la chercher, morgué qu'il est brutal.  Il l'a d'un bon soufflet d'abord apostrophée Et peu s'en est fallu qu'il ne l'ait décoiffée.  Comment c'est donc ainsi, disait ce loup garou,  Sans ma permission que tu cours le guildou ?  Le docteur pour cacher son chagrin et sa honte  A fait entrer sa fille aussitôt chez Géronte,  Un étranger, dit-on, doit être son époux,  Je le connais fort bien il a logé chez nous.  La pauvre fille avait une grande tristesse,  Aussi l'on ne doit pas débaucher la jeunesse  Et cela n'est pas bien pour moi je sors d'ici,  Que sait-on, vous pourriez me débaucher aussi.  Il rentre. "")",0.0
-,"('#scaramouche', ""Hé bien, qu'en dites-vous ? "")",0.0
-,"('#leandre', ""Ah ! Que viens-je d'entendre ?  À cet affreux malheur aurais-je dû m'attendre ?  Mais malgré les efforts et les soins du Docteur  D'Isabelle je veux être [le] possesseur.  Tu sais bien qu'Arlequin sous le nom de Léandre,  Chez Géronte introduit sera bientôt son gendre,  Il faut pour pallier un important secret,  Respecter Arlequin te dire son valet,  Tu verras aisément la charmante Isabelle,  Et tu lui parleras de mon ardeur fidèle,  Une seconde fois tâche de l'enlever,  J'ai formé ce dessein et tu dois l'achever,  Entends-tu ? "")",0.0
-,"('#scaramouche', ""Vous voulez que j'enlève Isabelle,  Mais si je suis pendu. "")",0.0
-,"('#leandre', ""C'est une bagatelle. "")",0.0
-,"('#scaramouche', ""Oui pour vous, mais pour moi cela change de ton,  J'aimerais mieux avoir trente coups de bâton. "")",0.0
-,"('#leandre', 'Fais ce que je te dis et sans te mettre en peine... ')",0.0
-,"('#scaramouche', 'Scaramouche ! Pour toi la potence est certaine. ')",0.0
-,"('#le-docteur', ""De mon juste courroux tu dois craindre l'effet,  Si tu veux t'obstiner à garder le secret,  Ne me déguise rien, de toi je veux apprendre  Le nom du ravisseur, réponds-moi. "")",0.0
-,"('#isabelle', ""C'est Léandre,  Qui cédant à l'ardeur dont il brûle pour moi,  Par ma fuite a voulu s'assurer de ma foi,  Lui-même m'a conduit dans cette hôtellerie. "")",0.0
-,"('#geronte', ""C'est un peu trop avant pousser l'effronterie,  Le moyen de la croire il était en prison  Dans le temps qu'Isabelle a quitté la maison. "")",0.0
-,"('#le-docteur', ""Tu veux m'en imposer méchante créature,  Je suis persuadé... "")",0.0
-,"('#isabelle', ""C'est la vérité pure  Oui mon père, c'est lui qui possède mon coeur,  Et je ne puis goûter un solide bonheur,  Si pour combler mes voeux le noeud de l'hyménée,  Au sort de cet amant n'unit ma destinée. "")",0.0
-,"('#geronte', ""Je vous plains, mais pourquoi vous flatter de l'avoir,  N'y comptez plus la belle et perdez cet espoir,  Car Léandre sera l'époux de Léonore. "")",0.0
-,"('#isabelle', ""Cruel vous m'arrachez à l'objet que j'adore,  Si rien ne peut changer les rigueurs de mon sort  Barbare je saurai recourir à la mort. "")",0.0
-,"('#le-docteur', ""Ma fille il n'est plus temps de songer à Léandre,  Puisque Octave est ici je ne puis me défendre  De te donner à lui. "")",0.0
-,"('#isabelle', 'Quoi vous ne voulez pas  Autorisant mon choix détourner mon trépas. ')",0.0
-,"('#scaramouche', ""Messieurs vous n'avez pas l'honneur de me connaître,  Excusez, dans ce lieu je viens chercher mon maître. "")",0.0
-,"('#isabelle', ""C'est Scaramouche, hélas que vient-il faire ? "")",0.0
-,"('#scaramouche', ""Je vais feindre avec eux, dissimulez aussi.  On m'a dit qu'il était chez Monsieur son beau-père,  Je voudrais lui parler d'une petite affaire,  Est-il dans le logis.  Haut."")",0.0
-,"('#geronte', 'Comment le nomme-t-on ?  Je ne le connais pas. ')",0.0
-,"('#scaramouche', ""C'est le fils de Damon,  Léandre. "")",0.0
-,"('#le-docteur', 'Parlez-moi sans fard, je vous en prie,  A-t-il conduit ma fille en une hôtellerie ? ')",0.0
-,"('#scaramouche', ""Oui sans doute et voilà la Dame en question,  Mais il n'a jamais eu mauvaise intention  Et c'était seulement pour lui payer feuillette. "")",0.0
-,"('#geronte', ""Cette civilité me paraît indiscrète  Il était en prison vous l'accuser en vain "")",0.0
-,"('#scaramouche', ""Je vous jure Monsieur que rien n'est plus certain,  Il m'en a donné l'ordre et pour le satisfaire,  J'ai moi-même prêté la main, à cette affaire. "")",0.0
-,"('#geronte', 'Le voici justement qui vient de ce côté. ')",0.0
-,"('#scaramouche', ""De vos commissions je me suis acquitté,  J'ai porté votre lettre à Monsieur le Vicomte,  Et venais vous chercher cher le Seigneur Géronte,  Je vous ai bien servi. "")",0.0
-,"('#arlequin', 'Que dit donc ce benêt ? ')",0.0
-,"('#geronte', ""Quoi vous méconnaissez jusqu'à votre valet ? "")",0.0
-,"('#arlequin', ""Mon valet dites-vous ? Je n'en eus de ma vie. "")",0.0
-,"('#scaramouche', ""Vous pouvez m'employer au gré de votre envie  Je vous obéirai, je sais trop mon devoir,  Pour manquer au respect qu'un valet doit avoir. "")",0.0
-,"('#arlequin', ""Je ne sais ce que c'est, et c'est me faire outrage  Que vouloir d'un valet grossir mon équipage,  Cet affront est trop grand, et comment le souffrir ?  Quoi donc lorsque je puis à peine me nourrir,  Il faut que j'entretienne encore un domestique ? "")",0.0
-,"('#scaramouche', 'Que dites-vous, Monsieur, quelle mouche vous pique ?  Vous me désavouez, et ne connaissez pas...  . . . . . . . . . . . . .')",0.0
-,"('#arlequin', ""Encore un coup, mon cher, ta tête n'est pas saine  Et c'est mal à propos me causer de la peine. "")",0.0
-,"('#geronte', ""Mon gendre j'ai bien lieu de me plaindre de vous,  Vous manquez un peu trop au devoir d'un époux. "")",0.0
-,"('#arlequin', 'Croyez-vous que toujours on y puisse suffire,  Vous parlez à votre aise et je vous laisse dire. ')",0.0
-,"('#geronte', 'Vous avez enlevé la fille du Docteur. ')",0.0
-,"('#le-docteur', ""C'est trop sensiblement offenser mon honneur,  Quel dessein aviez-vous, dites-moi, je vous prie ?  Pourquoi mener ma fille en une hôtellerie ? "")",0.0
-,"('#arlequin', ""Nouvelle vision, vous êtes fols tous deux,  Vous me feriez rougir si j'étais plus honteux,  Il n'en est rien. "")",0.0
-,"('#le-docteur', 'En vain vous voulez vous défendre,  Qui fut ton ravisseur Isabelle ? ')",0.0
-,"('#isabelle', 'Léandre. ')",0.0
-,"('#arlequin', 'Je vous ai, dites-vous, conduite au cabaret ? ')",0.0
-,"('#scaramouche', ""Oui vous-même, Monsieur, et j'étais du secret  Comme un valet zélé. "")",0.0
-,"('#arlequin', 'Puisque je suis son maître,  Il faut de mille coups que je charge ce traître.  Il frappe Scaramouche de toute sa force.')",0.0
-,"('#scaramouche', ""Hélas ! Je n'en puis plus je suis tout fracassé,  Et j'ai, je le sens bien, le croupion cassé. "")",0.0
-,"('#geronte', ""Monsieur qu'avez-vous fait ? "")",0.0
-,"('#arlequin', ""Quand un valet m'obstine,  Je ne puis m'empêcher de frotter son échine. "")",0.0
-,"('#geronte', 'Allons retirons-nous, et rentons au logis,  Je vous laisse mon gendre. ')",0.0
-,"('#arlequin', ""Attendez je vous suis.  Ils rentrent, Arlequin veut les suivre, Scaramouche l'en empêche."")",0.0
-,"('#scaramouche', ""Mon maître demeurez j'ai deux mots à vous dire  Vous m'avez donc battu ? "")",0.0
-,"('#arlequin', ""Bon ce n'est que pour rire, "")",0.0
-,"('#scaramouche', ""Sais-tu, magot fieffé, vilain singe habillé,  Que je ne fus jamais de la sorte étrillé,  Ton bras audacieux m'a rossé d'importance,  Et je veux sur ton dos réparer cette offense.  Il donne des coups de bâton à Arlequin qui crie et s'enfuit, tous deux entrent chez Géronte."")",0.0
-,"('#scaramouche', ""Oui, mon maître, Madame, épris de vos appas,  Sera dans ses amours constant jusqu'au trépas,  Sa lettre en dit assez vous n'avez qu'à la lire  Vous enlever encore est tout ce qu'il désire,  À votre destinée il veut unir son sort,  Enfin il est si tendre et vous aime si fort  Qu'il ne fait tout le jour que soupirer et braire. "")",0.0
-,"('#isabelle', ""Je n'ai d'autre dessein que celui de lui plaire, Tu peux de ma tendresse assurer mon amant,  Dis-lui que je l'attends avec empressement,  Que pour me garantir du coup qui me menace,  Il n'est rien aujourd'hui que je ne fasse. "")",0.0
-,"('#scaramouche', ""Je vais lui faire part de ce bon sentiment  Et nous allons songer ç votre enlèvement,  J'en viendrai bien à bout, ne soyez point en peine. "")",0.0
-,"('#isabelle', ""J'attends tout de tes soins. "")",0.0
-,"('#scaramouche', 'Adieu la belle Hélène, ')",0.0
-,"('#isabelle', ""Quand pourrai-je vous voir cher objet de mes feux,  Sans vous les plus beaux jours me paraissent affreux,  Léandre répondez à mon impatience,  Je ne puis plus longtemps supporter votre absence,  Ne différez donc plus offrez-vous à mes yeux,  Et venez m'affranchir d'un pouvoir odieux. "")",0.0
-,"('#le-docteur', ""Que veut dire ceci ? Ma fille prend la fuite,  J'ai lieu de soupçonner sa mauvaise conduite,  Mais lisons promptement, je veux être éclairci  Du sujet qui l'oblige à m'éviter ainsi.  Quoi le sort à mes voeux sera toujours contraire,  Isabelle m'outrage et cherche à me déplaire,  Léandre de nouveau veut me déshonorer,  À de cuisants chagrins le dois me préparer.  L'amour qui ne trouve rien d'impossible, m'offrira un nouveau moyen pour m'assurer de vous, malgré tous les obstacles que l'on oppose à ma tendresse.  Si vous êtes dans la résolution de me suivre, ne manquez pas de me faire savoir vos sentiments, et je prendrai de justes mesures pour vous enlever, et vous dérober au pouvoir tyrannique d'un père qui veut contraindre votre inclination. Adieu ma charmante, j'attends votre réponse, et suis votre fidèle amant,  LÉANDRE.  Il lit."")",0.0
-,"('#le-docteur', ""Malgré tous vos efforts, je vois bien que Léandre,  Ne peut, mon cher ami, devenir votre gendre,  Il aime trop ma fille et je le connais bien  Puisque de l'enlever il cherche le moyen,  Cette lettre m'en donne une preuve évidente. "")",0.0
-,"('#geronte', ""Contre ce scélérat ma colère s'augmente,  Voyons un peu la lettre.  Le Docteur lui donne la lettre, Géronte lit."")",0.0
-,"('#le-docteur', ""Hé bien qu'en dites-vous. "")",0.0
-,"('#geronte', ""Je dis que de ma fille il doit être l'époux,  Et que je veux avant la fin de la journée,  Conclure quoiqu'il fasse un si juste hyménée.  Mais le voici qui vient. "")",0.0
-,"('#le-docteur', 'Ne le ménagez pas,  Parlez-lui comme il faut. ')",0.0
-,"('#geronte', ""À la fin je suis las  De me voit méprisé par vous de cette sorte,  Corbleu si contre vous la fureur me transporte,  Vous vous repentirez de m'avoir insulté,  Est-ce ainsi qu'on soutient son rang, sa qualité ? "")",0.0
-,"('#arlequin', 'Le rang de crocheteur est glorieux, sublime. ')",0.0
-,"('#geronte', ""Comment prétendez-vous mériter mon estime ?  Vous ne rougissez point du nom de suborneur,  Et voulez enlever la fille du Docteur.  Ne vous défendez point, cette chose est trop sûre,  Et d'ailleurs je connais votre écriture,  La crédule Isabelle approuve vos desseins,  Et son père a surpris la lettre entre ses mains. "")",0.0
-,"('#arlequin', ""Je ne sais mon ami ce que vous voulez dire,  Vous m'accusez à tort je ne sais pas écrire,  Que faut-il que j'épouse ? "")",0.0
-,"('#geronte', 'En pouvez-vous douter ?  Ma fille. ')",0.0
-,"('#arlequin', ""Et pourquoi donc tant vous inquiéter ?  Je l'épouserai moi s'il le faut. . . . ."")",0.0
-,"('#geronte', 'Mais vous avez écrit. ')",0.0
-,"('#arlequin', ""Non vous dis-je, ou je meurs,  Je ne sais ce que c'est. "")",0.0
-,"('#le-docteur', 'À quoi bon le nier,  Votre nom est pourtant signé sur du papier  Et si vous en doutez, lisez. ')",0.0
-,"('#arlequin', ""Autre délire,  Ne vous ai-je pas dit que je ne savais lire,  Sans cela, par ma foi, j'eusse été Bachelier. "")",0.0
-,"('#le-docteur', ""Vous raillez et cela commence à m'ennuyer. "")",0.0
-,"('#arlequin', ""Ma noblesse m'ennuie encore davantage.  Il tire de sa poche un morceau de fromage, et se met à manger."")",0.0
-,"('#geronte', ""Qu'est-ce que vous mangez ? "")",0.0
-,"('#arlequin', ""Un morceau de fromage  Que j'ai trouvé là-bas, mais il est trop petit,  Pour assouvir l'excès de mon grand appétit,  Il est temps de souper, allons nous mettre à table  Beau-père. "")",0.0
-,"('#le-docteur', 'Vous avez un estomac de diable. ')",0.0
-,"('#arlequin', ""Je n'ai fait aujourd'hui que quatorze repas  Avant qu'entrer chez vous je n'étais pas si gras. "")",0.0
-,"('#le-docteur', 'Promettez-moi, Monsieur, de ne rien entreprendre. ')",0.0
-,"('#arlequin', ""Moi si je n'entreprends rien puissiez-vous me voir pendre,  Voilà ce qui s'appelle un terrible serment. "")",0.0
-,"('#le-docteur', ""C'est assez. "")",0.0
-,"('#arlequin', 'Vous voyez je jure noblement. ')",0.0
