garnier-bradamante,la-calprenede-bradamante,Score
-,"('#roger', ""Je puis, développé d'une suite importune,  Me plaindre en liberté des traits de la fortune,  Et devant que ma main finisse mon tourment,  Rappeler mes douleurs pour mourir doublement :  Puisque de tant de maux étant la seule cause,  Une mort seulement serait trop peu de chose.  Résous-toi, misérable, à mourir mille fouis,  Et ne regrette pas l'état où tu te vois.  Conserve pour toi-même un sentiment farouche,  Et que de tes malheurs la pitié ne te touche,  Étant le plus cruel de tous tes ennemis,  Les pires traitements te seront bien permis.  Justes Dieux ! Fallait-il que de mon mal extrême,  Je devinsse l'auteur et la cause moi-même ?  Et que j'enveloppasse en mon injuste sort,  Celle que j'aimais tant, et qui m'aimais si fort.  Est-ce à votre repos une chose importante,  De perdre avec Roger sa chère Bradamante ?  Et n'obtiendrez-vous pas le comble de vos voeux,  Si vous en perdiez un, sans les perdre tous deux ?  Hélas ! Si pour saouler votre haine implacable,  Vous gardiez à mes jours un sort si déplorable.  Que ne m'accordiez-vous d'assouvir la fureur,  Et le juste courroux d'un barbare Empereur ?  Si dans une prison j'eusse perdu ma tête,  Votre haine n'était qu'à demi satisfaite.  Et moi je n'étais pas malheureux en tout point,  Si même à tous mes maux le remords n'était joint.  Ce n'était pas assez d'une seule victime,  Et je devais périr coupable d'un grand crime.  Ô vous que je perdis par cette trahison !  Puisque mes repentirs ne sont plus de saison,  Et que c'est vainement que la douleur me touche,  Prononcez mon arrêt par votre belle bouche,  Condamnez cet ingrat aux plus cruels tourments,  Qu'ont jamais mérité les perfides amants.  Rien ne me peut servir de prétexte ou d'excuse,  Et pour vous prévenir, moi-même je m'accuse.  Il est vrai, j'ai failli, mais par un tel forfait,  Que rien n'effacera le crime que j'ai fait.  Cette main sacrilège ayant eu la puissance  De s'armer contre vous avec tant d'insolence,  Ayant pu consentir à ce lâche dessein,  Me pourra bien plonger un poignard dans le sein.  Aussi je n'en attends que ce dernier service,  Je lui pardonne tout après ce bon office.  Étant accoutumée à me faire mourir,  Je vois que sa pitié s'offre à me secourir.  Mais je m'épargnerais par un si doux remède,  Non perfide, à ce coup je refuse ton aide.  Tu finirais mes maux par une prompte mort,  Et je la veux souffrir, mais avec moins d'effort.  Je veux, je veux sentir toute son amertume,  Que l'horreur de la faim me mine et me consume,  Et que mon désespoir me tuant à son tour,  Me fasse avant ma mort mourir cent fois le jour.  D'un Ours ou d'un Lion le gîte épouvantable,  Sera dorénavant ma retraite effroyable,  Où tous ces animaux s'armeront contre moi,  Et me reprocheront que j'ai manqué de foi.  Leurs ventres affamés seront ma sépulture,  Ils enseveliront ce monstre de nature,  Et leur dent pitoyable aux siècles à venir,  Effaceront mon crime avec mon souvenir.  Je puis mourir, Léon, sans que ma mort t'offense,  Je me suis acquitté par cette récompense.  Bradamante est à toi, vit désormais content,  Et meurs entre les bras de celle qui t'attend.  Pour moi je t'abandonne, et cette ingrate ville,  Puisque dorénavant je te suis inutile,  Et que sans te troubler il ne m'est pas permis  De te voir triompher du mal que j'ai commis. "")",0.0
-,"('#charles', ""Prince chéri du Ciel, votre valeur est telle,  Qu'au jugement de tous elle est plus que mortelle,  Et ne se peut payer que par un tel présent,  Après ces beaux exploits Bradamante y consent.  Il est vrai que jamais une fille bien née,  Ne subit sans rougir le joug de l'Hyménée,  Et que ce long silence et cet oeil abattu,  Au lieu de son mépris témoigne sa vertu.  Aussi dans sa froideur elle serait blâmée,  Si de tant de vertus elle n'était charmée.  Les rares qualités d'un si parfait amant,  Amolliraient sans doute un coeur de diamant. "")",0.0
-,"('#leon', ""Invincible Empereur, je vis dans l'espérance,  Puisque votre grandeur entreprend ma défense.  J'attends de ma valeur et de ma qualité. \t Moins que de mon amour et de votre bonté.  L'un et l'autre me donne un esprit légitime,  Et mon ambition passerait pour un crime,  Si j'osais présumer, que j'ai reçu des Cieux  Quelque autre qualité qui la mérite mieux.  Ma seule passion l'oblige à quelque chose,  Et non pas cette loi que ma victoire impose.  C'est par là seulement que je la veux fléchir,  Et le hasard n'a rien qui me puisse affranchir.  Mais parmi tant de biens que le destin m'envoie,  Vous seule êtes contraire à la commune joie.  Maintenant que le Ciel me voit d'un si bon oeil,  Vous me désespérez par un si triste accueil :  Que l'amour la plus froide et la plus retenue,  Doit être, à mon avis, autrement reconnue.  Montrez-nous donc, Madame, un visage content,  Ne vous opposez pas au bonheur qui m'attend,  Et souffrez sans regret, que le Ciel nous assemble,  Et joigne, pour jamais, nos deux âmes ensemble.  Vous ne répondez rien. "")",0.0
-,"('#aymon', 'Bradamante parlez,  Ce silence indiscret nous a déjà troublés. ')",0.0
-,"('#marphise', ""Ceux qui sont travaillés d'un ver de conscience,  Couvrent leur repentir d'un semblable silence.  Le souvenir d'un crime imprime des remords,  Qui gênent nos esprits de plus de mille morts. "")",0.0
-,"('#bradamante', ""Grâce aux Dieux, les remords n'affilent point mon âme,  J'ai vécu sans reproche, expliquez-vous Madame,  Et ne m'offensez point en présence du Roi. "")",0.0
-,"('#marphise', ""Si trahir un amant, si violer sa foi,  Si fausser lâchement la parole donnée,  Révoquer des serments, et rompre un hyménée,  Sont de ces actions que l'on doit estimer,  Au jugement de tous j'ai tort de vous blâmer.  Vous m'entendez, Madame, et la honte s'imprime  Sur votre front changé, qui confesse son crime.  Oui, vous vous souvenez du jour que devant moi,  À mon frère Roger vous donnâtes la foi.  Renaud y fut aussi témoin de vos caresses,  Et le Ciel appelé dans toutes vos promesses,  Avec tant de serments, que ne les tenant pas,  Vous obligez la terre à s'ouvrir sous vos pas.  C'est ce qu'auparavant que le soleil se cache,  Je veux que par ma voix toute la France sache,  Et que devant les yeux de l'Empereur Romain,  Je vous veux maintenir les armes à la main,  Vous faire malgré vous tenir votre promesse.  Que si dans ce sujet quelque autre s'intéresse,  Qu'il relève ce gage, et qu'il vienne au combat.  Quelle soudaine peur ce grand courage abat.  Vous ne répondez rien, ô grands Dieux ! Bradamante  À ce mot de combat pâlit et s'épouvante.  Parlez un peu, Madame, et s'il vous est permis,  Purgez-vous d'un forfait devant vos ennemis,  C'est moi, qui vous défie, et sur cette querelle,  Je veux encor Renaud vous combattre avec elle,  Si vous ne confessez tout ce qui s'est passé. "")",0.0
-,"('#aymon', ""D'où vient qu'à ce défi vous êtes si glacé ?  Quoi, l'honneur de Clairmont a-t-il pris l'épouvante ?  Marfise fait trembler Renaud et Bradamante. "")",0.0
-,"('#renaud', ""Les plus sanglants duels ne sont plus étrangers  À qui ne s'est nourri que parmi les dangers.  C'est le seul exercice où cette main s'adonne,  Qui jamais au combat ne refusa personne.  Elle met en usage, et la lance, et l'écu,  Mais c'est la vérité, dont je le sens vaincu :  Je n'ai point sur ma force assez de confiance,  Pour entrer dans le camp contre ma conscience.  Il est vrai que ma soeur est promise à Roger,  Avec tant de serments, qu'elle ne peut changer. "")",0.0
-,"('#aymon', ""Justes Dieux ! Pouvez-vous souffrir cette imposture ?  Mais je serai pour eux sensible à leur injure.  Oui, je veux m'opposer à cette trahison,  Qu'on brasse lâchement contre notre maison.  Je sais que ce perfide a conjuré ma perte,  Mais il soupirera, sa ruse découverte,  Il se repentira de m'avoir offensé. "")",0.0
-,"('#leon', ""De quels empêchements me vous-je traversé ?  Ha, Madame, à ce coup ouvrez un peu la bouche,  Qu'à cette extrémité ma passion vous touche,  Et ne conspirez pas avec mes ennemis,  Pour me voler un bien que le Ciel m'a promis."")",0.0
-,"('#charles', ""L'esprit le plus subtil ici ne verrait goutte,  Bradamante, il est temps de nous tirer d'un doute :  Enfin par vos discours sachons la vérité. "")",0.0
-,"('#bradamante', ""Puisqu'il faut obéir à votre Majesté,  Je la veux supplier de voir sur mon visage,  De ma confession l'infaillible présage :  De remarquer ce front, qui parle assez pour moi.  Oui, Sire, il est certain que j'ai donné ma foi. "")",0.0
-,"('#leon', 'Ô mortelle sentence ! ')",0.0
-,"('#aymon', ""Ô mensonge exécrable !  Le Ciel vit-il jamais une fourbe semblable ?  Non, non, il n'en est rien, je le maintiens à tous.  Quoi, Sire, avoir le front de mentir devant vous ?  Et votre Majesté, si sainte, et si sacrée,  Souffrir impunément l'imposture sacrée ?  Ils ont également brassé la trahison. "")",0.0
-,"('#marphise', ""Vous avez presque atteint la dernière saison,  L'esprit, comme le corps, s'affaiblit avec l'âge. "")",0.0
-,"('#aymon', ""Il m'a ravi la force, et non pas le courage :  Ce corps est affaibli, mais il me reste un coeur,  Qui de mille péris m'a retiré vainqueur.  Il me reste, Madame, en sa vigueur première,  Et sachez, que plutôt je perdrai la lumière,  Tout caduc que je suis, que de souffrir de vous  Un si sensible affront, qui nous offense tous.  La lâcheté des miens vous l'a fait entreprendre,  Mais mon propre intérêt m'oblige à les défendre.  Je veux encore un coup endosser le harnois,  Pour soutenir mon droit, et la rigueur des lois,  Faire voir à Roger, quelque part qu'il se cache,  Que le sang de Clairmont ne souffre point de tache.  Que je ne puis survivre à la honte des miens,  Et qu'il se mêle un jour de disposer des siens.  Qu'il prétend vainement d'entrer dans ma famille,  Que Renaud n'eut jamais de pouvoir sur ma fille.  Et que quand l'imprudente aurait donné sa foi,  Elle n'a pas le droit d'en disposer sans moi :  C'est ce que je soutiens. "")",0.0
-,"('#marphise', ""Le péril est extrême.  Mais quoiqu'en ce combat la gloire fût de même,  J'attendrai sur l'espoir de vous voir rajeunir.  Cependant qu'entre tous je m'offre à soutenir.  Qu'on n'espère jamais d'épouser Bradamante,  Que de son propre gré mon frère n'y consente.  Et puisqu'il est absent, je combattrai pour lui. "")",0.0
-,"('#aymon', ""Donc que ce différent se termine aujourd'hui,  Oui, Madame, je veux moi-même vous combattre,  Et de ma propre main cette insolence abattre,  Magnanime Empereur. "")",0.0
-,"('#leon', ""Monsieur retirez-vous,  L'exercice de Mars est désormais pour nous,  Et principalement quand l'affaire nous touche.  Je dois seul m'opposer à cet esprit farouche,  Et lui faire avouer ; que très mal à propos,  Au point de mon bonheur, on trouble pon repos.  J'entreprends ce duel, puisqu'il vous plaît, Madame, Ma main, avec regret, s'arme contre une femme.  Je verrais un guerrier plus volontiers que vous,  Qui semblez destinée à des combats plus doux. "")",0.0
-,"('#marphise', ""Jamais les plus sanglants n'ont changé ce visage,  J'ai dans mille périls signalé mon courage,  Et mille cavaliers, à mes pieds renversés,  Craignent encor la main qui les a terrassés. "")",0.0
-,"('#charles', 'La valeur de tous deux est assez reconnue :  Mais puisque notre loi doit être maintenue,  Et que cette Amazone en doit être le prix,  Je consens à regret au combat entrepris :  Demain, dès que Phébus nous rendra sa lumière,  Je vous donne le camp. ')",0.0
-,"('#marphise', ""J'y serai la première. "")",0.0
-,"('#leon', ""Je n'aurai d'autre soin que de vous prévenir."")",0.0
-,"('#aymon', ""Et moi, que de prier le Ciel de les punir.  Va-t'en couple maudit, s'il doit faire justice,  J'attends qu'en peu de jours l'un et l'autre périsse. "")",0.0
-,"('#leon', ""Donc vous avez perdu votre temps et vos pas,  N'importe, cher ami, ne désespérons pas.  Possible que le sort, inconstant et muable,  Changeant aussi pour nous, nous sera favorable.  Adieu, je me fais tort, vous retenant ici. "")",0.0
-,"('#zenon', 'Nous nous acheminons.  Il rentre.')",0.0
-,"('#leon', ""Je vais courir aussi.  Ô Ciel ! Combien est vain un espoir qui se fonde  Sur l'éclat incertain des affaires du monde,  Dont le bonheur bâti sur un sujet mouvant,  Inconstant comme il est, s'efface au premier vent.  Exemple infortuné des traits de la fortune.  Hélas ! De quoi te sert ta mémoire importune,  Que pour te rafraîchir la perte de ton bien ?  Croyant tout posséder, tu ne possèdes rien.  Hier tu fus plein d'honneur, et ta flamme imprudente  T'avait fait en espoir l'époux de Bradamante.  Tu marchais triomphant de la gloire d'autrui,  Et tout ce qu'il t'acquit tu le perds aujourd'hui.  Le Ciel, de quelque soin que ton crime se cache,  Veut enfin mettre au jour une action si lâche,  Et ne peut pas souffrir que tu sois possesseur  D'un bien, dont tu serais inique ravisseur.  C'est lui qui suscita cette forte Amazone,  Pour te faire sentir la peine qu'il te donne,  Et qui fit accorder ta folle passion  Au combat entrepris à ta confusion.  Te voilà désormais perdu de renommée,  Marfise dans le camp superbement armée,  T'appelle à haute voix, et tu ne parais pas,  Pour souffrir un affront pire que le trépas.  Mais que fera Léon sans force et sans vaillance ?  Ce brave chevalier n'est plus en sa puissance,  C'est pour lui seulement qu'il l'avait entrepris.  Le Ciel me le donna, le Ciel me l'a repris.  Que requerras-tu donc en ce malheur extrême ?  Va Léon, va périr et combattre toi-même.  Va-t'en noyer ta honte, en ton sang répandu,  Ou recouvre l'honneur et le repos perdu.  Mais espérons encor, possible qu'à cette heure,  Du sort capricieux l'influence est meilleure.  Mon ami retourné, nous réparerons tout.  Allons et poursuivons la quête jusqu'au bout.  Toi qui me fis commettre une si grande faute,  Qui fis brûler mon coeur d'une flamme si haute.  Puissant maître des Dieux, Amour guide mes pas,  Guide-moi sur les siens, ou me guide au trépas"")",0.0
-,"('#roger', ""Odieuse clarté, je te soutiens encore,  Soucis qui me tuez, ennui qui me dévore,  Éternelles douleurs, regrets, peines, remords,  Me laissez-vous vivant après cent mille morts ?  Donc toutes vos rigueurs n'ont pas assez de force,  Pour chasser cet esprit de sa débile écorce.  Mais pourquoi ferez-vous des efforts superflus,  Pour dépouiller du jour celui qui ne vit plus ?  S'il vivait, verrait-il sa chère Bradamante,  Au milieu des baisers, défaite et languissante,  Repousser un Léon qui la tient en ses bras,  Et son ressentiment ne l'accablerait pas ?  Verrait-il un rival qu'aucun souci ne touche,  Former à tout moment sur cette belle bouche,  Sur ces mains, sur ces yeux quelque amoureux dessein,  Sans lui mettre cent fois un poignard dans le sein ?  Et toutefois il vit, il le voit et l'endure,  Et même son devoir ne veut pas qu'il murmure.  Non, pour ne perdre point la gloire d'un bienfait,  Je ne me repens point du bien que je t'ai fait.  Vis Léon, vis content, un long siècle d'années,  Le Ciel, selon tes voeux, fasse tes destinées,  Et verse désormais sur Bradamante et toi,  Tous les mêmes bonheurs que j'attendrais pour moi,  Et qu'il comble d'horreur le reste de ma vie,  Si tes prospérités me donnent de l'envie.  Cependant me voici dans le profond du bois.  Le creux de ce rocher qui répond à ma voix,  Pourra bien, pour ce soir, me servir de retraite :  Mais sans aller plus loin, la voici toute prête.  Ce mol et vert gazon se présente à propos  À ces membres mourants pour un peu de repos.  Qu'ils se reposent donc, puisqu'il les en invite,  Et que dorénavant ce soit leur dernier gîte.  Ce séjour me contente, et ce me semble assez beau, * Tout affreux comme il est, pour faire mon tombeau.  Terre, que je choisis pour dernière demeure,  Si jamais du destin l'influence meilleure,  Que celle qui t'afflige, en voyant mon trépas,  Fais que ma Bradamante adresse ici ses pas,  Contrains-la de s'asseoir en cette même place,  Et là, si tu le peux, conte lui ma disgrâce.  Dis-lui que son Roger, ah ! Change de discours,  Enfin dis que Roger finit ici ses jours.  Ces arbres t'aideront, même si j'ai la force,  Je graverai deux mots sur la prochaine écorce.  Que le dieu du hasard, et celui de l'Amour,  Pour me justifier, lui feront voir un jour.  Ici mourut Roger, qui se priva de vie,  Mais ne l'en blâmez pas,  Son devoir le commande, et l'honneur l'y convie,  Pouvait-il s'excuser d'un si noble trépas ?  Que je serais heureux, si cette belle bouche  Vous prononçait un jour au pied de cette souche,  Et remarquait ma main, q'elle connaît assez,  Sur ces mots que le temps aura presque effacés.  Mais je me flatte en vain contre toute apparence,  C'est commettre un péché d'avoir quelque espérance.  En l'état où je suis, je ne dois plus songer,  Qu'aux objets seulement qui peuvent affliger.  Il grave sur l'écorce de l'arbre, et lit après l'avoir écrit."")",0.0
-,"('#leon', ""Hélas, qui finira mes courses incertaines ?  Qui me retirera de mes recherches vaines ?  Et quel dieu charitable écoutera ma voix ?  Je me sens inspiré de visiter ce bois.  L'herbe de cet endroit me semble un peu foulée,  Une certaine joie en mes sens s'est coulée :  Je suivrai ce sentier, de peur de m'égarer.  Je vois des pas formés, mais j'entends soupirer.  Écoutons si la voix jusqu'à nous parvenue,  Approchant de plus près, pourrait être connue. "")",0.0
-,"('#roger', ""Non, ne t'afflige plus mon âme,  Nous voici déjà dans le port,  Possible crains-tu que la mort  Ne fasse pas mourir ta flamme,  Et que dans les enfers tu portes le flambeau,  Qui te doit brûler au tombeau."")",0.0
-,"('#leon', ""Qu'à travers ces buissons je me fasse une voie,  J'entends déjà la voix, il faut que je le voie.  Il entre dans le bois."")",0.0
-,"('#roger', ""Ici ton malheur est extrême,  Que rien ne te peut secourir,  Mais, lâche, voudrais-tu guérir,  Quand il dépendrait de toi-même ?  Pouvoir être un moment, et ne l'adorer pas,  N'est-ce point pis que le trépas"")",0.0
-,"('#leon', ""J'entrevois maintenant au pied de cette roche  Un cavalier sur l'herbe, il faut que je m'approche. "")",0.0
-,"('#roger', ""Vous que j'ai toujours adorée,  Divine et charmante beauté,  Croyez que ma fidélité  Ne fut jamais plus assurée,  Et quoique le devoir ait exigé de moi,  Je vous ai conservé ma foi.  Elle ne fut jamais plus forte,  Mais le Ciel me fit obéir, \t Et me força de vous trahir,  Pour suivre un devoir qui m'emporte.  Le devoir et l'amour firent également  Vos déplaisirs et mon tourment. "")",0.0
-,"('#leon', ""Ah, mon âme, à ce coup chasse toute ta crainte,  Cette blanche licorne, en cet écu dépeinte,  La fait assez connaître, et sa taille et sa voix,  Courons donc de ce pas l'embrasser mille fois.  Ne précipitons rien, peut-être par sa bouche  J'apprendrai maintenant le regret qui le touche,  Et que pour me cacher, il prenait tant de soin,  Il mettra tout dehors, se croyant sans témoin. "")",0.0
-,"('#roger', ""Je vous aime sans espérance,  Ma flamme ne voit point de jour,  Toutefois ma première amour  Ne reçoit point de différence.  Le Ciel, qui peut changer votre condition,  Ne change point ma passion.  Je veux qu'un autre vous possède,  Vivez entre les bras d'autrui,  Je vous chéris avec lui :  Mon mal me donne mon remède.  Vous êtes satisfaite, et je le suis aussi,  Puisque Amour me l'ordonne ainsi. "")",0.0
-,"('#leon', ""Non, non, je ne saurais supporter davantage,  Ces discours inconnus où son amour l'engage.  C'est trop de patience avec tant d'amitié,  Et déjà sa douleur me transit de pitié.  Ha, mon frère, avouez que vous êtes coupable. "")",0.0
-,"('#roger', ""Hélas ! Quel importun trouble ce misérable !  Que dans ces lieux d'horreur tu viens mal à propos,  Ne me refuse point ce reste de repos.  Adieu, poursuis tes pas, le Ciel te soit propice. "")",0.0
-,"('#leon', ""Est-il dans ces déserts tigre qui ne fléchisse ?  Retirons-le d'erreur, quoi ! M'éloignez de vous,  N'en dois-je point attendre un traitement plus doux ?  Sont-ce là les accueils où l'amitié convie ? "")",0.0
-,"('#roger', ""Ha, Léon, quel démon ennemi de ma vie,  Vous conduit en ces lieux, plein d'horreur et d'effroi,  Où même il ne voit rien d'effroyable que moi. "")",0.0
-,"('#leon', ""Le désir de trouver, non pas cet effroyable,  Mais mon fidel ami, ce cavalier aimable,  La moitié de ma vie, et l'auteur de mon bien,  Et sans qui désormais je n'espère plus rien. "")",0.0
-,"('#roger', ""Maintenant votre envie est à plein satisfaite,  Vous m'avez rencontré, vous voyez ma retraite.  Savez-vous mon dessein ? C'est celui de mourir.  Que si votre amitié songe à me secourir,  Je n'en puis recevoir qu'un service agréable,  C'est de quitter bientôt ce bois épouvantable,  Me laisser en repos, et ne me troubler pas  Dans le bien que le Ciel m'accorde à mon trépas. "")",0.0
-,"('#leon', ""Justes dieux, qui croirait que l'amitié permette  Une tant inhumaine et barbare requête !  Quoi, mon plus cher ami, m'ose-t-il conjurer,  Que sans le secourir je le laisse expirer ?  Que cent fois plus cruel, qu'une fière lionne,  Je sache son trépas, et que je l'abandonne.  Ô dieux, quelle pensée ! Hélas, remettez-vous,  Mon frère, reprenez des sentiments plus doux,  Chassez ce désespoir, dont j'ignore la cause,  Que si pour l'adoucir il se peut quelque chose,  En présence des dieux je vous donne ma foi,  Et comme chevalier, et comme fils de Roi,  Que j'y perdrai mes biens, mes amis, et ma vie. "")",0.0
-,"('#roger', ""Que ma condition serait digne d'envie,  Et que cette amitié dans une autre saison,  Me rendrait bien heureux avec juste raison :  Mais puisque mon malheur me la rend inutile,  Hélas, ne trouvez-vous plus ma prière incivile.  De si fortes raisons m'obligent au trépas,  Que vous me faites tort de ne l'avancer pas.  Et si vous le saviez, vous avoueriez vous-même,  Qu'un extrême malheur veut un remède extrême,  Mon devoir me l'ordonne, et le Ciel l'a voulu. "")",0.0
-,"('#leon', ""Puisque dans ce dessein je vous vois résolu,  Et que c'est vainement que je vous en conjure,  Nous courons donc tous deux une même aventure.  Je meurs avec vous, et le même destin,  Qui joignit nos deux coeurs, confondra notre fin. "")",0.0
"('#roger', ""Faites peu de demeure. Astres qui conduisez la torche de nos jours, Tournants sous le mouvoir de vos célestes cours Abrégez ma détresse, accourcissant ma vie, Trop long temps jusqu'ici des malheurs poursuivie. L'espoir ne flatte plus ma douteuse raison. Je n'ai plus qu'espérer, je suis sans guérison. Quel étrange destin! ô ciel, je vous appelle, Soyez témoin, ô ciel, de ma peine cruelle : Il me faut dépouiller moi-même de mon bien, Délivrer à un autre un amour qui est mien, En douer mon contraire, et l'emplir de liesse, M'enfiellant l'estomac d'une amère tristesse. Ô des pauvres mortels aventureux desseins! Ô attente trompeuse ! Ô longs voyages vains! Ô nuisible entreprise ! Hélas ! Pour me défaire Des brigues de Léon, mon rival adversaire Que j'avais en horreur, je fus naguère exprès Jusqu'aux murs de Belgrade ou campageaient les Grecs, Pour rompre son armée, en combattant l'occire Avec son père Auguste, et conquêter l'Empire. Mais quoi ? De ce haineur l'amitié me sauva. Celui que j'offensais à mon bien se trouva. Je le cherchais à mort, il me donna la vie. J'étais jaloux de lui, je lui livre m'amie. L'eussé-je refusé, d'un tel bienfait ingrat, Me priant d'éprouver Bradamante au combat ? M'en fussé-je excusé ? Lui fussé-je allé dire Que j'avais nom Roger, que j'allais pour l'occire ? Hélas! non. Mais quoi donc ? Las! je ne sais ; je suis En une mer de maux, en un gouffre d'ennuis."")","('#roger', ""C'est à ce coup, Léon, que vous perdrez l'envie,  Qui vous rend si soigneux de conserver ma vie.  Il n'est, il n'est plus temps de rien dissimuler,  Apprenez en deux mots de quoi vous consoler,  Et soyez assuré qu'après ma découverte,  Vous serez le premier à désirer ma perte.  Vous regrettez ma mort, vous la désirerez,  Vous m'en voulez distraire, et vous m'y pousserez.  Cet ami, que le Ciel fit votre redevable,  Qui tient le jour de vous, et qu'un sort favorable  Fit d'un si grand bienfait acquitter à demi,  C'est votre plus cruel et plus grand ennemi.  En un mot c'est Roger, par cette connaissance  Vous savez mon amoure, mes faits et ma naissance.  Celle que vous aimez, ma liberté charma,  Et contre mon espoir, Bradamante m'aima.  Sur un roc élevé dans le milieu des ondes,  Où le flot abîma nos troupes vagabondes,  Par la faveur du Ciel échoué sur le bord,  Un bienheureux vieillard m'en tira demi mort.  Et cet enfant du Ciel par sa sainte prière,  M'ayant soudain remis en ma santé première,  Par ses sages discours me décilla les yeux,  Et me purgea l'esprit de l'erreur de nos dieux.  Quand Roland et Renaud sur le roc arrivèrent,  Qui contre leur attente en ce lieu me trouvèrent,  Et m'ayant reconnu même changé de loi,  Tous deux pour Bradamante ils me donnent la foi.  Le frère me l'accorde, et sur cette espérance,  Abandonnant l'écueil nous repassons en France.  Charles nous caressa, la Cour nous fit honneur,  Mais rien ne fut égal à mon premier bonheur.  Ah, que ce souvenir sensiblement me touche,  Je vois ma Bradamante, et de sa belle bouche  Je reçus cet arrêt si charmant et si doux,  Qui m'avait destiné pour être son époux.  En un mot entre nous la parole donnée,  Me faisait espérer un heureux hyménée,  Quand le Ciel pour troubler nos bonheurs apparents,  Suscita contre nous ses avares parents.  L'éclat de vos grandeurs leur offusqua la vue. Que votre vertu leur eût été connue,  Qu'elle eût sans autre égard borné leur passion,  Je les eusse excuses dans leur ambition.  Soudain piqué d'amour, de colère et de honte,  Et ne pouvant souffrir qu'un rival me surmonte,  J'abandonnai la Cour avec un fort dessein,  D'aller, sans retarder, vous transpercer le sein,  De me perdre ou vous perdre au milieu de la Grèce.  L'impatient désir d'exécuter me presse,  Je passe en Bulgarie, où je vis à l'abord  Des spectacles d'horreur, de carnage et de mort.  Là je vis de courroux et de rage enflammées,  Se heurter fièrement deux puissantes armées,  Qui nagèrent d'abord dans leur sang répandu.  Le combat demeura quelque temps suspendu,  Mais les Bulgariens à la fin vous cédèrent,  Leur Roi demeura mort, leurs troupes reculèrent,  Lorsque par un soldat du succès averti,  J'embrasse contre vous le plus faible parti,  Et vous cherche partout, plein de haine et de rage.  Il serait superflu d'en dire davantage,  Et comment à son tour votre troupe céda,  Vous savez mieux que moi tout ce qui succéda.  Ma prise, ma prison, et votre courtoisie,  Et que d'un tel bienfait j'eus l'âme si saisie,  Que l'amitié chassant la haine hors de mon sein,  Je conçus de l'horreur pour mon premier dessein :  Et ne veux réparer cette damnable envie,  Q'en cherchant les moyens de vous donner ma vie.  Maintenant, ô Léon, que vous me connaissez,  Pourquoi m'épargnez-vous si vous me haïssez ?  Que vous sert au côté cette inutile épée,  Que du sang odieux jusqu'aux gardes trempée,  Vous ne vous délivrez d'un si grand ennemi ?  S'il ne meurt par vos mains, il ne meurt qu'à demi.  Vous n'êtes point cruel en le privant de vie,  Puisque le droit le veut, et qu'il vous y convie.  Quoi, vous doutez encore, et ne connaissez pas  L'avantage pour vous qui suivra mon trépas.  Bradamante est à moi, sa parole est donnée,  Et ma mort seulement peut rompre l'hyménée.  J'ai beau quitter mes droits, j'ai beau vous la céder,  Nul, tant que je vivrai, ne la peut posséder.  Faites-moi donc mourir, ou souffrez que je meure,  Et puisque en votre endroit la fortune est meilleure.  Allez jouir des biens que le Ciel vous promet,  Et goûter des douceurs tandis qu'il le permet. "")",0.7868096232414246
