boyer-amours-jupiter-semele,la-fontaine-daphne,Score
-,"('#daphne', ""Leucippe, il faut tâcher d'éteindre votre flamme. Je ne puis être à vous."")",0.0
-,"('#leucippe', 'Ô cieux ! Injustes cieux ! Est-ce là votre arrêt ?')",0.0
-,"('#daphne', 'Cet oracle odieux Vient de mon père seul.')",0.0
-,"('#leucippe', 'Votre père et les dieux Disposent de mon sort, mais non pas de mon âme : Moi-même en suis-je maître ?')",0.0
-,"('#daphne', 'Il le faut.')",0.0
-,"('#leucippe', ""Ah ! Daphné ! Que ce mot est facile à dire ! Et que l'amour possède avecque peu d'empire Un coeur que la contrainte a si tôt entraîné !"")",0.0
-,"('#daphne', ""Quoi ! Faut-il que mon coeur soit par vous soupçonné ? Cruel ! n'avais-je pas encore assez de peine ?"")",0.0
-,"('#leucippe', ""Enfin donc le Destin me déclare sa haine ; Vous serez à Tharsis ; et moi, par mes soupirs, J'augmenterai ses plaisirs."")",0.0
-,"('#daphne', ""Plût au Ciel que Tharsis causât seul vos alarmes, Et qu'un père..."")",0.0
-,"('#leucippe', 'Achevez.')",0.0
-,"('#daphne-', ""Eh ! Que sert d'achever Un souhait qu'on sait bien qui ne peut arriver ?"")",0.0
-,"('#leucippe', ""Il n'importe, mon âme y trouvera des charmes."")",0.0
-,"('#daphne-', ""Ne m'aimez plus."")",0.0
-,"('#leucippe', 'Le puis-je ? Et le souhaitez-vous ?')",0.0
-,"('#daphne-', 'Vos tourments ont pour moi quelque chose de doux, Il est vrai ; mais cessez.')",0.0
-,"('#leucippe', ""Hélas ! Cesser de vivre Est le seul remède à mon mal. Voilà le parti qu'il faut suivre ; Mais avec moi je veux perdre aussi mon rival. Vous ne me serez pas impunément ravie : Non, Daphné. Vous pleurez ? Ah ! Princesse, je dois Mourir pour vos yeux mille fois. Avant qu'avoir Daphné, Tharsis aura ma vie. Je ne puis voir tant de biens En d'autres bras que les miens : Que mon rival me les cède, Et renonce à votre amour, Ou qu'il m'ôte aussi le jour Si l'on veut qu'il vous possède."")",0.0
-,"('#daphne-', 'Leucippe, si je vous perds, Il faut que dans nos déserts La solitude me donne Un sort plus calme et plus doux ; Et ne pouvant être à vous, je ne veux être à personne.')",0.0
-,"('#heures', ""Daphné, portez vos yeux Sur le plus beau des dieux. Daphné s'enfuit aussitôt qu'elle a reconnu Apollon sous le visage de Tharsis."")",0.0
"('#alcmeon', ""Dissipez ce nuage, il est temps d'éclater,  Tombez foudres, tombez sur un faux Jupiter.  Grand Dieu venge ton nom usurpé par un traître.  Mais quel est ce prodige, et que vois-je paraître ?  C'est Junon elle-même avec la foudre en main.  Pourquoi cet équipage, et quel est son dessein ?  De ce faux Jupiter qui m'ôte ce que j'aime,  Me vient-elle venger, ou se venger soi-même ?  Bergers qui la voyez descendre dans ce bois,  Pour hâtez son secours, prêtez-moi votre voix.  Reine des vents Maîtresse des tempêtes  Épargnez nos champs et nos têtes,  Et sur ce ravisseur tournez ce grand courroux,  À ce triste mortel il ravit ce qu'il aime :  Vous voyez sa douleur, vous savez par vous-même,  Tout ce que souffre un coeur amoureux et jaloux.  Chanson. "")","('#apollon', ""Tu me fuis, divine mortelle ! Où cours-tu ? N'aperçois-tu pas Un précipice sous tes pas ? Il est plein de serpents : détourne-toi, cruelle. Suis-je encor plus à craindre ? Et rien dans ce vallon Ne peut-il t'arrêter quand tu fuis Apollon ? Quoi ! Tant de haine en une belle ! Insolent, qui brûles pour elle, Renonce à l'hymen de Daphné ; C'est Apollon qui te l'ordonne. Regarde quel rival ton malheur t'a donné."")",0.6814512014389038
"('#junon', ""Tu me vois Alcméon au milieu des nuages  Par un soin inutile exciter des orages,  Et pour des vains efforts prêter à mon courroux,  Ces traits que j'ai surpris à mon perfide époux.  Jupiter à mes yeux dérobe son amante ;  Son amour tout puissant, rend ma haine impuissante.  Vents, tempêtes, éclairs, enfants de ma fureur,  Qui ne semez ici qu'une vaine terreur,  Évanouissez-vous : l'artifice et l'adresse  Vengeront mieux que vous ma gloire et ma faiblesse. Toi Prince d'Argos approche et n'appréhende rien,  Nos malheurs sont communs et ton sort est le mien :  Une ingrate Princesse à ta flamme infidèle,  Triomphe d'un mortel, et brave une immortelle,  Et sa fière beauté par un malheur fatal  Rend Jupiter perfide, et le fait ton rival.  Junon étant descendue. "")","('#leucippe', ""Mon malheur ? Dis le tien. Toi, le fils de Latone ! N'es-tu pas ce Tharsis que tantôt on a vu ? D'un magique ornement ton front s'est revêtu. Enchanteur, penses-tu que ta pompe m'étonne ? Ce n'est qu'un songe, ce n'est rien ; Va tromper d'autres yeux, et me laisse mon bien."")",0.6502797603607178
"('#alcmeon', ""Jupiter mon rival ? Que dites-vous Déesse ?  Le rival dont j'osais mépriser la faiblesse,  Lui qui comme un berger se montrait à mes yeux,  Ce rival est un Dieu le plus puissant des Dieux ?  J'espérais éclaircir cette étrange aventure,  Pour convaincre un rival d'une lâche imposture,  C'était là tout l'espoir dont j'osais me flatter,  Et dans cet imposteur je trouve Jupiter ?  Vous deviez prévenir ces mortelles alarmes :  Avec tant de puissance, avec tant de charmes,  Déesse ignorez-vous l'art de vous faire aimer ?  Et que vous manque-t-il pour plaire et pour charmer ? "")","('#apollon', ""Ô dieux ! Ô citoyens du lumineux empire ! Que vient un mortel de me dire ? Malheureux, ton orgueil s'en va te coûter cher. Les dieux ne sont pas insensibles. Qu'on l'attache sur ce rocher Avec des chaînes invisibles. Ce commandement est exécuté par les ministres de la puissance d'Apollon, qui va se faire voir à Pénée, non plus sous le personnage de Tharsis, mais sous le sien propre. "")",0.6058034300804138
"('#junon', ""Mais Prince le moyen que ma beauté l'arrête  Ce Dieu qui va toujours de conquête en con quête.  Rien ne saurait borner ses glorieux soupirs,  Quel objet peut borner de si vastes désirs.  Pour consoler ma gloire et toute ma tendresse,  Tâchons adroitement de perdre sa Maîtresse ;  Sue sa fière beauté par de secrets moyens  Je m'apprête à venger tes feux comme les miens.  Jusqu'ici j'ai voulu par une guerre ouverte,  Par de honteux éclats, entreprendre sa perte ;  Mais le grand Jupiter est plus puissant que moi.  Pour la perdre en secret... D'où te vient cet effroi ?  Tremble-tu des périls d'une ingrate Princesse ? "")","('#leucippe', ""Astres, soyez témoins de ces injustes fers. J'atteste ici tout l'Univers, Et les vents emportent ma plainte. Jupiter, je t'implore ; on veut forcer les coeurs : Il n'est plus de libres ardeurs, Ni d'autres lois que la contrainte. Loges-tu dans le ciel ou dans les antres sourds ? Écoutez-moi, déserts ; on m'ôte mes amours : Est-il douleur pareille ? Qui me consolera sur ce rocher fatal ? Leucippe est un spectacle à son cruel rival. Déserts, écoutez-moi : les dieux ferment l'oreille. Daphné entend cette plainte à l'un des coins du théâtre. "")",0.7173956632614136
