montchretien-hector,giraudoux-la-guerre-de-troie-n-aura-pas-lieu,Score
-,"('#hector', ""Je vous demande si c'est beau la Grèce sans Hélène."")",0.0
-,"('#helene', 'Merci pour Hélène.')",0.0
-,"('#hector', ""Enfin, comment est-ce, depuis qu'on en parle ?"")",0.0
-,"('#helene', ""C'est beaucoup de rois et de chèvres éparpillés sur du marbre."")",0.0
-,"('#hector', 'Si les rois sont dorés et les chèvres angora, cela ne doit pas être mal au soleil levant.')",0.0
-,"('#helene', 'Je me lève tard.')",0.0
-,"('#hector', 'Des dieux aussi, en quantité ?  Pâris dit que le ciel en grouille, que des jambes de déesses en pendent.')",0.0
-,"('#helene', 'Pâris va toujours le nez levé.  Il peut les avoir vues.')",0.0
-,"('#hector', 'Vous, non ?')",0.0
-,"('#helene', ""Je ne suis pas douée.  Je n'ai jamais pu voir un poisson dans la mer.  Je regarderai mieux quand j'y retournerai."")",0.0
-,"('#hector', ""Vous venez de dire à Pâris que vous n'y retourneriez jamais."")",0.0
-,"('#helene', ""Il m'a priée de le dire.  J'adore obéir à Pâris."")",0.0
-,"('#hector', ""Je vois.  C'est comme pour Ménélas.  Vous ne le haïssez pas ?"")",0.0
-,"('#helene', 'Pourquoi le haïrais-je ?')",0.0
-,"('#hector', ""Pour la seule raison qui fasse vraiment haïr.  Vous l'avez trop vu."")",0.0
-,"('#helene', ""Ménélas ?  Oh !  non !  Je n'ai jamais bien vu Ménélas, ce qui s'appelle vu.  Au contraire."")",0.0
-,"('#hector', 'Votre mari ?')",0.0
-,"('#helene', ""Entre les objets et les êtres, certains sont colorés pour moi.  Ceux-là je les vois.  Je crois en eux.  Je n'ai jamais bien pu voir Ménélas."")",0.0
-,"('#hector', ""Il a dû pourtant s'approcher très près."")",0.0
-,"('#helene', ""J'ai pu le toucher.  Je ne peux pas dire que je l'ai vu."")",0.0
-,"('#hector', ""On dit qu'il ne vous quittait pas."")",0.0
-,"('#helene', ""Évidemment.  J'ai dû le traverser bien des fois sans m'en douter."")",0.0
-,"('#hector', 'Tandis que vous avez vu Pâris ?')",0.0
-,"('#helene', 'Sur le ciel, sur le sol, comme une découpure.')",0.0
-,"('#hector', ""Il s'y découpe encore.  Regardez-le, là-bas, adossé au rempart."")",0.0
-,"('#helene', ""Vous êtes sûr que c'est Pâris, là-bas ?"")",0.0
-,"('#hector', ""C'est lui qui vous attend."")",0.0
-,"('#helene', 'Tiens !  Il est beaucoup moins net !\n')",0.0
-,"('#hector', 'Le mur est cependant passé à la chaux fraîche.  Tenez, le voilà de profil !')",0.0
-,"('#helene', ""C'est curieux comme ceux qui vous attendent se découpent moins bien que ceux que l'on attend !"")",0.0
-,"('#hector', ""Vous êtes sûre qu'il vous aime, Pâris ?"")",0.0
-,"('#helene', ""Je n'aime pas beaucoup connaître les sentiments des autres.  Rien ne me gêne comme cela.  C'est comme au jeu, quand on voit dans le jeu de l'adversaire.  On est sûr de perdre."")",0.0
-,"('#hector', ""Et vous, vous l'aimez ?"")",0.0
-,"('#helene', ""Je n'aime pas beaucoup connaître non plus mes propres sentiments."")",0.0
-,"('#hector', ""Voyons !  Quand vous venez d'aimer Pâris, qu'il s'assoupit dans vos bras, quand vous êtes encore ceinturée par Pâris, comblée par Pâris, vous n'avez aucune pensée ?"")",0.0
-,"('#helene', ""Mon rôle est fini.  Je laisse l'univers penser à ma place.  Cela, il le fait mieux que moi."")",0.0
-,"('#hector', ""Mais le plaisir vous rattache bien à quelqu'un, aux autres ou à vous-même."")",0.0
-,"('#helene', ""Je connais surtout le plaisir des autres...  Il m'éloigne des deux..."")",0.0
-,"('#hector', 'Il y a eu beaucoup de ces autres, avant Pâris ?')",0.0
-,"('#helene', 'Quelques-uns.')",0.0
-,"('#hector', ""Et il y en aura d'autres après lui, n'est-ce pas, pourvu qu'ils se découpent sur l'horizon, sur le mur ou sur le drap ?  C'est bien ce que je supposais.  Vous n'aimez pas Pâris, Hélène.  Vous aimez les hommes !"")",0.0
-,"('#helene', ""Je ne les déteste pas.  C'est agréable de les frotter contre soi comme de grands savons.  On en est toute pure..."")",0.0
-,"('#hector', 'Cassandre !  Cassandre !')",0.0
-,"('#cassandre', ""Qu'y a-t-il ?"")",0.0
-,"('#hector', 'Tu me fais rire.  Ce sont toujours les devineresses qui questionnent.')",0.0
-,"('#cassandre', ""Pourquoi m'appelles-tu ?"")",0.0
-,"('#hector', ""Cassandre, Hélène repart ce soir avec l'envoyé grec."")",0.0
-,"('#helene', 'Moi ?  Que contez-vous là ?\n')",0.0
-,"('#hector', ""Vous ne venez pas de me dire que vous n'aimez pas très particulièrement Pâris ?"")",0.0
-,"('#helene', 'Vous interprétez.  Enfin, si vous voulez.')",0.0
-,"('#hector', 'Je cite mes auteurs.  Que vous aimez surtout frotter les hommes contre vous comme de grands savons ?')",0.0
-,"('#helene', 'Oui.  Ou de la pierre ponce, si vous aimez mieux.  Et alors ?')",0.0
-,"('#hector', 'Et alors, entre ce retour vers la Grèce qui ne vous déplaît pas, et une catastrophe aussi redoutable que la guerre, vous hésiteriez à choisir ?')",0.0
-,"('#helene', ""Vous ne me comprenez pas du tout, Hector.  Je n'hésite pas à choisir.  Ce serait trop facile de dire : je fais ceci, ou je fais cela, pour que ceci ou cela se fît.  Vous avez découvert que je suis faible.  Vous en êtes tout joyeux.  L'homme qui découvre la faiblesse dans une femme, c'est le chasseur à midi qui découvre une source.  Il s'en abreuve.  Mais n'allez pourtant pas croire, parce que vous avez convaincu la plus faible des femmes, que vous avez convaincu l'avenir.  Ce n'est pas en manoeuvrant des enfants qu'on détermine le destin..."")",0.0
-,"('#hector', ""Les subtilités et les riens grecs m'échappent."")",0.0
-,"('#helene', ""Il ne s'agit pas de subtilités et de riens.  Il s'agit au moins de monstres et de pyramides."")",0.0
-,"('#hector', 'Choisissez-vous le départ, oui ou non ?')",0.0
-,"('#helene', 'Ne me brusquez pas...  Je choisis les événements comme je choisis les objets et les hommes.  Je choisis ceux qui ne sont pas pour moi des ombres.  Je choisis ceux que je vois.')",0.0
-,"('#hector', ""Je sais, vous l'avez dit : ceux que vous voyez colorés.  Et vous ne vous voyez pas rentrant dans quelques jours au palais de Ménélas ?"")",0.0
-,"('#helene', 'Non.  Difficilement.')",0.0
-,"('#hector', 'On peut habiller votre mari très brillant pour ce retour.')",0.0
-,"('#helene', 'Toute la pourpre de toutes les coquilles ne me le rendrait pas visible.')",0.0
-,"('#hector', ""Voici ta concurrente, Cassandre.  Celle-là aussi lit l'avenir."")",0.0
-,"('#helene', ""Je ne lis pas l'avenir.  Mais, dans cet avenir, je vois des scènes colorées, d'autres ternes.  Jusqu'ici ce sont toujours les scènes colorées qui ont eu lieu."")",0.0
-,"('#hector', ""Nous allons vous remettre aux Grecs en plein midi, sur le sable aveuglant, entre la mer violette et le mur ocre.  Nous serons tous en cuirasse d'or à jupe rouge, et entre mon étalon blanc et la jument noire de Priam, mes soeurs en péplum vert vous remettront nue à l'ambassadeur grec, dont je devine, au-dessus du casque d'argent, le plumet amarante.  Vous voyez cela, je pense ?"")",0.0
-,"('#helene', ""Non, du tout.  C'est tout sombre.\n"")",0.0
-,"('#hector', ""Vous vous moquez de moi, n'est-ce pas ?"")",0.0
-,"('#helene', 'Me moquer, pourquoi ?  Allons !  Partons, si vous voulez !  Allons nous préparer pour ma remise aux Grecs.  Nous verrons bien.')",0.0
-,"('#hector', ""Vous doutez-vous que vous insultez l'humanité, ou est-ce inconscient ?"")",0.0
-,"('#helene', ""J'insulte quoi ?"")",0.0
-,"('#hector', ""Vous doutez-vous que votre album de chromos est la dérision du monde ?  Alors que tous ici nous nous battons, nous nous sacrifions pour fabriquer une heure qui soit à nous, vous êtes là à feuilleter vos gravures prêtes de toute éternité !...  Qu'avez-vous ?  À laquelle vous arrêtez-vous avec ces yeux aveugles ?  À celle sans doute où vous êtes sur ce même rempart, contemplant la bataille ?  Vous la voyez, la bataille ?"")",0.0
-,"('#helene', 'Oui.')",0.0
-,"('#hector', ""Et la ville s'effondre ou brûle, n'est-ce pas ?"")",0.0
-,"('#helene', ""Oui.  C'est rouge vif."")",0.0
-,"('#hector', 'Et Pâris ?  Vous voyez le cadavre de Pâris traîné derrière un char ?')",0.0
-,"('#helene', ""Ah !  Vous croyez que c'est Pâris ?  Je vois en effet un morceau d'aurore qui roule dans la poussière.  Un diamant à sa main étincelle...  Mais oui !...  Je reconnais souvent mal les visages, mais toujours les bijoux.  C'est bien sa bague.\n"")",0.0
-,"('#hector', ""Parfait...  Je n'ose vous questionner sur Andromaque et sur moi...  sur le groupe Andromaque-Hector...  Vous le voyez !  Ne niez pas.  Comment le voyez-vous ?  Heureux, vieilli, luisant ?"")",0.0
-,"('#helene', ""Je n'essaye pas de le voir !"")",0.0
-,"('#hector', ""Et le groupe Andromaque pleurant sur le corps d'Hector, il luit ?"")",0.0
-,"('#helene', ""Vous savez, je peux très bien voir luisant, extraordinairement luisant, et qu'il n'arrive rien.  Personne n'est infaillible."")",0.0
-,"('#hector', ""N'insistez pas.  Je comprends...  Il y a un fils entre la mère qui pleure et le père étendu ?"")",0.0
-,"('#helene', 'Oui...  Il joue avec les cheveux emmêlés du père...  Il est charmant.')",0.0
-,"('#hector', 'Et elles sont au fond de vos yeux ces scènes ?  On peut les y voir ?')",0.0
-,"('#helene', 'Je ne sais pas.  Regardez.')",0.0
-,"('#hector', ""Plus rien !  Plus rien que la cendre de tous ces incendies, l'émeraude et l'or en poudre !  Qu'elle est pure, la lentille du monde !  Ce ne sont pourtant pas les pleurs qui doivent la laver...  Tu pleurerais, si on allait te tuer, Hélène ?"")",0.0
-,"('#helene', 'Je ne sais pas.  Mais je crierais.  Et je sens que je vais crier, si vous continuez ainsi, Hector...  Je vais crier.\n')",0.0
-,"('#hector', 'Tu repartiras ce soir pour la Grèce, Hélène, ou je te tue.')",0.0
-,"('#helene', ""Mais je veux bien partir !  Je suis prête à partir.  Je vous répète simplement que je ne peux arriver à rien distinguer du navire qui m'emportera.  Je ne vois scintiller ni la ferrure du mât de misaine, ni l'anneau du nez du capitaine, ni le blanc de l'oeil du mousse."")",0.0
-,"('#hector', 'Tu rentreras sur une mer grise, sous un soleil gris.  Mais il nous faut la paix.')",0.0
-,"('#helene', 'Je ne vois pas la paix.')",0.0
-,"('#hector', 'Demande à Cassandre de te la montrer.  Elle est sorcière.  Elle évoque formes et génies.')",0.0
-,"('#le-messager', ""Hector, Priam te réclame !  Les prêtres s'opposent à ce que l'on ferme les portes de la guerre !  Ils disent que les dieux y verraient une insulte."")",0.0
-,"('#hector', ""C'est curieux comme les dieux s'abstiennent de parler eux-mêmes dans les cas difficiles."")",0.0
-,"('#le-messager', ""Ils ont parlé eux-mêmes.  La foudre est tombée sur le temple, et les entrailles des victimes sont contre le renvoi d'Hélène."")",0.0
-,"('#hector', 'Je donnerais beaucoup pour consulter aussi les entrailles des prêtres...  Je te suis. Le guerrier sort.')",0.0
-,"('#hector', ""Ainsi, vous êtes d'accord, Hélène ?"")",0.0
-,"('#helene', 'Oui.')",0.0
-,"('#hector', 'Vous direz désormais ce que je vous dirai de dire ?  Vous ferez ce que je vous dirai de faire ?')",0.0
-,"('#helene', 'Oui.')",0.0
-,"('#hector', 'Devant Ulysse, vous ne me contredirez pas, vous abonderez dans mon sens ?')",0.0
-,"('#helene', 'Oui.')",0.0
-,"('#hector', ""Écoute-la, Cassandre.  Écoute ce bloc de négation qui dit oui !  Tous m'ont cédé.  Pâris m'a cédé, Priam m'a cédé, Hélène me cède.  Et je sens qu'au contraire dans chacune de ces victoires apparentes, j'ai perdu.  On croit lutter contre des géants, on va les vaincre, et il se trouve qu'on lutte contre quelque chose d'inflexible qui est un reflet sur la rétine d'une femme.  Tu as beau me dire oui, Hélène, tu es comble d'une obstination qui me nargue !"")",0.0
-,"('#helene', ""C'est possible.  Mais je n'y peux rien.  Ce n'est pas la mienne."")",0.0
-,"('#hector', 'Par quelle divagation le monde a-t-il été placer son miroir dans cette tête obtuse !')",0.0
-,"('#helene', ""C'est regrettable, évidemment.  Mais vous voyez un moyen de vaincre l'obstination des miroirs ?"")",0.0
-,"('#hector', ""Oui.  C'est à cela que je songe depuis un moment."")",0.0
-,"('#helene', ""Si on les brise, ce qu'ils reflétaient n'en demeure peut-être pas moins ?"")",0.0
-,"('#hector', ""C'est là toute la question."")",0.0
-,"('#autre-messager', ""Hector, hâte-toi.  La plage est en révolte.  Les navires des Grecs sont en vue, et ils ont hissé leur pavillon non au ramat mais à l'écoutière.  L'honneur de notre marine est en jeu.  Priam craint que l'envoyé ne soit massacré à son débarquement."")",0.0
-,"('#hector', ""Je te confie Hélène, Cassandre.  J'enverrai mes ordres."")",0.0
-,"('#cassandre', ""Moi je ne vois rien, coloré ou terne.  Mais chaque être pèse sur moi par son approche même.  À l'angoisse de mes veines, je sens son destin."")",0.0
-,"('#helene', ""Moi, dans mes scènes colorées, je vois quelquefois un détail plus étincelant encore que les autres.  Je ne l'ai pas dit à Hector.  Mais le cou de son fils est illuminé, la place du cou où bat l'artère..."")",0.0
-,"('#cassandre', ""Moi, je suis comme un aveugle qui va à tâtons.  Mais c'est au milieu de la vérité que je suis aveugle.  Eux tous voient, et ils voient le mensonge.  Je tâte la vérité."")",0.0
-,"('#helene', ""Notre avantage, c'est que nos visions se confondent avec nos souvenirs, l'avenir avec le passé !  On devient moins sensible...  C'est vrai que vous êtes sorcière, que vous pouvez évoquer la paix ?"")",0.0
-,"('#cassandre', 'La paix ?  Très facile.  Elle écoute en mendiante derrière chaque porte...  La voilà. La paix apparaît.')",0.0
-,"('#helene', 'Comme elle est jolie !')",0.0
-,"('#la-paix', 'Au secours, Hélène, aide-moi !')",0.0
-,"('#helene', 'Mais comme elle est pâle.')",0.0
-,"('#la-paix', 'Je suis pâle ?  Comment, pâle !  Tu ne vois pas cet or dans mes cheveux ?')",0.0
-,"('#helene', ""Tiens, de l'or gris ?  C'est une nouveauté..."")",0.0
-,"('#la-paix', ""De l'or gris !  Mon or est gris ? La paix disparaît."")",0.0
-,"('#helene', 'Elle a disparu ?')",0.0
-,"('#cassandre', ""Je pense qu'elle se met un peu de rouge. La paix reparaît, outrageusement fardée."")",0.0
-,"('#la-paix', 'Et comme cela?')",0.0
-,"('#helene', 'Je la vois de moins en moins.')",0.0
-,"('#la-paix', 'Et comme cela ?')",0.0
-,"('#cassandre', 'Hélène ne te voit pas davantage.')",0.0
-,"('#la-paix', 'Tu me vois, toi, puisque tu me parles !')",0.0
-,"('#cassandre', ""C'est ma spécialité de parler à l'invisible."")",0.0
-,"('#la-paix', 'Que se passe-t-il donc ?  Pourquoi les hommes dans la ville et sur la plage poussent-ils ces cris ?')",0.0
-,"('#cassandre', 'Il paraît que leurs dieux entrent dans le jeu et aussi leur honneur.')",0.0
-,"('#la-paix', 'Leurs dieux !  Leur honneur !')",0.0
-,"('#cassandre', 'Oui...  Tu es malade ! Le rideau tombe.')",0.0
-,"('#helene', ""Hé, là-bas !  Oui, c'est toi que j'appelle !...  Approche !"")",0.0
-,"('#troïlus', 'Non.')",0.0
-,"('#helene', ""Comment t'appelles-tu ?"")",0.0
-,"('#troïlus', 'Troïlus.')",0.0
-,"('#helene', 'Viens ici !')",0.0
-,"('#troïlus', 'Non.')",0.0
-,"('#helene', ""Viens ici, Troïlus !...  Ah !  te voilà !  Tu obéis quand on t'appelle par ton nom : tu es encore très lévrier.  C'est d'ailleurs gentil.  Tu sais que tu m'obliges pour la première fois à crier, en parlant à un homme ?  Ils sont toujours tellement collés à moi que je n'ai qu'à bouger les lèvres.  J'ai crié à des mouettes, à des biches, à l'écho, jamais à un homme.  Tu me paieras cela...  Qu'as-tu ?  Tu trembles ? Troïlus approche."")",0.0
-,"('#troïlus', 'Je ne tremble pas.')",0.0
-,"('#helene', 'Tu trembles, Troïlus.')",0.0
-,"('#troïlus', 'Oui, je tremble.')",0.0
-,"('#helene', ""Pourquoi es-tu toujours derrière moi ?  Quand je vais dos au soleil et que je m'arrête, la tête de ton ombre butte toujours contre mes pieds.  C'est tout juste si elle ne les dépasse pas.  Dis-moi ce que tu veux..."")",0.0
-,"('#troïlus', 'Je ne veux rien.')",0.0
-,"('#helene', 'Dis-moi ce que tu veux, Troïlus !')",0.0
-,"('#troïlus', 'Tout !  Je veux tout !')",0.0
-,"('#helene', 'Tu veux tout.  La lune ?')",0.0
-,"('#troïlus', 'Tout !  Plus que tout !')",0.0
-,"('#helene', ""Tu parles déjà comme un vrai homme : tu veux m'embrasser, quoi !"")",0.0
-,"('#troïlus', 'Non !')",0.0
-,"('#helene', ""Tu veux m'embrasser, n'est-ce pas, mon petit Troïlus ?"")",0.0
-,"('#troïlus', 'Je me tuerais aussitôt après !')",0.0
-,"('#helene', 'Approche...  Quel âge as-tu ?')",0.0
-,"('#troïlus', 'Quinze ans...  Hélas !')",0.0
-,"('#helene', 'Bravo pour « hélas ! »...  Tu as déjà embrassé des jeunes filles ?')",0.0
-,"('#troïlus', 'Je les hais.')",0.0
-,"('#helene', 'Tu en as déjà embrassé ?')",0.0
-,"('#troïlus', ""On les embrasse toutes.  Je donnerais ma vie pour n'en avoir embrassé aucune."")",0.0
-,"('#helene', ""Tu me sembles disposer d'un nombre considérable d'existences.  Pourquoi ne m'as-tu pas dit franchement : « Hélène, je veux vous embrasser !... »  Je ne vois aucun mal à ce que tu m'embrasses...  Embrasse-moi."")",0.0
-,"('#troïlus', 'Jamais.')",0.0
-,"('#helene', ""À la fin du jour, quand je m'assieds aux créneaux pour voir le couchant sur les îles, tu serais arrivé doucement, tu aurais tourné ma tête vers toi doucement avec tes mains – de dorée, elle serait devenue sombre, tu l'aurais moins bien vue évidemment –, et tu m'aurais embrassée, j'aurais été très contente...  « Tiens, me serais-je dit, le petit Troïlus m'embrasse !... »  Embrasse-moi."")",0.0
-,"('#troïlus', 'Jamais.')",0.0
-,"('#helene', ""Je vois.  Tu me haïrais si tu m'avais embrassée ?"")",0.0
-,"('#troïlus', ""Ah !  Les hommes ont bien de la chance d'arriver à dire ce qu'ils veulent bien dire !"")",0.0
-,"('#helene', 'Toi, tu le dis assez bien.')",0.0
-,"('#paris', 'Méfie-toi Hélène.  Troïlus est un dangereux personnage.')",0.0
-,"('#helene', ""Au contraire.  Il veut m'embrasser."")",0.0
-,"('#paris', 'Troïlus, tu sais que si tu embrasses Hélène, je te tue !')",0.0
-,"('#helene', 'Cela lui est égal de mourir, même plusieurs fois.')",0.0
-,"('#paris', ""Qu'est-ce qu'il a ?  Il prend son élan ?...  Il va bondir sur toi ?...  Il est trop gentil !  Embrasse Hélène, Troïlus.  Je te le permets."")",0.0
-,"('#helene', ""Si tu l'y décides, tu es plus malin que moi. Troïlus qui allait se précipiter sur Hélène s'écarte aussitôt."")",0.0
-,"('#paris', 'Écoute, Troïlus !  Voici nos vénérables qui arrivent en corps pour fermer les portes de la guerre...  Embrasse Hélène devant eux : tu seras célèbre.  Tu veux être célèbre, plus tard, dans la vie ?')",0.0
-,"('#troïlus', 'Non.  Inconnu.')",0.0
-,"('#paris', 'Tu ne veux pas devenir célèbre ?  Tu ne veux pas être riche et puissant ?')",0.0
-,"('#troïlus', 'Non.  Pauvre.  Laid.')",0.0
-,"('#paris', 'Laisse-moi finir !...  Pour avoir toutes les femmes !')",0.0
-,"('#troïlus', ""Je n'en veux aucune, aucune !"")",0.0
-,"('#paris', ""Voilà nos sénateurs !  Tu as à choisir : ou tu embrasseras Hélène devant eux, ou c'est moi qui l'embrasse devant toi.  Tu préfères que ce soit moi ?  Très bien !  Regarde !...  Oh !  Quel est ce baiser inédit que tu me donnes, Hélène ?"")",0.0
-,"('#helene', 'Le baiser destiné à Troïlus.')",0.0
-,"('#paris', ""Tu ne sais pas ce que tu perds, mon enfant !  Oh !  tu t'en vas ?  Bonsoir !"")",0.0
-,"('#helene', ""Nous nous embrasserons, Troïlus.  Je t'en réponds.  Troïlus ! Troïlus s'en va."")",0.0
-,"('#paris', 'Tu cries bien fort, Hélène !')",0.0
-,"('#demokos', ""Hélène, une minute !  Et regarde-moi bien en face.  J'ai dans la main un magnifique oiseau que je vais lâcher...  Là, tu y es ?...  C'est cela...  Arrange tes cheveux et souris un beau sourire."")",0.0
-,"('#paris', ""Je ne vois pas en quoi l'oiseau s'envolera mieux si les cheveux d'Hélène bouffent et si elle fait son beau sourire."")",0.0
-,"('#helene', 'Cela ne peut pas me nuire en tout cas.')",0.0
-,"('#demokos', ""Ne bouge plus...  Une !  Deux !  Trois !  Voilà...  c'est fait, tu peux partir..."")",0.0
-,"('#helene', ""Et l'oiseau ?"")",0.0
-,"('#demokos', ""C'est un oiseau qui sait se rendre invisible."")",0.0
-,"('#helene', 'La prochaine fois demande-lui sa recette. Elle sort.')",0.0
-,"('#paris', 'Quelle est cette farce ?')",0.0
-,"('#demokos', ""Je compose un chant sur le visage d'Hélène.  J'avais besoin de bien le contempler, de le graver dans ma mémoire avec sourire et boucles.  Il y est."")",0.0
-,"('#hecube', 'Enfin, vous allez nous la fermer, cette porte ?')",0.0
-,"('#demokos', 'Certainement non.  Nous pouvons avoir à la rouvrir ce soir même.')",0.0
-,"('#hecube', 'Hector le veut.  Il décidera Priam.')",0.0
-,"('#demokos', ""C'est ce que nous verrons.  Je lui réserve d'ailleurs une surprise, à Hector !"")",0.0
-,"('#la-petite-polyxene', 'Où mène-t-elle, la porte, maman ?')",0.0
-,"('#abneos', ""À la guerre, mon enfant.  Quand elle est ouverte, c'est qu'il y a la guerre."")",0.0
-,"('#demokos', 'Mes amis...')",0.0
-,"('#hecube', ""Guerre ou non, votre symbole est stupide.  Cela fait tellement peu soigné, ces deux battants toujours ouverts !  Tous les chiens s'y arrêtent."")",0.0
-,"('#le-geometre', ""Il ne s'agit pas de ménage.  Il s'agit de la guerre et des dieux."")",0.0
-,"('#hecube', ""C'est bien ce que je dis, les dieux ne savent pas fermer leurs portes."")",0.0
-,"('#la-petite-polyxene', ""Moi je les ferme très bien, n'est-ce pas, maman !"")",0.0
-,"('#paris', 'Tu te prends même les doigts en les fermant, chérie.')",0.0
-,"('#demokos', ""Puis-je enfin réclamer un peu de silence, Pâris ?...  Abnéos, et toi, Géomètre, et vous, mes amis, si je vous ai convoqués ici avant l'heure, c'est pour tenir notre premier conseil.  Et c'est de bon augure que ce premier conseil de guerre ne soit pas celui des généraux, mais celui des intellectuels.  Car il ne suffit pas, à la guerre, de fourbir des armes à nos soldats.  Il est indispensable de porter au comble leur enthousiasme.  L'ivresse physique, que leurs chefs obtiendront à l'instant de l'assaut par un vin à la résine vigoureusement placé, restera vis-à-vis des Grecs inefficiente, si elle ne se double de l'ivresse morale que nous, les poètes, allons leur verser.  Puisque l'âge nous éloigne du combat, servons du moins à le rendre sans merci.  Je vois que tu as des idées là-dessus, Abnéos, et je te donne la parole."")",0.0
-,"('#abneos', 'Oui.  Il nous faut un chant de guerre.')",0.0
-,"('#demokos', 'Très juste.  La guerre exige un chant de guerre.')",0.0
-,"('#paris', ""Nous nous en sommes passés jusqu'ici."")",0.0
-,"('#hecube', 'Elle chante assez fort elle-même...')",0.0
-,"('#abneos', ""Nous nous en sommes passés, parce que nous n'avons jamais combattu que des barbares.  C'était de la chasse.  Le cor suffisait.  Avec les Grecs, nous entrons dans un domaine de guerre autrement relevé."")",0.0
-,"('#demokos', 'Très exact, Abnéos.  Ils ne se battent pas avec tout le monde.')",0.0
-,"('#paris', 'Nous avons déjà un chant national.')",0.0
-,"('#abneos', ""Oui.  Mais c'est un chant de paix."")",0.0
-,"('#paris', ""Il suffit de chanter un chant de paix avec grimace et gesticulation pour qu'il devienne un chant de guerre...  Quelles sont les paroles du nôtre ?"")",0.0
-,"('#abneos', ""Tu le sais bien.  Anodines.  – C'est nous qui fauchons les moissons, qui pressons le sang de la vigne !"")",0.0
-,"('#demokos', ""C'est tout au plus un chant de guerre contre les céréales.  Vous n'effraierez pas les Spartiates en menaçant le blé noir."")",0.0
-,"('#paris', 'Chante-le avec un javelot à la main et un mort à tes pieds, et tu verras.')",0.0
-,"('#hecube', ""Il y a le mot sang, c'est toujours cela."")",0.0
-,"('#paris', ""Le mot moisson aussi.  La guerre l'aime assez."")",0.0
-,"('#abneos', 'Pourquoi discuter, puisque Demokos peut nous en livrer un tout neuf dans les deux heures ?')",0.0
-,"('#demokos', ""Deux heures, c'est un peu court."")",0.0
-,"('#hecube', ""N'aie aucune crainte, c'est plus qu'il ne te faut !  Et après le chant ce sera l'hymne, et après l'hymne la cantate.  Dès que la guerre est déclarée, impossible de tenir les poètes.  La rime, c'est encore le meilleur tambour."")",0.0
-,"('#demokos', ""Et le plus utile, Hécube, tu ne crois pas si bien dire.  Je la connais, la guerre.  Tant qu'elle n'est pas là, tant que les portes sont fermées, libre à chacun de l'insulter et de la honnir.  Elle dédaigne les affronts du temps de paix.  Mais, dès qu'elle est présente, son orgueil est à vif, on ne gagne pas sa faveur, on ne la gagne que si on la complimente et la caresse.  C'est alors la mission de ceux qui savent parler et écrire, de louer la guerre, de l'aduler à chaque heure du jour, de la flatter sans arrêt aux places claires ou équivoques de son énorme corps, sinon on se l'aliène.  Voyez les officiers : braves devant l'ennemi, lâches devant la guerre, c'est la devise des vrais généraux."")",0.0
-,"('#paris', 'Et tu as même déjà une idée pour ton chant ?')",0.0
-,"('#demokos', ""Une idée merveilleuse, que tu comprendras mieux que personne...  Elle doit être lasse qu'on l'affuble de cheveux de Méduse, de lèvres de Gorgone : j'ai l'idée de comparer son visage au visage d'Hélène.  Elle sera ravie de cette ressemblance."")",0.0
-,"('#la-petite-polyxene', 'À quoi ressemble-t-elle, la guerre, maman ?')",0.0
-,"('#hecube', 'À ta tante Hélène.')",0.0
-,"('#la-petite-polyxene', 'Elle est bien jolie.')",0.0
-,"('#demokos', ""Donc, la discussion est close.  Entendu pour le chant de guerre.  Pourquoi t'agiter, Géomètre ?"")",0.0
-,"('#le-geometre', ""Parce qu'il y a plus pressé que le chant de guerre, beaucoup plus pressé !"")",0.0
-,"('#demokos', 'Tu veux dire les médailles, les fausses nouvelles ?')",0.0
-,"('#le-geometre', 'Je veux dire les épithètes.')",0.0
-,"('#hecube', 'Les épithètes ?')",0.0
-,"('#le-geometre', ""Avant de se lancer leurs javelots, les guerriers grecs se lancent des épithètes...  Cousin de crapaud !  se crient-ils, Fils de boeuf !...  Ils s'insultent, quoi !  Et ils ont raison.  Ils savent que le corps est plus vulnérable quand l'amour-propre est à vif.  Des guerriers connus pour leur sang-froid le perdent illico quand on les traite de verrues ou de corps thyroïdes.  Nous autres Troyens manquons terriblement d'épithètes."")",0.0
-,"('#demokos', 'Le Géomètre a raison.  Nous sommes vraiment les seuls à ne pas insulter nos adversaires avant de les tuer.')",0.0
-,"('#paris', ""Tu ne crois pas suffisant que les civils s'insultent, Géomètre ?"")",0.0
-,"('#le-geometre', ""Les armées doivent partager les haines des civils.  Tu les connais : sur ce point, elles sont décevantes.  Quand on les laisse à elles-mêmes, elles passent leur temps à s'estimer.  Leurs lignes déployées deviennent bientôt les seules lignes de vraie fraternité dans le monde, et du fond du champ de bataille, où règne une considération mutuelle, la haine est refoulée sur les écoles, les salons et le petit commerce.  Si nos soldats ne sont pas au moins à égalité dans le combat d'épithètes, ils perdront tout goût à l'insulte, à la calomnie, et par suite immanquablement à la guerre."")",0.0
-,"('#demokos', 'Adopté !  Nous leur organiserons un concours dès ce soir.')",0.0
-,"('#paris', 'Je les crois assez grands pour les trouver eux-mêmes.')",0.0
-,"('#demokos', 'Quelle erreur !  Tu les trouverais de toi-même, tes épithètes, toi qui passes pour habile ?')",0.0
-,"('#paris', ""J'en suis persuadé."")",0.0
-,"('#demokos', ""Tu te fais des illusions.  Mets-toi en face d'Abnéos, et commence."")",0.0
-,"('#paris', ""Pourquoi d'Abnéos ?"")",0.0
