biancolelli-ecole-galante,mongin-promenades-de-paris,Score
-,"('#arlequin', ""Reste manant, et retourne chez toi.  Il est dans le monde je crois, Bien plus d'un doux et bon ménage. Mais il en est bien moins à Paris qu'au village. Crois-moi, in vino veritas.  Il boit."")",0.0
-,"('#pierrot', ""Moi retourner aux champs ? Je ne le ferai pas. Car encore à Paris, si ma femme est un diable, Et s'il faut que j'y sois un mari misérable, J'aurai de quoi me consoler En voyant partout mon semblable. Mais il est temps de m'en aller. Serviteur."")",0.0
-,"('#arlequin', 'Mais avant de remettre en chemin, Tiens, sable ce verre de vin. Cela, dit-on, avise bien un homme.')",0.0
-,"('#pierrot', ""Non, je veux, vous dit-on, être dépaysé. Et que je boive ou non, je suis tout avisé. Un bourgeois et moi, c'est tout comme."")",0.0
-,"('#arlequin', ""Hé bien donc, à votre santé.  Il boit, et Pierrot s'en va."")",0.0
-,"('#mezzetin', ""Vive le Bois_de_Boulogne, Vive tous ces tapis verts, Où l'on vient rougir sa trogne, Et voir la feuille à l'envers ! C'est dans ce lieu délectable, C'est dans ce charmant séjour, Que les plaisirs de la table Font venir ceux de l'amour. Courage, Camarade !  Voici les restes de la collation que je viens partager avec toi.  Allons, buvons, mangeons, rions, chantons."")",0.0
-,"('#arlequin', ""À juger de la collation par ces restes, elle était somptueuse, et je crois qu'il fera peu resté de cruauté à celle à qui on l'a donnée."")",0.0
-,"('#mezzetin', ""Tout doux.  Cette maîtresse-ci, non plus que sa suivante, n'est pas de même étoffe que les autres, et mon maître et moi ne soupirons aujourd'hui qu'à bon escient et pour le mariage."")",0.0
-,"('#arlequin', ""Hé oui, pour un mariage du Bois_de_Boulogne, n'est-ce pas ?  Allons, buvons à ce bon mariage."")",0.0
-,"('#mezzetin', ""Tu railles, mais je parle sérieusement, et dès aujourd'hui..."")",0.0
-,"('#arlequin', 'Mon_Dieu !  Je connais ton maître ; et Monsieur_Calmar, te dis-je, est un de ces Calmars qui ne veulent épouser que la débauche.')",0.0
-,"('#mezzetin', 'Non encore un coup, nous allons faire divorce avec elle.  Il faut finir, et tu vas perdre en nous une bonne pratique.')",0.0
-,"('#arlequin', ""Bon, bon !  Quand ton maître serait assez fou pour se marier tout de bon, serait-il plutôt infidèle au Fiacre et à toutes ses petites maîtresses qu'à sa femme ?"")",0.0
-,"('#mezzetin', ""Assurément, et mon maître et moi nous vivrons avec nos petites femmes comme s'il n'y avait qu'elles de femmes au monde."")",0.0
-,"('#arlequin', ""Quoi ?  Monsieur_Calmar, par exemple, ne se promènera plus, ne s'enivrera plus, et ne se perdra plus dans le Bois_de_Boulogne qu'avec sa femme ?"")",0.0
-,"('#mezzetin', ""Non, qu'avec sa femme."")",0.0
-,"('#arlequin', ""Monsieur_Calmar ne donnera plus de rendez-vous aux Quinze-vingts, au Palais-Royal, ni de fêtes au Grand_Turc et à Picpus qu'à sa femme ?"")",0.0
-,"('#mezzetin', 'Non.')",0.0
-,"('#arlequin', ""Monsieur_Calmar ne se fera plus enfermer la nuit aux Tuileries, et n'en sortira plus par dessus l'impériale d'un carrosse qu'avec sa femme ?"")",0.0
-,"('#mezzetin', 'Non.')",0.0
-,"('#arlequin', ""Et Monsieur_Calmar ne meublera plus de chambres à Paris, et n'en louera plus à la campagne que pour les éclipses de sa femme ?"")",0.0
-,"('#mezzetin', ""Non, non, non.  Mon maître, redis-je, ne connaîtra, ne verra et n'aimera que sa femme.  Mais paix.  J'entends la voix je crois de celle qui doit être la mienne.  Oui, c'est Colombine elle-même."")",0.0
-,"('#colombine', ""Holà hé, Fiacre, c'est assez boire et manger ; cours en donner à tes chevaux, et les mets en état de nous mener tout à l'heure aux Tuileries."")",0.0
-,"('#mezzetin', 'Oui, oui, laisse-nous seuls, et va soigner tes bêtes.')",0.0
-,"('#arlequin', ""Dans de semblables tête à têtes,  Il ne faut de tiers que l'amour.  Courage elle est jolie. J'y cours, et je sais bien qu'en ce charmant séjour,  Il s'en va."")",0.0
-,"('#mezzetin', 'Hé bien, mon adorable,  Ce Bois à mon amour sera-t-il favorable ?  Nous sommes sans témoins, et nous pouvons ainsi... Mais arrête, où cours-tu ?')",0.0
-,"('#colombine', 'Rengaine ta tendresse.  Je vais rejoindre ma maîtresse,  Et ne veux point rester seule dans ce bois-ci.')",0.0
-,"('#mezzetin', ""Et qu'as-tu donc à craindre en ce charmant bocage ?  Qu'est-ce ? En ce bois est-il quelques filous ?"")",0.0
-,"('#colombine', 'Que trop. Oui, sous ce vert feuillage,  Des filles seules comme nous  Sont souvent mises au pillage.  Fuyons les bois de peur des loups.')",0.0
-,"('#mezzetin', ""Non, ici sans se hasarder  On se promène, on se repose.  Si tu crois qu'aux caquets un tête à tête expose,  Le Fiacre viendra nous garder."")",0.0
-,"('#colombine', 'Mauvais moyen pour empêcher la chose !  Et tous ceux qui sous ces ormeaux  Font la charge de sentinelle ,  Bien loin de garder une belle,  Ne gardent rien que les manteaux.')",0.0
-,"('#mezzetin', ""Que cette retraite est charmante !  Qu'il est doux d'être assis dessus ce vert gazon !"")",0.0
-,"('#colombine', 'Ne voilà pas déjà le gazon qui te tente ?  Adieu.')",0.0
-,"('#mezzetin', 'Non non, de grâce, arrête, écoute donc.')",0.0
-,"('#colombine', 'Laisse-moi.')",0.0
-,"('#mezzetin', ""Mais d'où vient cette peur, cet effroi ?  Tu ne serais pas plus timide,  Quand tu serais avecque moi  Aux déserts de la Thébaïde."")",0.0
-,"('#colombine', ""Oh, ce bois est plus dangereux  Que le désert le plus affreux.  Telle qui tiendrait bon où gîte la cicogne,  Se rend dans le Bois_de_Boulogne.  On ne va boire ni manger  Où les cicognes vont loger ;  Mais ici tous les jours l'ivrogne,  À l'aide du vin de Bourgogne,  Fait sonner l'heure du berger.  D'un précipice ou d'une grotte  Où sifflent les serpents, l'on peut se dégager :  Mais qu'une nymphe est en danger  Où l'on sait la contraindre à siffler la linotte !  Dans ces lieux la Coquette à la bisque se rend ;  Et pour la bisque aussi la prude  Permet dans cette solitude  Ce que partout elle défend."")",0.0
-,"('#mezzetin', ""Oui, dans ce beau séjour tout ressent la tendresse,  On n'y voit que toi de tigresse.  Tu n'as point de pareil ici que ces cailloux ;  Et ce bois ne voit point ni d'humains ni de bêtes,  Qui dans leur tête à têtes  Soient si bêtes que nous.  Mais ne la fais donc plus la bête, Colombine.  Te sied-il bien d'être mutine Dans un séjour où tour se rend ;  Où nul coeur n'est indifférent ;  Où l'on ne voit enfin que toi d'impitoyable ?"")",0.0
-,"('#colombine', ""Ah ! Qu'Arlequin m'est redevable  Et que n'est-il ici, Coquin, au lieu de toi !  Quelle est la femme comme moi  Assez maîtresse d'elle, assez fidèle et sage  Pour résister, à ces hélas ?  Et pour ne sacrifier pas  Le plumet à la robe en ce sombre bocage ?  Mais chut ! Quelqu'un vient en ce lieu,  Et j'entends que l'on nous appelle ;  Et c'est fort à propos. Adieu."")",0.0
-,"('#calmar', ""C'est , Mademoiselle, une petite collation champêtre, comme vous voyez."")",0.0
-,"('#elise', ""Monsieur_Calmar ne fait rien que de magnifique, et à la campagne comme à la Ville tout est somptueux quand il s'en mêle. Ici Octave et Scaramouche mettent le couvert à terre. On apporte plusieurs carreaux sur lesquels on s'assied, et lorsqu'on découvre les plats qu'un avait servis pour manger, on les trouve remplis d'instruments de musique tout différents , qu'Octave, Scaramouche, et les autres garçons cabaretiers prennent et dont ils jouent ; ce qui forme un concert fort agréable. Calmar et Élise dansent ; après quoi on fait tomber Calmar, et on l'emporte enveloppé dans la nappe ; ce qui finit le premier acte."")",0.0
-,"('#calmar', ""Si j'avais eu cette épée, l'on ne m'aurait pas insulté impunément au Bois_de_Boulogne.  Holà Mezzetin, me voilà en état de plaire et de faire face aux Tuileries.  Mais avant que d'aller plus loin, dis-moi ce que tu penses de mon habit.  Trouves-tu qu'il pêche contre l'air guerrier ?  Me trouves-tu encore quelque teinture de la robe, et me prendrais-tu de loin pour Monsieur_Calmar ?"")",0.0
-,"('#mezzetin', ""Oh, vous voilà, Monsieur, tout à fait bien décalmardé ; il vous reste seulement à prendre l'air et les manières assortissantes à votre habit.  Là, mettez-moi ce chapeau sous le bras, par exemple.  Le peigne à la main ?  Barbouillez-vous le nez de tabac ; faites plisser votre justaucorps.  L'estomac débraillé.  Allons, l'air brusque, vif, et dissipé ?  Bon !  Il ne vous manque plus qu'une moustache, un ton de fausset, et des créanciers  à vos trousses, pour avoir toutes les parties d'un galant homme."")",0.0
-,"('#calmar', ""Ce changement d'air et d'habit, ce produira je crois dans le cour d'Élise.  Cette métamorphose lui paraîtra peut-être extraordinaire : mais Jupiter lui-même s'est bien métamorphosé pour se rendre aimable."")",0.0
-,"('#mezzetin', ""J'ai oui dire en effet, que Jupiter s'était changé en pluie d'or, et une pareille métamorphose, Monsieur, vous siérait bien mieux que celle-là.  Car enfin, que va-t-on dire devoir un vénérable Magistrat comme vous, venir donner le paroli à tous les petits-maîtres des Tuileries ?"")",0.0
-,"('#calmar', ""Va va, je ne suis pas le seul de ma robe, qui au sortir du Palais, troque le rabat et le bonnet carré, contre l'épée et le plumet, pour se faire regarder de bon poil aux Tuileries. Que veux-tu ?  Élise ne se rend point aux fleurettes, aux cadeaux, ni aux fêtes ; il faut l'attaquer par les yeux, et les hommes aujourd'hui ne font donner les femmes dans le panneau, qu'en leur donnant dans la vue."")",0.0
-,"('#mezzetin', ""D'accord.  Je sais que l'amour tout nu n'est plus de ce siècle, et que les étoffes de la rue_Saint-Denis font plus de conquêtes, que tout le mérite crotté de l'Académie_Française.  Mais ce n'est pas assez que l'attirail d'un guerrier ; il en faut les qualités, l'air, les manières, et ce je ne sais quoi enfin qui met tant de sympathie entre la coiffe et le plumet.  En un mot, il faut être héros de mine et d'effet, Monsieur, pour vaincre votre héroïne."")",0.0
-,"('#calmar', ""Et bien, s'il ne fallait qu'aller à la guerre, je suis capable de tout pour plaire à Élise."")",0.0
-,"('#mezzetin', 'Vous allez à la guerre ?  Ah, ah, ah ! Il rit.')",0.0
-,"('#calmar', ""Oui, moi, à la guerre.  Pourquoi non ?  Je veux du mal à mon père et à ma mère de m'avoir envoyé au Droit plutôt qu'aux Cadets."")",0.0
-,"('#mezzetin', 'Vous à la guerre ?  Fi donc !  Vous voudriez troquer votre Cabinet contre une tente ?  Votre carrosse contre un fourgon ?  Et votre vie enfin douce et tranquille, contre les fatigues et les peines de nos Césars ?')",0.0
-,"('#calmar', ""Oui.  J'affronterais les peines les plus rudes, pour engager Élise à soulager la mienne."")",0.0
-,"('#mezzetin', ""Chanson !  Quoi ?  Vous qui ne pouvez braver le sommeil à l'Audience, vous iriez affronter l'insomnie continuelle de l'Armée ?  Vous qui ne pouvez ouïr sans chagrin les sottises qui sortent de la bouche d'un Avocat, vous iriez vous exposer de gaîté de cour à celle du canon ?  Vous vous moquez, Monsieur, vous vous moquez."")",0.0
-,"('#calmar', ""Non, sérieusement, je voudrais qu'il ne tînt, pour plaire à Élise, qu'à troquer ma robe contre l'épée, et ma charge contre un régiment."")",0.0
-,"('#mezzetin', ""Monsieur_Calmar à la tête d'un régiment ?  Ah, ah ! Le beau spectacle ! Il rit."")",0.0
-,"('#calmar', ""Oui, moi, à la tête d'un régiment.  Où est là le mot pour rire ?"")",0.0
-,"('#mezzetin', ""Qu'il ferait beau voir la gravité d'un sénateur dans la tranchée ou sur la brèche !"")",0.0
-,"('#calmar', 'Encore ?  Ouais !  Ce Maraud-là se moque de moi.  Finissons ces ris, je te prie.  Changeons de discours, et va de ce pas avertir mes musiciens, et leur dis.')",0.0
-,"('#mezzetin', ""Quel plaisir de voir Monsieur_Calmar courir avec les gouttes sur les pas des Césars !  Ah, ah, ah, ah ! Il s'en va en riant."")",0.0
-,"('#calmar', ""À la fin la patience m'échappe.  Tu ris encore.  Il faut que je rosse ce coquin-là.  Arrête, arrête, arrête. Il court après."")",0.0
-,"('#colombine', ""Quoi, c'est toi, mon cher Arlequin ?  Mais sans aller plus loin, apprends-moi, je te prie,  Depuis quand donc ici ?"")",0.0
-,"('#arlequin', ""J'arrive en ce jardin,  Et ne puis t'exprimer l'envie  Que je sentais de te revoir.  Mais du moins, fais donc ton devoir, Et permets qu'ici je t'embrasse ;  On ne refuse pas cette petite grâce. Il veut l'embrasser."")",0.0
-,"('#colombine', ""Fi donc, l'on nous regarde ; apaise tes transports.  Ta personne me semble encore bien vivante,  Pour venir d'un pays où l'on voit tant de morts."")",0.0
-,"('#arlequin', ""C'est que l'absence, ma Charmante, A le don de rendre un amant  Une fois plus vif et plus tendre ;  Et surtout au retour de Flandre,  On se sent près de vous tout je ne sais comment."")",0.0
-,"('#colombine', 'Laissons cela, parlons de ton maître.')",0.0
-,"('#arlequin', ""Aujourd'hui  Ta maîtresse pourra s'expliquer avec lui. Était-ce avec Calmar que dans la grande allée  Elle riait de si bon cour,  Lorsque je t'ai du doigt doucement appelée ?"")",0.0
-,"('#colombine', ""Non, c'est un autre adorateur.  Mais qui t'a dit que ma maîtresse  Fut aussi celle de Calmar !"")",0.0
-,"('#arlequin', ""Cela n'est que trop vrai, traîtresse,  Que sans avoir à la tendresse  Non plus qu'à la personne égard,  Tout_à_coup ta maîtresse Élise, l'infidèle  Quitte Léandre pour Calmar.  Je n'aurais jamais pu croire cette nouvelle.  Ah ! Malheureux Léandre !"")",0.0
-,"('#colombine', 'Il est mal informé ;  Et quoi que de Calmar Élise soit aimée,  Ton maître en est-il moins aimé ?')",0.0
-,"('#arlequin', ""Et quoi, sans doute, puisqu'à l'armée  L'on nous a su mander son infidélité.  Mais ce bruit est-ce donc mensonge ou vérité ?"")",0.0
-,"('#colombine', 'Comment ton maître a cru ce faux bruit véritable ?')",0.0
-,"('#arlequin', ""Oui, c'est sur les discours que l'on nous a tenu,  Que de Flandre à Paris en poste il est venu."")",0.0
-,"('#colombine', ""Oui, mais raisonne. Est-il croyable ? Qu'un homme au cour tendre, aux yeux doux,  Se quitte pour un sot de fort mauvaise mine ?"")",0.0
-,"('#arlequin', ""Tu dis encor vrai, Colombine.  Mais aujourd'hui les femmes, entre nous,  Aiment, et trouvent bons de si mauvais ragoûts,  Qu'en amour aussi bien qu'à table  On ne dispute point des goûts ;  Et dans ce siècle abominable,  Où pour ce métal seul tout cour est enflammé, C'est peu pour être bien aimé,  Que d'être de figure aimable.  Ce n'était pas Calmar non plus que ses désirs  Qui nous donnaient martel en tête ;  Nous craignions que ton or en butte à vos désirs,  Ne lui donnât une conquête,  Que tout l'or du Pérou ne pourrait pas payer."")",0.0
-,"('#colombine', ""Allez, vous étiez fous de vous tant effrayer.  Le cour de ma maîtresse est de la vieille roche, Un hameçon doré n'est pas ce qui l'accroche ;  Et si Calmar enfin est bien reçu chez nous,  C'est que de ma maîtresse il est l'homme d'affaire.  Il fait de son mieux pour lui plaire :  Mais ma foi, quoiqu'il puisse faire,  Il ne fera point de jaloux.  Quoi que de ces Calmars l'on souffre la présence,  Et les fêtes et la dépense,  On n'a pour eux d'autres douceurs  Que celles d'écouter les leurs."")",0.0
-,"('#arlequin', ""Oui mais, ces dragons noirs de la galanterie, N'ont-ils point non plus, je te prie,  Dedragonné tant soit peu ta vertu ?"")",0.0
-,"('#colombine', 'Comment donc ? Pour qui me prends-tu ?  Crois-tu que de tout bois Colombine fait flèche ?  Ah ! Fi de ces Calmars cela ne me sent rien.')",0.0
-,"('#arlequin', ""On dit pourtant qu'ils ont fait brèche  À de plus grands cours que le tien.  Et qu'en amour tous ces reptiles,  Assiégeaient en été les cours  Comme ordinairement nous assiégeons les villes. "")",0.0
-,"('#colombine', 'Ah, ah ! Les illustres vainqueurs !  Ils ne les prenaient pas de même. ')",0.0
-,"('#arlequin', ""Comment ? Employaient-ils quelqu'autre stratagème ? Ils ne les prenaient pas de même ? Et pourquoi non ?"")",0.0
-,"('#colombine', ""Hé, c'est qu'une ville mutine,  Ville à l'épreuve du canon,  Vous la prenez, vous autres par famine.  Au contraire, bien des Iris,  Tenant bon dans une ruelle  Aux soupirs de leurs favoris, Capitulent souvent au Moulin de Javelle."")",0.0
-,"('#arlequin', ""Je t'entends. C'est à dire, en peu d'expressions,  Qu'en amour comme en guerre, avec une farouche,  Les meilleures munitions  Sont les munitions de bouche.  Les Calmars, à ce compte, opulents, généreux, Et surtout beaucoup amoureux,  Doivent avancer leurs conquêtes."")",0.0
-,"('#colombine', ""Hé bien, le nôtre encore un coup, N'avance que fort peu, quoi qu'il aime beaucoup,  Il nous donne souvent des cadeaux et des fêtes,  Et ce soir même il s'est offert De nous donner aux Tuileries  Au clair de Lune un fort joli concert."")",0.0
-,"('#arlequin', 'Un Concert ?')",0.0
-,"('#colombine', 'Oui, voilà de ses galanteries.')",0.0
-,"('#arlequin', 'Mon maître viendra donc à temps pour y chanter.  Mais attends, il me vient certain dessein en tête,  Qui pourrait bien déconcerter  Le héros du concert, le maître de la fête.  Est-ce de voix ce concert ?')",0.0
-,"('#colombine', 'Oui.')",0.0
-,"('#arlequin', ""Fort bien. Le valet de Calmar n'est pas incorruptible.  Avec un doigt de vin la chose est infaillible.  Je connais un musicien.  Pour rendre ta chose complète,  Il ne me manque plus rien  Qu'un faiseur de vers, un poète."")",0.0
-,"('#colombine', 'Quel est donc ton dessein ?')",0.0
-,"('#arlequin', ""Tantôt tu le sauras ;  De ce que le t'ai dit garde d'ouvrir la bouche.  Adieu, j'aperçois Scaramouche,  Qui peut être pourra me tirer d'embarras.  Va donc, cours vite à ta maîtresse  Et dis-lui que Léandre arrive sur mes pas."")",0.0
-,"('#colombine', 'Mais.')",0.0
-,"('#arlequin', 'Va, te dis-je.')",0.0
-,"('#colombine', 'Hé bien, à revoir ; je te laisse.')",0.0
-,"('#arlequin', ""Hé bien , mon cher ami Scaramouche ?  Ouais !  Il me regarde, et ne me voit ni ne m'entend.  Holà donc, réveille-toi, Scaramouche."")",0.0
-,"('#scaramouche', 'Ah !  Serviteur à votre Seigneurie.')",0.0
-,"('#arlequin', 'Toi qui sais la carte du monde, enseigne-moi, je te prie, où je pourrais trouver un poète ?')",0.0
-,"('#scaramouche', ""Un Poète ? Ah, c'est chose peu rare.  Des poètes aujourd'hui le Ciel n'est point avare Et l'Hiver a moins de glaçons,  Le Printemps moins de violettes, L'Été beaucoup moins de moissons,  L'Automne moins de fruits, que Paris de poètes."")",0.0
-,"('#arlequin', 'Oh oh ! Voici parler archipoétiquement.  Serais-tu devenu poète en un moment ?')",0.0
-,"('#scaramouche', ""Non, ce n'est que d'aujourd'hui que je suis poète, mon cher, et il y a plus d'un an que j'ai quitté la livrée pour la poésie."")",0.0
-,"('#arlequin', ""Quitter la livrée pour la poésie, c'est être bien ennemi de sa fortune !  Et pauvre fou !  À quoi penses-tu ?  Regarde au Cours la Fleur en carrosse à six chevaux ; jamais les Muses ont-elles fait un si beau quatrain que celui-là ?"")",0.0
-,"('#scaramouche', ""N'importe.  J'aime mieux, te dis-je, monter sur Pégase qu'en carrosse, et il vaut mieux prendre le chemin de l'Hôpital que celui de la Grève.  Venons à ton affaire.  Quel poète veux-tu ?  Est-ce un poète héroïque, lyrique, satyrique, tragique, ou comique ?"")",0.0
-,"('#arlequin', ""Oh, oh !  En voilà encore du plus fin !  Non, c'est un poète de musique, d'opéra, de concert."")",0.0
-,"('#scaramouche', 'Tu veux dire un chansonnier ?')",0.0
-,"('#arlequin', 'Oui, voilà en un mot ce que je cherche, un chansonnier.')",0.0
-,"('#scaramouche', 'Et bien, je suis ton fait.  Je fuis le premier chansonnier du monde, et le premier de Paris pour les chansons.')",0.0
-,"('#arlequin', ""Fort bien.  Fais m'en donc quelques-unes, je te les paierai sur le prix courant de l'Opéra."")",0.0
-,"('#scaramouche', ""C'est à dire en monnaie de singe."")",0.0
-,"('#arlequin', ""Et oui, ce doit être là la monnaie de l'Opéra, puisqu'au lieu de poètes et de musiciens, il n'y a plus à l'Opéra que des singes.  Mais revenons à mes chansons.  Je voudrais..."")",0.0
-,"('#scaramouche', 'Et bien, parlez.  De quel caractère les voulez-vous ces chansons ?')",0.0
-,"('#arlequin', 'Je les veux...  Et mais, je les veux du caractère des chansons.')",0.0
-,"('#scaramouche', ""C'est à dire de quel style les aimez-vous ?  Par exemple, les chansons passionnées ?"")",0.0
-,"('#arlequin', 'Passionnées ?  Non.')",0.0
-,"('#scaramouche', 'Amoureuses, tendres ?')",0.0
-,"('#arlequin', 'Oh non, non.')",0.0
-,"('#scaramouche', 'Voudriez-vous quelque chanson bachique ?')",0.0
-,"('#arlequin', 'Point du tout.')",0.0
-,"('#scaramouche', 'Chanson héroïque ?')",0.0
-,"('#arlequin', 'Encore moins.')",0.0
-,"('#scaramouche', 'Chanson tragique, énergique, mélancolique, chromatique ?')",0.0
-,"('#arlequin', 'Et non, Cervelle lunatique, non ; je ne veux point de toutes ces chansons en ique ; il me faut, te dis- je...')",0.0
-,"('#scaramouche', ""Chantez, chantez, petits Oiseaux.  Près de vous l'Opéra, l'Opéra doit se taire.  Vous faites tous les jours des chants, des airs nouveaux,  Et l'Opéra n'en saurait faire.  Paix, je vais vous montrer un échantillon de celles que vous voulez, et voici une de mes chansons favorites.  Écoutez bien. Hé bien, cela vous plaît-il ?  Qu'en dites-vous ? Il chante."")",0.0
-,"('#arlequin', 'Fort bien.  Mais...')",0.0
-,"('#scaramouche', ""Vous faites tous les jours des chants, des airs nouveaux,  Et l'Opéra n'en saurait faire. "")",0.0
-,"('#arlequin', 'Écoutez- moi donc.  Il faudrait...')",0.0
-,"('#scaramouche', 'Chantez, chantez, petits Oiseaux... ')",0.0
-,"('#arlequin', 'Encore ?')",0.0
-,"('#scaramouche', ""Prés de vous l'Opéra, l'Opéra doit se taire."")",0.0
-,"('#arlequin', ""Et tais-toi donc aussi, maudit Poète ; et par grâce... Scaramouche interrompt toujours Arlequin , et le quitte en chantant sans lui répondre. Arlequin s'en va."")",0.0
-,"('#colombine', ""En vérité, Mademoiselle, il n'est pas permis à une beauté d'aussi bon acabit que vous, d'entendre si peu le manège de la promenade.  Hé !  Vous vous promenez aussi nonchalamment aux Tuileries, qu'en pleine campagne."")",0.0
-,"('#elise', 'Mais comment donc faut-il se promener ici, Colombine ?')",0.0
-,"('#colombine', ""Comme tout votre sexe, Mademoiselle.  Il faut comme toutes les belles, ne pas hasarder icI une démarche naturelle.  Êtes-vous avec moi dans la grande Allée, par exemple, il faut me parler toujours sans rien dire, pour sembler spirituelle ; rire sans sujet, pour paraître enjouée ; se redresser à tout moment, pour étaler sa gorge ; ouvrir les yeux, pour les agrandir, se mordre les lèvres pour les rougir, parler de la tête à l'un, de l'éventail à l'autre, donner une louange à celle-ci, un lardon à celle-là.  Enfin, radoucissez-vous, badinez, gesticulez, minaudez, et soutenez tout cela d'un air penché ; vous voilà à peindre aux Tuileries. Entrez en lice."")",0.0
-,"('#elise', ""Fais ces leçons-là aux coquettes, Colombine; je ne viens aux Tuileries que pour me promener, et je ne me promènerais pas avec tant d'artifice, quand bien j'y viendrais pour plaire.  Mais ce n'est pas là mon dessein, et Léandre à grand tort de s'alarmer."")",0.0
-,"('#colombine', ""Cependant, Mademoiselle, à propos de Léandre, vous ne devez rien négliger pour le convaincre que Calmar qu'il croit son rival, n'est que votre dupe.  Mais que vois-je ?"")",0.0
-,"('#elise', ""Ah !  C'est Léandre, Colombine !"")",0.0
-,"('#colombine', ""Point du tout, et c'est, je crois, Monsieur_Calmar."")",0.0
-,"('#elise', ""Quoi ?  C'est vous, Monsieur_Calmar ?"")",0.0
-,"('#calmar', ""Oui, ma belle Demoiselle, c'est moi-même, et vous voyez ce que font pour vos beaux yeux ceux qui font de la juridiction, du ressort, et de la compétence de vos charmes.  Vous voilà satisfaite, et vous ne me reprocherez plus que je sens le procès et la chicane."")",0.0
-,"('#colombine', ""En effet, Monsieur_Calmar a l'air tout à fait galant, et la physionomie toute martiale.  Ah !  De toutes les Métamorphoses, après la Pluie d'or, il n'y en a point qui touche plus les femmes que celle du plumet ; et Monsieur_Calmar sent sort le Petit-maître à pleine gorge. "")",0.0
-,"('#calmar', ""Trouves-tu, Colombine ?  Nous n'avons point si mauvaise mine, n'est-ce pas ?  Et j'ose mettre en avant, sans ostentation, contestation, contravention intervention, discussion, et homologation."")",0.0
-,"('#elise', 'Ah, Colombine !  Bouchons nos oreilles.')",0.0
-,"('#colombine', ""Tout doux, Monsieur_Calmar, nous ne sommes pas ici à l'Audience.  Vous oubliez que vous êtes un Petit-maître, et vous déshonorez votre habit."")",0.0
-,"('#calmar', ""Que veux-tu, ma pauvre Colombine ?  C'est l'amour qui me fait parler.  Mais, au reste, Mademoiselle, je vous ai préparé un concert le plus agréable du monde."")",0.0
-,"('#elise', 'À propos.  Et bien de quoi sera-t-il composé votre concert ?  Y aura-t-il des voix et des instruments ?')",0.0
-,"('#calmar', 'Vous serez dans peu éclaircie là-dessus, et je veux vous donner de surcroît le plaisir de la surprise ?')",0.0
-,"('#colombine', 'La surprise en effet sera le meilleur de la fête. Mais voilà Jeanneton la bouquetière des Tuileries.  En attendant, arrêtons-nous à elle.')",0.0
-,"('#jeanneton', 'À moi, femmes et fillettes,  Prenez mes bouquets.  Ces fleurs cachent des fleurettes,  Et ces bouquets aux poulettes  Portent souvent des poulets. Des fleurs, des bouquets, Mesdames. Elle chante.')",0.0
-,"('#colombine', 'Fort bien. Mais, Jeanneton, approche et montre-nous  Tous ces poulets, ces billets doux.  Emportes-tu beaucoup ? Montre donc, je te prie.')",0.0
-,"('#jeanneton', ""Non, ce n'est plus comme autrefois.  Je gagnais hautement ma vie  À rendre des poulets jadis en tapinois.  Mais à présent c'est fait de la galanterie.  Les billets doux n'ont plus que de faibles attraits  La belle mode en est cause ;  Et les poulets en fricassée  En amour aujourd'hui font les meilleurs poulets."")",0.0
-,"('#elise', ""Que dis-tu des Tuileries, Jeanneton ; et comment les trouves-tu aujourd'hui ?"")",0.0
-,"('#jeanneton', ""Je les trouve comme à l'ordinaire, dans une furieuse disette de beau monde masculin ; et on peut dire qu'après les diamants et l'argent, ce qu'il y a de plus rare en été à Paris, ce font les jolis hommes."")",0.0
-,"('#elise', 'On y trouve cependant encore des plumets malgré la guerre, comme tu vois. Elle lui montre Calmar.')",0.0
-,"('#jeanneton', 'Ah, ah, ah !  Que vois-je ?  Est-ce Monsieur_Calmar ?  Ah, ah, ah !')",0.0
-,"('#colombine', 'Te tairas-tu ?')",0.0
-,"('#jeanneton', 'Ah, ah , ah !  La plaisante métamorphose !  Et que Monsieur_Calmar est drôle comme cela !  Ah, ah, ah !')",0.0
-,"('#calmar', ""Qu'est-ce donc, que signifie cela ?  Jeanneton, de quoi ris-tu ?"")",0.0
-,"('#jeanneton', 'Ah, ah, ah!')",0.0
-,"('#calmar', 'Ouais !  Il semble que ce soit moi qui lui donne à rire !')",0.0
-,"('#colombine', ""Point du tout, Monsieur, c'est une fille qui rit ainsi de tout le monde.  Donnez lui seulement la pièce pour l'engager à nous montrer les poulets, et l'empêcher de rire."")",0.0
-,"('#calmar', ""Volontiers. Tiens, Jeanneton, cesse de rire, et montre-nous quelques-uns de tes poulets tendres, de ces poulets que l'on confie à ta discrétion, et que tu rends ponctuellement à leur adresse. Il tire sa bourse et donne un Louis à Jeanneton."")",0.0
