corneillep-cid,corneillep-cid-37,Score
"('#don-fernand', ""Cette vieille coutume en ces lieux établie, Sous couleur de punir un injuste attentat, Des meilleurs combattants affaiblit un État ; Souvent de cet abus le succès déplorable Opprime l'innocent, et soutient le coupable. J'en dispense Rodrigue : il m'est trop précieux Pour l'exposer aux coups d'un sort capricieux ; Et quoi qu'ait pu commettre un coeur si magnanime, Les Mores en fuyant ont emporté son crime."")","('#don-fernand', ""Cette vieille coutume en ces lieux établie Sous couleur de punir un injuste attentat Des meilleurs combattants affaiblit un État. Souvent de cet abus le succès déplorable Opprime l'innocent et soutient le coupable. J'en dispense Rodrigue, il m'est trop précieux Pour l'exposer aux coups d'un sort capricieux, Et quoi qu'ait pu commettre un coeur si magnanime Les Mores en fuyant ont emporté son crime."")",0.9847075939178467
"('#don-diegue', ""Quoi ! Sire, pour lui seul vous renversez des lois Qu'a vu toute la Cour observer tant de fois ! Que croira votre peuple, et que dira l'envie, Si sous votre défense il ménage sa vie, Et s'en fait un prétexte à ne paraître pas Où tous les gens d'honneur cherchent un beau trépas ? De pareilles faveurs terniraient trop sa gloire : Qu'il goûte sans rougir les fruits de sa victoire. Le Comte eut de l'audace ; il l'en a su punir : Il l'a fait en brave homme, et le doit maintenir."")","('#don-diegue', ""Quoi, Sire ! Pour lui seul vous renversez des lois Qu'a vu toute la Cour observer tant de fois ! Que croira votre peuple et que dira l'envie Si sous votre défense il ménage sa vie, Et s'en fait un prétexte à ne paraître pas Où tous les gens d'honneur cherchent un beau trépas ? Sire, ôtez ces faveurs qui terniraient sa gloire, Qu'il goûte sans rougir les fruits de sa victoire, Le Comte eut de l'audace, il l'en a su punir, Il l'a fait en brave homme, et le doit soutenir."")",0.9873828887939453
"('#don-fernand', ""Puisque vous le voulez, j'accorde qu'il le fasse ; Mais d'un guerrier vaincu mille prendraient la place, Et le prix que Chimène au vainqueur a promis De tous mes cavaliers ferait ses ennemis. L'opposer seul à tous serait trop d'injustice : Il suffit qu'une fois il entre dans la lice. Choisis qui tu voudras, Chimène, et choisis bien ; Mais après ce combat ne demande plus rien."")","('#don-fernand', ""Puisque vous le voulez, j'accorde qu'il le fasse, Mais d'un guerrier vaincu mille prendraient la place, Et le prix que Chimène au vainqueur a promis De tous mes chevaliers ferait ses ennemis : L'opposer seul à tous serait trop d'injustice, Il suffit qu'une fois il entre dans la lice, Choisis qui tu voudras, Chimène, et choisis bien, Mais après ce combat ne demande plus rien."")",0.9861817955970764
"('#don-diegue', ""N'excusez point par là ceux que son bras étonne : Laissez un champ ouvert, où n'entrera personne. Après ce que Rodrigue a fait voir aujourd'hui, Quel courage assez vain s'oserait prendre à lui ? Qui se hasarderait contre un tel adversaire ? Qui serait ce vaillant, ou bien ce téméraire ?"")","('#don-diegue', ""N'excusez point par là ceux que son bras étonne, Laissez un champ ouvert où n'entrera personne. Après ce que Rodrigue a fait voir aujourd'hui, Quel courage assez vain s'oserait prendre à lui ? Qui se hasarderait contre un tel adversaire ? Qui serait ce vaillant, ou bien ce téméraire ?"")",0.9877557754516602
"('#don-sanche', ""Faites ouvrir le champ : vous voyez l'assaillant ; Je suis ce téméraire, ou plutôt ce vaillant. Accordez cette grâce à l'ardeur qui me presse, Madame : vous savez quelle est votre promesse."")","('#don-sanche', ""Faites ouvrir le champ, vous voyez l'assaillant, Je suis ce téméraire, ou plutôt ce vaillant. Accordez cette grâce à l'ardeur qui me presse, Madame, vous savez quelle est votre promesse."")",0.9871336221694946
"('#don-fernand', 'Chimène, remets-tu ta querelle en sa main ?')","('#don-fernand', 'Chimène, remets-tu ta querelle en sa main ?')",0.9999999403953552
"('#chimene', ""Sire, je l'ai promis."")","('#chimene', ""Sire, je l'ai promis."")",1.0
"('#don-fernand', 'Soyez prêt à demain.')","('#don-fernand', 'Soyez prêt à demain.')",0.9999998211860657
"('#don-diegue', 'Non, sire, il ne faut pas différer davantage : On est toujours trop prêt quand on a du courage.')","('#don-diegue', 'Non, Sire, il ne faut pas différer davantage, On est toujours trop prêt quand on a du courage.')",0.9818742275238037
"('#don-fernand', ""Sortir d'une bataille, et combattre à l'instant !"")","('#don-fernand', ""Sortir d'une bataille, et combattre à l'instant !"")",1.0
"('#don-diegue', 'Rodrigue a pris haleine en vous la racontant.')","('#don-diegue', 'Rodrigue a pris haleine en vous la racontant.')",0.9999998807907104
"('#don-fernand', ""Du moins une heure ou deux je veux qu'il se délasse. Mais de peur qu'en exemple un tel combat ne passe, Pour témoigner à tous qu'à regret je permets Un sanglant procédé qui ne me plut jamais, De moi ni de ma Cour il n'aura la présence. Vous seul des combattants jugerez la vaillance : Ayez soin que tous deux fassent en gens de Cour, Et le combat fini, m'amenez le vainqueur. Qui qu'il soit, même prix est acquis à sa peine : Je le veux de ma main présenter à Chimène, Et que pour récompense il reçoive sa foi."")","('#don-fernand', ""Du moins une heure ou deux, je veux qu'il se délasse. Mais de peur qu'en exemple un tel combat ne passe, Pour témoigner à tous qu'à regret je permets Un sanglant procédé qui ne me plut jamais, De moi, ni de ma Cour il n'aura la présence. Vous seul des combattants jugerez la vaillance : Ayez soin que tous deux fassent en gens de coeur, Et le combat fini m'amenez le vainqueur. Quel qu'il soit, même prix est acquis à sa peine. Je le veux de ma main présenter à Chimène, Et que pour récompense il reçoive sa foi. Il parle à Don Arias."")",0.9930624961853027
"('#chimene', ""Quoi ! Sire, m'imposer une si dure loi !"")","('#chimene', ""Sire, c'est me donner une trop dure loi."")",0.7246032953262329
"('#don-fernand', ""Tu t'en plains ; mais ton feu, loin d'avouer ta plainte, Si Rodrigue est vainqueur, l'accepte sans contrainte. Cesse de murmurer contre un arrêt si doux : Qui que ce soit des deux, j'en ferai ton époux."")","('#don-fernand', ""Tu t'en plains mais ton feu loin d'avouer ta plainte, Si Rodrigue est vainqueur, l'accepte sans contrainte. Cesse de murmurer contre un arrêt si doux, Qui que ce soit des deux, j'en ferai ton époux."")",0.9721466302871704
"('#chimene', ""Quoi ! Rodrigue, en plein jour ! D'où te vient cette audace ? Va, tu me perds d'honneur ; retire-toi, de grâce."")","('#chimene', ""Quoi ! Rodrigue, en plein jour ! D'où te vient cette audace ? Va, tu me perds d'honneur, retire-toi, de grâce."")",0.9958359599113464
"('#don-rodrigue', ""Je vais mourir, Madame, et vous viens en ce lieu, Avant le coup mortel, dire un dernier adieu : Cet immuable amour qui sous vos lois m'engage N'ose accepter ma mort sans vous en faire hommage."")","('#don-rodrigue', ""Je vais mourir, Madame, et vous viens en ce lieu, Avant le coup mortel, dire un dernier adieu, Mon amour vous le doit, et mon coeur qui soupire N'ose sans votre aveu sortir de votre empire."")",0.8869487643241882
"('#chimene', 'Tu vas mourir !')","('#chimene', 'Tu vas mourir !')",1.0
"('#don-rodrigue', 'Je cours à ces heureux moments Qui vont livrer ma vie à vos ressentiments.')","('#don-rodrigue', ""J'y cours, et le Comte est vengé, Aussitôt que de vous j'en aurai le congé."")",0.32903745770454407
"('#chimene', ""Tu vas mourir ! Don_Sanche est-il si redoutable Qu'il donne l'épouvante à ce coeur indomptable ? Qui t'a rendu si faible, ou qui le rend si fort ? Rodrigue va combattre, et se croit déjà mort ! Celui qui n'a pas craint les Mores, ni mon père, Va combattre Don_Sanche, et déjà désespère ! Ainsi donc au besoin ton courage s'abat !"")","('#chimene', ""Tu vas mourir ! Don Sanche est-il si redoutable, Qu'il donne l'épouvante à ce coeur indomptable ? Qui t'a rendu si faible, ou qui le rend si fort ? Rodrigue va combattre, et se croit déjà mort ! Celui qui n'a pas craint les Mores, ni mon père, Va combattre Don Sanche, et déjà désespère ! Ainsi donc au besoin ton courage s'abat ?"")",0.9896838068962097
"('#don-rodrigue', ""Je cours à mon supplice, et non pas au combat ; Et ma fidèle ardeur sait bien m'ôter l'envie, Quand vous cherchez ma mort, de défendre ma vie. J'ai toujours même coeur ; mais je n'ai point de bras Quand il faut conserver ce qui ne vous plaît pas ; Et déjà cette nuit m'aurait été mortelle, Si j'eusse combattu pour ma seule querelle ; Mais défendant mon roi, son peuple et mon pays, À me défendre mal je les aurais trahis. Mon esprit généreux ne hait pas tant la vie, Qu'il en veuille sortir par une perfidie. Maintenant qu'il s'agit de mon seul intérêt, Vous demandez ma mort, j'en accepte l'arrêt. Votre ressentiment choisit la main d'un autre (Je ne méritais pas de mourir de la vôtre) : On ne me verra point en repousser les coups ; Je dois plus de respect à qui combat pour vous ; Et ravi de penser que c'est de vous qu'ils viennent, Puisque c'est votre honneur que ses armes soutiennent, Je vais lui présenter mon estomac ouvert, Adorant en sa main la vôtre qui me perd."")","('#don-rodrigue', ""Je cours à mon supplice, et non pas au combat, Et ma fidèle ardeur sait bien m'ôter l'envie, Quand vous cherchez ma mort, de défendre ma vie. J'ai toujours même coeur, mais je n'ai point de bras Quand il faut conserver ce qui ne vous plaît pas, Et déjà cette nuit m'aurait été mortelle, Si j'eusse combattu pour ma seule querelle : Mais défendant mon roi, son peuple et le pays, À me défendre mal je les aurais trahis, Mon esprit généreux ne hait pas tant la vie Qu'il en veuille sortir par une perfidie. Maintenant qu'il s'agit de mon seul intérêt, Vous demandez ma mort, j'en accepte l'arrêt ; Votre ressentiment choisit la main d'un autre, Je ne méritais pas de mourir de la vôtre ; On ne me verra point en repousser les coups, Je dois plus de respect à qui combat pour vous, Et ravi de penser que c'est de vous qu'ils viennent, Puisque c'est votre honneur que ses armes soutiennent, Je vais lui présenter mon estomac ouvert, Adorant en sa main la vôtre qui me perd."")",0.9945081472396851
"('#chimene', ""Si d'un triste devoir la juste violence, Qui me fait malgré moi poursuivre ta vaillance, Prescrit à ton amour une si forte loi Qu'il te rend sans défense à qui combat pour moi, En cet aveuglement ne perds pas la mémoire Qu'ainsi que de ta vie il y va de ta gloire, Et que dans quelque éclat que Rodrigue ait vécu, Quand on le saura mort, on le croira vaincu. Ton honneur t'est plus cher que je ne te suis chère, Puisqu'il trempe tes mains dans le sang de mon père, Et te fait renoncer, malgré ta passion, À l'espoir le plus doux de ma possession : Je t'en vois cependant faire si peu de conte, Que sans rendre combat tu veux qu'on te surmonte. Quelle inégalité ravale ta vertu ? Pourquoi ne l'as-tu plus, ou pourquoi l'avais-tu ? Quoi ? N'es-tu généreux que pour me faire outrage ? S'il ne faut m'offenser, n'as-tu point de courage ? Et traites-tu mon père avec tant de rigueur, Qu'après l'avoir vaincu tu souffres un vainqueur ? Va, sans vouloir mourir, laisse-moi te poursuivre, Et défends ton honneur, si tu ne veux plus vivre."")","('#chimene', ""Si d'un triste devoir la juste violence, Qui me fait malgré moi poursuivre ta vaillance, Prescrit à ton amour une si forte loi Qu'il te rend sans défense à qui combat pour moi : En cet aveuglement ne perds pas la mémoire, Qu'ainsi que de ta vie il y va de ta gloire, Et que dans quelque éclat que Rodrigue ait vécu, Quand on le saura mort, on le croira vaincu. L'honneur te fut plus cher que je ne te suis chère, Puisqu'il trempa tes mains dans le sang de mon père, Et te fit renoncer, malgré ta passion À l'espoir le plus doux de ma possession : Je t'en vois cependant faire si peu de conte, Que sans rendre combat tu veux qu'on te surmonte. Quelle inégalité ravale ta vertu ? Pourquoi ne l'as-tu plus, ou pourquoi l'avais-tu ? Quoi ? N'es-tu généreux que pour me faire outrage ? S'il ne faut m'offenser, n'as-tu point de courage ? Et traites-tu mon père avec tant de rigueur Qu'après l'avoir vaincu tu souffres un vainqueur ? Va, sans vouloir mourir laisse-moi te poursuivre, Et défends ton honneur si tu ne veux plus vivre."")",0.9863261580467224
"('#don-rodrigue', ""Après la mort du Comte, et les Mores défaits, Faudrait-il à ma gloire encor d'autres effets ? Elle peut dédaigner le soin de me défendre : On sait que mon courage ose tout entreprendre, Que ma valeur peut tout, et que dessous les cieux, Auprès de mon honneur, rien ne m'est précieux. Non, non, en ce combat, quoi que vous veuillez croire, Rodrigue peut mourir sans hasarder sa gloire, Sans qu'on l'ose accuser d'avoir manqué de coeur, Sans passer pour vaincu, sans souffrir un vainqueur. On dira seulement : « il adorait Chimène ; Il n'a pas voulu vivre et mériter sa haine ; Il a cédé lui-même à la rigueur du sort Qui forçait sa maîtresse à poursuivre sa mort : Elle voulait sa tête ; et son coeur magnanime, S'il l'en eût refusée, eût pensé faire un crime. Pour venger son honneur il perdit son amour, Pour venger sa maîtresse il a quitté le jour, Préférant, quelque espoir qu'eût son âme asservie, Son honneur à Chimène, et Chimène à sa vie. » Ainsi donc vous verrez ma mort en ce combat, Loin d'obscurcir ma gloire, en rehausser l'éclat ; Et cet honneur suivra mon trépas volontaire, Que tout autre que moi n'eût pu vous satisfaire."")","('#don-rodrigue', ""Après la mort du Comte, et les Mores défaits, Mon honneur appuyé sur de si grands effets Contre un autre ennemi n'a plus à se défendre : On sait que mon courage ose tout entreprendre, Que ma valeur peut tout, et que dessous les Cieux, Quand mon honneur y va, rien ne m'est précieux. Non, non, en ce combat, quoi que vous veuillez croire, Rodrigue peut mourir sans hasarder sa gloire, Sans qu'on l'ose accuser d'avoir manqué de coeur, Sans passer pour vaincu, sans souffrir un vainqueur. On dira seulement, il adorait Chimène, Il n'a pas voulu vivre et mériter sa haine, Il a cédé lui-même à la rigueur du sort Qui forçait sa maîtresse à poursuivre sa mort, Elle voulait sa tête, et son coeur magnanime S'il l'en eût refusée, eût pensé faire un crime : Pour venger son honneur il perdit son amour, Pour venger sa maîtresse il a quitté le jour, Préférant (quelque espoir qu'eût son âme asservie) Son honneur à Chimène, et Chimène à sa vie. Ainsi donc vous verrez ma mort en ce combat Loin d'obscurcir ma gloire en rehausser l'éclat, Et cet honneur suivra mon trépas volontaire, Que tout autre que moi n'eût pu vous satisfaire."")",0.9203014373779297
"('#chimene', ""Puisque, pour t'empêcher de courir au trépas, Ta vie et ton honneur sont de faibles appas, Si jamais je t'aimai, cher Rodrigue, en revanche, Défends-toi maintenant pour m'ôter à Don_Sanche ; Combats pour m'affranchir d'une condition Qui me donne à l'objet de mon aversion. Te dirai-je encor plus ? Va, songe à ta défense, Pour forcer mon devoir, pour m'imposer silence ; Et si tu sens pour moi ton coeur encore épris, Sors vainqueur d'un combat dont Chimène est le prix. Adieu : ce mot lâché me fait rougir de honte."")","('#chimene', ""Puisque pour t'empêcher de courir au trépas Ta vie et ton honneur sont de faibles appas, Si jamais je t'aimai, cher Rodrigue, en revanche Défends-toi maintenant pour m'ôter à Don Sanche, Combats pour m'affranchir d'une condition Qui me donne à l'objet de mon aversion. Te dirai-je encor plus ? Va, songe à ta défense, Pour forcer mon devoir, pour m'imposer silence, Et si jamais l'amour échauffa tes esprits, Sors vainqueur d'un combat dont Chimène est le prix. Adieu, ce mot lâché me fait rougir de honte."")",0.9860186576843262
"('#don-rodrigue', ""Est-il quelque ennemi qu'à présent je ne dompte ? Paraissez, Navarrais, Mores et Castillans, Et tout ce que l'Espagne a nourri de vaillants ; Unissez-vous ensemble, et faites une armée, Pour combattre une main de la sorte animée : Joignez tous vos efforts contre un espoir si doux ; Pour en venir à bout, c'est trop peu que de vous."")","('#don-rodrigue', ""Est-il quelque ennemi qu'à présent je ne dompte ? Paraissez, Navarrais, Mores et Castillans, Et tout ce que l'Espagne a nourri de vaillants, Unissez-vous ensemble, et faites une armée Pour combattre une main de la sorte animée, Joignez tous vos efforts contre un espoir si doux, Pour en venir à bout, c'est trop peu que de vous."")",0.9950742721557617
"('#l-infante', ""T'écouterai-je encor, respect de ma naissance, Qui fais un crime de mes feux ? T'écouterai-je, amour, dont la douce puissance Contre ce fier tyran fait révolter mes voeux ? Pauvre princesse, auquel des deux Dois-tu prêter obéissance ? Rodrigue, ta valeur te rend digne de moi ; Mais pour être vaillant, tu n'es pas fils de Roi. Impitoyable sort, dont la rigueur sépare Ma gloire d'avec mes désirs ! Est-il dit que le choix d'une vertu si rare Coûte à ma passion de si grands déplaisirs ? Ô cieux ! À combien de soupirs Faut-il que mon coeur se prépare, Si jamais il n'obtient sur un si long tourment Ni d'éteindre l'amour, ni d'accepter l'amant ! Mais c'est trop de scrupule, et ma raison s'étonne Du mépris d'un si digne choix : Bien qu'aux monarques seuls ma naissance me donne, Rodrigue, avec honneur je vivrai sous tes lois. Après avoir vaincu deux Rois, Pourrais-tu manquer de couronne ? Et ce grand nom de Cid que tu viens de gagner Ne fait-il pas trop voir sur qui tu dois régner ? Il est digne de moi, mais il est à Chimène ; Le don que j'en ai fait me nuit. Entre eux la mort d'un père a si peu mis de haine, Que le devoir du sang à regret le poursuit : Ainsi n'espérons aucun fruit De son crime, ni de ma peine, Puisque pour me punir le destin a permis Que l'amour dure même entre deux ennemis."")","('#l-infante', ""T'écouterai-je encor, respect de ma naissance, Qui fais un crime de mes feux ? T'écouterai-je, Amour, dont la douce puissance Contre ce fier tyran fait révolter mes voeux ? Pauvre princesse, auquel des deux Dois-tu prêter obéissance ? Rodrigue, ta valeur te rend digne de moi, Mais pour être vaillant tu n'es pas fils de Roi. Impitoyable sort, dont la rigueur sépare Ma gloire d'avec mes désirs, Est-il dit que le choix d'une vertu si rare Coûte à ma passion de si grands déplaisirs ? Ô cieux ! À combien de soupirs Faut-il que mon coeur se prépare, S'il ne peut obtenir dessus mon sentiment, Ni d'éteindre l'amour, ni d'accepter l'amant ? Mais ma honte m'abuse, et ma raison s'étonne Du mépris d'un si digne choix : Bien qu'aux Monarques seuls ma naissance me donne, Rodrigue, avec honneur je vivrai sous tes lois, Après avoir vaincu deux Rois Pourrais-tu manquer de couronne ? Et ce grand nom de Cid que tu viens de gagner Marque-t-il pas déjà sur qui tu dois régner ? Il est digne de moi, mais il est à Chimène, Le don que j'en ai fait me nuit. Entre eux un père mort sème si peu de haine Que le devoir du sang à regret le poursuit. Ainsi n'espérons aucun fruit De son crime, ni de ma peine, Puisque pour me punir le destin a permis Que l'amour dure même entre deux ennemis."")",0.9970301389694214
"('#l-infante', 'Où viens-tu, Léonor ?')","('#l-infante', 'Où viens-tu, Léonor ?')",0.9999999403953552
"('#leonor', ""Vous applaudir, Madame, Sur le repos qu'enfin a retrouvé votre âme."")","('#leonor', ""Vous témoigner, Madame, L'aise que je ressens du repos de mon âme."")",0.6812068819999695
"('#l-infante', ""D'où viendrait ce repos dans un comble d'ennui ?"")","('#l-infante', ""D'où viendrait ce repos dans un comble d'ennui ?"")",0.9999998807907104
"('#leonor', ""Si l'amour vit d'espoir, et s'il meurt avec lui, Rodrigue ne peut plus charmer votre courage. Vous savez le combat où Chimène l'engage : Puisqu'il faut qu'il y meure, ou qu'il soit son mari, Votre espérance est morte, et votre esprit guéri."")","('#leonor', ""Si l'amour vit d'espoir, et s'il meurt avec lui, Rodrigue ne peut plus charmer votre courage, Vous savez le combat où Chimène l'engage, Puisqu'il faut qu'il y meure, ou qu'il soit son mari, Votre espérance est morte, et votre esprit guéri."")",0.9909001588821411
"('#l-infante', ""Ah ! Qu'il s'en faut encor !"")","('#l-infante', ""Ô, qu'il s'en faut encor !"")",0.9369256496429443
"('#leonor', 'Que pouvez-vous prétendre ?')","('#leonor', 'Que pouvez-vous prétendre ?')",1.0
"('#l-infante', ""Mais plutôt quel espoir me pourrais-tu défendre ? Si Rodrigue combat sous ces conditions, Pour en rompre l'effet, j'ai trop d'inventions. L'amour, ce doux auteur de mes cruels supplices, Aux esprits des amants apprend trop d'artifices."")","('#l-infante', ""Mais plutôt quel espoir me pourrais-tu défendre ? Si Rodrigue combat sous ces conditions, Pour en rompre l'effet j'ai trop d'inventions. L'amour, ce doux auteur de mes cruels supplices, Aux esprits des amants apprend trop d'artifices."")",0.998358428478241
"('#leonor', ""Pourrez-vous quelque chose, après qu'un père mort N'a pu dans leurs esprits allumer de discord ? Car Chimène aisément montre par sa conduite Que la haine aujourd'hui ne fait pas sa poursuite. Elle obtient un combat, et pour son combattant C'est le premier offert qu'elle accepte à l'instant : Elle n'a point recours à ces mains généreuses Que tant d'exploits fameux rendent si glorieuses ; Don_Sanche lui suffit, et mérite son choix, Parce qu'il va s'armer pour la première fois. Elle aime en ce duel son peu d'expérience ; Comme il est sans renom, elle est sans défiance ; Et sa facilité vous doit bien faire voir Qu'elle cherche un combat qui force son devoir, Qui livre à son Rodrigue une victoire aisée, Et l'autorise enfin à paraître apaisée."")","('#leonor', ""Pourrez-vous quelque chose, après qu'un père mort N'a pu dans leurs esprits allumer de discord ? Car Chimène aisément montre par sa conduite Que la haine aujourd'hui ne fait pas sa poursuite. Elle obtient un combat, et pour son combattant, C'est le premier offert qu'elle accepte à l'instant. Elle ne choisit point de ces mains généreuses Que tant d'exploits fameux rendent si glorieuses, Don Sanche lui suffit, c'est la première fois Que ce jeune Seigneur endosse le harnois : Elle aime en ce duel son peu d'expérience, Comme il est sans renom, elle est sans défiance, Un tel choix, et si prompt vous doit bien faire voir Qu'elle cherche un combat qui force son devoir, En livrant à Rodrigue une victoire aisée, Puisse l'autoriser enfin à paraître apaisée."")",0.9444884061813354
"('#l-infante', ""Je le remarque assez, et toutefois mon coeur À l'envi de Chimène adore ce vainqueur. À quoi me résoudrai-je, amante infortunée ?"")","('#l-infante', ""Je le remarque assez et toutefois mon coeur À l'envi de Chimène adore ce vainqueur. À quoi me résoudrai-je, amante infortunée ?"")",0.991778552532196
"('#leonor', 'À vous mieux souvenir de qui vous êtes née : Le ciel vous doit un roi, vous aimez un sujet !')","('#leonor', 'À vous mieux souvenir de qui vous êtes née, Le Ciel vous doit un Roi, vous aimez un sujet.')",0.943465530872345
"('#l-infante', ""Mon inclination a bien changé d'objet. Je n'aime plus Rodrigue, un simple gentilhomme ; Non, ce n'est plus ainsi que mon amour le nomme : Si j'aime, c'est l'auteur de tant de beaux exploits, C'est le valeureux Cid, le maître de deux rois. Je me vaincrai pourtant, non de peur d'aucun blâme, Mais pour ne troubler pas une si belle flamme ; Et quand pour m'obliger on l'aurait couronné, Je ne veux point reprendre un bien que j'ai donné. Puisqu'en un tel combat sa victoire est certaine, Allons encore un coup le donner à Chimène. Et toi, qui vois les traits dont mon coeur est percé, Viens me voir achever comme j'ai commencé."")","('#l-infante', ""Mon inclination a bien changé d'objet. Je n'aime plus Rodrigue, un simple gentilhomme, Une ardeur bien plus digne à présent me consomme ; Si j'aime, c'est l'auteur de tant de beaux exploits, C'est le valeureux Cid, le maître de deux Rois. Je me vaincrai pourtant, non de peur d'aucun blâme, Mais pour ne troubler pas une si belle flamme, Et quand pour m'obliger on l'aurait couronné, Je ne veux point reprendre un bien que j'ai donné. Puisqu'en un tel combat sa victoire est certaine Allons encore un coup le donner à Chimène. Et toi qui vois les traits dont mon coeur est percé, Viens me voir achever comme j'ai commencé."")",0.956663966178894
"('#chimene', ""Elvire, que je souffre, et que je suis à plaindre ! Je ne sais qu'espérer, et je vois tout à craindre ; Aucun voeu ne m'échappe où j'ose consentir ; Je ne souhaite rien sans un prompt repentir. À deux rivaux pour moi je fais prendre les armes : Le plus heureux succès me coûtera des larmes ; Et quoi qu'en ma faveur en ordonne le sort, Mon père est sans vengeance, ou mon amant est mort."")","('#chimene', ""Elvire, que je souffre, et que je suis à plaindre ! Je ne sais qu'espérer, et je vois tout à craindre, Aucun voeu ne m'échappe où j'ose consentir, Et mes plus doux souhaits sont pleins d'un repentir. À deux rivaux pour moi je fais prendre les armes, Le plus heureux succès me coûtera des larmes, Et quoi qu'en ma faveur en ordonne le sort, Mon père est sans vengeance, ou mon amant est mort."")",0.9844691753387451
"('#elvire', ""D'un et d'autre côté je vous vois soulagée : Ou vous avez Rodrigue, ou vous êtes vengée ; Et quoi que le destin puisse ordonner de vous, Il soutient votre gloire, et vous donne un époux."")","('#elvire', ""D'un et d'autre côté je vous vois soulagée, Ou vous avez Rodrigue, ou vous êtes vengée, Et quoi que le destin puisse ordonner de vous, Il soutient votre gloire, et vous donne un époux."")",0.9857114553451538
"('#chimene', ""Quoi ! L'objet de ma haine ou de tant de colère ! L'assassin de Rodrigue ou celui de mon père ! De tous les deux côtés on me donne un mari Encor tout teint du sang que j'ai le plus chéri ; De tous les deux côtés mon âme se rebelle : Je crains plus que la mort la fin de ma querelle. Allez, vengeance, amour, qui troublez mes esprits, Vous n'avez point pour moi de douceurs à ce prix ; Et toi, puissant moteur du destin qui m'outrage, Termine ce combat sans aucun avantage, Sans faire aucun des deux ni vaincu ni vainqueur."")","('#chimene', ""Quoi ? L'objet de ma haine, ou bien de ma colère ! L'assassin de Rodrigue, ou celui de mon père ! De tous les deux côtés on me donne un mari Encor tout teint du sang que j'ai le plus chéri. De tous les deux côtés mon âme se rebelle, Je crains plus que la mort la fin de ma querelle ; Allez, vengeance, amour, qui troublez mes esprits, Vous n'avez point pour moi de douceurs à ce prix. Et toi puissant moteur du destin qui m'outrage, Termine ce combat sans aucun avantage, Sans faire aucun des deux, ni vaincu, ni vainqueur."")",0.9887688755989075
"('#elvire', ""Ce serait vous traiter avec trop de rigueur. Ce combat pour votre âme est un nouveau supplice, S'il vous laisse obligée à demander justice, À témoigner toujours ce haut ressentiment, Et poursuivre toujours la mort de votre amant. Madame, il vaut bien mieux que sa rare vaillance, Lui couronnant le front, vous impose silence ; Que la loi du combat étouffe vos soupirs, Et que le roi vous force à suivre vos désirs."")","('#elvire', ""Ce serait vous traiter avec trop de rigueur. Ce combat pour votre âme est un nouveau supplice, S'il vous laisse obligée à demander justice, À témoigner toujours ce haut ressentiment, Et poursuivre toujours la mort de votre amant. Non, non, il vaut bien mieux que sa rare vaillance Lui gagnant un laurier vous impose silence, Que la loi du combat étouffe vos soupirs, Et que le Roi vous force à suivre vos désirs."")",0.953466534614563
"('#chimene', ""Quand il sera vainqueur, crois-tu que je me rende ? Mon devoir est trop fort, et ma perte trop grande ; Et ce n'est pas assez, pour leur faire la loi, Que celle du combat et le vouloir du roi. Il peut vaincre Don_Sanche avec fort peu de peine, Mais non pas avec lui la gloire de Chimène ; Et quoi qu'à sa victoire un monarque ait promis, Mon honneur lui fera mille autres ennemis."")","('#chimene', ""Quand il sera vainqueur, crois-tu que je me rende ? Mon devoir est trop fort, et ma perte trop grande, Et ce n'est pas assez pour leur faire la loi Que celle du combat et le vouloir du Roi. Il peut vaincre Don Sanche avec fort peu de peine, Mais non pas avec lui la gloire de Chimène, Et quoi qu'à sa victoire un Monarque ait promis, Mon honneur lui fera mille autres ennemis."")",0.9916093945503235
"('#elvire', ""Gardez, pour vous punir de cet orgueil étrange, Que le ciel à la fin ne souffre qu'on vous venge. Quoi ! Vous voulez encor refuser le bonheur De pouvoir maintenant vous taire avec honneur ? Que prétend ce devoir, et qu'est-ce qu'il espère ? La mort de votre amant vous rendra-t-elle un père ? Est-ce trop peu pour vous que d'un coup de malheur ? Faut-il perte sur perte, et douleur sur douleur ? Allez, dans le caprice où votre humeur s'obstine, Vous ne méritez pas l'amant qu'on vous destine ; Et nous verrons du ciel l'équitable courroux Vous laisser, par sa mort, Don_Sanche pour époux."")","('#elvire', ""Gardez, pour vous punir de cet orgueil étrange, Que le ciel à la fin ne souffre qu'on vous venge. Quoi ? Vous voulez encor refuser le bonheur De pouvoir maintenant vous taire avec honneur ? Que prétend ce devoir ? Et qu'est-ce qu'il espère ? La mort de votre amant vous rendra-t-elle un père ? Est-ce trop peu pour vous que d'un coup de malheur ? Faut-il perte sur perte, et douleur sur douleur ? Allez, dans le caprice où votre humeur s'obstine, Vous ne méritez pas l'amant qu'on vous destine, Et le Ciel ennuyé de vous être si doux Vous lairra par sa mort Don Sanche pour époux."")",0.996408998966217
