biancollelli-arlequin-gentilhomme,regnard-arlequin-bonnes-fortunes,Score
-,"('#la-veuve', ""Une, deux, trois robes de chambre, c'est-à-dire trois maîtresses.  Ah, traître !  C'est donc ainsi que tu me joues ?  Tu dis que tu n'aimes que moi."")",0.0
-,"('#le-vicomte', ""Madame, je n'en puis plus. "")",0.0
-,"('#la-veuve', ""Voilà l'effet de tes serments !... "")",0.0
-,"('#le-vicomte', 'Madame, je vais tout rendre, si je ne sors. ')",0.0
-,"('#la-veuve', 'Scélérat ! ')",0.0
-,"('#le-vicomte', 'Madame, je ne réponds plus de la discrétion de mon derrière. ')",0.0
-,"('#la-veuve', ""N'as-tu point de honte ?... "")",0.0
-,"('#le-vicomte', ""Il ne tient plus qu'à un petit filet. "")",0.0
-,"('#la-veuve', ""Non, je ne veux plus de commerce avec toi ; rends-moi ma robe de chambre.  Elle lui veut arracher sa robe de chambre : ils se battent ; le Vicomte la décoiffe ; une de ses jupes tombe, et elle s'en va. "")",0.0
-,"('#isabelle', ""En vérité, vous êtes bien folle de farcir votre tête de vos sottes imaginations d'amour et de mariage. Est-ce là le parti que doit prendre une cadette, et ne devriez-vous pas avoir renoncé au monde ? "")",0.0
-,"('#colombine', 'Mon_Dieu, ma soeur, cela est bien aisé à dire ; mais vous ne parleriez pas comme vous faites, si vous sentiez ce que je sens. ')",0.0
-,"('#isabelle', ""Et que sentez-vous donc, s'il vous plaît ?  Vraiment, je vous trouve une jolie mignonne, pour sentir quelque chose !  Et que sentirai-je donc, moi qui suis votre aînée ?  Est-ce que l'on m'entend plaindre des envies que cause I'état de fille ?  Vous êtes encore une plaisante morveuse ! "")",0.0
-,"('#colombine', ""Plaisante morveuse !  Mon_Dieu !  Je ne suis pas si morveuse que je le parais, et il y aurait déjà longtemps que je serais femme si mon père avait voulu ; car on m'a dit qu'on pouvait l'être à douze ans. "")",0.0
-,"('#isabelle', ""Mais savez-vous bien ce que c'est qu'un mari, pour parler comme vous faites ? "")",0.0
-,"('#colombine', ""Bon !  Si je ne le savais pas, est-ce que j'en voudrais avoir un ? "")",0.0
-,"('#isabelle', 'Hé !  Qui vous a donc appris de si belles choses ? ')",0.0
-,"('#colombine', ""Cela ne s'apprend-il pas tout seul ?  Quand je songe que je serai mariée, je suis si aise, si aise !  Oh !  Il faut que ce soit quelque chose de fort joli que le mariage, puisque la pensée seule fait tant de plaisir. "")",0.0
-,"('#isabelle', ""Vous vous trompez fort à votre calcul, si vous vous figurez tant de plaisir dans le mariage.  Le beau régal qu'un mari qui gronde toujours !  Les soins des domestiques, l'incommodité d'une grossesse : non, quand il n'y aurait que la peur d'avoir des enfants, je renoncerais au mariage pour toute ma vie. "")",0.0
-,"('#colombine', ""La peur d'avoir des enfants !  Bon !  On dit que c'est pour cela qu'il faut se marier. "")",0.0
-,"('#isabelle', 'Bon Dieu !  Quelle petitesse de raisonnement !  Que votre esprit est à rez-de-chaussée ! ')",0.0
-,"('#colombine', 'Mais vous, ma saur, qui êtes si raisonnable, est-ce que vous ne voulez pas vous marier ? ')",0.0
-,"('#isabelle', ""Oh !  Ce n'est pas de même, moi ; je suis votre aînée, et la raison qui veut que vous ne vous mariiez pas, veut que je me marie.  Vous n'êtes point propre au mariage ; ce n'est point un jeu d'enfant. "")",0.0
-,"('#colombine', ""Et moi, je vous dis que j'y suis aussi propre que vous.  Je supporterai fort bien toutes les fatigues du ménage ; et quoique je sois jeune, si j'étais mariée présentement, je suis sûre que je n'en mourrais pas. "")",0.0
-,"('#isabelle', ""En vérité, il faut que j'aie bien de la bonté de souffrir tous les travers de votre esprit.  Tout ce que je puis faire encore pour vous, c'est de vous conseiller de bannir de votre cerveau toutes vos idées matrimoniales, et de croire qu'il n'y a personne assez dépourvu de bon sens pour vouloir se charger de votre peau. "")",0.0
-,"('#colombine', ""Hé !  La la, cette charge-là n'est pas si pesante et ne fait pas peur à tout le monde : il n'y a pas encore huit jours que je trouvai dans une boutique, au Palais, un monsieur de condition, qui me dit que j'étais bien à son gré, et qu'il serait bien aise de m'épouser. "")",0.0
-,"('#isabelle', 'Et que lui répondîtes-vous ? ')",0.0
-,"('#colombine', ""Je lui dis que j'étais encore bien petite pour cela ; mais que l'année qui vient, j'espérais d'être plus grande. "")",0.0
-,"('#isabelle', ""Vous serez plus grande et plus folle.  Vous ne voyez donc pas qu'il se moquait de vous, et que vous vous donnez un ridicule dans le monde ?  Allez, vous devriez mourir de honte."")",0.0
-,"('#colombine', 'Ne voilà-t-il pas ?  Vous me grondez toujours.  Vous voulez bien vous marier, vous, et vous ne voulez pas que je me marie.  Est-ce que je ne suis pas fille comme vous ? ')",0.0
-,"('#isabelle', ""Une petite fille qui n'a pas quinze ans, donner à corps perdu au travers du mariage ! "")",0.0
-,"('#colombine', ""Mon_Dieu !  Je vous dis, encore une fois, que j'ai plus d'âge qu'il ne faut ; mais puisque vous me trouvez trop jeune, faisons une chose ; vous avez quatre années plus que moi, donnez-m'en deux ; cela ne gâtera rien ni pour l'une, ni pour l'autre. "")",0.0
-,"('#isabelle', ""Allez, allez ; vous ne savez ce que vous dites. Vous me croyez bien embarrassée de trois ou quatre années que j'ai plus que vous ; mais je veux bien que vous sachiez que pour dix ans de moins je ne voudrais pas être faite comme vous, ni de corps, ni d'esprit."")",0.0
-,"('#pierrot', ""Qu'est-ce donc, mesdemoiselles ?  Voilà bien du bruit : il me semble que vous vous flattez comme chiens et chats.  Est-ce que vous ne sauriez vous égratigner plus doucement ? "")",0.0
-,"('#colombine', ""Pierrot, c'est ma soeur qui se fiche : elle veut qu'il n'y ait de mari que pour elle. "")",0.0
-,"('#pierrot', 'Ho !  La goulue ! ')",0.0
-,"('#isabelle', ""Viens çà, Pierrot ; toi qui es un homme d'esprit, et qui sais le monde, n'est-il pas du dernier bourgeois de marier plus d'une fille dans une maison, et ne devrais-je pas déjà l'être ? "")",0.0
-,"('#pierrot', ""Cela est vrai, et je dis tous les jours à votre père, que, s'il ne vous marie au plus tôt, vous lui ferez quelque stratagème. "")",0.0
-,"('#colombine', ""Mon pauvre Pierrot, toi qui es si joli, est-ce qu'il faut que je demeure toute ma vie fille ? "")",0.0
-,"('#pierrot', ""Bon !  Est-ce que cela se peut ?  Voyez-vous, mademoiselle, il faut marier les filles quand elles sont jeunes.  Ce gibier-là ne se garde pas : la mouche s'y met.  À Isabelle. "")",0.0
-,"('#isabelle', 'Mais aussi, est-il juste que je cède mes droits à ma cadette ? ')",0.0
-,"('#pierrot', ""Il est vrai que vous n'êtes encore qu'un embryon, et j'en ai vu dans des bouteilles de bien plus grandes que vous. "")",0.0
-,"('#colombine', ""Je conviens, Pierrot, que je suis encore petite ; mais si tu savais ce que j'ai déjà "")",0.0
-,"('#isabelle', 'Petite fille, vous plaît-il de vous taire ? ')",0.0
-,"('#pierrot', ""Hé ! Pardi, laissez-la dire.  Hé bien donc, qu'avez-vous ?  À Colombine. "")",0.0
-,"('#colombine', ""J'ai... mais je n'oserais le dire."")",0.0
-,"('#isabelle', 'Vous avez raison, car vous allez dire une sottise. ')",0.0
-,"('#pierrot', 'Eh !  Palsangué, laissez-la donc parler : vous lui rembourrez les paroles dans le ventre. ')",0.0
-,"('#colombine', 'Me te moqueras-tu point de moi ? ')",0.0
-,"('#pierrot', 'Eh !  Non, non : dites. ')",0.0
-,"('#colombine', ""J'ai de la gorge, Pierrot, puisque tu le veux savoir. "")",0.0
-,"('#pierrot', 'Oh !  Voyons cela, voyons. ')",0.0
-,"('#colombine', ""Oh, nenni, nenni ; je ne la montre pas encore : j'attends qu'elle soit plus venue. "")",0.0
-,"('#isabelle', ""Il n'y a plus moyen de tenir à vos impertinences : je vous laisse ; et si je faisais bien, j'avertirais mon père de mettre ordre à votre conduite. "")",0.0
-,"('#pierrot', 'Elle est bien rudanière. ')",0.0
-,"('#colombine', ""Oh !  Va, va, je ne m'en soucie pas.  Elle veut faire la madame, et me traiter comme une petite fille ; mais nous verrons.  Oh !  Çà, çà, Pierrot, il faut que tu me fasses un plaisir. "")",0.0
-,"('#pierrot', 'Je ne demande pas mieux.  Ne suis-je pas fait pour faire plaisir aux filles ? ')",0.0
-,"('#colombine', 'Il faut que tu me portes cette lettre à ce monsieur que je trouvai dernièrement au Palais. ')",0.0
-,"('#pierrot', 'Une lettre ! ')",0.0
-,"('#colombine', ""Oui.  Est-ce qu'il y a du mal à cela ?  Puisque je sais écrire, pourquoi n'écrirais-je pas ? "")",0.0
-,"('#pierrot', 'Ah !  Vous avez raison. ')",0.0
-,"('#colombine', ""C'est un homme de grande condition, et on l'appelle monsieur le Vicomte. "")",0.0
-,"('#pierrot', ""Oh !  Si c'est un vicomte, je ne dis plus rien. "")",0.0
-,"('#colombine', ""Tu lui diras que je m'ennuie bien fort de ne pas le voir, et qu'il ne manque pas de me venir trouver aujourd'hui.  M'entends-tu ? "")",0.0
-,"('#pierrot', ""Hé !  Oui, oui, j'entends bien, je ne suis pas sourd.  La petite masque !  C'est une belle chose que la nature !  Cela songe au mariage dès la coquille.  Il y a ici plusieurs scènes italiennes. "")",0.0
-,"('#brocantin', 'Quel ouvrage faites-vous là, vous ? ')",0.0
-,"('#colombine', ""C'est une pente de mon lit ; mais je crains de la faire trop petite ; on n'y pourra jamais coucher deux. "")",0.0
-,"('#brocantin', ""Est-il besoin, s'il vous plaît, que vous couchiez avec quelqu'un ? "")",0.0
-,"('#colombine', 'Non ; mais si, par bonheur, je venais à être mariée... ')",0.0
-,"('#brocantin', ""Si, par bonheur, ou par malheur, vous veniez à être mariée, vous vous presseriez.  Hé !  Je sais de vos fredaines : vous n'avez pas toujours une aiguille et de la tapisserie entre les mains, et vous commencez à escrimer de la plume.  Mais ce n'est pas pour cela que nous sommes ici.  Laissez là votre ouvrage, et m'écoutez.  Le mariage...  Oh, oh !  Vous riez déjà !  Tuchou !  Il ne faut que vous hocher la bride...  Le mariage, dis-je, étant un usage aussi ancien que le monde ; car on s'est marié avant vous, et on se mariera encore après...  Ils prennent des sièges.  À Colombine. "")",0.0
-,"('#colombine', ""Je le sais bien, mon papa ; il y a longtemps qu'on me dit cela. "")",0.0
-,"('#brocantin', ""J'ai résolu, pour éterniser la famille Brocantine...  Vous voyez où j'en veux venir. J'ai donc résolu de me marier. "")",0.0
-,"('#isabelle #colombine', 'Ah, mon père ! ')",0.0
-,"('#brocantin', 'Ah, mes filles !  Vous voilà bien ébaubies.  Est-ce que je ne me porte pas encore assez bien ?  Regardez cet air, cette taille, cette légèreté.  Il saute, et fait un faux pas. ')",0.0
-,"('#isabelle', 'Vous vous mariez donc, mon père ? ')",0.0
-,"('#brocantin', 'Oui, si vous le trouvez bon, ma fille. ')",0.0
-,"('#colombine', 'À une femme ? ')",0.0
-,"('#brocantin', ""Non ; c'est à un tuyau d'orgue.  Voyez, je vous prie, la belle demande ! "")",0.0
-,"('#isabelle', ""Vous l'épouserez ? "")",0.0
-,"('#brocantin', ""Mais je crois que vous avez toutes deux l'esprit en écharpe.  Est-ce que je suis hors d'âge d'avoir lignée ?  Savez-vous bien que l'on n'a que l'âge que l'on paraît ; et monsieur Visautrou, mon apothicaire, me disait encore ce matin, en me donnant un remède, que je ne paraissais pas quarante-cinq ans. "")",0.0
-,"('#colombine', ""Oh !  Mon papa, c'est qu'il ne vous voyait pas au visage. "")",0.0
-,"('#brocantin', ""J'ai ce que j'ai ; mais je sais bien que j'ai besoin d'une femme.  Je crève de santé, et j'ai trouvé une fille comme je la souhaite, belle, jeune, sage, riche ; enfin, une fille de hasard... "")",0.0
-,"('#isabelle', ""Une autre fille que moi, qui ne saurait pas vivre, vous dirait, mon père, que vous risquez beaucoup en vous mariant ; qu'il faut avoir perdu l'esprit pour songer, à votre âge, à un engagement, et que l'on renferme tous les jours des gens aux Petites-Maisons pour de moindres sujets : mais moi, qui sais le respect que je vous dois, sans me prévaloir des raisons que les enfants ont d'appréhender un second mariage, je vous dirai que, puisque vous crevez de santé, vous faites parfaitement bien de prendre une femme. "")",0.0
-,"('#colombine', 'Pour moi, je vous le conseille ; car je voudrais que tout le monde fût marié. ')",0.0
-,"('#brocantin', ""Ali !  Vous prenez la chose du bon biais.  Puisque vous êtes si raisonnables, apprenez donc que je suis en pourparler de mariage ; mais c'est pour vous. "")",0.0
-,"('#isabelle #colombine', 'Ali, mon père ! ')",0.0
-,"('#brocantin', 'Ali, mes filles ! ')",0.0
-,"('#isabelle', ""Je vous ai des obligations que je n'oublierai jamais."")",0.0
-,"('#colombine', 'Ah, mon petit papa ! Que je vous aime ! ')",0.0
-,"('#brocantin', ""Je savais bien que cela te ferait plaisir, et que tu n'aurais point de chagrin de voir marier ta soeur avant toi. "")",0.0
-,"('#colombine', ""Quoi ! Mon père, ce n'est pas moi que vous voulez marier ? "")",0.0
-,"('#isabelle', ""Non ; on ferait bien mieux de vous laisser passer la première, et d'attendre à me marier que vous eussiez trois ou quatre enfants !  Pour moi, je ne conçois pas cette petite fille-là. "")",0.0
-,"('#colombine', 'Si vous ne me mariez, je sais bien ce que je ferai, moi. ')",0.0
-,"('#brocantin', ""Il faut bien qu'elle passe avant toi ; elle est ton aînée ; et afin de te mettre en état d'être bientôt mariée, elle épousera un honnête homme. "")",0.0
-,"('#isabelle', 'Je le connais bien. ')",0.0
-,"('#brocantin', 'Bien fait. ')",0.0
-,"('#isabelle', ""Je l'ai vu. "")",0.0
-,"('#brocantin', 'Riche. ')",0.0
-,"('#isabelle', 'Je le crois. ')",0.0
-,"('#brocantin', ""Monsieur Bassinet, médecin, enfin ; c'est tout dire. "")",0.0
-,"('#isabelle', 'Monsieur Bassinet !  Monsieur Bassinet ! ')",0.0
-,"('#brocantin', 'Comment donc !  Vous trouvez-vous mal ?  Du vinaigre, vite ! ')",0.0
-,"('#isabelle', ""J'ai bien du respect pour la médecine ; mais, avec votre permission, mon père, je n'épouserai point un médecin. "")",0.0
-,"('#brocantin', ""Avec votre permission, ma fille, vous l'épouserez.  Il ne faut pas, s'il vous plaît, que vous songiez à Octave ; j'ai appris que c'était un gueux, et je vais tout de ce pas l'envoyer chercher, pour lui dire qu'un autre lui a passé la plume par le bec.  Pierrot, Pierrot ! "")",0.0
-,"('#colombine', 'Allons, ma soeur, faites cela de bonne grâce, puisque mon père le veut. ')",0.0
-,"('#isabelle', ""Je vous prie, mon père, de ne me point donner ce chagrin, et ne m'obligez pas à épouser un homme pour qui je n'ai nulle estime. "")",0.0
-,"('#brocantin', ""Il n'y a qu'un mot qui serve ; il faut épouser monsieur Bassinet, ou un couvent.  Il vous viendra voir ; songez à le recevoir comme un homme qui doit être votre mari. "")",0.0
-,"('#isabelle', 'Hé, mon père ! ')",0.0
-,"('#brocantin', 'Allons, dénichons ; point tant de caquet. ')",0.0
-,"('#isabelle', ""Voilà ma soeur qui a si envie d'être mariée ; que ne lui donnez-vous monsieur Bassinet pour mari ?  J'aime mieux lui céder mes droits, et qu'elle passe avant moi. "")",0.0
-,"('#colombine', ""Oh !  Ce n'est pas de même ; je suis votre cadette, et la raison qui veut que je ne me marie pas, veut que vous vous mariiez la première. "")",0.0
-,"('#brocantin', 'Pierrot ')",0.0
-,"('#pierrot', 'Me voilà, monsieur. ')",0.0
-,"('#brocantin', ""Où diable es-tu donc toujours ?  Il faut que je m'égosille quatre heures. "")",0.0
-,"('#pierrot', ""Monsieur, j'étais avec cette femme qui marchande ces singes, et qui veut donner six écus du gros, parce qu'elle dit qu'il ressemble à son mari. "")",0.0
-,"('#brocantin', ""Laisse cela ; j'ai autre chose en tête.  Va me chercher Octave ; j'ai quelque chose de conséquence à lui dire. "")",0.0
-,"('#pierrot', 'Monsieur, je ne le trouve pas. ')",0.0
-,"('#brocantin', 'Animal !  Est-ce là ce que je te dis ?  Tiens, vois le logis.  Le butor !  Je vois bien que nous ne vivrons pas longtemps ensemble : je ne veux point de bête dans ma maison. ')",0.0
-,"('#pierrot', 'Pardi, monsieur, il faut donc que vous en sortiez.  Il y a ici des scènes italiennes. ')",0.0
-,"('#colombine', 'Hé bien, mon pauvre Pierrot, as-tu porté ma lettre à monsieur le Vicomte ? ')",0.0
-,"('#pierrot', ""Assurément, et il m'a donné un petit mot de réplique."")",0.0
-,"('#colombine', 'Eh !  Donne donc vite. ')",0.0
-,"('#pierrot', 'Malepeste !  Comme vous êtes âpre à la curée ! ')",0.0
-,"('#colombine', ""« L'amour est comme la gale, on ne le saurait cacher ; c'est ce qui fait que je vous irai voir aujourd'hui, ou je veux que la peste m'étouffe !  Le vicomte de Bergamotte » "")",0.0
-,"('#pierrot', 'Voilà un homme qui écrit bien tendrement. ')",0.0
-,"('#colombine', ""Il m'aime bien, car il me l'a dit, et j'espère que nous serons bientôt mariés ensemble.  Il n'y a qu'une chose qui m'embarrasse, c'est que je ne sais pas encore tout à fait ce que c'est que le mariage : ne pourrais-tu pas me le dire ? "")",0.0
-,"('#pierrot', ""Assurément ; il n'y a rien de si aisé : c'est comme qui dirait une chose...  Oh !  Vous ne pouviez jamais mieux vous adresser qu'à moi. "")",0.0
-,"('#colombine', 'Hé bien donc ? ')",0.0
-,"('#pierrot', ""C'est comme, par exemple, une chose où l'on est ensemble... Votre père... avait épousé... votre mère... ; ça faisait qu'ils étaient deux ; et comme çà, votre grand-père..., d'un côté..., la nature...  On ne saurait bien expliquer ce brouillamini-là.  Mais vous n'aurez pas été deux jours ensemble, que vous saurez toutes ces drogues-là sur le bout du doigt.  Ah, mademoiselle !  C'est monsieur le vicomte de Bergamotte.  On frappe à la porte. "")",0.0
-,"('#colombine', 'Fais-le monter, Pierrot ; hé !  Vite.')",0.0
-,"('#le-fiacre', ""Çà, monsieur, de l'argent. "")",0.0
-,"('#le-vicomte', 'Va, va, mon ami, tu rêves : un homme de ma qualité ne paye pas plus dans les fiacres que sur les ponts. ')",0.0
-,"('#le-fiacre', 'Paye-t-on comme cela le monde ?  Vous ne me donnez pas un sou.')",0.0
-,"('#le-vicomte', ""Tu ne sais ce que tu dis, maraud.  Est-ce qu'un homme de ma qualité n'a pas toujours son franc fiacre ? "")",0.0
-,"('#le-fiacre', 'Mardi, monsieur !  Je veux être payé, ou par la sambleu !  Nous verrons beau jeu.')",0.0
-,"('#le-vicomte', 'Insolent !  Tu te feras battre. ')",0.0
-,"('#le-fiacre', ""Insolent !  Je ne crains rien ; je veux être payé tout à l'heure.  Il enfonce son chapeau, et lève son fouet. "")",0.0
-,"('#le-vicomte', ""Ah, ah !  Ventrebleu !  Il faut que je coupe les oreilles à ce coquin-là. Mademoiselle, prêtez-moi un écu ; je n'ai point de monnaie.  Il met la main sur la garde de son épée, comme s'il la voulait tirer. "")",0.0
-,"('#colombine', ""Monsieur, je n'ai point ma bourse sur moi ; mais je vais le faire payer. Holà, quelqu'un ! Qu'on paye cet homme-là.  Allez, allez, l'homme ; on vous contentera.  Au Fiacre. "")",0.0
-,"('#le-vicomte', ""Ces marauds-là ne sont jamais contents. J'en ai déjà tué quinze ou seize ; mais je ne serai point satisfait que je n'en aie achevé le quarteron. "")",0.0
-,"('#colombine', 'En vérité, monsieur le Vicomte, il faut bien vous aimer, pour vous regarder après une si longue négligence à me venir voir. ')",0.0
-,"('#le-vicomte', ""Ma foi, mademoiselle, les heures d'un joli homme sont bien comptées.  Les femmes se pressent aujourd'hui ; elles savent que les quartiers d'hiver seront diablement courts cette année ; je n'ai pas un moment à moi. "")",0.0
-,"('#colombine', 'Et que faites-vous donc toute la journée ? ')",0.0
-,"('#le-vicomte', ""À peine ai-je quitté la toilette, qu'il faut aller dîner chez Rousseau.  Un officier ne peut pas être moins de cinq à six heures à table ; et avant qu'il ait fumé dix ou douze douzaines de pipes, il est heure de s'y remettre pour souper. "")",0.0
-,"('#colombine', ""Quoi, monsieur !  Vous prenez donc du tabac comme ces vilains soldats ?  Fi !  Je ne pourrais jamais m'y accoutumer. "")",0.0
-,"('#le-vicomte', ""Vous n'avez qu'à vous mettre cinq ou six mois dragon dans ma compagnie, vous fumerez de reste.  Bon !  Vous moquez-vous ?  Les gens du grand volume ont-ils d'autres occupations ?  C'est, morbleu !  Au feu d'une pipe qu'il faut qu'un homme de qualité allume sa tendresse. "")",0.0
-,"('#colombine', ""Eh !  Monsieur le Vicomte, avez-vous fumé aujourd'hui ? "")",0.0
-,"('#le-vicomte', ""Est-ce que j'y manque jamais ?  Mais j'ai la précaution, quand je vais en femme, de me rincer la bouche avec trois ou quatre pintes d'eau-de-vie.  Vous ne sauriez croire comme, après cela, on soupire tendrement.  Il fait un rot. "")",0.0
-,"('#colombine', ""Ah !  Fi, fi, monsieur le Vicomte !  Je n'aime point ces soupirs-là.  Les gens que je vois n'assaisonnent pas leurs douceurs de tabac et d'eau-de-vie. "")",0.0
-,"('#le-vicomte', ""C'est que vous ne voyez que des courtauds de boutique, ou des gens de robe.  Croyez-moi, la belle, il n'est rien tel que de s'accrocher à l'épée.  Les fastidieux personnages que vos robins !  Ont-ils le sens commun ?  Ils font l'amour par articles, comme s'ils dressaient un procès-verbal. "")",0.0
-,"('#colombine', ""C'est ce que je dis tous les jours à deux grands haquiers d'avocats, qui sont sans cesse autour de moi à me faire endêver. "")",0.0
-,"('#le-vicomte', ""Oh !  Ma foi, le plumet est en amour ce que la moutarde est à la sauce-robert ; il n'y a que cela de piquant. "")",0.0
-,"('#colombine', ""Je ne sais pas pourquoi mon père a tant d'aversion pour les gens d'épée. "")",0.0
-,"('#le-vicomte', ""C'est que votre père est un sot. "")",0.0
-,"('#colombine', ""Il dit qu'ils sont tous débauchés, et qu'ils n'ont jamais le sou."")",0.0
-,"('#le-vicomte', ""Débauchés ?  Ha, ha !  Débauchés !  Ils aiment le vin, le jeu et les femmes ; mais, du reste, il n'y a point de gens mieux réglés.  Pour de l'argent, je crois, que tant que les femmes en auront, nous n'en manquerons guère. "")",0.0
-,"('#colombine', 'Je crois, monsieur le Vicomte, que, fait comme vous êtes, vous voyez bien des femmes de condition. ')",0.0
-,"('#le-vicomte', ""Je veux être déshonoré, vous êtes la seule bourgeoise avec qui je déroge ; mais, à vous parler franchement, toutes les femmes que je vois, au prix de vous, c'est, ma foi, de la piquette contre du vin de Sillery. "")",0.0
-,"('#colombine', ""Vous dites la même chose de moi quand vous êtes auprès d'une autre ?  Dites la vérité. "")",0.0
-,"('#le-vicomte', ""Si vous voulez que je vous parle sans fard, cela est vrai, et je vais, au sortir d'ici, à deux ou trois rendez-vous, où il faudra bien dire que vous êtes une guenon comme les autres.  Mais, à propos de guenon, quand nous marions-nous ensemble ?  Je suis diablement pressé.  Écoutez, il ne faut pas laisser morfondre l'amour d'un officier ; cela n'est pas de longue haleine.  Quel âge avez-vous bien ? "")",0.0
-,"('#colombine', ""Je ne sais pas ; mais mon père dit qu'il y a quatorze ans que ma mère était grosse de moi. "")",0.0
-,"('#le-vicomte', 'Quatorze ans !  Je ne croyais pas que vous eussiez vaillant plus de dix ou douze années. ')",0.0
-,"('#colombine', ""Vraiment !  J'ai bien plus que tout cela.  Vous croyez donc parler à une petite fille ?  Vous vous trompez.  Je sais déjà bien des choses : j'ai déjà lu cinq ou six comédies de Molière, et j'en suis au troisième tome de Cyrus ; je fais du point à la turque, et j'apprends à chanter. "")",0.0
-,"('#le-vicomte', 'Vous apprenez à chanter ?  Et qui est votre maître ? ')",0.0
-,"('#colombine', ""C'est un nommé l'Opéra. "")",0.0
-,"('#le-vicomte', 'Diable !  Un habile homme.  Oh !  Puisque vous savez chanter, il faut que vous me décochiez un petit air. ')",0.0
-,"('#colombine', ""Ah, monsieur !  Je vous prie de m'excuser ; j'ai aujourd'hui quelque chose qui m'en empêche. "")",0.0
-,"('#le-vicomte', ""Qu'avez-vous donc ?  Est-ce que vous êtes enrhumée ?  Tenez, voilà du tabac en machicatoire ; il n'y a rien de si bon pour le rhume. "")",0.0
-,"('#colombine', ""S'il n'y avait que cela, je ne laisserais pas de chanter. "")",0.0
-,"('#le-vicomte', ""Qu'avez-vous donc autre chose ? "")",0.0
-,"('#colombine', ""Je n'ai rien, c'est que... "")",0.0
-,"('#le-vicomte', 'Quoi donc ? ')",0.0
-,"('#colombine', ""C'est que...  Voilà-t-il pas ?  Ces vilains hommes, ils veulent tout savoir.  C'est que ma voix ne paraît rien quand je n'ai pas mes fontanges argent et jaune. "")",0.0
-,"('#le-vicomte', 'Comme si les fontanges faisaient quelque chose à la voix !  Courage, mignonne ; je vous soufflerai, en tout cas. ')",0.0
-,"('#colombine', ""Jeanneton, m'aimez-vous bien ?... Hélas ! Quel conte ! Pourquoi ne vous aimerais-je pas ? Mon_Dieu ! Quel conte ! Vous qui m'avez tant fait de bien, Quel fichu conte ! Je le veux bien ; mais vous allez voir comme je vais trembler.  La, la, la...  Mon_Dieu !  Je suis faite comme je ne sais quoi...  Elle chante. "")",0.0
-,"('#le-vicomte', ""Je veux être un fripon, si cela n'est divin.  Voilà une voix à peindre.  Je n'en ai pas perdu une goutte.  Mais de quel opéra est cet air-là ? "")",0.0
-,"('#colombine', ""Je crois que c'est de Roland. "")",0.0
-,"('#le-vicomte', ""Oh !  Point, point.  Il faut que ce soit des derniers, car voilà le tour aisé de nos poètes et de nos musiciens d'aujourd'hui.  La jolie chanson !  On ne travaillait point comme cela autrefois.  Mais je veux chanter avec vous.  Tel que vous me voyez, je sais la musique comme un orchestre.  Vous allez voir comme je vais vous tortiller un air. "")",0.0
-,"('#colombine', 'Oh, monsieur !  Je ne suis pas encore assez forte pour tenir ma partie. ')",0.0
-,"('#le-vicomte', 'Nous chanterons donc une autre fois.  Adieu, mourette. ')",0.0
-,"('#pasquariel', 'Monsieur, ne sortez pas.  Il y a là-bas deux sergents et environ douze archers qui vous guettent pour vous mettre en prison. ')",0.0
-,"('#le-vicomte', 'En prison !  Hoime !  Voilà mes bonnes fortunes qui commencent à défiler. ')",0.0
-,"('#colombine', ""Qu'avez-vous donc, monsieur le Vicomte ?  Que ne partez-vous ?  Il y a là-bas tout plein de laquais qui vous attendent. "")",0.0
-,"('#le-vicomte', 'Ce sont bien des pousse-culs, de par tous les diables. ')",0.0
-,"('#colombine', 'Ne peut-on pas savoir la cause de votre chagrin ? ')",0.0
-,"('#le-vicomte', ""C'est une bagatelle. "")",0.0
-,"('#colombine', ""Je veux l'apprendre. "")",0.0
-,"('#le-vicomte', 'Infandum, Regina, jubes renovare dolorem. ')",0.0
-,"('#colombine', 'Ah, monsieur le Vicomte !  Vous jurez devant les filles.  Vous me le direz pourtant. ')",0.0
-,"('#le-vicomte', ""Vous saurez donc qu'étant obligé de partir pour l'Allemagne, et ne pouvant trouver d'argent sur mon billet (car les billets des vicomtes ne sont pas autrement réputés argent comptant), j'en fis un que je signai la Harpe (c'est le nom de ce fameux banquier).  Sur ce billet-là, on me donna deux cents pistoles.  Je partis : présentement, voyez, je vous prie, le peu de bonne foi qu'il y a dans le commerce !  Ce vilain monsieur de la Harpe ne veut pas payer ce billet-là."")",0.0
-,"('#colombine', 'Et que dit-il ? ')",0.0
-,"('#le-vicomte', ""De mauvaises raisons : il dit qu'il n'a point fait ce billet-là ; mais son nom y est, une fois ; il faudra bien qu'il le paye ou qu'il crève ; car, palsambleu !  Je sais bien que je ne le payerai pas, moi. "")",0.0
-,"('#colombine', ""Monsieur le Vicomte, je n'ai point d'argent ; mais voilà deux brillants avec lesquels vous pourrez en faire.  Prenez encore mon collier. "")",0.0
-,"('#le-vicomte', 'Hé !  Fi, madame !  Ne vous ai-je pas dit que je faisais litière de diamants. ')",0.0
-,"('#colombine', 'Voilà encore une montre qui est assez jolie. ')",0.0
-,"('#le-vicomte', ""Hé !  Vous moquez-vous ?  Cela est-il d'or ? "")",0.0
-,"('#colombine', ""Attendez ; j'ai encore ici une petite boîte à mouches et un cachet. "")",0.0
