schelandre-tyr-sidon-i,schelandre-tyr-sidon-ii,Score
-,"('#meliane', ""Cela n'est pas perdu qui n'est que différé."")",0.0
-,"('#belcar', ""Ce qu'on tient en la main ne peut être égaré."")",0.0
-,"('#meliane', 'Tempérez cette ardeur, ou je quitte la place.')",0.0
-,"('#belcar', 'Pour la bien tempérer, mêlez-y votre glace.')",0.0
-,"('#meliane', ""Tu me fais rude guerre ! Eh ! Penses-tu, mon coeur, Que je ne souffre par une même langueur ? Mais, las ! S'il avenait (comme on voit que fortune Ne laisse rien de ferme au dessous de la lune) Qu'un funeste accident, après ces voluptés, Retardât notre hymen de ses solennités, Puisqu'on s'en aperçut ( penser épouvantable ! ), Où serait mon asile en la terre habitable ? J'en tremble."")",0.0
-,"('#belcar', ""Assurez-vous, rien ne peut désormais S'opposer à l'accord qui nous lie à jamais, Car avant que demain la nuit, pliant ses voiles, À la face du ciel dérobe les étoiles, J'attends l'ambassadeur chargé d'offres au roi, Qu'il ne peut rejeter (telles que je les crois), Pour joindre un mariage à la paix de durée."")",0.0
-,"('#meliane', ""Quand bien sa volonté, contre moi conjurée, En aurait fait refus, ce que je t'ay promis Te serait conservé, malgré tes ennemis. Or, le bon médecin dès son abord n'essaye La scie et le rasoir sur la nouvelle plaie, Mais applique premiers ses remèdes plus lents ; S'il les voit inutiles, use des violents. Ainsi tout hasarder sans besoin, c'est folie. Cédons au cours du temps, Belcar, je t'en supplie. Dompte, mon cher ami, ce déréglé désir, « Qui s'est par trop hâté se repent à loisir.j » Par tes yeux et les miens, clairs miroirs de nos flammes, Par ta bouche et la mienne, oracles de nos âmes, Jure-moi, mon mignon, de ne plus demander Ce que je voudrais bien mais je n'ose accorder."")",0.0
-,"('#belcar', ""Il ne faut rien promettre où l'on est sans puissance. Je ne suis pas moi-même en mon obéissance : Le pilote à son gré fait sa barque mouvoir, L'écuyer son genêt, Cupidon mon vouloir. Or, comme vers le ciel le feu prend sa volée, Et tous les corps pesants tirent à la vallée, Les mouvements d'amour mirent tous à ce but."")",0.0
-,"('#meliane', ""Mais les mauvais tireurs sont sujets au rebut. Qu'est-ce là ? J'ois du bruit. Adieu, je me retire."")",0.0
-,"('#thamys', 'Prince, le Roi vous mande.')",0.0
-,"('#belcar', 'Ah ! Que me veut-il dire ? Je lis dans votre geste et dans votre couleur, Même en vos yeux pleurants, quelque nouveau malheur.')",0.0
-,"('#thamys', 'Vous le saurez trop tôt pour votre part y prendre.')",0.0
-,"('#belcar', ""Allons... fut-ce ma mort, je ne puis que l'attendre."")",0.0
-,"('#pharnabaze', ""Tu m'as doncques, tyran sans courage et sans foi, Contre toute divine et toute humaine loi, Massacré mon Léonte, et ta main déloyale A poussé mon appui sous la voute infernale. Ô ciel, vis-tu jamais un plus perfide tour ? Ô Reine de la nuit, pâle image du jour, N'en as-tu point rougi ? Souverain fils de Rhée, N'as tu point écrasé sa tête parjurée ? D'où vient, ô roi des mers ! Que tu n'as point enclos Un crime si voisin sous l'horreur de tes flots ? Que n'engloutissais-tu, roi de l'ombreux Tenare, Sous la terre béante un acte si barbare ! J'en crève, et, si l'espoir d'être bientôt vengé N'esclaircissait mon sang ! J'en mourrais enragé. Ha monstre ! Quel sujet ! Ha, tigre impitoyable ! Peut t'avoir fait haïr une humeur tant aimable ? C'est que chez les tyrans vicieux et brutaux, Les plus belles vertus sont crimes capitaux. Ses héroïques moeurs, sa glorieuse vie, Ses rares dons du ciel, ont ému ton envie. Ce qui plaisait à tous à toi seul déplaisait. Tu le craignais, couard ! Sa valeur te nuisait ; Mais dans bien peu de jours j'espère que ta fraude Se verra découverte et punie à la chaude."")",0.0
-,"('#phulter', ""Mettez-vous en campagne, et d'un sac carnassier Jetez dedans Sidon les flammes et l'acier ; Faites une vengeance aussi forte que prompte, Qui leur fasse expier les ombres de Léonte. Quand ils pourraient toucher, enclos de toutes parts, Et l'enfer de fossés, et le ciel de remparts, Nous les enfoncerons. Ô que d'exploits étranges Feront en leur fureur vos puissantes phalanges ! Je les vois déjà fondre après ce casanier Comme se précipite un torrent printanier Du forestier Liban, qui, par ondes soudaines, Arrache, emporte, noie, arbres, rochers et plaines."")",0.0
-,"('#pharnabaze', ""Et cependant, Phulter, n'auroi-je pas raison De dépêcher Belcar sans le mettre en prison ? Il semble qu'aussitôt qu'une offense est commise, L'offensé se fait tort en usant de remise."")",0.0
-,"('#phulter', ""La justice, ô grand roi ! Met de l'eau sur son feu, Qui n'en est que plus vif en retardant un peu ; Le ciel même, irrité, prêt à lâcher le foudre, Consulte le tonnerre avant que s'y résoudre. Puisqu'il est en vos mains, sans hasard d'evader, Par les formes du droit il y faut procéder, Et tirer la raison courageuse et publique D'un outrage si grand, aussi lâche qu'oblique."")",0.0
-,"('#thamys', 'Entrez, parlez au roi.')",0.0
-,"('#belcar', 'Vous ai-je fait refus ? Je marche à front levé ; ne me contraignez plus.')",0.0
-,"('#pharnabaze', ""Eh bien ! Malheureux fils d'un détestable père, Mourant, n'accusez point mon jugement sévère ; La disgrâce vous vient de lui, non pas de moi."")",0.0
-,"('#belcar', 'Votre pouvoir est libre, et non pas votre foi.')",0.0
-,"('#pharnabaze', ""En serais-je lié, puisque lui s'en exempte ?"")",0.0
-,"('#belcar', 'Appuyez vos soupçons de preuve suffisante.')",0.0
-,"('#pharnabaze', 'Ayant perdu mon fils, encore ai-je le tort ?')",0.0
-,"('#belcar', ""Le tort est à celui qui s'est causé la mort."")",0.0
-,"('#pharnabaze', ""Que ne le gardait-on, puisqu'on l'avait en gage ?"")",0.0
-,"('#belcar', 'Mettre un homme en franchise, est-ce lui faire Outrage ?')",0.0
-,"('#pharnabaze', ""Belcar, je n'use plus de raisons contre vous : Plus j'entends de discours, plus s'aigrit mon courroux."")",0.0
-,"('#belcar', ""Il est vrai qu'un courroux aveugle à l'innocence Des plus fortes raisons énerve la puissance."")",0.0
-,"('#pharnabaze', ""De mon enfant perdu n'êtes-vous pas garant ?"")",0.0
-,"('#belcar', 'Garantirai-je un homme à sa perte courant ?')",0.0
-,"('#pharnabaze', ""Qui vous a dit cela ? D'où vous vient cette ruse ? Sans doute, avant le mal, vous en saviez l'excuse."")",0.0
-,"('#belcar', ""On me connait trop franc pour m'appeler rusé. Qui n'a point fait de mal ne doit être accusé. Mais oïons Timadon ; selon qu'il le recite, À me traiter ainsi nul droit ne vous incite."")",0.0
-,"('#pharnabaze', ""ô ! Le digne témoin, qui gisait au linceul, Ayant quitté son maître et sans lumière et seul ! Non, non, c'est trop plaider. Sur peine de ta tête ( Tandis qu'un échafaud dans la ville s'appreste), Enchaine-le, Thamys, et me réponds de lui."")",0.0
-,"('#belcar', ""Plus vous vous hâterez, moins aurai-je d'ennuy."")",0.0
-,"('#pharnabaze', ""Vous, Phulter, assemblez les gens de ma justice : J'en remets à leur choix la rigueur du supplice."")",0.0
-,"('#meliane', ""ô tyranniques feux, sur nos têtes luisants, Qui traversés le cours de nos malheureux ans ! Fortune, dont le vent hors de leur route emmène Les vaisseaux mieux guidés de la prudence humaine, Las ! Qu'inopinement vous me précipitez Du comble de mon aise en mille adversités, M'envoyant tous les maux que j'ai jamais peu craindre, Et m'ôtant tous les biens que j'espérais d'atteindre ! Que dirai-je à ce coup ? Lequel de mes malheurs Aura le premier rang dans le cours de mes pleurs ? Dois-je vouer ma plainte à mon unique frère, Autrefois mon support, aujourd'hui ma misère ? Voilà de mon Belcar le tombeau préparé, Qui seul roi de mon coeur veut être préféré ! Mais, si pour celui-ci tous mes sens se lamentent, La nature et l'honneur d'un remords me tourmentent, Tant de mettre en arrière un décès fraternel Que de couvert en l'âme un regret criminel, Il faut, ô désespoir ! Que je sois déclarée Ou déloyale amante ou soeur dénaturée : Car, bien que les deux chefs de ma calamité Soient d'une même source et même qualité, Le premier accident fait, hélas ! Que je n'ose Éventer le second, dont il est seule cause ; Mêmes (si je le puis) il faut à contre-coeur Montrer en mon désir ce dont j'ai plus de peur. Or suis-je seule ici, de témoins reculée : Ma douleur librement y peut être exhalée. Sortez et tempêtez, ô mes justes clameurs ! Soulagez mon angoisse, autrement je me meurs. Tu me dois dispenser, sainte ombre de Léonte, Si la force d'amour mon amitié surmonte ! Par exemple, tu sais que, de nous éloigné, Un bel oeil a sur toi si puissamment régné, Que tu mis en oubli, par ton amour extrême, Et notre souvenir et le soin de toi-même ; Et moi, qui suis ta soeur, qui ne te cède point En cette passion qui les âmes conjoint, Permets, en t'imitant, que le deuil je préfère D'un amant que je perds à la perte d'un frère ; Et puis, assez de pleurs se répandent pour toi, Mais nul pour mon Belcar ne s'afflige que moi. Grand conducteur du jour, et toi, blanche Diane, Cessez dorénavant d'oeillader Méliane, Car elle perd la vue en perdant son flambeau, Et par votre clarté ne voit plus rien de beau. Grand mère des vivants, florissante et fertile, Cache ton coloris, car il m'est inutile. Ton teint m'est déplaisant, puisque je vois péri Le fruit de mon amour naguères si fleuri. Leger prince de l'air, qui des vents plus farouches Du creux de tes soufflets emplis les fortes bouches, Prête-moi tes poumons, afin que puissamment Je pousse des soupirs égaux à mon tourment ; Donne-moi tous tes flots, roi des ondes cruelles : Qu'ils deviennent en moi larmes continuelles ; Et lorsque, pour pleurer, tes eaux me défaudront, Ma vigueur et ma vie en pleurs se résoudront. Pauvrette, que dis-tu ? Non, non, mets bas les armes. Quitte le jour, l'espoir, les soupirs et les larmes : Si tu n'es déjà morte, au moins mourras-tu pas Quand le coeur de ton coeur subira le trépas ? Oui, nous sommes unis d'une chaîne si ferme Que la Parque à nous deux ne peut donner qu'un terme, Car, tyrans l'un de l'autre et vie et mouvement, Nous mourrons l'un et l'autre ensemble en un moment. Ô roi de qui provient ma sinistre naissance, Puisque notre destin dépend de ta puissance, Que ne sais-tu ce noeud ? Peut-être en mon dessein Que ton propre intérêt amollirait ton sein. Ô que mon coeur, troublé d'une trop vive atteinte, Et mes propos, liés de respect et de crainte, Ne sont-ils en franchise en faveur du bon droit, Comme pour disputer la raison le voudrait ? Je plaiderais comment celui qui mit au monde Un prince en qui l'honneur infiniment abonde, Si généreux, si franc, si noble et si bien né, Ne peut être méchant comme il est soupçonné : De la colombe sort la colombe amiable, Du milan le milan, chacun de son semblable, Et des traîtres humains les fils peu différents. La race participe aux moeurs de ses parents. D'ailleurs, mêmes des lois la rigueur plus extrême Ne punit d'un méfait que le malfaiteur même. Ainsi, quand on voudrait du père se venger, Pourquoi le fils sans coulpe en la peine engager ? Enfin, sans te déduire un plaidoyer plus ample, Le meurtre ne doit pas s'établir par exemple, Et toute infraction d'un solennel traité, Quelque excuse qu'elle ait, n'est qu'infidelité. Mais, las ! C'est perdre temps, car ton âme aveuglée A tourné son bon sens en faveur déréglée. L'effet en est conclu, dont te pourra sortir Sinon le désespoir, au moins le repentir."")",0.0
-,"('#almodice', ""Le criminel jugé d'un parlement sévère, Quand, par grâce du Roi, son arrêt se modère, N'est pas plus gai que moi, que Léonte en mourant A tiré d'un dédale et d'un blâme apparent, Dénichant Cupidon du coeur de nos princesses."")",0.0
-,"('#meliane', 'Ha ! Ma mère, approchez. Hélas ! Que de tristesses ! Comment chez les mortels on voit soudainement Se tourner en douleurs un grand contentement !')",0.0
-,"('#almodice', ""Rien ne peut réparer ni priser ce dommage. Hélas ! Que nous perdons un rare personnage, En qui se relevait tout l'honneur de nos rois, En qui la vie humaine avait mis à la fois De tous ses trois degrés la diverse richesse, D'âge enfant, de coeur homme, et vieillard de sagesse !"")",0.0
-,"('#meliane', ""Almodice, mon coeur, quel revers contre moi ! Lorsque tous mes souhaits demeuraient à recoi Comme au dernier degré de la chose espérée, Hélas ! De celui-là voir la perte jurée De qui j'avais juré l'éternelle amitié, Prince autant sans péché que le roi sans pitié !"")",0.0
-,"('#almodice', 'Y pensez-vous encor ?')",0.0
-,"('#meliane', ""Ô question gentille ! Qui m'en divertirait ?"")",0.0
-,"('#almodice', ""Ô l'admirable fille ! N'êtes-vous point émue en perdant votre sang ?"")",0.0
-,"('#meliane', ""Sur toute émotion l'amour retient son rang."")",0.0
-,"('#almodice', ""Malgré la mort d'un frère et le vouloir d'un père ?"")",0.0
-,"('#meliane', ""Encor fust-ce la mort et de père et de frère : Je déplore la mienne, et non celle d'autrui."")",0.0
-,"('#almodice', ""On n'en veut qu'à Belcar."")",0.0
-,"('#meliane', 'Mais ma vie est en lui.')",0.0
-,"('#almodice', ""Les filles d'aujourd'hui n'ont guères de prudence."")",0.0
-,"('#meliane', ""Les vieilles comme vous n'ont guères de constance."")",0.0
-,"('#almodice', ""La mort vient assez tôt sans ainsi l'avancer."")",0.0
-,"('#meliane', 'Mais trop sainte est ma foi pour ainsi la fausser.')",0.0
-,"('#almodice', ""La foi n'oblige point à la chose impossible. Le vouloir pour le moins en doit être invincible."")",0.0
-,"('#almodice', 'Le trouble du malheur votre esprit éblouit.')",0.0
-,"('#meliane', ""Mais votre jugement de peur s'evanouit."")",0.0
-,"('#almodice', 'Je crains, vous voyant courre au péril sans contrainte.')",0.0
-,"('#meliane', ""Quand on a tout perdu, c'est erreur que la crainte."")",0.0
-,"('#almodice', ""Méliane, autrefois complaisante à chacun, Devient donc sans respect et sans crainte d'aucun ?"")",0.0
-,"('#meliane', 'Almodice, autrefois le soufflet de nos flammes, Veut rompre la soudure où se joignent nos âmes ?')",0.0
-,"('#almodice', 'Almodice a pour but votre félicité.')",0.0
-,"('#meliane', ""Et moi je n'ai pour but que la fidélité."")",0.0
-,"('#almodice', 'Fidélité rebelle aux volontés royales.')",0.0
-,"('#meliane', 'Fidélité contraire aux rigueurs déloyales.')",0.0
-,"('#almodice', 'Croirez-vous votre père autre que justicier ?')",0.0
-,"('#meliane', 'Je ne tiens point pour père un tyran carnassier.')",0.0
-,"('#almodice', 'La justice est au Roi.')",0.0
-,"('#meliane', ""Sujet il s'y doit rendre."")",0.0
-,"('#almodice', ""Au fonds, sur l'ennemi l'avantage on doit prendre."")",0.0
-,"('#meliane', ""Jamais sans ennemis ne règnent les vertus ; Les plus grenez épics de grêle sont battus ; Les hommes de grand coeur et d'innocente vie Rencontrent sans merci la fortune et l'envie ; Mais lors un ami franc, au lieu d'être opprimé De leurs coups furieux, s'en trouve confirmé : Non pas comme l'on voit la fille de Terée Attendre pour nous voir l'absence de Borée, Lorsque sous l'air serein la prime des saisons Des affiquets de Flore émaille nos gazons ; Puis, si tôt que le vert se change en feuille morte, Quand le clair scorpion les frimas nous apporte, Dès le moindre frisson, le passager oiseau Quitte notre climat pour un autre plus beau. Au contraire, un ami ressemble à la colonne, Qui tant plus se raidit et tant moins abandonne Le deu de son appui, que tant plus elle sent Le sommier imposé sous le poids fléchissant. « Enfin, comme au fourneau le plus fin or se trouve, Durant le temps fâcheux une amitié s'épreuve. »"")",0.0
-,"('#almodice', ""Mais tel est des parents le droit et le pouvoir Qu'on ne doit rien aimer que selon leur vouloir. Nature l'établit, et le ciel l'autorise, Qui le rebelle enfant jamais ne favorise ; Et les soeurs de Clothon ne forment les destins Que de funeste issue aux amours clandestins. Tu nous en fis leçon, folle infante de Crète, Lorsque tu déployas ta ficelle secrète Pour un jeune étranger, qui, payant ton amour, Dépêtré des détours, te fit un mauvais tour. Et toi, qui dérobas la perruque fatale Pour l'amant ennemi de ta ville natale, L'ayant fait triompher, que t'en vint-il alors Qu'un désespoir en l'âme et des plumes au corps ? Il faut bien par contrainte, ô phénix de Phénice ! Lorsque l'objet finit, que le dessein finisse : Usez de la raison pour vaincre votre ennui, Laissez périr Belcar sans périr quant et lui."")",0.0
-,"('#meliane', ""Ô tison de discorde ! Outil de perfidie ! Naturel sans pitié ! Charité refroidie ! Va, ne me tente plus ; tu perds en me prêchant Tout ton crédit, ton temps et ton propos méchant. Je n'ai pas comme toi le raide coeur d'un arbre ; Non, je n'ai pas le sein de bronze ni de marbre, Et dans quelque désert les tigresses n'ont pas Presté leur lait sauvage à mes premiers repas. Toi, tourne au gré du vent ; non seulement délaisse Un ami que le sort injustement abaisse, Mais rend-toi sa partie, et fais tout ton effort À lui montrer ta haine au lieu de ton support ; Fais comme les mâtins, dont la troupe se rue Sur celui qu'on poursuit de pierres par la rue. Moi, je verrai plutôt rebrousser le Jourdain Jusqu'au plus haut sommet du palestin Liban, Je verrai le Dieu blond qu'à Delphes on adore Se lever au couchant, se coucher à l'aurore, Que de voir ma promesse aller contre son cours, Ou se perdre sans moi le soleil de mes jours ; Et plutôt du chaos je reverrai la guerre, Le feu confus en l'eau, l'air opprimé de terre, Que des flots du malheur mes amours submergés, Ou craintifs, ou muets, de peine surchargés. N'importe à mon égard que la fortune assemble L'ire de tous les dieux et des hommes ensemble : Car toutes les horreurs des gênes et des fers Qui règnent tant delà que deçà les enfers, La plus cruelle mort, la plus hideuse rage, Auraient de l'impuissance à fléchir mon courage."")",0.0
-,"('#almodice', ""Prenez mon zèle en gré ; ce qui l'émeut si fort, Madame, ce n'est point la terreur de la mort. ( De combien, reculant, saurait être exemptée De son acier fatal ma carcasse édentée ? ) Ce n'est point que, légère ou sans affection, Je ne plaigne ce prince en son affliction. Commandez, essayez si pour son allégeance Je manque en loyauté non plus qu'en diligence ; Mais le vouloir est vain quand le pouvoir défaut. Déjà pour son supplice on dresse l'échaffaud. Les conseils en sont pris, où serait son refuge ? Le Roi s'est déclaré la partie et le juge."")",0.0
-,"('#meliane', 'Ma mère, mais encor ne peut-on pas tâcher À quelque trait subtil qui le fasse lâcher ? Songeons-y, je vous prie.')",0.0
-,"('#almodice', ""Il est en une cage Épaisse de muraille et très haute d'étage ; Tous les jours sont garnis de barreaux près à près ; Ses guichets, occupés de vingt gardes exprès, Sont commandés d'un chef que Thamys on appelle."")",0.0
-,"('#meliane', ""Oh ! Qu'à notre profit cet homme est trop fidèle !"")",0.0
-,"('#almodice', ""Qui n'ose rien ne fait. Quel serait le rocher Qui ne s'amollirait, vous le venant prêcher ? Orphée a bien fléchi la puissance infernale, Et quel accord de lyre à votre voix s'égale ? Le roussin plus fougueux par la bouche est mené, Par les armes du front le taureau forcené, Par le nez l'éléphant, et de façon pareille L'homme le plus farouche est conduit par l'oreille. Au reste, offrez, donnez : qui serait refusant En cette belle main d'un libéral présent ?"")",0.0
-,"('#meliane', ""Sus, il le faut tenter. Ô dieu de biendisance, Père d'invention, d'art et de complaisance, Grand patron des coureurs et des aventuriers Qui jadis délivras le maître des guerriers, Des chaines d'Ephialte, et la fille d'Inache Des cent yeux la gardant en forme d'une vache, Influe en mon langage, ô beau cyllénien ! Et le doux artifice et la force du tien."")",0.0
-,"('#almodice', 'Si Thamys le permet, la chose est bien aisée... Nous le ferons couler en robe déguisée Dans quelque bon vaisseau tout prêt à démarrer.')",0.0
-,"('#meliane', ""J'y veux aller aussi, pourquoi nous séparer ? J'entends de partager le péril et la joie. Pour croire son salut, il faut que je le voie."")",0.0
-,"('#almodice', 'Courage de Pallas en un corps de Cypris ! Poursuivons ce complot, il est bien entrepris.')",0.0
-,"('#abdolomin', ""Pren donc, comme j'ay dit, mon fidelle Balorte, La galère amiralle et suffisante escorte ; Cours de rame tranchante et de voile bouffant ; Va, mon ambassadeur, secourir mon enfant. Las ! Fleschis Pharnabaze, et fay que s'il lui reste Un rayon de bon sens dans son trouble funeste, Qu'il ne s'acquière point, par une cruauté, Le nom de tyrannie au lieu de royauté. S'il me vut condamner, va deffendre ma cause, Fay-lui voir le procez : s'il y trouve une clause Qui taxe tant soit peu ma sincère candeur, Dy-lui qu'à sa mercy je soubmets ma grandeur. Mais s'il cognoist à l'oeil que ce n'est pas ma faute Si son fils s'est perdu par jeunesse peu caute, Qu'il ne recherche point au mal qu'il en ressent Un remède outrageux dans le sang innocent (ainsi que font, horreur ! Les ladres qui s'y baignent) ; Implore avec pitié de ceux qui l'accompagnent Toute favur utile à lui rompre ce coup ; Livre-lui quand et quand Zorote, ce vieux loup, Ce jaloux enragé. Sa croix j'ay differée Tant qu'il aura de lui la verité tirée. En somme, efforce-toi, car je ne doute pas Que mon Belcar ne soit menacé du trespas : Je cognoy trop l'humeur de ce roy sanguinaire, Insupportable même en sa fougue ordinaire."")",0.0
-,"('#balorte', ""Vous le prenez au pis, mais j'espère pourtant De lui vaincre le coeur si l'oreille il me tend."")",0.0
-,"('#abdolomin', ""Ainsi vueillent les dieux ! Moi cependant, en doute, En même voeu qu'Egée auray l'oeil à ta route."")",0.0
-,"('#belcar', ""Où es-tu maintenant ? D'où viens-tu ? Qui es-tu ? Quelle metamorphose accable ta vertu ? Es-tu ce grand Belcar dont la dextre aguerrie Estendoit son renom plus loin que la Syrie, Et qui faisoit trembler à son premier aspect Tes ennemis de peur, tes amis de respect ? Est-ce donc là ce bras lié de fortes chaisnes Qui devoit gouverner d'un empire les resnes ? Est-ce donc là ce chef au bourreau destiné Que l'on esperoit voir de fin or couronné, Suspendant à sa voix des seigneurs et des princes, Et mouvant d'un clin d'oeil les ressorts de provinces ? Comment as-tu changé ton auguste palais, Peuplé de courtisans, de gardes, de valets, Contre ce noir cachot, comblé de vilenie, Où les rats fourmillans te tiennent compagnie ? Quel est cest accident ? Es-tu donc devenu Quelque odieux corsaire en justice tenu, Convaincu mille fois d'avoir, quand et la vie, Des timides marchands la richesse ravie ? Las ! Ce pauvre veneur qui, de soif languissant, Recherchoit à l'escart un flot rafreschissant, Ne s'estonna point plus quand, de cholère eprise, Diane le rendit de sa meute la prise, Que moi, qui, voulant tendre aux aymables surgeons Où la belle Cyprine abreuve ses pigeons, Me trouve à l'impourvu sur la rive du Lèthe ; Et cependant qu'amour d'esperance m'allaitte, Sortant des doux liens de la captivité, J'entre en ceux de la mort sans l'avoir merité. ô monarque des dieux, dont l'oeillade gouverne Tout ce que l'univers enveloppe en son cerne, Pourquoy, jusqu'à ce jour, m'as-tu sous ton support Mis si bien à couvert des bourrasques du sort, Comblant tous mes soins d'heur, mes combats de victoire, Ma conduite d'adresse et mes travaux de gloire ? Qu'il me valoit bien mieux qu'un de ces chevaliers Qui sous mes coups pesans sont tombez à milliers Eust en un champ d'honneur, brisant ma violence, Annobly de ma teste ou sa lame ou sa lance, Ou que cette langueur qui durant deux hyvers M'a collé dans la couche en martyres divers (tandis qu'à nos despens et par ma seule absence Le tyran tyrien relevoit sa puissance) Eust envoyé mon ombre au charontide bord Plustost que me garder à si piteuse mort, Où les plus lasches coeurs qui d'honneur ne font conte Craignent toutesfois moins le tourment que la honte ! Que je te plains, ma belle, en qui gît tout mon bien ! Combien mon propre mal m'est moindre que le tien, Vu que tu n'es pas moins et sensible et soudaine À la compassion que ton père à la hayne ! Helas ! Il me souvient qu'avant nostre amitié Je ressentis d'abord l'effet de ta pitié, Quand ny l'objet public de la guerre obstinée, Ny mon regard affreux, ma palleur descharnée, Ny l'odeur des onguens, l'air renclos et relant, Ny la crainte d'un bruit par les bouches volant, De moi, pauvre blessé, ne t'empeschoient l'approche. Soit lorsque le soleil alloit monter en coche, Soit alors que plus haut il partissoit le jour, Soit alors que dans l'onde il achevoit son tour, Tu m'osois visiter, et d'un courtois langage T'enquerir de mon mal en me donnant courage. Tantost tes doigts polis, faits d'yvoire vivant, Tastent l'accez fievreux en mon poulx se mouvant ; Tantost, sous le corail de ta bouche mignonne, Tu fais l'essay toi-même au crystal qu'on me donne Pour gouster si Bacchus a perdu sa vigueur, Au sein d'une naïade infusant sa liqueur, Et tantost de tes mains si douillettes et blanches, Obligeant l'appetit, les morceaux tu me tranches. Mais le plus grand effect de ta rare bonté Sans mourir de regret ne peut estre conté : C'est lors qu'ayant ouy mon amoureuse plainte, Tu t'osas confesser d'un même trait attainte, D'où tant de doux plaisirs (helas ! Le coeur me fend, Et mon present estat la memoire en deffend), Tant de delices, dis-je, en nous prirent leur source, Dont un torrent du sort rompt aujourd'huy la course. Mais j'entens remuer les clefs et les verrous Qui renferment ce lieu."")",0.0
-,"('#thamys', ""Prince, esjouissez-vous : Recevez de ma main la preuve plus certaine D'un amour de princesse."")",0.0
-,"('#belcar', 'En quoy, mon capitaine ?')",0.0
-,"('#thamys', ""çà, çà, que vistement je desserre vos fers. Ne tardons point, sortez (car les huis sont ouverts) ; Sous ceste fausse barbe et sous ceste casaque, Venez vous retirer au fonds d'une carraque Où Meliane et vous, à la favur du vent, Irez en même lieu, même risque suivant."")",0.0
-,"('#belcar', ""ô bonté ravissante ! Amoureuse merveille ! ô d'un coeur feminin constance nompareille !"")",0.0
-,"('#thamys', ""Suivez-moi jusqu'au port... je vous y vay guider. De là sur un coursier je me vux evader."")",0.0
-,"('#cassandre', ""Ah ! Fille sans secours et sans ressource aucune ! Malencontreux destin ! Detestable fortune ! Que maudit soit le jour qui me fut le premier, Et maudit celui-cy, qui sera mon dernier. Que feray-je ? Où courray-je ? Où suis-je ? Ah ! Quelle rage ! ô malheureux chevux ! ô malheureux visage ! ô sein, de mes tourmens principal receleur, Que ne puis-je en t'ouvrant arracher ma douleur ! Ongles mal aiguisez..."")",0.0
-,"('#phulter', ""Quelle esclattante plainte Sonne tant en ce lieu ? J'en tremble tout de crainte."")",0.0
-,"('#cassandre', 'Changez-vous en rasoirs.')",0.0
-,"('#phulter', ""Eh quoy ! Madame, quoy ! Veillé-je, ou si je songe ? Et qu'est-ce que je voy ? De quelle passion l'estrange violence Triomphe de vostre ame avec tant d'insolence ? Comment ! Que faites-vous ? Qu'ont fait ces fils deliez, Mieux dorez que l'or même et pendans jusqu'aux piez ? Pourquoy les brisez-vous ? Et ces pommes jumelles, Pourquoy les plombez-vous de froissures cruelles ? D'où vient cet oeil hagard, ce nuage tendu En rides sur ce front ?"")",0.0
-,"('#cassandre', 'Eh ! Hé ! Tout est perdu !')",0.0
-,"('#phulter', 'Tout est perdu pour vous si vous perdez vous-même. Je sais que ce grand dueil vient d\'un malheur extrême, Et qu\'un sage en tel cas, au porche athenien, Serait tout de metail s\'il n\'en ressentoit rien ; Mais le trop est blasmable aux humeurs mieux seantes : Se plaindre et se tuer sont choses differentes. "" par nous ny pour nous seuls nous ne vivons icy ; "" mourir par nostre main nous ne devons aussi. "" le bras est execrable et plus que parricide "" qui demolit le siége où son ame reside. ""')",0.0
-,"('#cassandre', ""Je ne puis eviter qu'à l'ombre du trespas Les injures du ciel."")",0.0
-,"('#phulter', 'Non, non, ne croyez pas Qu\'en sortant de la vie on sorte de misère. La chair quitte ces maux dans le sein de sa mère Et brave les douleurs ; mais le souffle divin, C\'est l\'homme proprement qui ne prend point de fin, Et qui porte son mal de quel costé qu\'il verse, Comme un chevreuil courant le matras qui le perce, Mal d\'autant plus cuisant qu\'il ne trouve là-bas Ny divertissement, ny repos, ny soulas, Et qu\'ayant une fois delaissé la lumière Nul ne peut remonter en sa place première. Vivons doncques, vivons, targuez de la vertu, Et ne nous rendons point sans avoir combattu. Laissons l\'impatience à la folle commune. "" le seul et seur moyen de vaincre la fortune, "" c\'est de la mespriser. ""')",0.0
-,"('#cassandre', 'Ainsi de discours vains Remonstrent la constance aux malades les sains.')",0.0
-,"('#phulter', ""J'en atteste les dieux, si mon ame n'applique Ses plus forts sentiments à la douleur publique, Et si jamais un coup m'avoit touché si fort Que ce grand accident, cet outrage du sort, Qui m'oste un bienvueillant, liberal et bon maistre, En qui seul ma fortune affermissoit son estre ! Mais, quoy ! Celui qui sçait que les pleurs, ny les cris, Ny même un desespoir, rançon de trop grand prix, Ne peuvent rachepter un ombre du rivage Où la faulx de la Parque estalle son ravage, Celui-là sur autruy n'est pas fondé si fort Qu'alors qu'un accident moissonne son support Il tombe quand et lui, desolé, sans remède. Au contraire, en usant des amis qu'il possède, Les cognoissant mortels, il se tient preparé De s'en voir tost ou tard quelque jour separé. Tous premiers mouvemens à combattre impossibles (si ce n'est par les dieux ou les rois impassibles) Se vainquent par le temps d'un effort sans effort."")",0.0
-,"('#cassandre', ""Ouy bien, quand on a l'oeil à quelque reconfort."")",0.0
